chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrII,-590000.0,0.0,0.0,35,0.0
ChrII,-580000.0,0.0,0.0,35,0.0
ChrII,-570000.0,0.0,0.0,35,0.0
ChrII,-560000.0,0.0,0.0,35,0.0
ChrII,-550000.0,0.0,0.0,35,0.0
ChrII,-540000.0,0.0,0.0,35,0.0
ChrII,-530000.0,0.0,0.0,35,0.0
ChrII,-520000.0,0.0,0.0,35,0.0
ChrII,-510000.0,0.0,0.0,35,0.0
ChrII,-500000.0,0.0,0.0,35,0.0
ChrII,-490000.0,0.0,0.0,35,0.0
ChrII,-480000.0,0.0,0.0,35,0.0
ChrII,-470000.0,0.0,0.0,35,0.0
ChrII,-460000.0,0.0,0.0,35,0.0
ChrII,-450000.0,0.0,0.0,35,0.0
ChrII,-440000.0,0.0,0.0,35,0.0
ChrII,-430000.0,0.0,0.0,35,0.0
ChrII,-420000.0,0.0,0.0,35,0.0
ChrII,-410000.0,0.0,0.0,35,0.0
ChrII,-400000.0,0.0,0.0,35,0.0
ChrII,-390000.0,0.0,0.0,35,0.0
ChrII,-380000.0,0.0,0.0,35,0.0
ChrII,-370000.0,0.0,0.0,35,0.0
ChrII,-360000.0,0.0,0.0,35,0.0
ChrII,-350000.0,0.0,0.0,35,0.0
ChrII,-340000.0,0.0,0.0,35,0.0
ChrII,-330000.0,0.0,0.0,35,0.0
ChrII,-320000.0,0.0,0.0,35,0.0
ChrII,-310000.0,0.0,0.0,35,0.0
ChrII,-300000.0,0.0,0.0,35,0.0
ChrII,-290000.0,0.0,0.0,35,0.0
ChrII,-280000.0,0.0,0.0,35,0.0
ChrII,-270000.0,0.0,0.0,35,0.0
ChrII,-260000.0,0.0,0.0,35,0.0
ChrII,-250000.0,0.0,0.0,35,0.0
ChrII,-240000.0,0.04546285714285714,0.015640052010487567,35,0.0026436513001677716
ChrII,-230000.0,0.12178571428571429,0.041221069304687497,35,0.006967632421463138
ChrII,-220000.0,0.05400857142857143,0.017672184382252702,35,0.0029871443642015424
ChrII,-210000.0,0.11063142857142858,0.03976891167902956,35,0.006722172982290885
ChrII,-200000.0,0.07281142857142857,0.023442166274981188,35,0.003962449313470739
ChrII,-190000.0,0.0676942857142857,0.024381947792398797,35,0.004121301383062881
ChrII,-180000.0,0.0445,0.016429815078977967,35,0.0027771456236801934
ChrII,-170000.0,0.048345714285714284,0.016020250839945984,35,0.002707916631839688
ChrII,-160000.0,0.03826857142857143,0.012120104140218756,35,0.002048671516371718
ChrII,-150000.0,0.0802457142857143,0.0301785017253434,35,0.0051010978269011705
ChrII,-140000.0,0.05700857142857143,0.02016803486341941,35,0.0034090200948663943
ChrII,-130000.0,0.05793714285714286,0.021301658119861518,35,0.003600637398554643
ChrII,-120000.0,0.06925428571428571,0.026769641967953867,35,0.004524895361355054
ChrII,-110000.0,0.05507142857142857,0.019507020929558118,35,0.003297288347138853
ChrII,-100000.0,0.08836571428571428,0.032135072857596335,35,0.005431818710321682
