Distance_Bin,Value,Bin_Center,Density_per_bp
"[-645000.0, -635000.0)",0,-640000.0,0.0
"[-635000.0, -625000.0)",965,-630000.0,0.0965
"[-625000.0, -615000.0)",1533,-620000.0,0.1533
"[-615000.0, -605000.0)",747,-610000.0,0.0747
"[-605000.0, -595000.0)",420,-600000.0,0.042
"[-595000.0, -585000.0)",559,-590000.0,0.0559
"[-585000.0, -575000.0)",456,-580000.0,0.0456
"[-575000.0, -565000.0)",773,-570000.0,0.0773
"[-565000.0, -555000.0)",474,-560000.0,0.0474
"[-555000.0, -545000.0)",505,-550000.0,0.0505
"[-545000.0, -535000.0)",682,-540000.0,0.0682
"[-535000.0, -525000.0)",1221,-530000.0,0.1221
"[-525000.0, -515000.0)",862,-520000.0,0.0862
"[-515000.0, -505000.0)",895,-510000.0,0.0895
"[-505000.0, -495000.0)",266,-500000.0,0.0266
"[-495000.0, -485000.0)",519,-490000.0,0.0519
"[-485000.0, -475000.0)",360,-480000.0,0.036
"[-475000.0, -465000.0)",387,-470000.0,0.0387
"[-465000.0, -455000.0)",524,-460000.0,0.0524
"[-455000.0, -445000.0)",354,-450000.0,0.0354
"[-445000.0, -435000.0)",461,-440000.0,0.0461
"[-435000.0, -425000.0)",749,-430000.0,0.0749
"[-425000.0, -415000.0)",500,-420000.0,0.05
"[-415000.0, -405000.0)",714,-410000.0,0.0714
"[-405000.0, -395000.0)",446,-400000.0,0.0446
"[-395000.0, -385000.0)",655,-390000.0,0.0655
"[-385000.0, -375000.0)",551,-380000.0,0.0551
"[-375000.0, -365000.0)",568,-370000.0,0.0568
"[-365000.0, -355000.0)",606,-360000.0,0.0606
"[-355000.0, -345000.0)",735,-350000.0,0.0735
"[-345000.0, -335000.0)",501,-340000.0,0.0501
"[-335000.0, -325000.0)",694,-330000.0,0.0694
"[-325000.0, -315000.0)",541,-320000.0,0.0541
"[-315000.0, -305000.0)",504,-310000.0,0.0504
"[-305000.0, -295000.0)",511,-300000.0,0.0511
"[-295000.0, -285000.0)",937,-290000.0,0.0937
"[-285000.0, -275000.0)",812,-280000.0,0.0812
"[-275000.0, -265000.0)",745,-270000.0,0.0745
"[-265000.0, -255000.0)",585,-260000.0,0.0585
"[-255000.0, -245000.0)",579,-250000.0,0.0579
"[-245000.0, -235000.0)",516,-240000.0,0.0516
"[-235000.0, -225000.0)",485,-230000.0,0.0485
"[-225000.0, -215000.0)",779,-220000.0,0.0779
"[-215000.0, -205000.0)",756,-210000.0,0.0756
"[-205000.0, -195000.0)",578,-200000.0,0.0578
"[-195000.0, -185000.0)",898,-190000.0,0.0898
"[-185000.0, -175000.0)",721,-180000.0,0.0721
"[-175000.0, -165000.0)",430,-170000.0,0.043
"[-165000.0, -155000.0)",598,-160000.0,0.0598
"[-155000.0, -145000.0)",852,-150000.0,0.0852
"[-145000.0, -135000.0)",633,-140000.0,0.0633
"[-135000.0, -125000.0)",970,-130000.0,0.097
"[-125000.0, -115000.0)",538,-120000.0,0.0538
"[-115000.0, -105000.0)",1440,-110000.0,0.144
"[-105000.0, -95000.0)",897,-100000.0,0.0897
"[-95000.0, -85000.0)",644,-90000.0,0.0644
"[-85000.0, -75000.0)",1036,-80000.0,0.1036
"[-75000.0, -65000.0)",1098,-70000.0,0.1098
"[-65000.0, -55000.0)",1504,-60000.0,0.1504
"[-55000.0, -45000.0)",1057,-50000.0,0.1057
"[-45000.0, -35000.0)",995,-40000.0,0.0995
"[-35000.0, -25000.0)",1014,-30000.0,0.1014
"[-25000.0, -15000.0)",971,-20000.0,0.0971
"[-15000.0, -5000.0)",1249,-10000.0,0.1249
"[-5000.0, 5000.0)",1966,0.0,0.1966
"[5000.0, 15000.0)",1403,10000.0,0.1403
"[15000.0, 25000.0)",1115,20000.0,0.1115
"[25000.0, 35000.0)",753,30000.0,0.0753
"[35000.0, 45000.0)",925,40000.0,0.0925
"[45000.0, 55000.0)",754,50000.0,0.0754
"[55000.0, 65000.0)",1077,60000.0,0.1077
"[65000.0, 75000.0)",674,70000.0,0.0674
"[75000.0, 85000.0)",730,80000.0,0.073
"[85000.0, 95000.0)",702,90000.0,0.0702
"[95000.0, 105000.0)",1096,100000.0,0.1096
"[105000.0, 115000.0)",1096,110000.0,0.1096
"[115000.0, 125000.0)",650,120000.0,0.065
"[125000.0, 135000.0)",756,130000.0,0.0756
"[135000.0, 145000.0)",179,140000.0,0.0179
"[145000.0, 155000.0)",466,150000.0,0.0466
