Distance_Bin,Value,Bin_Center,Density_per_bp
"[-269086, -268086)",0,-268586.0,0.0
"[-268086, -267086)",2288,-267586.0,2.288
"[-267086, -266086)",665,-266586.0,0.665
"[-266086, -265086)",876,-265586.0,0.876
"[-265086, -264086)",4174,-264586.0,4.174
"[-264086, -263086)",1245,-263586.0,1.245
"[-263086, -262086)",6213,-262586.0,6.213
"[-262086, -261086)",659,-261586.0,0.659
"[-261086, -260086)",1390,-260586.0,1.39
"[-260086, -259086)",471,-259586.0,0.471
"[-259086, -258086)",1287,-258586.0,1.287
"[-258086, -257086)",1012,-257586.0,1.012
"[-257086, -256086)",187,-256586.0,0.187
"[-256086, -255086)",43,-255586.0,0.043
"[-255086, -254086)",1086,-254586.0,1.086
"[-254086, -253086)",3387,-253586.0,3.387
"[-253086, -252086)",695,-252586.0,0.695
"[-252086, -251086)",3967,-251586.0,3.967
"[-251086, -250086)",215,-250586.0,0.215
"[-250086, -249086)",100,-249586.0,0.1
"[-249086, -248086)",141,-248586.0,0.141
"[-248086, -247086)",1822,-247586.0,1.822
"[-247086, -246086)",1226,-246586.0,1.226
"[-246086, -245086)",848,-245586.0,0.848
"[-245086, -244086)",2085,-244586.0,2.085
"[-244086, -243086)",1130,-243586.0,1.13
"[-243086, -242086)",880,-242586.0,0.88
"[-242086, -241086)",4358,-241586.0,4.358
"[-241086, -240086)",613,-240586.0,0.613
"[-240086, -239086)",1126,-239586.0,1.126
"[-239086, -238086)",3659,-238586.0,3.659
"[-238086, -237086)",1639,-237586.0,1.639
"[-237086, -236086)",648,-236586.0,0.648
"[-236086, -235086)",2052,-235586.0,2.052
"[-235086, -234086)",1211,-234586.0,1.211
"[-234086, -233086)",975,-233586.0,0.975
"[-233086, -232086)",229,-232586.0,0.229
"[-232086, -231086)",551,-231586.0,0.551
"[-231086, -230086)",2755,-230586.0,2.755
"[-230086, -229086)",600,-229586.0,0.6
"[-229086, -228086)",1048,-228586.0,1.048
"[-228086, -227086)",267,-227586.0,0.267
"[-227086, -226086)",1013,-226586.0,1.013
"[-226086, -225086)",846,-225586.0,0.846
"[-225086, -224086)",1599,-224586.0,1.599
"[-224086, -223086)",1562,-223586.0,1.562
"[-223086, -222086)",400,-222586.0,0.4
"[-222086, -221086)",2091,-221586.0,2.091
"[-221086, -220086)",698,-220586.0,0.698
"[-220086, -219086)",466,-219586.0,0.466
"[-219086, -218086)",476,-218586.0,0.476
"[-218086, -217086)",467,-217586.0,0.467
"[-217086, -216086)",2356,-216586.0,2.356
"[-216086, -215086)",1084,-215586.0,1.084
"[-215086, -214086)",579,-214586.0,0.579
"[-214086, -213086)",1046,-213586.0,1.046
"[-213086, -212086)",426,-212586.0,0.426
"[-212086, -211086)",1192,-211586.0,1.192
"[-211086, -210086)",1547,-210586.0,1.547
"[-210086, -209086)",676,-209586.0,0.676
"[-209086, -208086)",376,-208586.0,0.376
"[-208086, -207086)",34,-207586.0,0.034
"[-207086, -206086)",27,-206586.0,0.027
"[-206086, -205086)",623,-205586.0,0.623
"[-205086, -204086)",242,-204586.0,0.242
"[-204086, -203086)",131,-203586.0,0.131
"[-203086, -202086)",16,-202586.0,0.016
"[-202086, -201086)",11,-201586.0,0.011
"[-201086, -200086)",1401,-200586.0,1.401
"[-200086, -199086)",2745,-199586.0,2.745
"[-199086, -198086)",1834,-198586.0,1.834
"[-198086, -197086)",3788,-197586.0,3.788
"[-197086, -196086)",604,-196586.0,0.604
"[-196086, -195086)",789,-195586.0,0.789
"[-195086, -194086)",1445,-194586.0,1.445
"[-194086, -193086)",965,-193586.0,0.965
"[-193086, -192086)",83,-192586.0,0.083
"[-192086, -191086)",1350,-191586.0,1.35
"[-191086, -190086)",733,-190586.0,0.733
"[-190086, -189086)",438,-189586.0,0.438
"[-189086, -188086)",1634,-188586.0,1.634
"[-188086, -187086)",468,-187586.0,0.468
"[-187086, -186086)",368,-186586.0,0.368
"[-186086, -185086)",2145,-185586.0,2.145
"[-185086, -184086)",625,-184586.0,0.625
"[-184086, -183086)",218,-183586.0,0.218
"[-183086, -182086)",379,-182586.0,0.379
"[-182086, -181086)",554,-181586.0,0.554
"[-181086, -180086)",366,-180586.0,0.366
"[-180086, -179086)",26,-179586.0,0.026
"[-179086, -178086)",19,-178586.0,0.019
"[-178086, -177086)",117,-177586.0,0.117
"[-177086, -176086)",4501,-176586.0,4.501
"[-176086, -175086)",2547,-175586.0,2.547
"[-175086, -174086)",459,-174586.0,0.459
"[-174086, -173086)",657,-173586.0,0.657
"[-173086, -172086)",1937,-172586.0,1.937
"[-172086, -171086)",626,-171586.0,0.626
"[-171086, -170086)",2431,-170586.0,2.431
"[-170086, -169086)",14,-169586.0,0.014
"[-169086, -168086)",912,-168586.0,0.912
"[-168086, -167086)",1508,-167586.0,1.508
"[-167086, -166086)",1536,-166586.0,1.536
"[-166086, -165086)",848,-165586.0,0.848
"[-165086, -164086)",1001,-164586.0,1.001
"[-164086, -163086)",3157,-163586.0,3.157
"[-163086, -162086)",236,-162586.0,0.236
"[-162086, -161086)",265,-161586.0,0.265
"[-161086, -160086)",401,-160586.0,0.401
"[-160086, -159086)",1446,-159586.0,1.446
"[-159086, -158086)",525,-158586.0,0.525
"[-158086, -157086)",1428,-157586.0,1.428
"[-157086, -156086)",941,-156586.0,0.941
"[-156086, -155086)",621,-155586.0,0.621
"[-155086, -154086)",419,-154586.0,0.419
"[-154086, -153086)",754,-153586.0,0.754
"[-153086, -152086)",2597,-152586.0,2.597
"[-152086, -151086)",894,-151586.0,0.894
"[-151086, -150086)",371,-150586.0,0.371
"[-150086, -149086)",540,-149586.0,0.54
"[-149086, -148086)",3937,-148586.0,3.937
"[-148086, -147086)",598,-147586.0,0.598
"[-147086, -146086)",1259,-146586.0,1.259
"[-146086, -145086)",595,-145586.0,0.595
