Distance_Bin,Value,Bin_Center,Density_per_bp
"[0, 1000)",132,500.0,0.132
"[1000, 2000)",145,1500.0,0.145
"[2000, 3000)",196,2500.0,0.196
"[3000, 4000)",52,3500.0,0.052
"[4000, 5000)",197,4500.0,0.197
"[5000, 6000)",92,5500.0,0.092
"[6000, 7000)",250,6500.0,0.25
"[7000, 8000)",99,7500.0,0.099
"[8000, 9000)",201,8500.0,0.201
"[9000, 10000)",140,9500.0,0.14
"[10000, 11000)",82,10500.0,0.082
"[11000, 12000)",110,11500.0,0.11
"[12000, 13000)",165,12500.0,0.165
"[13000, 14000)",2,13500.0,0.002
"[14000, 15000)",95,14500.0,0.095
"[15000, 16000)",222,15500.0,0.222
"[16000, 17000)",141,16500.0,0.141
"[17000, 18000)",157,17500.0,0.157
"[18000, 19000)",275,18500.0,0.275
"[19000, 20000)",151,19500.0,0.151
"[20000, 21000)",105,20500.0,0.105
"[21000, 22000)",108,21500.0,0.108
"[22000, 23000)",125,22500.0,0.125
"[23000, 24000)",172,23500.0,0.172
"[24000, 25000)",10,24500.0,0.01
"[25000, 26000)",130,25500.0,0.13
"[26000, 27000)",163,26500.0,0.163
"[27000, 28000)",127,27500.0,0.127
"[28000, 29000)",45,28500.0,0.045
"[29000, 30000)",105,29500.0,0.105
"[30000, 31000)",119,30500.0,0.119
"[31000, 32000)",132,31500.0,0.132
"[32000, 33000)",178,32500.0,0.178
"[33000, 34000)",90,33500.0,0.09
"[34000, 35000)",132,34500.0,0.132
"[35000, 36000)",184,35500.0,0.184
"[36000, 37000)",394,36500.0,0.394
"[37000, 38000)",340,37500.0,0.34
"[38000, 39000)",207,38500.0,0.207
"[39000, 40000)",246,39500.0,0.246
"[40000, 41000)",153,40500.0,0.153
"[41000, 42000)",192,41500.0,0.192
"[42000, 43000)",485,42500.0,0.485
"[43000, 44000)",243,43500.0,0.243
"[44000, 45000)",248,44500.0,0.248
"[45000, 46000)",217,45500.0,0.217
"[46000, 47000)",146,46500.0,0.146
"[47000, 48000)",163,47500.0,0.163
"[48000, 49000)",100,48500.0,0.1
"[49000, 50000)",94,49500.0,0.094
"[50000, 51000)",84,50500.0,0.084
"[51000, 52000)",40,51500.0,0.04
"[52000, 53000)",46,52500.0,0.046
"[53000, 54000)",40,53500.0,0.04
"[54000, 55000)",95,54500.0,0.095
"[55000, 56000)",69,55500.0,0.069
"[56000, 57000)",38,56500.0,0.038
"[57000, 58000)",17,57500.0,0.017
"[58000, 59000)",32,58500.0,0.032
"[59000, 60000)",21,59500.0,0.021
"[60000, 61000)",89,60500.0,0.089
"[61000, 62000)",61,61500.0,0.061
"[62000, 63000)",34,62500.0,0.034
"[63000, 64000)",83,63500.0,0.083
"[64000, 65000)",108,64500.0,0.108
"[65000, 66000)",43,65500.0,0.043
"[66000, 67000)",47,66500.0,0.047
"[67000, 68000)",125,67500.0,0.125
"[68000, 69000)",43,68500.0,0.043
"[69000, 70000)",40,69500.0,0.04
"[70000, 71000)",62,70500.0,0.062
"[71000, 72000)",108,71500.0,0.108
"[72000, 73000)",29,72500.0,0.029
"[73000, 74000)",49,73500.0,0.049
"[74000, 75000)",11,74500.0,0.011
"[75000, 76000)",7,75500.0,0.007
"[76000, 77000)",8,76500.0,0.008
"[77000, 78000)",75,77500.0,0.075
"[78000, 79000)",13,78500.0,0.013
"[79000, 80000)",11,79500.0,0.011
"[80000, 81000)",57,80500.0,0.057
"[81000, 82000)",140,81500.0,0.14
"[82000, 83000)",110,82500.0,0.11
"[83000, 84000)",52,83500.0,0.052
"[84000, 85000)",4,84500.0,0.004
"[85000, 86000)",98,85500.0,0.098
"[86000, 87000)",10,86500.0,0.01
"[87000, 88000)",90,87500.0,0.09
"[88000, 89000)",106,88500.0,0.106
"[89000, 90000)",170,89500.0,0.17
"[90000, 91000)",228,90500.0,0.228
"[91000, 92000)",45,91500.0,0.045
"[92000, 93000)",147,92500.0,0.147
"[93000, 94000)",134,93500.0,0.134
"[94000, 95000)",62,94500.0,0.062
"[95000, 96000)",115,95500.0,0.115
"[96000, 97000)",51,96500.0,0.051
"[97000, 98000)",98,97500.0,0.098
"[98000, 99000)",50,98500.0,0.05
"[99000, 100000)",117,99500.0,0.117
"[100000, 101000)",43,100500.0,0.043
"[101000, 102000)",107,101500.0,0.107
"[102000, 103000)",108,102500.0,0.108
"[103000, 104000)",53,103500.0,0.053
"[104000, 105000)",121,104500.0,0.121
"[105000, 106000)",113,105500.0,0.113
"[106000, 107000)",90,106500.0,0.09
"[107000, 108000)",68,107500.0,0.068
"[108000, 109000)",94,108500.0,0.094
"[109000, 110000)",179,109500.0,0.179
"[110000, 111000)",38,110500.0,0.038
"[111000, 112000)",87,111500.0,0.087
"[112000, 113000)",93,112500.0,0.093
"[113000, 114000)",208,113500.0,0.208
"[114000, 115000)",67,114500.0,0.067
"[115000, 116000)",71,115500.0,0.071
"[116000, 117000)",40,116500.0,0.04
"[117000, 118000)",60,117500.0,0.06
"[118000, 119000)",110,118500.0,0.11
"[119000, 120000)",83,119500.0,0.083
"[120000, 121000)",15,120500.0,0.015
"[121000, 122000)",46,121500.0,0.046
"[122000, 123000)",71,122500.0,0.071
"[123000, 124000)",45,123500.0,0.045
"[124000, 125000)",19,124500.0,0.019
"[125000, 126000)",35,125500.0,0.035
"[126000, 127000)",25,126500.0,0.025
"[127000, 128000)",44,127500.0,0.044
"[128000, 129000)",63,128500.0,0.063
"[129000, 130000)",75,129500.0,0.075
"[130000, 131000)",39,130500.0,0.039
"[131000, 132000)",63,131500.0,0.063
"[132000, 133000)",60,132500.0,0.06
"[133000, 134000)",77,133500.0,0.077
"[134000, 135000)",99,134500.0,0.099
"[135000, 136000)",63,135500.0,0.063
"[136000, 137000)",155,136500.0,0.155
"[137000, 138000)",113,137500.0,0.113
"[138000, 139000)",48,138500.0,0.048
"[139000, 140000)",22,139500.0,0.022
"[140000, 141000)",90,140500.0,0.09
"[141000, 142000)",73,141500.0,0.073
"[142000, 143000)",192,142500.0,0.192
"[143000, 144000)",145,143500.0,0.145
"[144000, 145000)",60,144500.0,0.06
"[145000, 146000)",91,145500.0,0.091
"[146000, 147000)",88,146500.0,0.088
"[147000, 148000)",89,147500.0,0.089
"[148000, 149000)",88,148500.0,0.088
"[149000, 150000)",126,149500.0,0.126
"[150000, 151000)",70,150500.0,0.07
"[151000, 152000)",114,151500.0,0.114
"[152000, 153000)",32,152500.0,0.032
"[153000, 154000)",32,153500.0,0.032
"[154000, 155000)",75,154500.0,0.075
"[155000, 156000)",27,155500.0,0.027
"[156000, 157000)",14,156500.0,0.014
"[157000, 158000)",38,157500.0,0.038
"[158000, 159000)",94,158500.0,0.094
"[159000, 160000)",52,159500.0,0.052
"[160000, 161000)",48,160500.0,0.048
"[161000, 162000)",52,161500.0,0.052
"[162000, 163000)",108,162500.0,0.108
"[163000, 164000)",88,163500.0,0.088
"[164000, 165000)",43,164500.0,0.043
"[165000, 166000)",41,165500.0,0.041
"[166000, 167000)",46,166500.0,0.046
"[167000, 168000)",36,167500.0,0.036
"[168000, 169000)",83,168500.0,0.083
"[169000, 170000)",117,169500.0,0.117
"[170000, 171000)",135,170500.0,0.135
"[171000, 172000)",137,171500.0,0.137
"[172000, 173000)",146,172500.0,0.146
"[173000, 174000)",84,173500.0,0.084
"[174000, 175000)",184,174500.0,0.184
"[175000, 176000)",138,175500.0,0.138
"[176000, 177000)",103,176500.0,0.103
"[177000, 178000)",48,177500.0,0.048
"[178000, 179000)",62,178500.0,0.062
"[179000, 180000)",58,179500.0,0.058
"[180000, 181000)",67,180500.0,0.067
"[181000, 182000)",174,181500.0,0.174
"[182000, 183000)",23,182500.0,0.023
"[183000, 184000)",58,183500.0,0.058
"[184000, 185000)",134,184500.0,0.134
"[185000, 186000)",132,185500.0,0.132
"[186000, 187000)",162,186500.0,0.162
"[187000, 188000)",65,187500.0,0.065
"[188000, 189000)",109,188500.0,0.109
"[189000, 190000)",51,189500.0,0.051
"[190000, 191000)",98,190500.0,0.098
"[191000, 192000)",66,191500.0,0.066
"[192000, 193000)",130,192500.0,0.13
"[193000, 194000)",41,193500.0,0.041
"[194000, 195000)",11,194500.0,0.011
"[195000, 196000)",13,195500.0,0.013
"[196000, 197000)",73,196500.0,0.073
"[197000, 198000)",83,197500.0,0.083
"[198000, 199000)",40,198500.0,0.04
"[199000, 200000)",72,199500.0,0.072
"[200000, 201000)",81,200500.0,0.081
"[201000, 202000)",121,201500.0,0.121
"[202000, 203000)",136,202500.0,0.136
"[203000, 204000)",169,203500.0,0.169
"[204000, 205000)",151,204500.0,0.151
"[205000, 206000)",128,205500.0,0.128
"[206000, 207000)",57,206500.0,0.057
"[207000, 208000)",93,207500.0,0.093
"[208000, 209000)",71,208500.0,0.071
"[209000, 210000)",56,209500.0,0.056
"[210000, 211000)",201,210500.0,0.201
"[211000, 212000)",32,211500.0,0.032
"[212000, 213000)",22,212500.0,0.022
"[213000, 214000)",99,213500.0,0.099
"[214000, 215000)",43,214500.0,0.043
"[215000, 216000)",22,215500.0,0.022
"[216000, 217000)",39,216500.0,0.039
"[217000, 218000)",70,217500.0,0.07
"[218000, 219000)",73,218500.0,0.073
"[219000, 220000)",86,219500.0,0.086
"[220000, 221000)",48,220500.0,0.048
"[221000, 222000)",49,221500.0,0.049
"[222000, 223000)",101,222500.0,0.101
"[223000, 224000)",75,223500.0,0.075
"[224000, 225000)",124,224500.0,0.124
