Position,Value,Nucleosome_Distance,Centromere_Distance
1,0,63,-496978
2,0,62,-496977
3,0,61,-496976
4,0,60,-496975
5,0,59,-496974
6,0,58,-496973
7,0,57,-496972
8,0,56,-496971
9,0,55,-496970
10,0,54,-496969
11,0,53,-496968
12,0,52,-496967
13,0,51,-496966
14,0,50,-496965
15,0,49,-496964
16,0,48,-496963
17,0,47,-496962
18,0,46,-496961
19,0,45,-496960
20,0,44,-496959
21,0,43,-496958
22,0,42,-496957
23,0,41,-496956
24,0,40,-496955
25,0,39,-496954
26,0,38,-496953
27,0,37,-496952
28,0,36,-496951
29,0,35,-496950
30,0,34,-496949
31,0,33,-496948
32,0,32,-496947
33,0,31,-496946
34,0,30,-496945
35,0,29,-496944
36,0,28,-496943
37,0,27,-496942
38,0,26,-496941
39,0,25,-496940
40,0,24,-496939
41,0,23,-496938
42,0,22,-496937
43,0,21,-496936
44,0,20,-496935
45,0,19,-496934
46,0,18,-496933
47,0,17,-496932
48,0,16,-496931
49,0,15,-496930
50,0,14,-496929
51,0,13,-496928
52,0,12,-496927
53,0,11,-496926
54,0,10,-496925
55,0,9,-496924
56,0,8,-496923
57,0,7,-496922
58,0,6,-496921
59,0,5,-496920
60,0,4,-496919
61,0,3,-496918
62,0,2,-496917
63,0,1,-496916
64,0,0,-496915
65,0,1,-496914
66,0,2,-496913
67,0,3,-496912
68,0,4,-496911
69,0,5,-496910
70,0,6,-496909
71,0,7,-496908
72,0,8,-496907
73,0,9,-496906
74,0,10,-496905
75,0,11,-496904
76,0,12,-496903
77,0,13,-496902
78,0,14,-496901
79,0,15,-496900
80,0,16,-496899
81,0,17,-496898
82,0,18,-496897
83,0,19,-496896
84,0,20,-496895
85,0,21,-496894
86,0,22,-496893
87,0,23,-496892
88,0,24,-496891
89,0,25,-496890
90,0,26,-496889
91,0,27,-496888
92,0,28,-496887
93,0,29,-496886
94,0,30,-496885
95,0,31,-496884
96,0,32,-496883
97,0,33,-496882
98,0,34,-496881
99,0,35,-496880
100,0,36,-496879
101,0,37,-496878
102,0,38,-496877
103,0,39,-496876
104,0,40,-496875
105,0,41,-496874
106,0,42,-496873
107,0,43,-496872
108,0,44,-496871
109,0,45,-496870
110,0,46,-496869
111,0,47,-496868
112,0,48,-496867
113,0,49,-496866
114,0,50,-496865
115,0,51,-496864
116,0,52,-496863
117,0,53,-496862
118,0,54,-496861
119,0,55,-496860
120,0,56,-496859
121,0,57,-496858
122,0,58,-496857
123,0,59,-496856
124,0,60,-496855
125,0,61,-496854
126,0,62,-496853
127,0,63,-496852
128,0,64,-496851
129,0,65,-496850
130,0,66,-496849
131,0,67,-496848
132,0,68,-496847
133,0,69,-496846
134,0,70,-496845
135,0,71,-496844
136,0,72,-496843
137,0,73,-496842
138,0,74,-496841
139,0,75,-496840
140,0,76,-496839
141,0,77,-496838
142,0,78,-496837
143,0,79,-496836
144,0,80,-496835
145,0,81,-496834
146,0,82,-496833
147,0,83,-496832
148,0,84,-496831
149,0,85,-496830
150,0,85,-496829
151,0,84,-496828
152,0,83,-496827
153,0,82,-496826
154,0,81,-496825
155,0,80,-496824
156,0,79,-496823
157,0,78,-496822
158,0,77,-496821
159,0,76,-496820
160,0,75,-496819
161,0,74,-496818
162,0,73,-496817
163,0,72,-496816
164,0,71,-496815
165,0,70,-496814
166,0,69,-496813
167,0,68,-496812
168,0,67,-496811
169,0,66,-496810
170,0,65,-496809
171,0,64,-496808
172,0,63,-496807
173,0,62,-496806
174,0,61,-496805
175,0,60,-496804
176,0,59,-496803
177,0,58,-496802
178,0,57,-496801
179,0,56,-496800
180,0,55,-496799
181,0,54,-496798
182,0,53,-496797
183,0,52,-496796
184,0,51,-496795
185,0,50,-496794
186,0,49,-496793
187,0,48,-496792
188,0,47,-496791
189,0,46,-496790
190,0,45,-496789
191,0,44,-496788
192,0,43,-496787
193,0,42,-496786
194,0,41,-496785
195,0,40,-496784
196,0,39,-496783
197,0,38,-496782
198,0,37,-496781
199,0,36,-496780
200,0,35,-496779
201,0,34,-496778
202,0,33,-496777
203,0,32,-496776
204,0,31,-496775
205,0,30,-496774
206,0,29,-496773
207,0,28,-496772
208,0,27,-496771
209,0,26,-496770
210,0,25,-496769
211,0,24,-496768
212,0,23,-496767
213,0,22,-496766
214,0,21,-496765
215,0,20,-496764
216,0,19,-496763
217,0,18,-496762
218,0,17,-496761
219,0,16,-496760
220,0,15,-496759
221,0,14,-496758
222,0,13,-496757
223,3,12,-496756
224,0,11,-496755
225,0,10,-496754
226,0,9,-496753
227,0,8,-496752
228,0,7,-496751
229,0,6,-496750
230,0,5,-496749
231,0,4,-496748
232,0,3,-496747
233,0,2,-496746
234,0,1,-496745
235,0,0,-496744
236,0,1,-496743
237,0,2,-496742
238,0,3,-496741
239,0,4,-496740
240,0,5,-496739
241,0,6,-496738
242,0,7,-496737
243,0,8,-496736
244,0,9,-496735
245,0,10,-496734
246,0,11,-496733
247,0,12,-496732
248,0,13,-496731
249,0,14,-496730
250,0,15,-496729
251,0,16,-496728
252,0,17,-496727
253,0,18,-496726
254,0,19,-496725
255,0,20,-496724
256,0,21,-496723
257,0,22,-496722
258,0,23,-496721
259,0,24,-496720
260,0,25,-496719
261,0,26,-496718
262,0,27,-496717
263,0,28,-496716
264,0,29,-496715
265,0,30,-496714
266,0,31,-496713
267,0,32,-496712
268,0,33,-496711
269,0,34,-496710
270,0,35,-496709
271,0,36,-496708
272,0,37,-496707
273,0,38,-496706
274,0,39,-496705
275,0,40,-496704
276,0,41,-496703
277,0,42,-496702
278,0,43,-496701
279,0,44,-496700
280,0,45,-496699
281,0,46,-496698
282,0,47,-496697
283,0,48,-496696
284,0,49,-496695
285,0,50,-496694
286,0,51,-496693
287,0,52,-496692
288,0,53,-496691
289,0,54,-496690
290,0,55,-496689
291,0,56,-496688
292,0,57,-496687
293,0,58,-496686
294,0,58,-496685
295,0,57,-496684
296,0,56,-496683
297,0,55,-496682
298,0,54,-496681
299,0,53,-496680
300,0,52,-496679
301,0,51,-496678
302,0,50,-496677
303,0,49,-496676
304,0,48,-496675
305,0,47,-496674
306,0,46,-496673
307,0,45,-496672
308,0,44,-496671
309,0,43,-496670
310,0,42,-496669
311,0,41,-496668
312,0,40,-496667
313,0,39,-496666
314,0,38,-496665
315,0,37,-496664
316,0,36,-496663
317,0,35,-496662
318,0,34,-496661
319,0,33,-496660
320,0,32,-496659
321,0,31,-496658
322,0,30,-496657
323,0,29,-496656
324,0,28,-496655
325,0,27,-496654
326,0,26,-496653
327,0,25,-496652
328,0,24,-496651
329,0,23,-496650
330,0,22,-496649
331,0,21,-496648
332,0,20,-496647
333,0,19,-496646
334,0,18,-496645
335,0,17,-496644
336,0,16,-496643
337,0,15,-496642
338,0,14,-496641
339,0,13,-496640
340,0,12,-496639
341,0,11,-496638
342,0,10,-496637
343,0,9,-496636
344,0,8,-496635
345,0,7,-496634
346,0,6,-496633
347,0,5,-496632
348,1,4,-496631
349,0,3,-496630
350,0,2,-496629
351,0,1,-496628
352,0,0,-496627
353,0,1,-496626
354,0,2,-496625
355,0,3,-496624
356,0,4,-496623
357,0,5,-496622
358,0,6,-496621
359,0,7,-496620
360,0,8,-496619
361,0,9,-496618
362,0,10,-496617
363,0,11,-496616
364,0,12,-496615
365,0,13,-496614
366,0,14,-496613
367,0,15,-496612
368,0,16,-496611
369,0,17,-496610
370,0,18,-496609
371,0,19,-496608
372,0,20,-496607
373,0,21,-496606
374,0,22,-496605
375,0,23,-496604
376,0,24,-496603
377,0,25,-496602
378,1,26,-496601
379,0,27,-496600
380,0,28,-496599
381,0,29,-496598
382,0,30,-496597
383,0,31,-496596
384,0,32,-496595
385,0,33,-496594
386,0,34,-496593
387,0,35,-496592
388,1,36,-496591
389,0,37,-496590
390,0,38,-496589
391,0,39,-496588
392,0,40,-496587
393,0,41,-496586
394,0,42,-496585
395,0,43,-496584
396,0,44,-496583
397,0,45,-496582
398,1,46,-496581
399,0,47,-496580
400,0,48,-496579
401,0,49,-496578
402,0,50,-496577
403,0,51,-496576
404,0,52,-496575
405,0,53,-496574
406,0,54,-496573
407,0,55,-496572
408,0,56,-496571
409,0,57,-496570
410,0,58,-496569
411,0,59,-496568
412,0,60,-496567
413,1,61,-496566
414,0,62,-496565
415,0,63,-496564
416,0,64,-496563
417,0,65,-496562
418,0,66,-496561
419,0,67,-496560
420,0,68,-496559
421,0,69,-496558
422,0,70,-496557
423,35,71,-496556
424,0,72,-496555
425,0,73,-496554
426,0,74,-496553
427,0,75,-496552
428,0,76,-496551
429,0,77,-496550
430,0,78,-496549
431,0,79,-496548
432,0,80,-496547
433,0,81,-496546
434,0,82,-496545
435,0,83,-496544
436,0,84,-496543
437,0,85,-496542
438,0,86,-496541
439,0,87,-496540
440,0,88,-496539
441,0,89,-496538
442,0,90,-496537
443,0,91,-496536
444,0,92,-496535
445,0,93,-496534
446,0,94,-496533
447,0,95,-496532
448,0,96,-496531
449,0,97,-496530
450,0,98,-496529
451,0,99,-496528
452,0,100,-496527
453,0,101,-496526
454,0,102,-496525
455,0,103,-496524
456,0,104,-496523
457,0,105,-496522
458,0,106,-496521
459,0,107,-496520
460,0,108,-496519
461,0,109,-496518
462,0,110,-496517
463,0,111,-496516
464,0,112,-496515
465,0,113,-496514
466,0,114,-496513
467,0,115,-496512
468,0,116,-496511
469,0,117,-496510
470,0,118,-496509
471,0,119,-496508
472,5,120,-496507
473,0,121,-496506
474,0,122,-496505
475,0,123,-496504
476,0,124,-496503
477,0,125,-496502
478,0,126,-496501
479,0,127,-496500
480,0,128,-496499
481,0,129,-496498
482,0,130,-496497
483,0,130,-496496
484,0,129,-496495
485,0,128,-496494
486,0,127,-496493
487,0,126,-496492
488,0,125,-496491
489,0,124,-496490
490,0,123,-496489
491,0,122,-496488
492,0,121,-496487
493,0,120,-496486
494,0,119,-496485
495,0,118,-496484
496,0,117,-496483
497,0,116,-496482
498,0,115,-496481
499,0,114,-496480
500,0,113,-496479
501,0,112,-496478
502,0,111,-496477
503,0,110,-496476
504,0,109,-496475
505,0,108,-496474
506,0,107,-496473
507,0,106,-496472
508,0,105,-496471
509,0,104,-496470
510,0,103,-496469
511,0,102,-496468
512,0,101,-496467
513,0,100,-496466
514,0,99,-496465
515,0,98,-496464
516,0,97,-496463
517,0,96,-496462
518,0,95,-496461
519,0,94,-496460
520,0,93,-496459
521,0,92,-496458
522,0,91,-496457
523,0,90,-496456
524,0,89,-496455
525,0,88,-496454
526,0,87,-496453
527,0,86,-496452
528,0,85,-496451
