Distance_Bin,Value,Bin_Center,Density_per_bp
"[-558500.0, -557500.0)",0,-558000.0,0.0
"[-557500.0, -556500.0)",0,-557000.0,0.0
"[-556500.0, -555500.0)",165,-556000.0,0.165
"[-555500.0, -554500.0)",196,-555000.0,0.196
"[-554500.0, -553500.0)",221,-554000.0,0.221
"[-553500.0, -552500.0)",350,-553000.0,0.35
"[-552500.0, -551500.0)",182,-552000.0,0.182
"[-551500.0, -550500.0)",201,-551000.0,0.201
"[-550500.0, -549500.0)",310,-550000.0,0.31
"[-549500.0, -548500.0)",198,-549000.0,0.198
"[-548500.0, -547500.0)",87,-548000.0,0.087
"[-547500.0, -546500.0)",142,-547000.0,0.142
"[-546500.0, -545500.0)",100,-546000.0,0.1
"[-545500.0, -544500.0)",176,-545000.0,0.176
"[-544500.0, -543500.0)",125,-544000.0,0.125
"[-543500.0, -542500.0)",89,-543000.0,0.089
"[-542500.0, -541500.0)",124,-542000.0,0.124
"[-541500.0, -540500.0)",91,-541000.0,0.091
"[-540500.0, -539500.0)",77,-540000.0,0.077
"[-539500.0, -538500.0)",112,-539000.0,0.112
"[-538500.0, -537500.0)",67,-538000.0,0.067
"[-537500.0, -536500.0)",52,-537000.0,0.052
"[-536500.0, -535500.0)",96,-536000.0,0.096
"[-535500.0, -534500.0)",50,-535000.0,0.05
"[-534500.0, -533500.0)",139,-534000.0,0.139
"[-533500.0, -532500.0)",137,-533000.0,0.137
"[-532500.0, -531500.0)",52,-532000.0,0.052
"[-531500.0, -530500.0)",66,-531000.0,0.066
"[-530500.0, -529500.0)",79,-530000.0,0.079
"[-529500.0, -528500.0)",9,-529000.0,0.009
"[-528500.0, -527500.0)",62,-528000.0,0.062
"[-527500.0, -526500.0)",63,-527000.0,0.063
"[-526500.0, -525500.0)",137,-526000.0,0.137
"[-525500.0, -524500.0)",55,-525000.0,0.055
"[-524500.0, -523500.0)",43,-524000.0,0.043
"[-523500.0, -522500.0)",102,-523000.0,0.102
"[-522500.0, -521500.0)",48,-522000.0,0.048
"[-521500.0, -520500.0)",112,-521000.0,0.112
"[-520500.0, -519500.0)",13,-520000.0,0.013
"[-519500.0, -518500.0)",9,-519000.0,0.009
"[-518500.0, -517500.0)",59,-518000.0,0.059
"[-517500.0, -516500.0)",63,-517000.0,0.063
"[-516500.0, -515500.0)",82,-516000.0,0.082
"[-515500.0, -514500.0)",94,-515000.0,0.094
"[-514500.0, -513500.0)",70,-514000.0,0.07
"[-513500.0, -512500.0)",68,-513000.0,0.068
"[-512500.0, -511500.0)",104,-512000.0,0.104
"[-511500.0, -510500.0)",83,-511000.0,0.083
"[-510500.0, -509500.0)",102,-510000.0,0.102
"[-509500.0, -508500.0)",155,-509000.0,0.155
"[-508500.0, -507500.0)",44,-508000.0,0.044
"[-507500.0, -506500.0)",88,-507000.0,0.088
"[-506500.0, -505500.0)",34,-506000.0,0.034
