Distance_Bin,Value,Bin_Center,Density_per_bp
"[0, 1000)",149,500.0,0.149
"[1000, 2000)",80,1500.0,0.08
"[2000, 3000)",157,2500.0,0.157
"[3000, 4000)",154,3500.0,0.154
"[4000, 5000)",48,4500.0,0.048
"[5000, 6000)",42,5500.0,0.042
"[6000, 7000)",2,6500.0,0.002
"[7000, 8000)",118,7500.0,0.118
"[8000, 9000)",212,8500.0,0.212
"[9000, 10000)",226,9500.0,0.226
"[10000, 11000)",177,10500.0,0.177
"[11000, 12000)",257,11500.0,0.257
"[12000, 13000)",230,12500.0,0.23
"[13000, 14000)",464,13500.0,0.464
"[14000, 15000)",371,14500.0,0.371
"[15000, 16000)",147,15500.0,0.147
"[16000, 17000)",94,16500.0,0.094
"[17000, 18000)",172,17500.0,0.172
"[18000, 19000)",57,18500.0,0.057
"[19000, 20000)",82,19500.0,0.082
"[20000, 21000)",125,20500.0,0.125
"[21000, 22000)",19,21500.0,0.019
"[22000, 23000)",16,22500.0,0.016
"[23000, 24000)",133,23500.0,0.133
"[24000, 25000)",118,24500.0,0.118
"[25000, 26000)",241,25500.0,0.241
"[26000, 27000)",260,26500.0,0.26
"[27000, 28000)",94,27500.0,0.094
"[28000, 29000)",187,28500.0,0.187
"[29000, 30000)",223,29500.0,0.223
"[30000, 31000)",229,30500.0,0.229
"[31000, 32000)",184,31500.0,0.184
"[32000, 33000)",154,32500.0,0.154
"[33000, 34000)",170,33500.0,0.17
"[34000, 35000)",87,34500.0,0.087
"[35000, 36000)",103,35500.0,0.103
"[36000, 37000)",150,36500.0,0.15
"[37000, 38000)",248,37500.0,0.248
"[38000, 39000)",291,38500.0,0.291
"[39000, 40000)",277,39500.0,0.277
"[40000, 41000)",347,40500.0,0.347
"[41000, 42000)",110,41500.0,0.11
"[42000, 43000)",58,42500.0,0.058
"[43000, 44000)",54,43500.0,0.054
"[44000, 45000)",69,44500.0,0.069
"[45000, 46000)",47,45500.0,0.047
"[46000, 47000)",85,46500.0,0.085
"[47000, 48000)",32,47500.0,0.032
"[48000, 49000)",0,48500.0,0.0
"[49000, 50000)",0,49500.0,0.0
"[50000, 51000)",0,50500.0,0.0
"[51000, 52000)",31,51500.0,0.031
"[52000, 53000)",69,52500.0,0.069
"[53000, 54000)",18,53500.0,0.018
"[54000, 55000)",155,54500.0,0.155
"[55000, 56000)",47,55500.0,0.047
"[56000, 57000)",92,56500.0,0.092
"[57000, 58000)",36,57500.0,0.036
"[58000, 59000)",39,58500.0,0.039
"[59000, 60000)",89,59500.0,0.089
"[60000, 61000)",61,60500.0,0.061
"[61000, 62000)",78,61500.0,0.078
"[62000, 63000)",89,62500.0,0.089
"[63000, 64000)",126,63500.0,0.126
"[64000, 65000)",53,64500.0,0.053
"[65000, 66000)",69,65500.0,0.069
"[66000, 67000)",104,66500.0,0.104
"[67000, 68000)",75,67500.0,0.075
"[68000, 69000)",125,68500.0,0.125
"[69000, 70000)",90,69500.0,0.09
"[70000, 71000)",69,70500.0,0.069
"[71000, 72000)",131,71500.0,0.131
"[72000, 73000)",123,72500.0,0.123
"[73000, 74000)",113,73500.0,0.113
"[74000, 75000)",87,74500.0,0.087
"[75000, 76000)",18,75500.0,0.018
"[76000, 77000)",23,76500.0,0.023
"[77000, 78000)",21,77500.0,0.021
"[78000, 79000)",6,78500.0,0.006
