Distance_Bin,Value,Bin_Center,Density_per_bp
"[-225000.0, -215000.0)",0,-220000.0,0.0
"[-215000.0, -205000.0)",0,-210000.0,0.0
"[-205000.0, -195000.0)",0,-200000.0,0.0
"[-195000.0, -185000.0)",0,-190000.0,0.0
"[-185000.0, -175000.0)",0,-180000.0,0.0
"[-175000.0, -165000.0)",0,-170000.0,0.0
"[-165000.0, -155000.0)",0,-160000.0,0.0
"[-155000.0, -145000.0)",0,-150000.0,0.0
"[-145000.0, -135000.0)",0,-140000.0,0.0
"[-135000.0, -125000.0)",0,-130000.0,0.0
"[-125000.0, -115000.0)",0,-120000.0,0.0
"[-115000.0, -105000.0)",445,-110000.0,0.0445
"[-105000.0, -95000.0)",553,-100000.0,0.0553
"[-95000.0, -85000.0)",676,-90000.0,0.0676
"[-85000.0, -75000.0)",666,-80000.0,0.0666
"[-75000.0, -65000.0)",980,-70000.0,0.098
"[-65000.0, -55000.0)",1165,-60000.0,0.1165
"[-55000.0, -45000.0)",1364,-50000.0,0.1364
"[-45000.0, -35000.0)",1613,-40000.0,0.1613
"[-35000.0, -25000.0)",1658,-30000.0,0.1658
"[-25000.0, -15000.0)",1265,-20000.0,0.1265
"[-15000.0, -5000.0)",1853,-10000.0,0.1853
"[-5000.0, 5000.0)",1311,0.0,0.1311
"[5000.0, 15000.0)",2298,10000.0,0.2298
"[15000.0, 25000.0)",1349,20000.0,0.1349
"[25000.0, 35000.0)",895,30000.0,0.0895
"[35000.0, 45000.0)",1128,40000.0,0.1128
"[45000.0, 55000.0)",1239,50000.0,0.1239
"[55000.0, 65000.0)",997,60000.0,0.0997
"[65000.0, 75000.0)",552,70000.0,0.0552
"[75000.0, 85000.0)",705,80000.0,0.0705
"[85000.0, 95000.0)",646,90000.0,0.0646
"[95000.0, 105000.0)",813,100000.0,0.0813
"[105000.0, 115000.0)",1221,110000.0,0.1221
"[115000.0, 125000.0)",859,120000.0,0.0859
"[125000.0, 135000.0)",842,130000.0,0.0842
"[135000.0, 145000.0)",673,140000.0,0.0673
"[145000.0, 155000.0)",733,150000.0,0.0733
"[155000.0, 165000.0)",564,160000.0,0.0564
"[165000.0, 175000.0)",391,170000.0,0.0391
"[175000.0, 185000.0)",699,180000.0,0.0699
"[185000.0, 195000.0)",1015,190000.0,0.1015
"[195000.0, 205000.0)",728,200000.0,0.0728
"[205000.0, 215000.0)",0,210000.0,0.0
"[215000.0, 225000.0)",0,220000.0,0.0
