Distance_Bin,Value,Bin_Center,Density_per_bp
"[-785000.0, -775000.0)",0,-780000.0,0.0
"[-775000.0, -765000.0)",0,-770000.0,0.0
"[-765000.0, -755000.0)",0,-760000.0,0.0
"[-755000.0, -745000.0)",0,-750000.0,0.0
"[-745000.0, -735000.0)",0,-740000.0,0.0
"[-735000.0, -725000.0)",0,-730000.0,0.0
"[-725000.0, -715000.0)",0,-720000.0,0.0
"[-715000.0, -705000.0)",0,-710000.0,0.0
"[-705000.0, -695000.0)",0,-700000.0,0.0
"[-695000.0, -685000.0)",0,-690000.0,0.0
"[-685000.0, -675000.0)",0,-680000.0,0.0
"[-675000.0, -665000.0)",0,-670000.0,0.0
"[-665000.0, -655000.0)",0,-660000.0,0.0
"[-655000.0, -645000.0)",0,-650000.0,0.0
"[-645000.0, -635000.0)",0,-640000.0,0.0
"[-635000.0, -625000.0)",0,-630000.0,0.0
"[-625000.0, -615000.0)",0,-620000.0,0.0
"[-615000.0, -605000.0)",0,-610000.0,0.0
"[-605000.0, -595000.0)",0,-600000.0,0.0
"[-595000.0, -585000.0)",0,-590000.0,0.0
"[-585000.0, -575000.0)",0,-580000.0,0.0
"[-575000.0, -565000.0)",0,-570000.0,0.0
"[-565000.0, -555000.0)",0,-560000.0,0.0
"[-555000.0, -545000.0)",0,-550000.0,0.0
"[-545000.0, -535000.0)",0,-540000.0,0.0
"[-535000.0, -525000.0)",0,-530000.0,0.0
"[-525000.0, -515000.0)",0,-520000.0,0.0
"[-515000.0, -505000.0)",0,-510000.0,0.0
"[-505000.0, -495000.0)",0,-500000.0,0.0
"[-495000.0, -485000.0)",0,-490000.0,0.0
"[-485000.0, -475000.0)",0,-480000.0,0.0
"[-475000.0, -465000.0)",0,-470000.0,0.0
"[-465000.0, -455000.0)",0,-460000.0,0.0
"[-455000.0, -445000.0)",0,-450000.0,0.0
"[-445000.0, -435000.0)",0,-440000.0,0.0
"[-435000.0, -425000.0)",0,-430000.0,0.0
"[-425000.0, -415000.0)",0,-420000.0,0.0
"[-415000.0, -405000.0)",0,-410000.0,0.0
"[-405000.0, -395000.0)",0,-400000.0,0.0
"[-395000.0, -385000.0)",0,-390000.0,0.0
"[-385000.0, -375000.0)",0,-380000.0,0.0
"[-375000.0, -365000.0)",0,-370000.0,0.0
"[-365000.0, -355000.0)",0,-360000.0,0.0
"[-355000.0, -345000.0)",0,-350000.0,0.0
"[-345000.0, -335000.0)",0,-340000.0,0.0
"[-335000.0, -325000.0)",68,-330000.0,0.0068
"[-325000.0, -315000.0)",326,-320000.0,0.0326
"[-315000.0, -305000.0)",332,-310000.0,0.0332
"[-305000.0, -295000.0)",375,-300000.0,0.0375
"[-295000.0, -285000.0)",354,-290000.0,0.0354
"[-285000.0, -275000.0)",204,-280000.0,0.0204
"[-275000.0, -265000.0)",266,-270000.0,0.0266
"[-265000.0, -255000.0)",258,-260000.0,0.0258
"[-255000.0, -245000.0)",332,-250000.0,0.0332
"[-245000.0, -235000.0)",381,-240000.0,0.0381
"[-235000.0, -225000.0)",374,-230000.0,0.0374
"[-225000.0, -215000.0)",401,-220000.0,0.0401
"[-215000.0, -205000.0)",1106,-210000.0,0.1106
"[-205000.0, -195000.0)",496,-200000.0,0.0496
"[-195000.0, -185000.0)",245,-190000.0,0.0245
"[-185000.0, -175000.0)",256,-180000.0,0.0256
"[-175000.0, -165000.0)",304,-170000.0,0.0304
"[-165000.0, -155000.0)",436,-160000.0,0.0436
"[-155000.0, -145000.0)",129,-150000.0,0.0129
"[-145000.0, -135000.0)",186,-140000.0,0.0186
"[-135000.0, -125000.0)",252,-130000.0,0.0252
"[-125000.0, -115000.0)",240,-120000.0,0.024
"[-115000.0, -105000.0)",453,-110000.0,0.0453
"[-105000.0, -95000.0)",446,-100000.0,0.0446
"[-95000.0, -85000.0)",386,-90000.0,0.0386
"[-85000.0, -75000.0)",390,-80000.0,0.039
"[-75000.0, -65000.0)",324,-70000.0,0.0324
"[-65000.0, -55000.0)",311,-60000.0,0.0311
"[-55000.0, -45000.0)",410,-50000.0,0.041
"[-45000.0, -35000.0)",450,-40000.0,0.045
"[-35000.0, -25000.0)",501,-30000.0,0.0501
"[-25000.0, -15000.0)",655,-20000.0,0.0655
"[-15000.0, -5000.0)",446,-10000.0,0.0446
"[-5000.0, 5000.0)",694,0.0,0.0694
"[5000.0, 15000.0)",618,10000.0,0.0618
"[15000.0, 25000.0)",568,20000.0,0.0568
"[25000.0, 35000.0)",417,30000.0,0.0417
"[35000.0, 45000.0)",431,40000.0,0.0431
"[45000.0, 55000.0)",399,50000.0,0.0399
"[55000.0, 65000.0)",485,60000.0,0.0485
"[65000.0, 75000.0)",406,70000.0,0.0406
"[75000.0, 85000.0)",356,80000.0,0.0356
"[85000.0, 95000.0)",294,90000.0,0.0294
"[95000.0, 105000.0)",429,100000.0,0.0429
"[105000.0, 115000.0)",321,110000.0,0.0321
"[115000.0, 125000.0)",344,120000.0,0.0344
"[125000.0, 135000.0)",239,130000.0,0.0239
"[135000.0, 145000.0)",337,140000.0,0.0337
"[145000.0, 155000.0)",386,150000.0,0.0386
"[155000.0, 165000.0)",337,160000.0,0.0337
"[165000.0, 175000.0)",345,170000.0,0.0345
"[175000.0, 185000.0)",281,180000.0,0.0281
"[185000.0, 195000.0)",412,190000.0,0.0412
"[195000.0, 205000.0)",275,200000.0,0.0275
"[205000.0, 215000.0)",179,210000.0,0.0179
"[215000.0, 225000.0)",228,220000.0,0.0228
"[225000.0, 235000.0)",212,230000.0,0.0212
"[235000.0, 245000.0)",1736,240000.0,0.1736
"[245000.0, 255000.0)",323,250000.0,0.0323
"[255000.0, 265000.0)",232,260000.0,0.0232
"[265000.0, 275000.0)",1275,270000.0,0.1275
"[275000.0, 285000.0)",225,280000.0,0.0225
"[285000.0, 295000.0)",222,290000.0,0.0222
"[295000.0, 305000.0)",220,300000.0,0.022
"[305000.0, 315000.0)",239,310000.0,0.0239
"[315000.0, 325000.0)",234,320000.0,0.0234
"[325000.0, 335000.0)",253,330000.0,0.0253
"[335000.0, 345000.0)",380,340000.0,0.038
"[345000.0, 355000.0)",270,350000.0,0.027
"[355000.0, 365000.0)",329,360000.0,0.0329
"[365000.0, 375000.0)",222,370000.0,0.0222
"[375000.0, 385000.0)",895,380000.0,0.0895
"[385000.0, 395000.0)",191,390000.0,0.0191
"[395000.0, 405000.0)",200,400000.0,0.02
"[405000.0, 415000.0)",172,410000.0,0.0172
"[415000.0, 425000.0)",293,420000.0,0.0293
"[425000.0, 435000.0)",292,430000.0,0.0292
"[435000.0, 445000.0)",347,440000.0,0.0347
"[445000.0, 455000.0)",302,450000.0,0.0302
"[455000.0, 465000.0)",208,460000.0,0.0208
"[465000.0, 475000.0)",162,470000.0,0.0162
"[475000.0, 485000.0)",186,480000.0,0.0186
"[485000.0, 495000.0)",208,490000.0,0.0208
"[495000.0, 505000.0)",241,500000.0,0.0241
"[505000.0, 515000.0)",347,510000.0,0.0347
"[515000.0, 525000.0)",304,520000.0,0.0304
"[525000.0, 535000.0)",203,530000.0,0.0203
"[535000.0, 545000.0)",204,540000.0,0.0204
"[545000.0, 555000.0)",336,550000.0,0.0336
"[555000.0, 565000.0)",286,560000.0,0.0286
"[565000.0, 575000.0)",257,570000.0,0.0257
"[575000.0, 585000.0)",292,580000.0,0.0292
"[585000.0, 595000.0)",263,590000.0,0.0263
"[595000.0, 605000.0)",190,600000.0,0.019
"[605000.0, 615000.0)",145,610000.0,0.0145
"[615000.0, 625000.0)",157,620000.0,0.0157
"[625000.0, 635000.0)",240,630000.0,0.024
"[635000.0, 645000.0)",432,640000.0,0.0432
"[645000.0, 655000.0)",884,650000.0,0.0884
"[655000.0, 665000.0)",423,660000.0,0.0423
"[665000.0, 675000.0)",209,670000.0,0.0209
"[675000.0, 685000.0)",316,680000.0,0.0316
"[685000.0, 695000.0)",186,690000.0,0.0186
"[695000.0, 705000.0)",223,700000.0,0.0223
"[705000.0, 715000.0)",200,710000.0,0.02
"[715000.0, 725000.0)",336,720000.0,0.0336
"[725000.0, 735000.0)",257,730000.0,0.0257
"[735000.0, 745000.0)",227,740000.0,0.0227
"[745000.0, 755000.0)",425,750000.0,0.0425
"[755000.0, 765000.0)",1205,760000.0,0.1205
"[765000.0, 775000.0)",0,770000.0,0.0
"[775000.0, 785000.0)",0,780000.0,0.0
