Distance_Bin,Value,Bin_Center,Density_per_bp
"[-239254, -238254)",0,-238754.0,0.0
"[-238254, -237254)",141,-237754.0,0.141
"[-237254, -236254)",50,-236754.0,0.05
"[-236254, -235254)",90,-235754.0,0.09
"[-235254, -234254)",186,-234754.0,0.186
"[-234254, -233254)",108,-233754.0,0.108
"[-233254, -232254)",173,-232754.0,0.173
"[-232254, -231254)",45,-231754.0,0.045
"[-231254, -230254)",49,-230754.0,0.049
"[-230254, -229254)",40,-229754.0,0.04
"[-229254, -228254)",83,-228754.0,0.083
"[-228254, -227254)",66,-227754.0,0.066
"[-227254, -226254)",25,-226754.0,0.025
"[-226254, -225254)",21,-225754.0,0.021
"[-225254, -224254)",28,-224754.0,0.028
"[-224254, -223254)",24,-223754.0,0.024
"[-223254, -222254)",18,-222754.0,0.018
"[-222254, -221254)",8,-221754.0,0.008
"[-221254, -220254)",17,-220754.0,0.017
"[-220254, -219254)",44,-219754.0,0.044
"[-219254, -218254)",29,-218754.0,0.029
"[-218254, -217254)",17,-217754.0,0.017
"[-217254, -216254)",58,-216754.0,0.058
"[-216254, -215254)",16,-215754.0,0.016
"[-215254, -214254)",22,-214754.0,0.022
"[-214254, -213254)",40,-213754.0,0.04
"[-213254, -212254)",36,-212754.0,0.036
"[-212254, -211254)",12,-211754.0,0.012
"[-211254, -210254)",15,-210754.0,0.015
"[-210254, -209254)",106,-209754.0,0.106
"[-209254, -208254)",93,-208754.0,0.093
"[-208254, -207254)",135,-207754.0,0.135
"[-207254, -206254)",111,-206754.0,0.111
"[-206254, -205254)",91,-205754.0,0.091
"[-205254, -204254)",71,-204754.0,0.071
"[-204254, -203254)",107,-203754.0,0.107
"[-203254, -202254)",94,-202754.0,0.094
"[-202254, -201254)",102,-201754.0,0.102
"[-201254, -200254)",11,-200754.0,0.011
"[-200254, -199254)",10,-199754.0,0.01
"[-199254, -198254)",41,-198754.0,0.041
"[-198254, -197254)",38,-197754.0,0.038
"[-197254, -196254)",6,-196754.0,0.006
