Distance_Bin,Value,Bin_Center,Density_per_bp
"[-558500.0, -557500.0)",0,-558000.0,0.0
"[-557500.0, -556500.0)",0,-557000.0,0.0
"[-556500.0, -555500.0)",100,-556000.0,0.1
"[-555500.0, -554500.0)",132,-555000.0,0.132
"[-554500.0, -553500.0)",117,-554000.0,0.117
"[-553500.0, -552500.0)",228,-553000.0,0.228
"[-552500.0, -551500.0)",94,-552000.0,0.094
"[-551500.0, -550500.0)",94,-551000.0,0.094
"[-550500.0, -549500.0)",199,-550000.0,0.199
"[-549500.0, -548500.0)",90,-549000.0,0.09
"[-548500.0, -547500.0)",40,-548000.0,0.04
"[-547500.0, -546500.0)",60,-547000.0,0.06
"[-546500.0, -545500.0)",37,-546000.0,0.037
"[-545500.0, -544500.0)",82,-545000.0,0.082
"[-544500.0, -543500.0)",69,-544000.0,0.069
"[-543500.0, -542500.0)",28,-543000.0,0.028
"[-542500.0, -541500.0)",47,-542000.0,0.047
"[-541500.0, -540500.0)",51,-541000.0,0.051
"[-540500.0, -539500.0)",27,-540000.0,0.027
"[-539500.0, -538500.0)",55,-539000.0,0.055
"[-538500.0, -537500.0)",30,-538000.0,0.03
"[-537500.0, -536500.0)",25,-537000.0,0.025
"[-536500.0, -535500.0)",34,-536000.0,0.034
"[-535500.0, -534500.0)",15,-535000.0,0.015
"[-534500.0, -533500.0)",47,-534000.0,0.047
"[-533500.0, -532500.0)",64,-533000.0,0.064
"[-532500.0, -531500.0)",11,-532000.0,0.011
"[-531500.0, -530500.0)",25,-531000.0,0.025
"[-530500.0, -529500.0)",29,-530000.0,0.029
"[-529500.0, -528500.0)",3,-529000.0,0.003
"[-528500.0, -527500.0)",21,-528000.0,0.021
"[-527500.0, -526500.0)",31,-527000.0,0.031
"[-526500.0, -525500.0)",48,-526000.0,0.048
"[-525500.0, -524500.0)",18,-525000.0,0.018
"[-524500.0, -523500.0)",17,-524000.0,0.017
"[-523500.0, -522500.0)",38,-523000.0,0.038
"[-522500.0, -521500.0)",11,-522000.0,0.011
"[-521500.0, -520500.0)",42,-521000.0,0.042
"[-520500.0, -519500.0)",6,-520000.0,0.006
"[-519500.0, -518500.0)",10,-519000.0,0.01
"[-518500.0, -517500.0)",30,-518000.0,0.03
"[-517500.0, -516500.0)",36,-517000.0,0.036
"[-516500.0, -515500.0)",25,-516000.0,0.025
"[-515500.0, -514500.0)",38,-515000.0,0.038
"[-514500.0, -513500.0)",26,-514000.0,0.026
"[-513500.0, -512500.0)",34,-513000.0,0.034
"[-512500.0, -511500.0)",26,-512000.0,0.026
"[-511500.0, -510500.0)",39,-511000.0,0.039
"[-510500.0, -509500.0)",38,-510000.0,0.038
"[-509500.0, -508500.0)",62,-509000.0,0.062
"[-508500.0, -507500.0)",23,-508000.0,0.023
"[-507500.0, -506500.0)",36,-507000.0,0.036
"[-506500.0, -505500.0)",12,-506000.0,0.012
