Position,Value,Nucleosome_Distance,Centromere_Distance
6,7,307,-628810
13,5,300,-628803
24,1,289,-628792
27,1,286,-628789
32,3,281,-628784
43,4,270,-628773
55,2,258,-628761
61,138,252,-628755
71,83,242,-628745
83,2,230,-628733
93,2,220,-628723
98,1,215,-628718
104,9,209,-628712
109,4,204,-628707
110,1,203,-628706
112,6,201,-628704
113,10,200,-628703
121,1,192,-628695
136,2,177,-628680
140,4,173,-628676
142,2,171,-628674
145,3,168,-628671
149,22,164,-628667
150,1,163,-628666
155,66,158,-628661
157,121,156,-628659
158,20,155,-628658
159,44,154,-628657
160,18,153,-628656
161,76,152,-628655
162,5,151,-628654
163,9,150,-628653
164,46,149,-628652
166,12,147,-628650
167,169,146,-628649
168,28,145,-628648
170,15,143,-628646
171,24,142,-628645
173,2,140,-628643
174,8,139,-628642
177,3,136,-628639
179,97,134,-628637
183,10,130,-628633
187,2,126,-628629
188,1,125,-628628
190,16,123,-628626
191,20,122,-628625
193,8,120,-628623
195,8,118,-628621
197,18,116,-628619
201,23,112,-628615
204,5,109,-628612
205,4,108,-628611
206,16,107,-628610
207,6,106,-628609
208,19,105,-628608
209,11,104,-628607
211,31,102,-628605
212,9,101,-628604
214,18,99,-628602
216,15,97,-628600
217,15,96,-628599
218,36,95,-628598
220,32,93,-628596
222,20,91,-628594
224,13,89,-628592
225,17,88,-628591
227,137,86,-628589
228,28,85,-628588
230,6,83,-628586
231,15,82,-628585
233,13,80,-628583
234,32,79,-628582
235,23,78,-628581
236,14,77,-628580
238,23,75,-628578
241,10,72,-628575
242,38,71,-628574
244,15,69,-628572
245,7,68,-628571
246,18,67,-628570
249,3,64,-628567
252,12,61,-628564
257,10,56,-628559
263,12,50,-628553
265,17,48,-628551
268,14,45,-628548
269,4,44,-628547
271,15,42,-628545
272,4,41,-628544
274,11,39,-628542
276,18,37,-628540
278,2,35,-628538
279,12,34,-628537
281,5,32,-628535
282,4,31,-628534
283,4,30,-628533
284,6,29,-628532
286,5,27,-628530
287,12,26,-628529
288,10,25,-628528
290,4,23,-628526
291,1,22,-628525
293,11,20,-628523
299,14,14,-628517
303,1,10,-628513
309,3,4,-628507
312,3,1,-628504
317,11,4,-628499
321,3,8,-628495
323,1,10,-628493
329,1,16,-628487
332,10,19,-628484
333,2,20,-628483
335,4,22,-628481
336,5,23,-628480
340,1,27,-628476
341,1,28,-628475
351,2,38,-628465
355,1,42,-628461
358,2,45,-628458
364,2,51,-628452
368,9,55,-628448
373,2,60,-628443
380,3,67,-628436
381,3,68,-628435
382,2,69,-628434
386,6,71,-628430
390,29,67,-628426
397,4,60,-628419
404,85,53,-628412
408,2,49,-628408
409,13,48,-628407
410,2,47,-628406
413,25,44,-628403
414,1,43,-628402
417,16,40,-628399
421,3,36,-628395
423,54,34,-628393
425,1,32,-628391
431,78,26,-628385
436,2,21,-628380
440,67,17,-628376
445,4,12,-628371
448,12,9,-628368
452,1,5,-628364
455,7,2,-628361
461,2,4,-628355
462,2,5,-628354
463,3,6,-628353
464,1,7,-628352
465,2,8,-628351
468,3,11,-628348
476,48,19,-628340
492,3,35,-628324
497,4,40,-628319
500,2,43,-628316
504,3,47,-628312
515,3,58,-628301
519,1,62,-628297
522,7,63,-628294
526,1,59,-628290
529,9,56,-628287
537,1,48,-628279
538,29,47,-628278
539,1,46,-628277
544,16,41,-628272
546,3,39,-628270
549,1,36,-628267
563,4,22,-628253
568,1,17,-628248
569,1,16,-628247
573,1,12,-628243
575,12,10,-628241
580,41,5,-628236
583,6,2,-628233
584,14,1,-628232
587,2,2,-628229
591,9,6,-628225
594,1,9,-628222
596,5,11,-628220
597,11,12,-628219
601,50,16,-628215
604,15,19,-628212
606,71,21,-628210
610,21,25,-628206
613,18,28,-628203
615,23,30,-628201
616,8,31,-628200
617,2,32,-628199
619,19,34,-628197
621,10,36,-628195
624,23,39,-628192
625,10,40,-628191
626,2,41,-628190
627,23,42,-628189
629,5,44,-628187
631,11,46,-628185
633,4,48,-628183
635,22,50,-628181
637,7,52,-628179
641,5,56,-628175
642,5,57,-628174
650,8,65,-628166
652,4,67,-628164
657,3,72,-628159
660,5,69,-628156
665,2,64,-628151
670,1,59,-628146
676,11,53,-628140
684,15,45,-628132
688,5,41,-628128
693,12,36,-628123
696,28,33,-628120
697,4,32,-628119
699,3,30,-628117
701,5,28,-628115
704,6,25,-628112
708,6,21,-628108
711,2,18,-628105
713,1,16,-628103
716,12,13,-628100
717,1,12,-628099
718,7,11,-628098
719,4,10,-628097
720,4,9,-628096
722,7,7,-628094
724,2,5,-628092
727,23,2,-628089
728,2,1,-628088
732,19,3,-628084
737,5,8,-628079
738,3,9,-628078
743,14,14,-628073
748,2,19,-628068
751,12,22,-628065
755,7,26,-628061
757,5,28,-628059
758,5,29,-628058
761,31,32,-628055
762,8,33,-628054
765,7,36,-628051
766,1,37,-628050
767,3,38,-628049
768,8,39,-628048
770,1,41,-628046
772,18,43,-628044
776,7,47,-628040
778,3,49,-628038
781,27,52,-628035
789,1,60,-628027
791,2,62,-628025
792,9,63,-628024
793,1,64,-628023
796,1,67,-628020
798,3,69,-628018
803,3,70,-628013
808,4,65,-628008
831,5,42,-627985
839,17,34,-627977
845,21,28,-627971
850,5,23,-627966
851,4,22,-627965
854,2,19,-627962
859,9,14,-627957
868,6,5,-627948
877,6,4,-627939
887,9,14,-627929
894,1,21,-627922
898,11,25,-627918
904,4,31,-627912
906,5,33,-627910
911,6,38,-627905
913,7,40,-627903
917,8,44,-627899
920,2,47,-627896
924,7,51,-627892
928,12,55,-627888
931,1,58,-627885
934,1,61,-627882
938,14,63,-627878
939,8,62,-627877
943,5,58,-627873
948,4,53,-627868
954,1,47,-627862
964,1,37,-627852
967,1,34,-627849
969,2,32,-627847
974,1,27,-627842
978,3,23,-627838
989,2,12,-627827
1000,12,1,-627816
1003,1,2,-627813
1006,1,5,-627810
1007,1,6,-627809
1008,5,7,-627808
1009,3,8,-627807
1011,1,10,-627805
1016,1,15,-627800
1019,2,18,-627797
1027,2,26,-627789
1028,4,27,-627788
1031,14,30,-627785
1032,1,31,-627784
1034,2,33,-627782
1035,1,34,-627781
1038,1,37,-627778
1042,1,41,-627774
1047,2,46,-627769
1049,6,48,-627767
1050,18,49,-627766
1052,2,51,-627764
1054,8,53,-627762
1057,1,56,-627759
1058,5,57,-627758
1062,17,61,-627754
1064,1,63,-627752
1067,11,66,-627749
1072,1,71,-627744
1073,1,72,-627743
1078,1,67,-627738
1082,2,63,-627734
1084,1,61,-627732
1086,9,59,-627730
1092,9,53,-627724
1096,2,49,-627720
1097,13,48,-627719
