Bin_Center,Mean_Nonzero,Std_Nonzero,Count_Nonzero
-460000.0,,,0
-450000.0,,,0
-440000.0,10.13852813852814,14.425455625321435,231
-430000.0,9.945868945868947,14.612907358122179,351
-420000.0,12.438095238095238,17.999005384693916,525
-410000.0,10.189349112426035,16.05497617902976,338
-400000.0,11.843003412969283,16.75557340897908,293
-390000.0,10.900552486187845,16.83078730647985,362
-380000.0,9.327922077922079,15.693717478870708,308
-370000.0,12.811688311688311,18.860297519149125,616
-360000.0,10.304,15.498433938480838,375
-350000.0,10.674943566591422,16.02297501155107,443
-340000.0,11.737430167597765,17.778225944880177,358
-330000.0,10.961832061068701,17.535253852316337,262
-320000.0,7.947565543071161,12.275543556806307,267
-310000.0,10.669250645994833,17.020687205877735,387
-300000.0,11.156084656084657,16.022016599952515,378
-290000.0,12.379391100702577,17.74840723143304,427
-280000.0,9.9058524173028,15.17563135722559,393
-270000.0,11.681724845995893,17.01413521219297,487
-260000.0,9.8125,15.06547800273793,256
-250000.0,9.27456647398844,14.360666508387887,346
-240000.0,10.549356223175966,16.0010325477893,466
-230000.0,10.048991354466859,15.624399840217126,347
-220000.0,11.763860369609857,17.77221231996443,487
-210000.0,10.506410256410257,15.498634378553033,468
-200000.0,9.554317548746518,15.213626904758943,359
-190000.0,10.64775413711584,16.362634824619875,423
-180000.0,13.915702479338844,19.934109209532288,605
-170000.0,9.157894736842104,14.762565269401293,361
-160000.0,12.883227176220807,18.818764825651414,471
-150000.0,10.033003300330034,16.693345421085347,303
-140000.0,11.046004842615012,16.048933508709133,413
-130000.0,12.862068965517242,18.211194442643073,493
-120000.0,12.228511530398324,16.910297956614617,477
-110000.0,11.3875,17.990455385075887,400
-100000.0,10.514285714285714,16.09646424242339,455
-90000.0,12.76980198019802,18.219341261156174,404
-80000.0,11.68,17.87478927436778,525
-70000.0,11.895049504950496,18.379241094826263,505
-60000.0,11.538732394366198,16.433026274395186,568
-50000.0,11.569965870307167,16.804539038799177,586
-40000.0,9.579387186629527,14.67520687520672,359
-30000.0,8.81791907514451,14.854612215167297,346
-20000.0,10.341397849462366,15.647191947135672,372
-10000.0,13.176229508196721,18.69439832094098,732
0.0,13.522765598650928,19.070634293031365,593
10000.0,11.638028169014085,16.881482382963707,710
20000.0,14.064841498559078,19.49433195947656,694
30000.0,10.772,15.652796429780341,500
40000.0,10.902777777777779,17.313518552685274,504
50000.0,8.40566037735849,12.885220372760287,424
60000.0,8.689320388349515,12.871262508495521,309
70000.0,13.378029079159935,19.206067895475776,619
80000.0,10.563182527301093,15.558342371721162,641
90000.0,11.666666666666666,16.754890872793048,537
100000.0,8.902222222222223,14.866946933083169,225
110000.0,9.803763440860216,14.707267097421138,372
120000.0,10.261728395061729,16.514489346976323,405
130000.0,11.72929292929293,17.911711346077265,495
140000.0,13.178861788617887,18.778387074109823,492
150000.0,9.847826086956522,15.582115264997041,322
160000.0,9.172151898734176,15.31134525706115,395
170000.0,10.96078431372549,16.823083571018554,510
180000.0,11.177650429799426,17.52477603062094,349
190000.0,11.014,17.115012454059308,500
200000.0,10.93993993993994,16.33043566204051,333
210000.0,10.852941176470589,17.23959154955413,374
220000.0,11.084057971014493,16.499168611792243,345
230000.0,14.268817204301076,21.39490989085866,93
240000.0,,,0
250000.0,,,0
260000.0,,,0
270000.0,,,0
280000.0,,,0
290000.0,,,0
300000.0,,,0
310000.0,,,0
320000.0,,,0
330000.0,,,0
340000.0,,,0
350000.0,,,0
360000.0,,,0
370000.0,,,0
380000.0,,,0
390000.0,,,0
400000.0,,,0
410000.0,,,0
420000.0,,,0
430000.0,,,0
440000.0,,,0
450000.0,,,0
460000.0,,,0
