distance,mean_nonzero,std_nonzero,count_nonzero
0,5.5131578947368425,7.437729798897209,76.0
1,3.3577981651376145,4.810334045110813,109.0
2,3.4274193548387095,4.345212087214429,124.0
3,3.8346456692913384,5.276127397055652,127.0
4,3.5508474576271185,4.829746604857261,118.0
5,3.8813559322033897,5.041993723700607,118.0
6,4.016666666666667,5.367163364108718,120.0
7,3.7032967032967035,5.630264460918146,91.0
8,4.1461538461538465,6.018204345320899,130.0
9,3.9919354838709675,5.701940858758485,124.0
10,4.557377049180328,5.9779887995933825,122.0
11,3.6147540983606556,5.127219086294963,122.0
12,3.347107438016529,3.8788115529580556,121.0
13,3.2547169811320753,4.548283445442889,106.0
14,4.6571428571428575,5.949836086023669,105.0
15,3.348148148148148,4.814961940176788,135.0
16,4.25984251968504,5.55522433708312,127.0
17,3.9537037037037037,4.996043779241562,108.0
18,3.712962962962963,5.041975072739794,108.0
19,3.618705035971223,5.5225436318773395,139.0
20,3.69,4.842353130285297,100.0
21,3.0,4.274953725807819,110.0
22,3.3597122302158273,5.22536621592224,139.0
23,3.673076923076923,4.732540334053464,104.0
24,3.7251908396946565,5.45901292164478,131.0
25,4.442477876106195,5.3634644538923615,113.0
26,3.9745762711864407,5.359649600115041,118.0
27,3.0869565217391304,3.7523448046762415,115.0
28,3.5700934579439254,4.159808026985368,107.0
29,3.4424778761061945,4.929753060132035,113.0
30,3.325,4.733507413850195,120.0
31,3.627737226277372,5.228608097412217,137.0
32,3.532258064516129,4.944300297190313,124.0
33,4.123287671232877,5.950242430249669,146.0
34,4.651162790697675,6.567737389588949,129.0
35,3.2868852459016393,4.212299009495925,122.0
36,3.765217391304348,5.277111176070405,115.0
37,3.9285714285714284,5.8812793327172095,112.0
38,3.9,4.997155153987869,110.0
39,4.666666666666667,6.7599533797926235,111.0
40,3.642857142857143,4.711626955885681,126.0
41,4.142857142857143,4.93306850096011,105.0
42,3.6589147286821704,5.18787065547942,129.0
43,3.759124087591241,5.46583714518868,137.0
44,3.888111888111888,5.977781508389276,143.0
45,4.6,6.559920589422929,130.0
46,3.8968253968253967,5.765871125967856,126.0
47,4.34375,5.091969128568949,128.0
48,4.183673469387755,5.260371891852577,147.0
49,4.18705035971223,5.6125743212841535,139.0
50,3.7260273972602738,4.997268975454225,146.0
51,3.763358778625954,4.74719684262149,131.0
52,3.879432624113475,6.018394633247265,141.0
53,5.019736842105263,6.401024746951382,152.0
54,5.584507042253521,6.819083524189972,142.0
55,3.9696969696969697,5.349292456546145,165.0
56,4.114503816793893,5.862056899933867,131.0
57,3.49645390070922,4.21836819072287,141.0
58,5.2534246575342465,6.535644066444399,146.0
59,4.8320610687022905,6.376824229801256,131.0
60,4.2,5.016806287245004,140.0
61,4.382352941176471,5.528456784913667,136.0
62,3.958041958041958,5.610445647577768,143.0
63,4.325581395348837,5.716154179573112,129.0
64,3.7794117647058822,4.760471773182568,136.0
65,4.578231292517007,6.148755492822993,147.0
66,4.51063829787234,5.5839272166723495,141.0
67,5.442028985507246,6.629967484525775,138.0
68,5.203389830508475,6.437814729883577,118.0
69,4.352941176470588,5.300635058758882,136.0
70,4.963302752293578,5.985981471405577,109.0
71,4.857142857142857,6.752438712896888,126.0
72,4.848920863309353,6.729680817058792,139.0
73,4.957142857142857,6.307322943472767,140.0
74,4.186046511627907,5.236243050037858,129.0
75,5.0310077519379846,6.523919911200008,129.0
76,4.678260869565217,6.186498919317656,115.0
77,5.086538461538462,6.3108945358931905,104.0
78,5.333333333333333,6.708423797920594,114.0
79,5.880341880341881,7.236357429510202,117.0
80,5.314285714285714,6.086419759966074,105.0
81,4.863157894736842,6.405799444047342,95.0
82,5.161290322580645,6.28540462981094,93.0
83,4.2976190476190474,5.717821983821197,84.0
84,5.48,6.684037973887016,100.0
85,4.696629213483146,5.527625855608484,89.0
86,5.909090909090909,6.905721918475358,77.0
87,4.756756756756757,6.2193044821259615,74.0
88,6.285714285714286,6.999260534736959,70.0
89,5.197368421052632,5.968851898184117,76.0
90,5.285714285714286,6.00275988975037,70.0
91,5.394736842105263,6.207691889623006,76.0
92,5.237288135593221,5.986591290343398,59.0
93,5.816666666666666,6.487253908768806,60.0
94,5.784313725490196,7.87734403334067,51.0
95,4.254237288135593,5.631173150079104,59.0
96,7.1,7.861686997647491,50.0
97,4.75,5.6421036266035856,40.0
98,7.069767441860465,5.893480452957398,43.0
99,5.878787878787879,6.117380851708392,33.0
100,6.270833333333333,6.327042882042581,48.0
101,5.866666666666666,7.063349707533182,45.0
102,6.891304347826087,7.9978559928953326,46.0
103,4.82,6.116855267810981,50.0
104,5.825,6.709684925156456,40.0
105,5.372093023255814,5.122421561898953,43.0
106,7.854166666666667,7.7211772427645,48.0
107,8.8,9.733174912511899,50.0
108,4.090909090909091,5.364021557817164,33.0
109,3.6333333333333333,3.9171007340786548,30.0
110,4.125,4.9156343983723545,40.0
111,6.117647058823529,6.197578734851866,34.0
112,7.214285714285714,7.860167298802031,42.0
113,5.21875,5.15397982771723,32.0
114,7.214285714285714,8.394694721721539,28.0
115,6.466666666666667,6.463336030540124,30.0
