distance,mean_nonzero,std_nonzero,count_nonzero
0,3.0444444444444443,3.9573885132993336,90.0
1,3.6872037914691944,5.154450434997188,211.0
2,3.264705882352941,4.465359766480541,204.0
3,3.296116504854369,4.4463944797203085,206.0
4,3.4497354497354498,4.537534061048226,189.0
5,3.3819095477386933,4.922107864539431,199.0
6,3.318407960199005,4.34834559950521,201.0
7,3.7244897959183674,5.551217214167512,196.0
8,2.7761194029850746,4.074877527689838,201.0
9,3.878306878306878,5.325670998679493,189.0
10,3.1743119266055047,4.4511564006643365,218.0
11,3.656716417910448,5.374622513644944,201.0
12,3.0815217391304346,4.400557077199292,184.0
13,3.144230769230769,4.082289471378875,208.0
14,3.231527093596059,4.62457823958729,203.0
15,3.705263157894737,5.581287109923426,190.0
16,2.735135135135135,3.492244218654561,185.0
17,3.3260869565217392,4.83635751401054,184.0
18,3.553299492385787,5.052121374663962,197.0
19,3.113095238095238,4.502062860828515,168.0
20,3.6272727272727274,5.4115707101405395,220.0
21,3.2369668246445498,4.228109821279352,211.0
22,3.441747572815534,4.7301838106263006,206.0
23,2.747311827956989,3.6265713506971275,186.0
24,3.736559139784946,4.9865177135245755,186.0
25,3.681318681318681,5.41203716891991,182.0
26,3.066666666666667,4.559476594483455,180.0
27,2.9565217391304346,3.7878524373259994,184.0
28,2.746031746031746,3.7811187721624924,189.0
29,3.5324074074074074,4.791355174686113,216.0
30,4.548571428571429,6.514059570297607,175.0
31,3.131868131868132,4.284647632020752,182.0
32,3.9285714285714284,5.263273894787811,182.0
33,3.3197674418604652,4.653749535688622,172.0
34,3.3737373737373737,4.708962959508981,198.0
35,3.0851063829787235,4.72372456705655,188.0
36,3.301507537688442,4.7683243291298005,199.0
37,3.7783783783783784,5.8985598433530315,185.0
38,3.1959798994974875,4.502163780524276,199.0
39,3.1904761904761907,4.451358182134246,189.0
40,4.549295774647887,6.4393880797285385,213.0
41,3.607594936708861,5.1513147610519665,237.0
42,3.895,5.447232020339973,200.0
43,3.8944954128440368,5.055714198566068,218.0
44,3.983783783783784,5.366437239794076,185.0
45,4.0633484162895925,5.954796814399426,221.0
46,3.9257425742574257,5.619744040228247,202.0
47,3.8454935622317596,5.163047486307245,233.0
48,4.161904761904762,5.736017005846894,210.0
49,3.9353233830845773,5.142061456254727,201.0
50,3.923076923076923,5.2267384292170584,195.0
51,4.105990783410138,5.791341802232453,217.0
52,4.671361502347418,6.227220868199644,213.0
53,3.3221153846153846,4.647693453825064,208.0
54,3.9714285714285715,4.761201132795269,210.0
55,3.6200873362445414,5.043646167110216,229.0
56,3.876847290640394,5.311076219117674,203.0
57,4.013333333333334,5.584960672581833,225.0
58,4.63819095477387,6.34128278961738,199.0
59,4.274418604651163,5.278597812931034,215.0
60,4.753554502369668,6.1269058586358875,211.0
61,4.5311004784688995,5.920161058299148,209.0
62,4.128205128205129,6.3631698602338265,234.0
63,4.439790575916231,4.991074977356575,191.0
