chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
XI,50,0.0,full_window,50,0.45,1.0,0.6206896551724138,20,7,13,215.0,0.9865542228885558,0.972091921069735,15.0
XI,50,0.0,half_window,25,0.3,0.8571428571428571,0.4444444444444444,20,7,13,215.0,0.9865542228885558,0.972091921069735,15.0
XI,50,0.0,quarter_window,12,0.2,0.5714285714285714,0.29629629629629634,20,7,13,215.0,0.9865542228885558,0.972091921069735,15.0
XI,50,1.0,full_window,50,0.4666666666666667,0.8571428571428571,0.60431654676259,15,7,8,215.0,0.9861794102948526,0.9712913539304222,11.666666666666666
XI,50,1.0,half_window,25,0.3333333333333333,0.7142857142857143,0.4545454545454545,15,7,8,215.0,0.9861794102948526,0.9712913539304222,11.666666666666666
XI,50,1.0,quarter_window,12,0.26666666666666666,0.5714285714285714,0.36363636363636365,15,7,8,215.0,0.9861794102948526,0.9712913539304222,11.666666666666666
XI,50,10.0,full_window,50,0.42857142857142855,0.42857142857142855,0.42857142857142855,7,7,0,215.0,0.9762968515742129,0.9504177949640383,6.666666666666667
XI,50,10.0,half_window,25,0.42857142857142855,0.42857142857142855,0.42857142857142855,7,7,0,215.0,0.9762968515742129,0.9504177949640383,6.666666666666667
XI,50,10.0,quarter_window,12,0.42857142857142855,0.42857142857142855,0.42857142857142855,7,7,0,215.0,0.9762968515742129,0.9504177949640383,6.666666666666667
XI,50,11.0,full_window,50,0.42857142857142855,0.42857142857142855,0.42857142857142855,7,7,0,215.0,0.9762968515742129,0.9504177949640383,6.666666666666667
XI,50,11.0,half_window,25,0.42857142857142855,0.42857142857142855,0.42857142857142855,7,7,0,215.0,0.9762968515742129,0.9504177949640383,6.666666666666667
XI,50,11.0,quarter_window,12,0.42857142857142855,0.42857142857142855,0.42857142857142855,7,7,0,215.0,0.9762968515742129,0.9504177949640383,6.666666666666667
XI,50,12.0,full_window,50,0.5,0.42857142857142855,0.4615384615384615,6,7,1,215.0,0.9762968515742129,0.9504177949640383,6.666666666666667
