chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
III,50,0.0,full_window,50,0.3,1.0,0.4615384615384615,30,5,25,325.0,0.798463268365817,0.5982905031641924,17.0
III,50,0.0,half_window,25,0.2,0.8,0.32000000000000006,30,5,25,325.0,0.798463268365817,0.5982905031641924,17.0
III,50,0.0,quarter_window,12,0.06666666666666667,0.4,0.1142857142857143,30,5,25,325.0,0.798463268365817,0.5982905031641924,17.0
III,50,1.0,full_window,50,0.3333333333333333,1.0,0.5,24,5,19,325.0,0.8465392303848076,0.693861448530827,17.0
III,50,1.0,half_window,25,0.25,0.8,0.38095238095238093,24,5,19,325.0,0.8465392303848076,0.693861448530827,17.0
III,50,1.0,quarter_window,12,0.08333333333333333,0.4,0.13793103448275862,24,5,19,325.0,0.8465392303848076,0.693861448530827,17.0
III,50,10.0,full_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5761369315342328,0.1459561305796783,11.666666666666666
III,50,10.0,half_window,25,0.6666666666666666,0.4,0.5,3,5,2,700.0,0.5761369315342328,0.1459561305796783,11.666666666666666
III,50,10.0,quarter_window,12,0.6666666666666666,0.4,0.5,3,5,2,700.0,0.5761369315342328,0.1459561305796783,11.666666666666666
III,50,11.0,full_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,11.0,half_window,25,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,11.0,quarter_window,12,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,12.0,full_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,12.0,half_window,25,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,12.0,quarter_window,12,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,13.0,full_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,13.0,half_window,25,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,13.0,quarter_window,12,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,14.0,full_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,14.0,half_window,25,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,14.0,quarter_window,12,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,15.0,full_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,15.0,half_window,25,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,15.0,quarter_window,12,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,16.0,full_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,16.0,half_window,25,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,16.0,quarter_window,12,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,17.0,full_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,17.0,half_window,25,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,17.0,quarter_window,12,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,18.0,full_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,18.0,half_window,25,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,18.0,quarter_window,12,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,19.0,full_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,19.0,half_window,25,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,19.0,quarter_window,12,0.5,0.2,0.28571428571428575,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
III,50,2.0,full_window,50,0.42105263157894735,1.0,0.5925925925925926,19,5,14,325.0,0.8530984507746127,0.7069132663947807,17.0
III,50,2.0,half_window,25,0.3157894736842105,0.8,0.45283018867924535,19,5,14,325.0,0.8530984507746127,0.7069132663947807,17.0
III,50,2.0,quarter_window,12,0.10526315789473684,0.4,0.16666666666666666,19,5,14,325.0,0.8530984507746127,0.7069132663947807,17.0
III,50,20.0,full_window,50,1.0,0.4,0.5714285714285715,2,5,3,850.0,0.5761369315342328,0.1459561305796783,17.5
