Distance_Bin,Value,Bin_Center,Density_per_bp
"[-557500.0, -556500.0)",0,-557000.0,0.0
"[-556500.0, -555500.0)",81,-556000.0,0.081
"[-555500.0, -554500.0)",85,-555000.0,0.085
"[-554500.0, -553500.0)",75,-554000.0,0.075
"[-553500.0, -552500.0)",177,-553000.0,0.177
"[-552500.0, -551500.0)",68,-552000.0,0.068
"[-551500.0, -550500.0)",93,-551000.0,0.093
"[-550500.0, -549500.0)",143,-550000.0,0.143
"[-549500.0, -548500.0)",84,-549000.0,0.084
"[-548500.0, -547500.0)",37,-548000.0,0.037
"[-547500.0, -546500.0)",44,-547000.0,0.044
"[-546500.0, -545500.0)",54,-546000.0,0.054
"[-545500.0, -544500.0)",69,-545000.0,0.069
"[-544500.0, -543500.0)",55,-544000.0,0.055
"[-543500.0, -542500.0)",30,-543000.0,0.03
"[-542500.0, -541500.0)",49,-542000.0,0.049
"[-541500.0, -540500.0)",39,-541000.0,0.039
"[-540500.0, -539500.0)",26,-540000.0,0.026
"[-539500.0, -538500.0)",33,-539000.0,0.033
"[-538500.0, -537500.0)",36,-538000.0,0.036
"[-537500.0, -536500.0)",29,-537000.0,0.029
"[-536500.0, -535500.0)",31,-536000.0,0.031
"[-535500.0, -534500.0)",29,-535000.0,0.029
"[-534500.0, -533500.0)",48,-534000.0,0.048
"[-533500.0, -532500.0)",53,-533000.0,0.053
"[-532500.0, -531500.0)",16,-532000.0,0.016
"[-531500.0, -530500.0)",23,-531000.0,0.023
"[-530500.0, -529500.0)",31,-530000.0,0.031
"[-529500.0, -528500.0)",3,-529000.0,0.003
"[-528500.0, -527500.0)",26,-528000.0,0.026
"[-527500.0, -526500.0)",31,-527000.0,0.031
"[-526500.0, -525500.0)",34,-526000.0,0.034
"[-525500.0, -524500.0)",25,-525000.0,0.025
"[-524500.0, -523500.0)",10,-524000.0,0.01
"[-523500.0, -522500.0)",39,-523000.0,0.039
"[-522500.0, -521500.0)",26,-522000.0,0.026
"[-521500.0, -520500.0)",54,-521000.0,0.054
"[-520500.0, -519500.0)",7,-520000.0,0.007
"[-519500.0, -518500.0)",7,-519000.0,0.007
"[-518500.0, -517500.0)",31,-518000.0,0.031
"[-517500.0, -516500.0)",22,-517000.0,0.022
"[-516500.0, -515500.0)",34,-516000.0,0.034
"[-515500.0, -514500.0)",37,-515000.0,0.037
"[-514500.0, -513500.0)",30,-514000.0,0.03
"[-513500.0, -512500.0)",34,-513000.0,0.034
"[-512500.0, -511500.0)",29,-512000.0,0.029
"[-511500.0, -510500.0)",17,-511000.0,0.017
"[-510500.0, -509500.0)",45,-510000.0,0.045
"[-509500.0, -508500.0)",42,-509000.0,0.042
"[-508500.0, -507500.0)",36,-508000.0,0.036
"[-507500.0, -506500.0)",41,-507000.0,0.041
"[-506500.0, -505500.0)",18,-506000.0,0.018
"[-505500.0, -504500.0)",21,-505000.0,0.021
"[-504500.0, -503500.0)",24,-504000.0,0.024
"[-503500.0, -502500.0)",29,-503000.0,0.029
"[-502500.0, -501500.0)",42,-502000.0,0.042
"[-501500.0, -500500.0)",34,-501000.0,0.034
"[-500500.0, -499500.0)",41,-500000.0,0.041
"[-499500.0, -498500.0)",238,-499000.0,0.238
"[-498500.0, -497500.0)",141,-498000.0,0.141
"[-497500.0, -496500.0)",86,-497000.0,0.086
"[-496500.0, -495500.0)",95,-496000.0,0.095
"[-495500.0, -494500.0)",99,-495000.0,0.099
"[-494500.0, -493500.0)",86,-494000.0,0.086
"[-493500.0, -492500.0)",30,-493000.0,0.03
"[-492500.0, -491500.0)",19,-492000.0,0.019
"[-491500.0, -490500.0)",18,-491000.0,0.018
"[-490500.0, -489500.0)",6,-490000.0,0.006
"[-489500.0, -488500.0)",21,-489000.0,0.021
"[-488500.0, -487500.0)",21,-488000.0,0.021
"[-487500.0, -486500.0)",38,-487000.0,0.038
"[-486500.0, -485500.0)",15,-486000.0,0.015
"[-485500.0, -484500.0)",20,-485000.0,0.02
"[-484500.0, -483500.0)",32,-484000.0,0.032
"[-483500.0, -482500.0)",22,-483000.0,0.022
"[-482500.0, -481500.0)",39,-482000.0,0.039
"[-481500.0, -480500.0)",99,-481000.0,0.099
"[-480500.0, -479500.0)",29,-480000.0,0.029
"[-479500.0, -478500.0)",28,-479000.0,0.028
"[-478500.0, -477500.0)",29,-478000.0,0.029
"[-477500.0, -476500.0)",19,-477000.0,0.019
"[-476500.0, -475500.0)",16,-476000.0,0.016
"[-475500.0, -474500.0)",13,-475000.0,0.013
"[-474500.0, -473500.0)",37,-474000.0,0.037
"[-473500.0, -472500.0)",25,-473000.0,0.025
"[-472500.0, -471500.0)",28,-472000.0,0.028
"[-471500.0, -470500.0)",32,-471000.0,0.032
"[-470500.0, -469500.0)",25,-470000.0,0.025
"[-469500.0, -468500.0)",27,-469000.0,0.027
"[-468500.0, -467500.0)",45,-468000.0,0.045
"[-467500.0, -466500.0)",8,-467000.0,0.008
"[-466500.0, -465500.0)",11,-466000.0,0.011
"[-465500.0, -464500.0)",17,-465000.0,0.017
"[-464500.0, -463500.0)",15,-464000.0,0.015
"[-463500.0, -462500.0)",3,-463000.0,0.003
"[-462500.0, -461500.0)",10,-462000.0,0.01
"[-461500.0, -460500.0)",10,-461000.0,0.01
"[-460500.0, -459500.0)",18,-460000.0,0.018
"[-459500.0, -458500.0)",53,-459000.0,0.053
"[-458500.0, -457500.0)",11,-458000.0,0.011
"[-457500.0, -456500.0)",34,-457000.0,0.034
"[-456500.0, -455500.0)",17,-456000.0,0.017
"[-455500.0, -454500.0)",8,-455000.0,0.008
"[-454500.0, -453500.0)",33,-454000.0,0.033
"[-453500.0, -452500.0)",35,-453000.0,0.035
"[-452500.0, -451500.0)",20,-452000.0,0.02
"[-451500.0, -450500.0)",18,-451000.0,0.018
"[-450500.0, -449500.0)",39,-450000.0,0.039
"[-449500.0, -448500.0)",43,-449000.0,0.043
"[-448500.0, -447500.0)",44,-448000.0,0.044
"[-447500.0, -446500.0)",7,-447000.0,0.007
"[-446500.0, -445500.0)",10,-446000.0,0.01
"[-445500.0, -444500.0)",6,-445000.0,0.006
"[-444500.0, -443500.0)",13,-444000.0,0.013
"[-443500.0, -442500.0)",27,-443000.0,0.027
"[-442500.0, -441500.0)",33,-442000.0,0.033
"[-441500.0, -440500.0)",37,-441000.0,0.037
"[-440500.0, -439500.0)",29,-440000.0,0.029
"[-439500.0, -438500.0)",59,-439000.0,0.059
"[-438500.0, -437500.0)",49,-438000.0,0.049
"[-437500.0, -436500.0)",6,-437000.0,0.006
"[-436500.0, -435500.0)",9,-436000.0,0.009
"[-435500.0, -434500.0)",13,-435000.0,0.013
"[-434500.0, -433500.0)",18,-434000.0,0.018
"[-433500.0, -432500.0)",8,-433000.0,0.008
"[-432500.0, -431500.0)",15,-432000.0,0.015
"[-431500.0, -430500.0)",17,-431000.0,0.017
"[-430500.0, -429500.0)",14,-430000.0,0.014
"[-429500.0, -428500.0)",30,-429000.0,0.03
"[-428500.0, -427500.0)",58,-428000.0,0.058
"[-427500.0, -426500.0)",67,-427000.0,0.067
"[-426500.0, -425500.0)",94,-426000.0,0.094
"[-425500.0, -424500.0)",34,-425000.0,0.034
"[-424500.0, -423500.0)",34,-424000.0,0.034
"[-423500.0, -422500.0)",65,-423000.0,0.065
"[-422500.0, -421500.0)",28,-422000.0,0.028
"[-421500.0, -420500.0)",31,-421000.0,0.031
"[-420500.0, -419500.0)",52,-420000.0,0.052
"[-419500.0, -418500.0)",45,-419000.0,0.045
"[-418500.0, -417500.0)",25,-418000.0,0.025
"[-417500.0, -416500.0)",23,-417000.0,0.023
"[-416500.0, -415500.0)",13,-416000.0,0.013
"[-415500.0, -414500.0)",13,-415000.0,0.013
"[-414500.0, -413500.0)",11,-414000.0,0.011
"[-413500.0, -412500.0)",18,-413000.0,0.018
"[-412500.0, -411500.0)",13,-412000.0,0.013
"[-411500.0, -410500.0)",10,-411000.0,0.01
"[-410500.0, -409500.0)",10,-410000.0,0.01
"[-409500.0, -408500.0)",35,-409000.0,0.035
"[-408500.0, -407500.0)",7,-408000.0,0.007
"[-407500.0, -406500.0)",26,-407000.0,0.026
"[-406500.0, -405500.0)",46,-406000.0,0.046
"[-405500.0, -404500.0)",39,-405000.0,0.039
"[-404500.0, -403500.0)",16,-404000.0,0.016
"[-403500.0, -402500.0)",28,-403000.0,0.028
"[-402500.0, -401500.0)",17,-402000.0,0.017
"[-401500.0, -400500.0)",2,-401000.0,0.002
"[-400500.0, -399500.0)",17,-400000.0,0.017
"[-399500.0, -398500.0)",5,-399000.0,0.005
"[-398500.0, -397500.0)",40,-398000.0,0.04
"[-397500.0, -396500.0)",13,-397000.0,0.013
"[-396500.0, -395500.0)",43,-396000.0,0.043
"[-395500.0, -394500.0)",22,-395000.0,0.022
"[-394500.0, -393500.0)",19,-394000.0,0.019
"[-393500.0, -392500.0)",37,-393000.0,0.037
"[-392500.0, -391500.0)",33,-392000.0,0.033
"[-391500.0, -390500.0)",19,-391000.0,0.019
"[-390500.0, -389500.0)",22,-390000.0,0.022
"[-389500.0, -388500.0)",18,-389000.0,0.018
"[-388500.0, -387500.0)",48,-388000.0,0.048
"[-387500.0, -386500.0)",20,-387000.0,0.02
"[-386500.0, -385500.0)",26,-386000.0,0.026
"[-385500.0, -384500.0)",15,-385000.0,0.015
"[-384500.0, -383500.0)",25,-384000.0,0.025
"[-383500.0, -382500.0)",57,-383000.0,0.057
"[-382500.0, -381500.0)",14,-382000.0,0.014
"[-381500.0, -380500.0)",18,-381000.0,0.018
"[-380500.0, -379500.0)",24,-380000.0,0.024
"[-379500.0, -378500.0)",5,-379000.0,0.005
"[-378500.0, -377500.0)",2,-378000.0,0.002
"[-377500.0, -376500.0)",13,-377000.0,0.013
"[-376500.0, -375500.0)",13,-376000.0,0.013
"[-375500.0, -374500.0)",37,-375000.0,0.037
"[-374500.0, -373500.0)",7,-374000.0,0.007
"[-373500.0, -372500.0)",20,-373000.0,0.02
"[-372500.0, -371500.0)",22,-372000.0,0.022
"[-371500.0, -370500.0)",11,-371000.0,0.011
"[-370500.0, -369500.0)",13,-370000.0,0.013
"[-369500.0, -368500.0)",18,-369000.0,0.018
"[-368500.0, -367500.0)",29,-368000.0,0.029
"[-367500.0, -366500.0)",39,-367000.0,0.039
"[-366500.0, -365500.0)",26,-366000.0,0.026
"[-365500.0, -364500.0)",20,-365000.0,0.02
"[-364500.0, -363500.0)",10,-364000.0,0.01
"[-363500.0, -362500.0)",34,-363000.0,0.034
"[-362500.0, -361500.0)",17,-362000.0,0.017
"[-361500.0, -360500.0)",43,-361000.0,0.043
"[-360500.0, -359500.0)",38,-360000.0,0.038
"[-359500.0, -358500.0)",12,-359000.0,0.012
"[-358500.0, -357500.0)",1,-358000.0,0.001
"[-357500.0, -356500.0)",31,-357000.0,0.031
"[-356500.0, -355500.0)",39,-356000.0,0.039
"[-355500.0, -354500.0)",6,-355000.0,0.006
"[-354500.0, -353500.0)",41,-354000.0,0.041
"[-353500.0, -352500.0)",42,-353000.0,0.042
"[-352500.0, -351500.0)",11,-352000.0,0.011
"[-351500.0, -350500.0)",20,-351000.0,0.02
"[-350500.0, -349500.0)",6,-350000.0,0.006
"[-349500.0, -348500.0)",26,-349000.0,0.026
