Distance_Bin,Value,Bin_Center,Density_per_bp
"[-152434, -151434)",0,-151934.0,0.0
"[-151434, -150434)",1571,-150934.0,1.571
"[-150434, -149434)",169,-149934.0,0.169
"[-149434, -148434)",165,-148934.0,0.165
"[-148434, -147434)",296,-147934.0,0.296
"[-147434, -146434)",56,-146934.0,0.056
"[-146434, -145434)",92,-145934.0,0.092
"[-145434, -144434)",53103,-144934.0,53.103
"[-144434, -143434)",97,-143934.0,0.097
"[-143434, -142434)",133,-142934.0,0.133
"[-142434, -141434)",531,-141934.0,0.531
"[-141434, -140434)",670,-140934.0,0.67
"[-140434, -139434)",418,-139934.0,0.418
"[-139434, -138434)",129,-138934.0,0.129
"[-138434, -137434)",341,-137934.0,0.341
"[-137434, -136434)",708,-136934.0,0.708
"[-136434, -135434)",432,-135934.0,0.432
"[-135434, -134434)",411,-134934.0,0.411
"[-134434, -133434)",548,-133934.0,0.548
"[-133434, -132434)",214,-132934.0,0.214
"[-132434, -131434)",197,-131934.0,0.197
"[-131434, -130434)",1541,-130934.0,1.541
"[-130434, -129434)",196,-129934.0,0.196
"[-129434, -128434)",598,-128934.0,0.598
"[-128434, -127434)",727,-127934.0,0.727
"[-127434, -126434)",937,-126934.0,0.937
"[-126434, -125434)",316,-125934.0,0.316
"[-125434, -124434)",132,-124934.0,0.132
"[-124434, -123434)",247,-123934.0,0.247
"[-123434, -122434)",339,-122934.0,0.339
"[-122434, -121434)",609,-121934.0,0.609
"[-121434, -120434)",320,-120934.0,0.32
"[-120434, -119434)",1527,-119934.0,1.527
"[-119434, -118434)",5228,-118934.0,5.228
"[-118434, -117434)",930,-117934.0,0.93
"[-117434, -116434)",1982,-116934.0,1.982
"[-116434, -115434)",903,-115934.0,0.903
"[-115434, -114434)",305,-114934.0,0.305
"[-114434, -113434)",2819,-113934.0,2.819
"[-113434, -112434)",3028,-112934.0,3.028
"[-112434, -111434)",407,-111934.0,0.407
"[-111434, -110434)",41,-110934.0,0.041
"[-110434, -109434)",229,-109934.0,0.229
"[-109434, -108434)",215,-108934.0,0.215
"[-108434, -107434)",749,-107934.0,0.749
"[-107434, -106434)",324,-106934.0,0.324
"[-106434, -105434)",1516,-105934.0,1.516
"[-105434, -104434)",60,-104934.0,0.06
"[-104434, -103434)",91,-103934.0,0.091
"[-103434, -102434)",1221,-102934.0,1.221
"[-102434, -101434)",144,-101934.0,0.144
"[-101434, -100434)",111,-100934.0,0.111
"[-100434, -99434)",297,-99934.0,0.297
"[-99434, -98434)",901,-98934.0,0.901
"[-98434, -97434)",1764,-97934.0,1.764
"[-97434, -96434)",181,-96934.0,0.181
"[-96434, -95434)",9,-95934.0,0.009
"[-95434, -94434)",197,-94934.0,0.197
"[-94434, -93434)",940,-93934.0,0.94
"[-93434, -92434)",829,-92934.0,0.829
"[-92434, -91434)",155,-91934.0,0.155
"[-91434, -90434)",14,-90934.0,0.014
"[-90434, -89434)",765,-89934.0,0.765
"[-89434, -88434)",531,-88934.0,0.531
"[-88434, -87434)",32,-87934.0,0.032
"[-87434, -86434)",22,-86934.0,0.022
"[-86434, -85434)",103,-85934.0,0.103
"[-85434, -84434)",59,-84934.0,0.059
"[-84434, -83434)",389,-83934.0,0.389
"[-83434, -82434)",2703,-82934.0,2.703
"[-82434, -81434)",1505,-81934.0,1.505
"[-81434, -80434)",2218,-80934.0,2.218
"[-80434, -79434)",1832,-79934.0,1.832
"[-79434, -78434)",45,-78934.0,0.045
"[-78434, -77434)",321,-77934.0,0.321
"[-77434, -76434)",343,-76934.0,0.343
"[-76434, -75434)",219,-75934.0,0.219
"[-75434, -74434)",536,-74934.0,0.536
"[-74434, -73434)",40,-73934.0,0.04
"[-73434, -72434)",12,-72934.0,0.012
"[-72434, -71434)",454,-71934.0,0.454
"[-71434, -70434)",258,-70934.0,0.258
"[-70434, -69434)",1652,-69934.0,1.652
"[-69434, -68434)",629,-68934.0,0.629
"[-68434, -67434)",448,-67934.0,0.448
"[-67434, -66434)",427,-66934.0,0.427
"[-66434, -65434)",120,-65934.0,0.12
"[-65434, -64434)",27,-64934.0,0.027
"[-64434, -63434)",687,-63934.0,0.687
"[-63434, -62434)",270,-62934.0,0.27
"[-62434, -61434)",122,-61934.0,0.122
"[-61434, -60434)",129,-60934.0,0.129
"[-60434, -59434)",210,-59934.0,0.21
"[-59434, -58434)",565,-58934.0,0.565
"[-58434, -57434)",254,-57934.0,0.254
"[-57434, -56434)",642,-56934.0,0.642
"[-56434, -55434)",321,-55934.0,0.321
"[-55434, -54434)",248,-54934.0,0.248
"[-54434, -53434)",61,-53934.0,0.061
"[-53434, -52434)",186,-52934.0,0.186
"[-52434, -51434)",619,-51934.0,0.619
"[-51434, -50434)",19,-50934.0,0.019
"[-50434, -49434)",533,-49934.0,0.533
"[-49434, -48434)",12,-48934.0,0.012
"[-48434, -47434)",15,-47934.0,0.015
"[-47434, -46434)",14,-46934.0,0.014
"[-46434, -45434)",131,-45934.0,0.131
"[-45434, -44434)",175,-44934.0,0.175
"[-44434, -43434)",43,-43934.0,0.043
"[-43434, -42434)",1105,-42934.0,1.105
"[-42434, -41434)",527,-41934.0,0.527
"[-41434, -40434)",568,-40934.0,0.568
"[-40434, -39434)",52,-39934.0,0.052
"[-39434, -38434)",33,-38934.0,0.033
"[-38434, -37434)",1632,-37934.0,1.632
"[-37434, -36434)",1124,-36934.0,1.124
"[-36434, -35434)",274,-35934.0,0.274
"[-35434, -34434)",79,-34934.0,0.079
"[-34434, -33434)",42,-33934.0,0.042
"[-33434, -32434)",158,-32934.0,0.158
"[-32434, -31434)",395,-31934.0,0.395
"[-31434, -30434)",90,-30934.0,0.09
"[-30434, -29434)",73,-29934.0,0.073
"[-29434, -28434)",215,-28934.0,0.215
"[-28434, -27434)",374,-27934.0,0.374
"[-27434, -26434)",929,-26934.0,0.929
"[-26434, -25434)",9,-25934.0,0.009
"[-25434, -24434)",403,-24934.0,0.403
"[-24434, -23434)",294,-23934.0,0.294
"[-23434, -22434)",590,-22934.0,0.59
"[-22434, -21434)",350,-21934.0,0.35
"[-21434, -20434)",1128,-20934.0,1.128
"[-20434, -19434)",139,-19934.0,0.139
"[-19434, -18434)",1266,-18934.0,1.266
"[-18434, -17434)",337,-17934.0,0.337
"[-17434, -16434)",76,-16934.0,0.076
"[-16434, -15434)",466,-15934.0,0.466
"[-15434, -14434)",783,-14934.0,0.783
"[-14434, -13434)",1309,-13934.0,1.309
"[-13434, -12434)",2009,-12934.0,2.009
"[-12434, -11434)",2439,-11934.0,2.439
"[-11434, -10434)",137,-10934.0,0.137
"[-10434, -9434)",2798,-9934.0,2.798
"[-9434, -8434)",114,-8934.0,0.114
"[-8434, -7434)",2100,-7934.0,2.1
"[-7434, -6434)",1933,-6934.0,1.933
"[-6434, -5434)",555,-5934.0,0.555
"[-5434, -4434)",150,-4934.0,0.15
"[-4434, -3434)",3596,-3934.0,3.596
"[-3434, -2434)",22,-2934.0,0.022
"[-2434, -1434)",5,-1934.0,0.005
"[-1434, -434)",63,-934.0,0.063
"[-434, 566)",1216,66.0,1.216
"[566, 1566)",559,1066.0,0.559
"[1566, 2566)",440,2066.0,0.44
"[2566, 3566)",1508,3066.0,1.508
"[3566, 4566)",26,4066.0,0.026
"[4566, 5566)",205,5066.0,0.205
"[5566, 6566)",0,6066.0,0.0
"[6566, 7566)",1361,7066.0,1.361
"[7566, 8566)",291,8066.0,0.291
"[8566, 9566)",249,9066.0,0.249
"[9566, 10566)",231,10066.0,0.231
"[10566, 11566)",293,11066.0,0.293
"[11566, 12566)",184,12066.0,0.184
"[12566, 13566)",460,13066.0,0.46
"[13566, 14566)",1408,14066.0,1.408
"[14566, 15566)",26226,15066.0,26.226
"[15566, 16566)",12868,16066.0,12.868
"[16566, 17566)",1657,17066.0,1.657
"[17566, 18566)",1723,18066.0,1.723
"[18566, 19566)",160,19066.0,0.16
"[19566, 20566)",716,20066.0,0.716
"[20566, 21566)",51,21066.0,0.051
"[21566, 22566)",17,22066.0,0.017
"[22566, 23566)",27,23066.0,0.027
"[23566, 24566)",2674,24066.0,2.674
"[24566, 25566)",662,25066.0,0.662
"[25566, 26566)",4857,26066.0,4.857
"[26566, 27566)",942,27066.0,0.942
"[27566, 28566)",798,28066.0,0.798
"[28566, 29566)",1454,29066.0,1.454
"[29566, 30566)",1665,30066.0,1.665
"[30566, 31566)",1132,31066.0,1.132
"[31566, 32566)",847,32066.0,0.847
"[32566, 33566)",857,33066.0,0.857
"[33566, 34566)",589,34066.0,0.589
"[34566, 35566)",343,35066.0,0.343
"[35566, 36566)",484,36066.0,0.484
"[36566, 37566)",1664,37066.0,1.664
"[37566, 38566)",1670,38066.0,1.67
"[38566, 39566)",2244,39066.0,2.244
"[39566, 40566)",5187,40066.0,5.187
"[40566, 41566)",1819,41066.0,1.819
"[41566, 42566)",151,42066.0,0.151
"[42566, 43566)",90,43066.0,0.09
"[43566, 44566)",95,44066.0,0.095
"[44566, 45566)",287,45066.0,0.287
"[45566, 46566)",127,46066.0,0.127
"[46566, 47566)",544,47066.0,0.544
"[47566, 48566)",0,48066.0,0.0
"[48566, 49566)",0,49066.0,0.0
"[49566, 50566)",0,50066.0,0.0
"[50566, 51566)",63,51066.0,0.063
"[51566, 52566)",79,52066.0,0.079
"[52566, 53566)",127,53066.0,0.127
"[53566, 54566)",388,54066.0,0.388
"[54566, 55566)",1747,55066.0,1.747
"[55566, 56566)",337,56066.0,0.337
"[56566, 57566)",161,57066.0,0.161
"[57566, 58566)",134,58066.0,0.134
"[58566, 59566)",47,59066.0,0.047
"[59566, 60566)",194,60066.0,0.194
"[60566, 61566)",32,61066.0,0.032
"[61566, 62566)",53,62066.0,0.053
"[62566, 63566)",355,63066.0,0.355
"[63566, 64566)",142,64066.0,0.142
"[64566, 65566)",127,65066.0,0.127
"[65566, 66566)",122,66066.0,0.122
"[66566, 67566)",218,67066.0,0.218
"[67566, 68566)",272,68066.0,0.272
"[68566, 69566)",361,69066.0,0.361
"[69566, 70566)",34,70066.0,0.034
"[70566, 71566)",402,71066.0,0.402
"[71566, 72566)",476,72066.0,0.476
"[72566, 73566)",388,73066.0,0.388
"[73566, 74566)",100,74066.0,0.1
"[74566, 75566)",355,75066.0,0.355
"[75566, 76566)",9,76066.0,0.009
"[76566, 77566)",49,77066.0,0.049
"[77566, 78566)",6,78066.0,0.006
"[78566, 79566)",7,79066.0,0.007
