Distance_Bin,Value,Bin_Center,Density_per_bp
"[-441186, -440186)",0,-440686.0,0.0
"[-440186, -439186)",427,-439686.0,0.427
"[-439186, -438186)",135,-438686.0,0.135
"[-438186, -437186)",95,-437686.0,0.095
"[-437186, -436186)",7,-436686.0,0.007
"[-436186, -435186)",86,-435686.0,0.086
"[-435186, -434186)",329,-434686.0,0.329
"[-434186, -433186)",419,-433686.0,0.419
"[-433186, -432186)",45,-432686.0,0.045
"[-432186, -431186)",303,-431686.0,0.303
"[-431186, -430186)",83,-430686.0,0.083
"[-430186, -429186)",49,-429686.0,0.049
"[-429186, -428186)",318,-428686.0,0.318
"[-428186, -427186)",382,-427686.0,0.382
"[-427186, -426186)",78,-426686.0,0.078
"[-426186, -425186)",132,-425686.0,0.132
"[-425186, -424186)",133,-424686.0,0.133
"[-424186, -423186)",76,-423686.0,0.076
"[-423186, -422186)",310,-422686.0,0.31
"[-422186, -421186)",556,-421686.0,0.556
"[-421186, -420186)",129,-420686.0,0.129
"[-420186, -419186)",1713,-419686.0,1.713
"[-419186, -418186)",298,-418686.0,0.298
"[-418186, -417186)",476,-417686.0,0.476
"[-417186, -416186)",154,-416686.0,0.154
"[-416186, -415186)",235,-415686.0,0.235
"[-415186, -414186)",267,-414686.0,0.267
"[-414186, -413186)",25,-413686.0,0.025
"[-413186, -412186)",163,-412686.0,0.163
"[-412186, -411186)",71,-411686.0,0.071
"[-411186, -410186)",174,-410686.0,0.174
"[-410186, -409186)",264,-409686.0,0.264
"[-409186, -408186)",184,-408686.0,0.184
"[-408186, -407186)",54,-407686.0,0.054
"[-407186, -406186)",60,-406686.0,0.06
"[-406186, -405186)",30,-405686.0,0.03
"[-405186, -404186)",17,-404686.0,0.017
"[-404186, -403186)",124,-403686.0,0.124
"[-403186, -402186)",326,-402686.0,0.326
"[-402186, -401186)",417,-401686.0,0.417
"[-401186, -400186)",143,-400686.0,0.143
"[-400186, -399186)",27,-399686.0,0.027
"[-399186, -398186)",19,-398686.0,0.019
"[-398186, -397186)",330,-397686.0,0.33
"[-397186, -396186)",158,-396686.0,0.158
"[-396186, -395186)",48,-395686.0,0.048
"[-395186, -394186)",177,-394686.0,0.177
"[-394186, -393186)",138,-393686.0,0.138
"[-393186, -392186)",52,-392686.0,0.052
"[-392186, -391186)",730,-391686.0,0.73
"[-391186, -390186)",397,-390686.0,0.397
"[-390186, -389186)",49,-389686.0,0.049
"[-389186, -388186)",86,-388686.0,0.086
"[-388186, -387186)",636,-387686.0,0.636
"[-387186, -386186)",344,-386686.0,0.344
"[-386186, -385186)",209,-385686.0,0.209
"[-385186, -384186)",776,-384686.0,0.776
"[-384186, -383186)",22,-383686.0,0.022
"[-383186, -382186)",20,-382686.0,0.02
"[-382186, -381186)",54,-381686.0,0.054
