Position,Value,Nucleosome_Distance,Centromere_Distance
6831,1,,
6861,30,,
6864,1,,
6867,1,,
6879,1,,
6884,2,,
6890,2,,
6894,4,,
6903,2,,
6908,4,,
6912,1,,
6919,7,,
6928,25,,
7071,2,,
7150,2,,
7176,2,,
7958,1,,
12698,3,,
13964,51,,
13987,3,,
13991,1,,
13992,2,,
13993,1,,
13994,1,,
13995,3,,
13998,2,,
14003,3,,
14005,3,,
14006,1,,
14008,4,,
14011,11,,
14019,1,,
14022,5,,
14026,1,,
14028,2,,
14031,2,,
14034,1,,
14036,4,,
14037,1,,
14040,1,,
14041,2,,
14042,3,,
14047,3,,
14050,4,,
14051,6,,
14054,3,,
14059,9,,
14064,4,,
14066,5,,
14068,3,,
14069,1,,
14070,2,,
14077,3,,
14083,1,,
14087,3,,
14092,3,,
14100,9,,
14104,7,,
14105,11,,
14106,13,,
14107,1,,
14108,20,,
14109,1,,
14110,6,,
14152,16,,
14298,1,,
14320,1,,
14452,1,,
14461,33,,
14476,1,,
14530,2,,
14698,2,,
14746,35,,
14753,1,,
14758,2,,
14782,1,,
14789,1,,
14791,2,,
14795,1,,
14799,1,,
14803,2,,
14808,1,,
14811,3,,
14817,5,,
14823,1,,
14826,1,,
14830,4,,
14833,4,,
14837,5,,
14838,2,,
14839,4,,
14842,4,,
14846,1,,
14848,11,,
14849,1,,
14852,5,,
14860,2,,
14869,4,,
14880,2,,
14883,25,,
14884,3,,
14885,14,,
14886,14,,
14887,5,,
14889,4,,
14895,17,,
14915,23,,
14923,1,,
14924,5,,
14925,4,,
14930,3,,
14932,4,,
14934,2,,
14935,1,,
14937,3,,
14938,1,,
14941,6,,
14944,9,,
14949,1,,
14950,1,,
14951,3,,
14952,3,,
14955,1,,
14958,4,,
14960,4,,
14963,3,,
14966,1,,
14969,1,,
14973,2,,
14983,13,,
14992,2,,
15002,37,,
15056,1,,
15136,1,,
15168,5,,
15181,1,,
15184,2,,
15202,1,,
15207,3,,
15212,1,,
15213,1,,
15219,5,,
15232,1,,
15233,1,,
15234,2,,
15240,1,,
15247,8,,
15252,2,,
15297,3,,
15300,1,,
15302,4,,
15349,1,,
15650,2,,
15869,8,,
15877,1,,
15885,2,,
15894,3,,
15900,4,,
15905,3,,
15907,2,,
15908,2,,
15909,9,,
15914,7,,
15915,3,,
15916,1,,
15918,9,,
15923,1,,
15924,1,,
15926,2,,
15927,1,,
15929,1,,
15933,17,,
15939,2,,
15944,10,,
15949,3,,
15950,1,,
15951,1,,
15953,3,,
15956,2,,
15959,3,,
15965,2,,
15966,1,,
15968,1,,
15969,2,,
15970,3,,
15975,1,,
15978,2,,
15983,2,,
15988,1,,
16011,1,,
16019,6,,
16021,11,,
16022,2,,
16023,3,,
16024,4,,
16029,1,,
16036,4,,
16042,1,,
16045,2,,
16051,1,,
16054,1,,
16060,1,,
16064,1,,
16069,1,,
16072,4,,
16073,1,,
16076,3,,
16078,3,,
16080,2,,
16083,1,,
16088,9,,
16093,7,,
16096,1,,
16098,4,,
16105,20,,
16109,1,,
16113,13,,
16118,2,,
16119,5,,
16123,2,,
16124,4,,
16127,1,,
16130,8,,
16135,1,,
16138,2,,
16152,1,,
16169,12,,
16170,1,,
16171,9,,
16172,3,,
16174,2,,
16178,2,,
16190,1,,
16203,4,,
16204,3,,
16219,5,,
16224,2,,
16230,3,,
16239,5,,
16241,2,,
16244,1,,
16248,8,,
16253,2,,
16256,1,,
16263,1,,
16265,6,,
16274,2,,
16278,1,,
16291,4,,
16295,4,,
16298,4,,
16307,1,,
16310,2,,
16312,2,,
16313,1,,
16314,4,,
16315,1,,
16318,2,,
16321,6,,
16324,1,,
16326,3,,
16327,5,,
16331,2,,
16340,3,,
16344,2,,
16348,2,,
16356,2,,
16358,1,,
16362,4,,
16367,2,,
16372,1,,
16381,3,,
16384,2,,
16390,6,,
16394,1,,
16398,1,,
16408,2,,
16410,1,,
16413,7,,
16418,2,,
16428,1,,
16449,17,,
16450,12,,
16452,28,,
16453,6,,
16455,1,,
16465,3,,
16472,1,,
16478,1,,
16482,3,,
16483,1,,
16484,2,,
16486,5,,
16489,3,,
16493,2,,
16497,6,,
16503,1,,
16508,4,,
16519,1,,
16520,2,,
16521,1,,
16525,1,,
16530,2,,
16540,1,,
16541,6,,
16548,4,,
16549,1,,
16552,6,,
16556,2,,
16558,4,,
16559,3,,
16560,3,,
16562,1,,
16563,1,,
16564,1,,
16566,6,,
16570,8,,
16574,2,,
16575,1,,
16576,1,,
16578,5,,
16580,1,,
16588,9,,
16592,1,,
16596,2,,
16598,2,,
16603,6,,
16604,2,,
16608,2,,
16612,3,,
16614,1,,
16615,8,,
16616,1,,
16617,1,,
16618,1,,
16621,4,,
16622,4,,
16626,1,,
16649,1,,
16652,1,,
16653,5,,
16657,49,,
16658,1,,
16659,18,,
16660,12,,
16661,17,,
16662,1,,
16663,3,,
16665,2,,
16673,1,,
16676,4,,
16683,1,,
16693,3,,
16697,3,,
16700,2,,
16702,2,,
16703,4,,
16704,3,,
16705,7,,
16708,3,,
16709,11,,
16711,3,,
16713,7,,
16714,1,,
16716,26,,
16720,2,,
16721,2,,
16722,6,,
16725,2,,
16727,6,,
16728,1,,
16730,8,,
16733,2,,
16734,5,,
16736,9,,
16738,2,,
16740,4,,
16741,2,,
16743,5,,
16748,13,,
16750,5,,
16751,3,,
16752,3,,
16753,4,,
16754,1,,
16755,2,,
16757,1,,
16758,1,,
16765,9,,
16786,103,,
16855,1,,
16925,5,,
17072,1,,
17236,2,,
17354,5,,
17397,1,,
17745,1,,
17914,2,,
17972,1,,
17987,1,,
18027,5,,
18034,2,,
18073,1,,
18091,14,,
18127,1,,
18158,1,,
18185,2,,
18203,1,,
18234,2,,
18250,10,,
18259,1,,
18279,2,,
18284,2,,
18286,2,,
18290,6,,
18291,11,,
18292,4,,
18293,10,,
18294,8,,
18295,3,,
18300,1,,
18303,6,,
18308,1,,
18313,1,,
18321,12,,
18325,1,,
18327,1,,
18328,7,,
18330,2,,
18331,5,,
18333,1,,
18334,2,,
18336,1,,
18338,11,,
18341,1,,
18343,6,,
18345,2,,
18348,4,,
18350,2,,
18352,3,,
18355,2,,
18357,1,,
18358,1,,
18361,3,,
18367,2,,
18372,4,,
18376,1,,
18379,2,,
18380,1,,
18381,4,,
18384,2,,
18388,1,,
18392,3,,
18399,12,,
18404,1,,
18407,4,,
18412,6,,
18415,2,,
18416,4,,
18417,4,,
18418,5,,
18419,13,,
18425,1,,
18430,1,,
18431,2,,
18444,1,,
18451,1,,
18454,2,,
18459,2,,
18469,3,,
18476,2,,
18482,1,,
18486,2,,
18491,1,,
18495,7,,
18498,5,,
18500,2,,
18511,2,,
18515,1,,
18516,1,,
18522,3,,
18524,1,,
18529,2,,
18533,3,,
18536,3,,
18538,2,,
18547,3,,
18548,1,,
18549,2,,
18552,7,,
18554,4,,
18557,2,,
18558,2,,
18563,6,,
18565,1,,
18567,1,,
18568,4,,
18570,1,,
18573,5,,
18574,2,,
18577,10,,
18578,1,,
18581,3,,
18586,1,,
18588,5,,
18592,1,,
18594,3,,
18595,3,,
18596,3,,
18597,1,,
18599,5,,
18601,3,,
18603,3,,
18608,12,,
18609,3,,
18610,2,,
18612,4,,
18615,1,,
18616,5,,
18617,31,,
18619,1,,
18620,5,,
18622,3,,
18624,4,,
18630,3,,
18632,4,,
18661,2,,
18663,13,,
18665,3,,
18667,7,,
18669,2,,
18672,5,,
18673,1,,
18679,5,,
18685,5,,
18689,1,,
18695,1,,
18701,1,,
18705,1,,
18709,9,,
18715,1,,
18716,9,,
18719,4,,
18724,5,,
18726,1,,
18727,2,,
18730,4,,
18732,2,,
18734,2,,
18735,1,,
18736,3,,
18741,6,,
18743,6,,
18744,2,,
18746,8,,
18751,1,,
18755,7,,
18758,2,,
18764,13,,
18772,1,,
18776,2,,
18784,24,,
18844,1,,
18871,1,,
18990,1,,
19008,1,,
19009,2,,
19029,1,,
19038,1,,
19041,1,,
19049,1,,
19191,1,,
19841,5,,
19845,1,,
19858,1,,
19862,1,,
19867,1,,
19870,2,,
19875,1,,
19883,4,,
19890,2,,
19891,1,,
19893,2,,
19895,3,,
19897,2,,
19898,1,,
19900,1,,
19908,12,,
19911,5,,
19915,2,,
19918,3,,
19920,3,,
19933,3,,
19948,1,,
19962,10,,
20034,3,,
20041,1,,
20059,3,,
20188,9,,
20216,2,,
20223,1,,
20224,2,,
20227,1,,
20231,1,,
20232,1,,
20233,1,,
20238,2,,
20242,3,,
20244,3,,
20253,7,,
20262,1,,
20272,1,,
20278,2,,
20290,1,,
20475,1,,
20482,1,,
20489,1,,
20490,1,,
20491,1,,
20504,2,,
20534,1,,
20547,1,,
20574,2,,
20578,2,,
20588,1,,
20594,2,,
20598,1,,
20629,1,,
20631,2,,
20633,1,,
20636,1,,
20643,3,,
20669,1,,
20692,1,,
20705,2,,
20710,1,,
20742,6,,
20827,6,,
21123,1,,
21150,1,,
21154,2,,
21183,3,,
21188,1,,
21202,1,,
21207,4,,
21214,1,,
21218,5,,
21220,4,,
21224,5,,
21228,1,,
21230,2,,
21238,1,,
21256,1,,
21257,2,,
21263,2,,
21277,2,,
21280,1,,
21297,1,,
21306,1,,
21311,3,,
21318,2,,
21325,2,,
21326,2,,
21328,7,,
21329,1,,
21341,1,,
21380,1,,
21386,5,,
21388,1,,
21389,5,,
21432,2,,
21441,1,,
21472,1,,
21482,1,,
21493,2,,
21500,2,,
21504,1,,
21520,1,,
21538,1,,
21580,1,,
21585,1,,
21608,1,,
21626,1,,
21633,1,,
21687,3,,
21737,4,,
21898,3,,
21935,3,,
21942,1,,
21952,2,,
21981,1,,
21987,1,,
21994,2,,
22038,1,,
22040,1,,
22045,44,,
22057,2,,
22066,3,,
22075,2,,
22078,3,,
22082,2,,
