distance,mean_nonzero,std_nonzero,count_nonzero
0,9.219780219780219,14.983178458398768,273.0
1,10.293260473588342,15.428536993700057,549.0
2,11.080843585237258,16.176093101225213,569.0
3,10.83424408014572,15.977511351856725,549.0
4,10.723826714801444,16.32428744958397,554.0
5,9.945205479452055,15.342397092244964,511.0
6,10.145756457564575,14.57236929393823,542.0
7,11.342490842490843,17.57265151090663,546.0
8,11.175700934579439,15.891809076239115,535.0
9,9.092592592592593,14.200484089214497,540.0
10,9.668402777777779,14.590983811069062,576.0
11,9.966252220248668,14.675393911679581,563.0
12,10.209302325581396,15.09222019599097,559.0
13,9.953531598513012,14.929495276726792,538.0
14,11.589118198874296,16.91314704654215,533.0
15,9.892592592592592,15.729259121900117,540.0
16,10.340264650283554,14.573010569235164,529.0
17,9.466666666666667,15.165050844731365,585.0
18,9.16909090909091,14.684246452907171,550.0
19,9.063291139240507,13.624013380720655,553.0
20,10.017452006980802,15.371610461552036,573.0
21,10.206185567010309,15.522636722848766,582.0
22,10.399628252788103,15.444324222818414,538.0
23,10.927021696252465,15.702288282849423,507.0
24,10.913120567375886,15.55661995254053,564.0
25,10.109311740890687,15.235414144357385,494.0
26,9.422661870503598,13.651629243785766,556.0
27,11.167300380228136,15.757645313974685,526.0
28,12.304577464788732,17.997173406254653,568.0
29,10.487272727272726,15.237011005710519,550.0
30,11.210992907801419,16.17257573059836,564.0
31,11.271331058020477,16.028599352395553,586.0
32,9.651968503937008,14.0803286409171,635.0
33,9.647766323024054,14.653824822250487,582.0
34,10.034013605442176,14.699564812242583,588.0
35,11.106164383561644,15.583968199760546,584.0
36,10.682882882882883,15.667240730492319,555.0
37,10.886281588447654,14.784885233114572,554.0
38,10.985365853658537,15.787930299684389,615.0
39,12.27364864864865,16.056039178759065,592.0
40,11.228346456692913,15.226465512171337,635.0
41,10.79672131147541,15.127091229590258,610.0
42,11.095384615384615,15.841962481825663,650.0
43,11.137878787878789,15.02211081704397,660.0
44,11.396899224806202,15.604207596609626,645.0
45,12.227554179566564,16.62274287460871,646.0
46,12.254437869822485,16.646754179736625,676.0
47,11.62739322533137,16.38577745429627,679.0
48,11.6605222734255,16.761952127106987,651.0
49,12.204651162790698,16.120325218970958,645.0
50,12.468373493975903,15.809830258273964,664.0
51,12.263081395348838,16.048116436086925,688.0
52,12.430851063829786,16.252600089243497,752.0
53,13.220899470899472,16.71015513057535,756.0
54,13.44878706199461,17.343693853257264,742.0
55,11.45266272189349,16.30194195235423,676.0
56,12.332848837209303,16.352324355090595,688.0
57,12.411144578313253,16.799085908934067,664.0
58,13.079491255961845,17.242834080547848,629.0
59,11.941616766467066,16.309907358468262,668.0
60,12.450746268656717,16.511257862850755,670.0
61,11.665701881331405,15.848365578172475,691.0
62,14.513119533527696,17.643070305826797,686.0
63,13.16914749661705,17.12491396385813,739.0
64,11.770745428973276,15.466439428597731,711.0
65,14.51033386327504,18.472443878657245,629.0
66,14.145395799676898,18.138487142594162,619.0
67,13.044753086419753,16.918922130546495,648.0
68,13.192,16.515191142143593,625.0
69,12.861068702290076,16.56478142221048,655.0
70,12.024232633279484,16.003268098198465,619.0
71,13.391376451077944,17.503280905430124,603.0
72,14.180665610142631,17.338799693010902,631.0
73,14.396825396825397,17.426420088241926,630.0
74,14.265116279069767,17.99265141214442,645.0
75,14.459504132231405,18.068039995808398,605.0
76,14.514134275618375,17.975075512822546,566.0
77,13.545132743362831,17.448307601232887,565.0
78,14.177902621722847,17.89536500468522,534.0
79,15.107344632768362,18.81031839257542,531.0
80,14.60285132382892,17.741658345063236,491.0
81,12.872651356993737,15.196979421627633,479.0
82,14.869022869022869,18.12426713695092,481.0
83,15.739406779661017,18.965548553076562,472.0
84,14.598360655737705,17.21701552506704,488.0
85,15.091127098321342,18.25043052510257,417.0
86,14.31266846361186,16.927327215004752,371.0
87,15.946778711484594,19.41561898734027,357.0
88,16.22349570200573,19.20133551204453,349.0
89,15.654205607476635,18.7697077113655,321.0
90,13.090342679127726,16.383907888373397,321.0
91,14.231833910034602,16.743309933459216,289.0
92,15.887755102040817,18.7404852689917,294.0
93,15.33085501858736,17.47637572823878,269.0
94,14.423913043478262,17.382059944239586,276.0
95,17.12121212121212,18.62274266945608,264.0
96,18.438247011952193,20.149818145947147,251.0
97,17.422594142259413,19.980065484666515,239.0
98,16.744292237442924,19.975406939775173,219.0
99,16.67248908296943,20.027441336740715,229.0
100,17.014084507042252,18.473458490912485,213.0
101,18.305,20.235596651922485,200.0
102,15.315,17.65514929085597,200.0
103,16.028248587570623,19.58502134590799,177.0
104,21.15736040609137,22.127658588961665,197.0
105,19.333333333333332,21.518073598929217,195.0
106,16.282608695652176,19.84328000768851,184.0
107,19.596026490066226,20.61138158330554,151.0
108,20.666666666666668,20.197960560164997,174.0
109,16.670967741935485,17.75742379138215,155.0
110,18.164556962025316,19.30310055933349,158.0
111,19.08176100628931,21.736910379090133,159.0
112,16.943396226415093,17.447296871993647,159.0
113,16.0,17.350318643960975,150.0
114,17.11627906976744,19.44609050803044,129.0
115,16.39873417721519,17.98404808847645,158.0
116,16.844961240310077,18.192310193974773,129.0
117,17.19178082191781,17.892134688274446,146.0
118,17.89430894308943,19.869167566997138,123.0
119,17.091549295774648,18.277182197265006,142.0
120,18.16176470588235,19.51152388385266,136.0
121,15.5078125,16.87657655219349,128.0
122,19.899159663865547,21.70581229586776,119.0
123,18.675,18.713300217813444,120.0
124,17.08910891089109,17.4178638241898,101.0
125,16.672566371681416,19.147194161228626,113.0
