Position,Value,Nucleosome_Distance,Centromere_Distance
2,1,53,114441
16,1,39,114427
29,2,26,114414
32,1,23,114411
36,1,19,114407
40,3,15,114403
45,5,10,114398
64,2,9,114379
67,1,12,114376
74,1,19,114369
87,8,32,114356
91,4,36,114352
95,4,40,114348
104,14,49,114339
110,1,55,114333
113,1,52,114330
117,1,48,114326
121,1,44,114322
123,1,42,114320
126,1,39,114317
130,49,35,114313
133,2,32,114310
142,3,23,114301
150,5,15,114293
153,2,12,114290
156,1,9,114287
160,71,5,114283
161,1,4,114282
164,2,1,114279
167,2,2,114276
171,2,6,114272
178,3,13,114265
181,5,16,114262
190,6,25,114253
193,3,28,114250
198,43,33,114245
199,3,34,114244
203,1,38,114240
206,20,41,114237
209,4,44,114234
212,1,47,114231
216,4,51,114227
226,3,61,114217
227,13,62,114216
228,1,63,114215
229,3,64,114214
233,17,60,114210
234,1,59,114209
238,3,55,114205
241,1,52,114202
246,1,47,114197
247,1,46,114196
256,2,37,114187
259,4,34,114184
264,1,29,114179
268,1,25,114175
270,1,23,114173
275,5,18,114168
277,3,16,114166
278,1,15,114165
288,4,5,114155
297,13,4,114146
305,6,12,114138
308,10,15,114135
314,1,21,114129
320,4,27,114123
323,1,30,114120
327,1,34,114116
341,2,48,114102
345,3,52,114098
348,6,55,114095
354,3,61,114089
362,5,69,114081
386,22,93,114057
405,4,112,114038
410,22,117,114033
414,2,119,114029
424,2,109,114019
432,8,101,114011
467,5,66,113976
470,22,63,113973
473,2,60,113970
474,8,59,113969
475,1,58,113968
478,54,55,113965
479,1,54,113964
481,66,52,113962
482,3,51,113961
486,5,47,113957
487,1,46,113956
489,19,44,113954
490,4,43,113953
494,4,39,113949
500,8,33,113943
502,2,31,113941
503,1,30,113940
506,1,27,113937
508,3,25,113935
521,3,12,113922
562,1,29,113881
592,3,59,113851
595,24,62,113848
613,20,64,113830
620,14,57,113823
628,2,49,113815
633,9,44,113810
640,1,37,113803
647,2,30,113796
655,3,22,113788
679,1,2,113764
688,2,11,113755
694,38,17,113749
719,1,42,113724
725,1,48,113718
728,1,51,113715
729,1,52,113714
732,2,55,113711
733,2,56,113710
737,26,60,113706
741,1,64,113702
744,12,67,113699
750,30,73,113693
757,88,80,113686
776,6,99,113667
783,1,106,113660
789,15,112,113654
792,18,115,113651
793,17,116,113650
795,5,114,113648
797,184,112,113646
800,5,109,113643
803,68,106,113640
805,2,104,113638
806,46,103,113637
808,43,101,113635
812,410,97,113631
813,4,96,113630
817,15,92,113626
819,1,90,113624
820,2,89,113623
835,1,74,113608
860,5,49,113583
862,1,47,113581
867,5,42,113576
868,6,41,113575
869,30,40,113574
870,8,39,113573
876,35,33,113567
882,1,27,113561
883,1,26,113560
886,115,23,113557
889,37,20,113554
910,24,1,113533
947,1,38,113496
988,1,79,113455
992,28,83,113451
994,64,85,113449
997,1,88,113446
1016,7,107,113427
1029,1,120,113414
1035,1,126,113408
1053,1,128,113390
1079,3,102,113364
1087,12,94,113356
1093,2,88,113350
1107,4,74,113336
1108,7,73,113335
1115,1,66,113328
1119,1,62,113324
1120,3,61,113323
1121,7,60,113322
1170,55,11,113273
1173,2,8,113270
1204,2,23,113239
1236,17,55,113207
1270,1,83,113173
1277,41,76,113166
1304,2,49,113139
1317,6,36,113126
1358,1,5,113085
1392,2,39,113051
1422,1,69,113021
1444,1,73,112999
1486,30,31,112957
1499,61,18,112944
1502,1,15,112941
1507,2,10,112936
1531,2,14,112912
1589,1,72,112854
1637,9,52,112806
1639,1,50,112804
1691,1,2,112752
1723,1,34,112720
1784,1,65,112659
1868,1,19,112575
1906,1,57,112537
1937,4,72,112506
1952,5,57,112491
2015,25,6,112428
2117,1,36,112326
2192,1,39,112251
2222,1,59,112221
2239,9,42,112204
2283,1,2,112160
2313,1,32,112130
2373,1,52,112070
2389,2,36,112054
2402,1,23,112041
2409,4,16,112034
2422,1,3,112021
2428,37,3,112015
2429,1,4,112014
2440,1,15,112003
2457,1,32,111986
2480,2,55,111963
2481,1,56,111962
2626,1,41,111817
2634,15,49,111809
2655,26,70,111788
2766,2,21,111677
2791,30,46,111652
2794,2,49,111649
2799,2,54,111644
2804,4,59,111639
2812,1,67,111631
2827,8,78,111616
