Position,Value,Nucleosome_Distance,Centromere_Distance
5,1,22,-105639
12,1,15,-105632
21,1,6,-105623
28,1,1,-105616
33,58,6,-105611
40,303,13,-105604
48,407,21,-105596
50,11,23,-105594
51,52,24,-105593
52,6,25,-105592
54,766,27,-105590
56,25,29,-105588
58,8,31,-105586
59,2,32,-105585
60,27,33,-105584
69,2,42,-105575
76,2,49,-105568
79,6,52,-105565
86,28,59,-105558
88,2,61,-105556
94,20,67,-105550
100,2,73,-105544
107,6,80,-105537
116,49,89,-105528
119,5,92,-105525
122,10,95,-105522
127,3,100,-105517
130,10,103,-105514
136,48,109,-105508
143,8,116,-105501
145,129,118,-105499
146,5,119,-105498
148,2,121,-105496
154,9,127,-105490
184,35,157,-105460
195,6,162,-105449
211,12,146,-105433
218,1,139,-105426
221,1,136,-105423
223,10,134,-105421
225,7,132,-105419
227,5,130,-105417
228,4,129,-105416
230,22,127,-105414
231,255,126,-105413
232,25,125,-105412
233,41,124,-105411
234,58,123,-105410
236,1,121,-105408
237,49,120,-105407
239,1,118,-105405
241,135,116,-105403
245,25,112,-105399
246,26,111,-105398
253,70,104,-105391
259,54,98,-105385
262,6,95,-105382
264,12,93,-105380
265,19,92,-105379
266,15,91,-105378
267,12,90,-105377
268,4,89,-105376
272,25,85,-105372
278,34,79,-105366
281,22,76,-105363
282,3,75,-105362
286,32,71,-105358
291,27,66,-105353
294,17,63,-105350
298,8,59,-105346
303,42,54,-105341
305,25,52,-105339
308,35,49,-105336
309,39,48,-105335
310,5,47,-105334
311,1,46,-105333
312,3,45,-105332
317,3,40,-105327
320,2,37,-105324
322,1,35,-105322
329,1,28,-105315
331,25,26,-105313
335,8,22,-105309
337,17,20,-105307
339,14,18,-105305
347,9,10,-105297
348,2,9,-105296
350,4,7,-105294
354,83,3,-105290
361,1,4,-105283
362,16,5,-105282
365,18,8,-105279
373,11,16,-105271
376,1,19,-105268
381,3,24,-105263
386,3,29,-105258
398,1,41,-105246
402,12,45,-105242
403,1,46,-105241
407,1,50,-105237
409,1,52,-105235
416,8,59,-105228
419,5,62,-105225
422,2,63,-105222
428,3,57,-105216
439,1,46,-105205
447,4,38,-105197
455,1,30,-105189
456,5,29,-105188
464,11,21,-105180
470,13,15,-105174
482,52,3,-105162
488,2,3,-105156
490,20,5,-105154
491,1,6,-105153
493,10,8,-105151
494,11,9,-105150
498,12,13,-105146
501,19,16,-105143
506,20,21,-105138
508,1,23,-105136
510,8,25,-105134
513,1,28,-105131
514,10,29,-105130
517,30,32,-105127
519,1,34,-105125
520,17,35,-105124
521,4,36,-105123
522,1,37,-105122
525,2,40,-105119
526,2,41,-105118
527,4,42,-105117
528,5,43,-105116
529,1,44,-105115
533,2,48,-105111
537,6,52,-105107
539,5,54,-105105
542,5,57,-105102
545,4,60,-105099
547,5,62,-105097
552,13,61,-105092
555,1,58,-105089
557,1,56,-105087
560,1,53,-105084
563,4,50,-105081
570,8,43,-105074
586,8,27,-105058
589,1,24,-105055
590,1,23,-105054
596,1,17,-105048
600,2,13,-105044
601,2,12,-105043
602,1,11,-105042
603,1,10,-105041
604,22,9,-105040
615,17,2,-105029
618,8,5,-105026
620,2,7,-105024
625,2,12,-105019
626,4,13,-105018
628,1,15,-105016
632,3,19,-105012
635,2,22,-105009
642,12,29,-105002
649,1,36,-104995
657,8,44,-104987
661,1,48,-104983
669,1,56,-104975
674,11,61,-104970
681,7,60,-104963
682,2,59,-104962
684,5,57,-104960
686,4,55,-104958
689,23,52,-104955
692,46,49,-104952
696,12,45,-104948
698,1,43,-104946
699,12,42,-104945
700,1,41,-104944
701,23,40,-104943
704,21,37,-104940
705,10,36,-104939
709,7,32,-104935
710,2,31,-104934
712,5,29,-104932
716,9,25,-104928
718,5,23,-104926
719,6,22,-104925
724,9,17,-104920
725,1,16,-104919
729,3,12,-104915
733,4,8,-104911
