Position,Value,Nucleosome_Distance,Centromere_Distance
6,8,307,628810
13,22,300,628803
18,1,295,628798
26,2,287,628790
38,21,275,628778
45,7,268,628771
55,1,258,628761
61,47,252,628755
66,1,247,628750
71,119,242,628745
104,11,209,628712
106,1,207,628710
108,1,205,628708
113,50,200,628703
120,3,193,628696
131,1,182,628685
136,7,177,628680
138,1,175,628678
139,2,174,628677
140,1,173,628676
141,1,172,628675
144,2,169,628672
149,16,164,628667
150,3,163,628666
151,7,162,628665
153,10,160,628663
154,1,159,628662
156,21,157,628660
157,290,156,628659
158,15,155,628658
159,120,154,628657
160,44,153,628656
161,31,152,628655
162,8,151,628654
163,65,150,628653
165,16,148,628651
166,3,147,628650
167,112,146,628649
169,1,144,628647
170,9,143,628646
171,16,142,628645
173,31,140,628643
176,4,137,628640
177,7,136,628639
178,2,135,628638
179,48,134,628637
183,1,130,628633
187,4,126,628629
188,2,125,628628
191,12,122,628625
192,2,121,628624
193,1,120,628623
194,2,119,628622
195,3,118,628621
196,11,117,628620
198,12,115,628618
199,5,114,628617
200,5,113,628616
201,15,112,628615
203,3,110,628613
204,17,109,628612
205,4,108,628611
206,4,107,628610
207,31,106,628609
211,39,102,628605
212,16,101,628604
214,13,99,628602
215,17,98,628601
216,9,97,628600
217,12,96,628599
218,16,95,628598
220,30,93,628596
221,1,92,628595
222,1,91,628594
223,3,90,628593
224,20,89,628592
225,2,88,628591
226,4,87,628590
227,95,86,628589
228,12,85,628588
230,8,83,628586
231,25,82,628585
234,18,79,628582
235,23,78,628581
236,5,77,628580
238,21,75,628578
239,3,74,628577
241,6,72,628575
242,2,71,628574
243,9,70,628573
244,5,69,628572
245,4,68,628571
246,15,67,628570
249,5,64,628567
250,5,63,628566
251,4,62,628565
253,5,60,628563
255,4,58,628561
257,1,56,628559
263,7,50,628553
268,20,45,628548
270,2,43,628546
271,2,42,628545
272,1,41,628544
273,3,40,628543
274,11,39,628542
275,2,38,628541
276,25,37,628540
279,20,34,628537
280,8,33,628536
281,12,32,628535
282,3,31,628534
283,5,30,628533
287,11,26,628529
288,6,25,628528
289,5,24,628527
290,1,23,628526
291,13,22,628525
296,15,17,628520
302,2,11,628514
307,13,6,628509
312,2,1,628504
316,1,3,628500
320,3,7,628496
322,1,9,628494
324,4,11,628492
325,1,12,628491
328,1,15,628488
329,3,16,628487
336,2,23,628480
338,2,25,628478
339,1,26,628477
340,3,27,628476
342,1,29,628474
350,4,37,628466
351,2,38,628465
356,1,43,628460
359,4,46,628457
367,1,54,628449
375,6,62,628441
390,8,67,628426
400,16,57,628416
403,10,54,628413
411,45,46,628405
414,3,43,628402
416,18,41,628400
419,3,38,628397
422,14,35,628394
424,2,33,628392
425,11,32,628391
429,17,28,628387
430,1,27,628386
432,9,25,628384
436,3,21,628380
437,10,20,628379
440,25,17,628376
442,9,15,628374
443,22,14,628373
445,2,12,628371
449,12,8,628367
450,4,7,628366
452,1,5,628364
460,6,3,628356
465,4,8,628351
468,1,11,628348
470,2,13,628346
472,2,15,628344
473,1,16,628343
476,5,19,628340
477,1,20,628339
478,4,21,628338
481,9,24,628335
486,2,29,628330
493,10,36,628323
498,14,41,628318
509,3,52,628307
524,1,61,628292
526,1,59,628290
535,2,50,628281
538,1,47,628278
541,1,44,628275
543,6,42,628273
547,15,38,628269
549,1,36,628267
552,1,33,628264
555,3,30,628261
556,1,29,628260
565,3,20,628251
566,1,19,628250
568,7,17,628248
577,1,8,628239
580,5,5,628236
584,2,1,628232
603,28,18,628213
608,7,23,628208
612,15,27,628204
615,14,30,628201
616,28,31,628200
619,13,34,628197
621,12,36,628195
622,20,37,628194
623,13,38,628193
624,9,39,628192
626,11,41,628190
627,27,42,628189
632,9,47,628184
635,14,50,628181
640,8,55,628176
646,9,61,628170
649,1,64,628167
652,6,67,628164
656,6,71,628160
657,2,72,628159
667,4,62,628149
670,1,59,628146
675,1,54,628141
684,16,45,628132
686,9,43,628130
688,4,41,628128
691,2,38,628125
696,11,33,628120
703,2,26,628113
705,5,24,628111
710,10,19,628106
718,1,11,628098
721,3,8,628095
722,1,7,628094
723,2,6,628093
724,3,5,628092
725,1,4,628091
726,2,3,628090
727,18,2,628089
728,2,1,628088
729,9,0,628087
732,9,3,628084
734,4,5,628082
736,9,7,628080
738,7,9,628078
740,6,11,628076
741,1,12,628075
744,17,15,628072
749,5,20,628067
750,17,21,628066
753,3,24,628063
757,4,28,628059
760,5,31,628056
761,9,32,628055
764,2,35,628052
766,9,37,628050
767,10,38,628049
769,6,40,628047
772,9,43,628044
776,4,47,628040
778,1,49,628038
783,16,54,628033
786,1,57,628030
793,1,64,628023
794,3,65,628022
801,1,72,628015
816,1,57,628000
829,4,44,627987
831,11,42,627985
832,3,41,627984
837,1,36,627979
839,7,34,627977
842,2,31,627974
843,6,30,627973
845,1,28,627971
851,4,22,627965
868,3,5,627948
