Distance_Bin,Value,Bin_Center,Density_per_bp
"[-149566, -148566)",0,-149066.0,0.0
"[-148566, -147566)",106,-148066.0,0.106
"[-147566, -146566)",81,-147066.0,0.081
"[-146566, -145566)",218,-146066.0,0.218
"[-145566, -144566)",149,-145066.0,0.149
"[-144566, -143566)",186,-144066.0,0.186
"[-143566, -142566)",77,-143066.0,0.077
"[-142566, -141566)",64,-142066.0,0.064
"[-141566, -140566)",46,-141066.0,0.046
"[-140566, -139566)",62,-140066.0,0.062
"[-139566, -138566)",72,-139066.0,0.072
"[-138566, -137566)",59,-138066.0,0.059
"[-137566, -136566)",83,-137066.0,0.083
"[-136566, -135566)",103,-136066.0,0.103
"[-135566, -134566)",60,-135066.0,0.06
"[-134566, -133566)",41,-134066.0,0.041
"[-133566, -132566)",24,-133066.0,0.024
"[-132566, -131566)",68,-132066.0,0.068
"[-131566, -130566)",26,-131066.0,0.026
"[-130566, -129566)",31,-130066.0,0.031
"[-129566, -128566)",14,-129066.0,0.014
"[-128566, -127566)",41,-128066.0,0.041
"[-127566, -126566)",35,-127066.0,0.035
"[-126566, -125566)",42,-126066.0,0.042
"[-125566, -124566)",50,-125066.0,0.05
"[-124566, -123566)",17,-124066.0,0.017
"[-123566, -122566)",30,-123066.0,0.03
"[-122566, -121566)",29,-122066.0,0.029
"[-121566, -120566)",43,-121066.0,0.043
"[-120566, -119566)",31,-120066.0,0.031
"[-119566, -118566)",21,-119066.0,0.021
"[-118566, -117566)",28,-118066.0,0.028
"[-117566, -116566)",44,-117066.0,0.044
"[-116566, -115566)",132,-116066.0,0.132
"[-115566, -114566)",66,-115066.0,0.066
"[-114566, -113566)",24,-114066.0,0.024
"[-113566, -112566)",19,-113066.0,0.019
"[-112566, -111566)",50,-112066.0,0.05
"[-111566, -110566)",19,-111066.0,0.019
"[-110566, -109566)",30,-110066.0,0.03
"[-109566, -108566)",15,-109066.0,0.015
"[-108566, -107566)",42,-108066.0,0.042
"[-107566, -106566)",30,-107066.0,0.03
"[-106566, -105566)",50,-106066.0,0.05
"[-105566, -104566)",36,-105066.0,0.036
"[-104566, -103566)",35,-104066.0,0.035
"[-103566, -102566)",39,-103066.0,0.039
"[-102566, -101566)",33,-102066.0,0.033
"[-101566, -100566)",66,-101066.0,0.066
"[-100566, -99566)",42,-100066.0,0.042
"[-99566, -98566)",59,-99066.0,0.059
"[-98566, -97566)",26,-98066.0,0.026
"[-97566, -96566)",51,-97066.0,0.051
"[-96566, -95566)",59,-96066.0,0.059
"[-95566, -94566)",31,-95066.0,0.031
"[-94566, -93566)",38,-94066.0,0.038
"[-93566, -92566)",46,-93066.0,0.046
"[-92566, -91566)",46,-92066.0,0.046
"[-91566, -90566)",19,-91066.0,0.019
"[-90566, -89566)",74,-90066.0,0.074
"[-89566, -88566)",10,-89066.0,0.01
"[-88566, -87566)",11,-88066.0,0.011
"[-87566, -86566)",21,-87066.0,0.021
"[-86566, -85566)",28,-86066.0,0.028
"[-85566, -84566)",25,-85066.0,0.025
"[-84566, -83566)",52,-84066.0,0.052
"[-83566, -82566)",68,-83066.0,0.068
"[-82566, -81566)",28,-82066.0,0.028
"[-81566, -80566)",30,-81066.0,0.03
"[-80566, -79566)",54,-80066.0,0.054
"[-79566, -78566)",42,-79066.0,0.042
"[-78566, -77566)",17,-78066.0,0.017
"[-77566, -76566)",25,-77066.0,0.025
"[-76566, -75566)",21,-76066.0,0.021
"[-75566, -74566)",32,-75066.0,0.032
"[-74566, -73566)",102,-74066.0,0.102
"[-73566, -72566)",26,-73066.0,0.026
"[-72566, -71566)",51,-72066.0,0.051
"[-71566, -70566)",46,-71066.0,0.046
"[-70566, -69566)",9,-70066.0,0.009
"[-69566, -68566)",48,-69066.0,0.048
"[-68566, -67566)",78,-68066.0,0.078
"[-67566, -66566)",34,-67066.0,0.034
"[-66566, -65566)",45,-66066.0,0.045
"[-65566, -64566)",36,-65066.0,0.036
"[-64566, -63566)",25,-64066.0,0.025
"[-63566, -62566)",12,-63066.0,0.012
"[-62566, -61566)",22,-62066.0,0.022
"[-61566, -60566)",68,-61066.0,0.068
"[-60566, -59566)",12,-60066.0,0.012
"[-59566, -58566)",13,-59066.0,0.013
"[-58566, -57566)",91,-58066.0,0.091
"[-57566, -56566)",30,-57066.0,0.03
"[-56566, -55566)",33,-56066.0,0.033
"[-55566, -54566)",50,-55066.0,0.05
"[-54566, -53566)",10,-54066.0,0.01
