Distance_Bin,Value,Bin_Center,Density_per_bp
"[-106632, -105632)",0,-106132.0,0.0
"[-105632, -104632)",163,-105132.0,0.163
"[-104632, -103632)",60,-104132.0,0.06
"[-103632, -102632)",89,-103132.0,0.089
"[-102632, -101632)",200,-102132.0,0.2
"[-101632, -100632)",139,-101132.0,0.139
"[-100632, -99632)",96,-100132.0,0.096
"[-99632, -98632)",61,-99132.0,0.061
"[-98632, -97632)",43,-98132.0,0.043
"[-97632, -96632)",28,-97132.0,0.028
"[-96632, -95632)",12,-96132.0,0.012
"[-95632, -94632)",38,-95132.0,0.038
"[-94632, -93632)",106,-94132.0,0.106
"[-93632, -92632)",75,-93132.0,0.075
"[-92632, -91632)",70,-92132.0,0.07
"[-91632, -90632)",31,-91132.0,0.031
"[-90632, -89632)",54,-90132.0,0.054
"[-89632, -88632)",75,-89132.0,0.075
"[-88632, -87632)",96,-88132.0,0.096
"[-87632, -86632)",68,-87132.0,0.068
"[-86632, -85632)",43,-86132.0,0.043
"[-85632, -84632)",31,-85132.0,0.031
"[-84632, -83632)",93,-84132.0,0.093
"[-83632, -82632)",21,-83132.0,0.021
"[-82632, -81632)",25,-82132.0,0.025
"[-81632, -80632)",9,-81132.0,0.009
"[-80632, -79632)",51,-80132.0,0.051
"[-79632, -78632)",70,-79132.0,0.07
"[-78632, -77632)",21,-78132.0,0.021
"[-77632, -76632)",45,-77132.0,0.045
"[-76632, -75632)",25,-76132.0,0.025
"[-75632, -74632)",24,-75132.0,0.024
"[-74632, -73632)",18,-74132.0,0.018
"[-73632, -72632)",51,-73132.0,0.051
"[-72632, -71632)",23,-72132.0,0.023
"[-71632, -70632)",89,-71132.0,0.089
"[-70632, -69632)",19,-70132.0,0.019
"[-69632, -68632)",52,-69132.0,0.052
"[-68632, -67632)",36,-68132.0,0.036
"[-67632, -66632)",61,-67132.0,0.061
"[-66632, -65632)",60,-66132.0,0.06
"[-65632, -64632)",27,-65132.0,0.027
"[-64632, -63632)",25,-64132.0,0.025
"[-63632, -62632)",45,-63132.0,0.045
"[-62632, -61632)",31,-62132.0,0.031
"[-61632, -60632)",27,-61132.0,0.027
"[-60632, -59632)",55,-60132.0,0.055
"[-59632, -58632)",35,-59132.0,0.035
"[-58632, -57632)",45,-58132.0,0.045
"[-57632, -56632)",96,-57132.0,0.096
"[-56632, -55632)",26,-56132.0,0.026
"[-55632, -54632)",53,-55132.0,0.053
"[-54632, -53632)",54,-54132.0,0.054
"[-53632, -52632)",40,-53132.0,0.04
"[-52632, -51632)",81,-52132.0,0.081
"[-51632, -50632)",151,-51132.0,0.151
"[-50632, -49632)",130,-50132.0,0.13
"[-49632, -48632)",74,-49132.0,0.074
"[-48632, -47632)",52,-48132.0,0.052
"[-47632, -46632)",57,-47132.0,0.057
"[-46632, -45632)",36,-46132.0,0.036
"[-45632, -44632)",17,-45132.0,0.017
"[-44632, -43632)",19,-44132.0,0.019
"[-43632, -42632)",60,-43132.0,0.06
"[-42632, -41632)",39,-42132.0,0.039
"[-41632, -40632)",58,-41132.0,0.058
"[-40632, -39632)",71,-40132.0,0.071
"[-39632, -38632)",51,-39132.0,0.051
"[-38632, -37632)",64,-38132.0,0.064
"[-37632, -36632)",42,-37132.0,0.042
"[-36632, -35632)",80,-36132.0,0.08
"[-35632, -34632)",76,-35132.0,0.076
"[-34632, -33632)",51,-34132.0,0.051
"[-33632, -32632)",47,-33132.0,0.047
"[-32632, -31632)",45,-32132.0,0.045
"[-31632, -30632)",109,-31132.0,0.109
"[-30632, -29632)",24,-30132.0,0.024
"[-29632, -28632)",66,-29132.0,0.066
"[-28632, -27632)",62,-28132.0,0.062
"[-27632, -26632)",77,-27132.0,0.077
"[-26632, -25632)",50,-26132.0,0.05
"[-25632, -24632)",27,-25132.0,0.027
"[-24632, -23632)",64,-24132.0,0.064
"[-23632, -22632)",43,-23132.0,0.043
"[-22632, -21632)",80,-22132.0,0.08
"[-21632, -20632)",36,-21132.0,0.036
"[-20632, -19632)",144,-20132.0,0.144
"[-19632, -18632)",68,-19132.0,0.068
"[-18632, -17632)",51,-18132.0,0.051
"[-17632, -16632)",46,-17132.0,0.046
"[-16632, -15632)",47,-16132.0,0.047
"[-15632, -14632)",64,-15132.0,0.064
"[-14632, -13632)",132,-14132.0,0.132
"[-13632, -12632)",127,-13132.0,0.127
"[-12632, -11632)",133,-12132.0,0.133
"[-11632, -10632)",127,-11132.0,0.127
"[-10632, -9632)",69,-10132.0,0.069
