Distance_Bin,Value,Bin_Center,Density_per_bp
"[-629803, -628803)",0,-629303.0,0.0
"[-628803, -627803)",2336,-628303.0,2.336
"[-627803, -626803)",684,-627303.0,0.684
"[-626803, -625803)",1454,-626303.0,1.454
"[-625803, -624803)",4786,-625303.0,4.786
"[-624803, -623803)",930,-624303.0,0.93
"[-623803, -622803)",969,-623303.0,0.969
"[-622803, -621803)",6699,-622303.0,6.699
"[-621803, -620803)",2435,-621303.0,2.435
"[-620803, -619803)",1726,-620303.0,1.726
"[-619803, -618803)",781,-619303.0,0.781
"[-618803, -617803)",1266,-618303.0,1.266
"[-617803, -616803)",2248,-617303.0,2.248
"[-616803, -615803)",2109,-616303.0,2.109
"[-615803, -614803)",4398,-615303.0,4.398
"[-614803, -613803)",3482,-614303.0,3.482
"[-613803, -612803)",1373,-613303.0,1.373
"[-612803, -611803)",598,-612303.0,0.598
"[-611803, -610803)",1335,-611303.0,1.335
"[-610803, -609803)",347,-610303.0,0.347
"[-609803, -608803)",975,-609303.0,0.975
"[-608803, -607803)",831,-608303.0,0.831
"[-607803, -606803)",308,-607303.0,0.308
"[-606803, -605803)",585,-606303.0,0.585
"[-605803, -604803)",3404,-605303.0,3.404
"[-604803, -603803)",1882,-604303.0,1.882
"[-603803, -602803)",200,-603303.0,0.2
"[-602803, -601803)",690,-602303.0,0.69
"[-601803, -600803)",598,-601303.0,0.598
"[-600803, -599803)",3233,-600303.0,3.233
"[-599803, -598803)",618,-599303.0,0.618
"[-598803, -597803)",369,-598303.0,0.369
"[-597803, -596803)",879,-597303.0,0.879
"[-596803, -595803)",420,-596303.0,0.42
"[-595803, -594803)",318,-595303.0,0.318
"[-594803, -593803)",1196,-594303.0,1.196
"[-593803, -592803)",487,-593303.0,0.487
"[-592803, -591803)",1000,-592303.0,1.0
"[-591803, -590803)",1796,-591303.0,1.796
"[-590803, -589803)",674,-590303.0,0.674
"[-589803, -588803)",1218,-589303.0,1.218
"[-588803, -587803)",1685,-588303.0,1.685
"[-587803, -586803)",185,-587303.0,0.185
"[-586803, -585803)",638,-586303.0,0.638
"[-585803, -584803)",320,-585303.0,0.32
"[-584803, -583803)",3245,-584303.0,3.245
"[-583803, -582803)",257,-583303.0,0.257
"[-582803, -581803)",366,-582303.0,0.366
"[-581803, -580803)",61,-581303.0,0.061
"[-580803, -579803)",920,-580303.0,0.92
"[-579803, -578803)",554,-579303.0,0.554
"[-578803, -577803)",164,-578303.0,0.164
"[-577803, -576803)",2601,-577303.0,2.601
"[-576803, -575803)",1044,-576303.0,1.044
"[-575803, -574803)",860,-575303.0,0.86
"[-574803, -573803)",91,-574303.0,0.091
"[-573803, -572803)",901,-573303.0,0.901
"[-572803, -571803)",1841,-572303.0,1.841
"[-571803, -570803)",2376,-571303.0,2.376
"[-570803, -569803)",518,-570303.0,0.518
"[-569803, -568803)",1559,-569303.0,1.559
"[-568803, -567803)",1094,-568303.0,1.094
"[-567803, -566803)",1723,-567303.0,1.723
"[-566803, -565803)",139,-566303.0,0.139
"[-565803, -564803)",1813,-565303.0,1.813
"[-564803, -563803)",6553,-564303.0,6.553
"[-563803, -562803)",1046,-563303.0,1.046
"[-562803, -561803)",2682,-562303.0,2.682
"[-561803, -560803)",724,-561303.0,0.724
"[-560803, -559803)",1906,-560303.0,1.906
"[-559803, -558803)",321,-559303.0,0.321
"[-558803, -557803)",133,-558303.0,0.133
"[-557803, -556803)",974,-557303.0,0.974
"[-556803, -555803)",135,-556303.0,0.135
