Distance_Bin,Value,Bin_Center,Density_per_bp
"[-151845, -150845)",0,-151345.0,0.0
"[-150845, -149845)",165,-150345.0,0.165
"[-149845, -148845)",81,-149345.0,0.081
"[-148845, -147845)",126,-148345.0,0.126
"[-147845, -146845)",215,-147345.0,0.215
"[-146845, -145845)",136,-146345.0,0.136
"[-145845, -144845)",252,-145345.0,0.252
"[-144845, -143845)",143,-144345.0,0.143
"[-143845, -142845)",82,-143345.0,0.082
"[-142845, -141845)",155,-142345.0,0.155
"[-141845, -140845)",218,-141345.0,0.218
"[-140845, -139845)",178,-140345.0,0.178
"[-139845, -138845)",111,-139345.0,0.111
"[-138845, -137845)",39,-138345.0,0.039
"[-137845, -136845)",52,-137345.0,0.052
"[-136845, -135845)",17,-136345.0,0.017
"[-135845, -134845)",23,-135345.0,0.023
"[-134845, -133845)",51,-134345.0,0.051
"[-133845, -132845)",39,-133345.0,0.039
"[-132845, -131845)",33,-132345.0,0.033
"[-131845, -130845)",23,-131345.0,0.023
"[-130845, -129845)",48,-130345.0,0.048
"[-129845, -128845)",53,-129345.0,0.053
"[-128845, -127845)",72,-128345.0,0.072
"[-127845, -126845)",43,-127345.0,0.043
"[-126845, -125845)",16,-126345.0,0.016
"[-125845, -124845)",48,-125345.0,0.048
"[-124845, -123845)",49,-124345.0,0.049
"[-123845, -122845)",36,-123345.0,0.036
"[-122845, -121845)",70,-122345.0,0.07
"[-121845, -120845)",140,-121345.0,0.14
"[-120845, -119845)",31,-120345.0,0.031
"[-119845, -118845)",54,-119345.0,0.054
"[-118845, -117845)",34,-118345.0,0.034
"[-117845, -116845)",17,-117345.0,0.017
"[-116845, -115845)",18,-116345.0,0.018
"[-115845, -114845)",46,-115345.0,0.046
"[-114845, -113845)",72,-114345.0,0.072
"[-113845, -112845)",49,-113345.0,0.049
"[-112845, -111845)",23,-112345.0,0.023
"[-111845, -110845)",47,-111345.0,0.047
"[-110845, -109845)",41,-110345.0,0.041
"[-109845, -108845)",35,-109345.0,0.035
"[-108845, -107845)",16,-108345.0,0.016
"[-107845, -106845)",34,-107345.0,0.034
"[-106845, -105845)",16,-106345.0,0.016
"[-105845, -104845)",12,-105345.0,0.012
"[-104845, -103845)",46,-104345.0,0.046
"[-103845, -102845)",32,-103345.0,0.032
"[-102845, -101845)",50,-102345.0,0.05
"[-101845, -100845)",71,-101345.0,0.071
"[-100845, -99845)",5,-100345.0,0.005
"[-99845, -98845)",31,-99345.0,0.031
"[-98845, -97845)",43,-98345.0,0.043
"[-97845, -96845)",32,-97345.0,0.032
"[-96845, -95845)",70,-96345.0,0.07
"[-95845, -94845)",47,-95345.0,0.047
"[-94845, -93845)",18,-94345.0,0.018
"[-93845, -92845)",7,-93345.0,0.007
"[-92845, -91845)",26,-92345.0,0.026
"[-91845, -90845)",14,-91345.0,0.014
"[-90845, -89845)",16,-90345.0,0.016
"[-89845, -88845)",18,-89345.0,0.018
"[-88845, -87845)",23,-88345.0,0.023
"[-87845, -86845)",42,-87345.0,0.042
"[-86845, -85845)",36,-86345.0,0.036
"[-85845, -84845)",88,-85345.0,0.088
"[-84845, -83845)",36,-84345.0,0.036
"[-83845, -82845)",1,-83345.0,0.001
"[-82845, -81845)",38,-82345.0,0.038
"[-81845, -80845)",7,-81345.0,0.007
"[-80845, -79845)",14,-80345.0,0.014
"[-79845, -78845)",4,-79345.0,0.004
"[-78845, -77845)",10,-78345.0,0.01
"[-77845, -76845)",43,-77345.0,0.043
"[-76845, -75845)",18,-76345.0,0.018
"[-75845, -74845)",12,-75345.0,0.012
"[-74845, -73845)",47,-74345.0,0.047
"[-73845, -72845)",7,-73345.0,0.007
"[-72845, -71845)",12,-72345.0,0.012
"[-71845, -70845)",10,-71345.0,0.01
"[-70845, -69845)",56,-70345.0,0.056
"[-69845, -68845)",68,-69345.0,0.068
"[-68845, -67845)",38,-68345.0,0.038
"[-67845, -66845)",87,-67345.0,0.087
"[-66845, -65845)",92,-66345.0,0.092
"[-65845, -64845)",36,-65345.0,0.036
"[-64845, -63845)",44,-64345.0,0.044
"[-63845, -62845)",34,-63345.0,0.034
"[-62845, -61845)",51,-62345.0,0.051
"[-61845, -60845)",33,-61345.0,0.033
"[-60845, -59845)",76,-60345.0,0.076
"[-59845, -58845)",78,-59345.0,0.078
"[-58845, -57845)",93,-58345.0,0.093
"[-57845, -56845)",44,-57345.0,0.044
"[-56845, -55845)",92,-56345.0,0.092
"[-55845, -54845)",80,-55345.0,0.08
"[-54845, -53845)",78,-54345.0,0.078
"[-53845, -52845)",79,-53345.0,0.079
"[-52845, -51845)",64,-52345.0,0.064
"[-51845, -50845)",47,-51345.0,0.047
"[-50845, -49845)",55,-50345.0,0.055
"[-49845, -48845)",10,-49345.0,0.01
"[-48845, -47845)",16,-48345.0,0.016
"[-47845, -46845)",17,-47345.0,0.017
"[-46845, -45845)",27,-46345.0,0.027
"[-45845, -44845)",49,-45345.0,0.049
"[-44845, -43845)",34,-44345.0,0.034
"[-43845, -42845)",19,-43345.0,0.019
"[-42845, -41845)",96,-42345.0,0.096
"[-41845, -40845)",81,-41345.0,0.081
"[-40845, -39845)",9,-40345.0,0.009
"[-39845, -38845)",32,-39345.0,0.032
"[-38845, -37845)",47,-38345.0,0.047
"[-37845, -36845)",28,-37345.0,0.028
"[-36845, -35845)",55,-36345.0,0.055
"[-35845, -34845)",39,-35345.0,0.039
"[-34845, -33845)",55,-34345.0,0.055
"[-33845, -32845)",20,-33345.0,0.02
"[-32845, -31845)",29,-32345.0,0.029
"[-31845, -30845)",44,-31345.0,0.044
"[-30845, -29845)",42,-30345.0,0.042
"[-29845, -28845)",76,-29345.0,0.076
"[-28845, -27845)",44,-28345.0,0.044
"[-27845, -26845)",38,-27345.0,0.038
"[-26845, -25845)",46,-26345.0,0.046
"[-25845, -24845)",93,-25345.0,0.093
"[-24845, -23845)",42,-24345.0,0.042
"[-23845, -22845)",62,-23345.0,0.062
"[-22845, -21845)",32,-22345.0,0.032
"[-21845, -20845)",58,-21345.0,0.058
"[-20845, -19845)",56,-20345.0,0.056
"[-19845, -18845)",73,-19345.0,0.073
"[-18845, -17845)",8,-18345.0,0.008
"[-17845, -16845)",19,-17345.0,0.019
"[-16845, -15845)",32,-16345.0,0.032
"[-15845, -14845)",37,-15345.0,0.037
"[-14845, -13845)",79,-14345.0,0.079
"[-13845, -12845)",4,-13345.0,0.004
"[-12845, -11845)",30,-12345.0,0.03
"[-11845, -10845)",38,-11345.0,0.038
"[-10845, -9845)",55,-10345.0,0.055
"[-9845, -8845)",22,-9345.0,0.022
"[-8845, -7845)",25,-8345.0,0.025
"[-7845, -6845)",30,-7345.0,0.03
"[-6845, -5845)",3,-6345.0,0.003
"[-5845, -4845)",34,-5345.0,0.034
"[-4845, -3845)",70,-4345.0,0.07
"[-3845, -2845)",102,-3345.0,0.102
"[-2845, -1845)",50,-2345.0,0.05
"[-1845, -845)",47,-1345.0,0.047
"[-845, 155)",83,-345.0,0.083
"[155, 1155)",71,655.0,0.071
"[1155, 2155)",43,1655.0,0.043
"[2155, 3155)",53,2655.0,0.053
"[3155, 4155)",61,3655.0,0.061
"[4155, 5155)",6,4655.0,0.006
"[5155, 6155)",100,5655.0,0.1
"[6155, 7155)",71,6655.0,0.071
"[7155, 8155)",77,7655.0,0.077
"[8155, 9155)",150,8655.0,0.15
"[9155, 10155)",13,9655.0,0.013
"[10155, 11155)",38,10655.0,0.038
"[11155, 12155)",30,11655.0,0.03
"[12155, 13155)",57,12655.0,0.057
"[13155, 14155)",70,13655.0,0.07
"[14155, 15155)",28,14655.0,0.028
"[15155, 16155)",59,15655.0,0.059
"[16155, 17155)",34,16655.0,0.034
"[17155, 18155)",100,17655.0,0.1
"[18155, 19155)",41,18655.0,0.041
"[19155, 20155)",45,19655.0,0.045
"[20155, 21155)",22,20655.0,0.022
"[21155, 22155)",49,21655.0,0.049
"[22155, 23155)",35,22655.0,0.035
"[23155, 24155)",37,23655.0,0.037
"[24155, 25155)",39,24655.0,0.039
"[25155, 26155)",18,25655.0,0.018
"[26155, 27155)",65,26655.0,0.065
"[27155, 28155)",38,27655.0,0.038
"[28155, 29155)",42,28655.0,0.042
"[29155, 30155)",31,29655.0,0.031
"[30155, 31155)",41,30655.0,0.041
"[31155, 32155)",37,31655.0,0.037
"[32155, 33155)",56,32655.0,0.056
"[33155, 34155)",35,33655.0,0.035
"[34155, 35155)",40,34655.0,0.04
"[35155, 36155)",28,35655.0,0.028
"[36155, 37155)",121,36655.0,0.121
"[37155, 38155)",43,37655.0,0.043
"[38155, 39155)",40,38655.0,0.04
"[39155, 40155)",17,39655.0,0.017
"[40155, 41155)",28,40655.0,0.028
"[41155, 42155)",27,41655.0,0.027
"[42155, 43155)",53,42655.0,0.053
"[43155, 44155)",35,43655.0,0.035
"[44155, 45155)",17,44655.0,0.017
"[45155, 46155)",42,45655.0,0.042
"[46155, 47155)",18,46655.0,0.018
"[47155, 48155)",70,47655.0,0.07
"[48155, 49155)",54,48655.0,0.054
"[49155, 50155)",31,49655.0,0.031
"[50155, 51155)",80,50655.0,0.08
"[51155, 52155)",26,51655.0,0.026
"[52155, 53155)",33,52655.0,0.033
"[53155, 54155)",38,53655.0,0.038
"[54155, 55155)",21,54655.0,0.021
"[55155, 56155)",7,55655.0,0.007
"[56155, 57155)",11,56655.0,0.011
"[57155, 58155)",39,57655.0,0.039
"[58155, 59155)",0,58655.0,0.0
"[59155, 60155)",21,59655.0,0.021
"[60155, 61155)",15,60655.0,0.015
"[61155, 62155)",76,61655.0,0.076
"[62155, 63155)",13,62655.0,0.013
"[63155, 64155)",39,63655.0,0.039
"[64155, 65155)",180,64655.0,0.18
"[65155, 66155)",93,65655.0,0.093
"[66155, 67155)",122,66655.0,0.122
"[67155, 68155)",192,67655.0,0.192
"[68155, 69155)",259,68655.0,0.259
"[69155, 70155)",308,69655.0,0.308
"[70155, 71155)",11,70655.0,0.011
"[71155, 72155)",65,71655.0,0.065
"[72155, 73155)",32,72655.0,0.032
"[73155, 74155)",42,73655.0,0.042
"[74155, 75155)",45,74655.0,0.045
"[75155, 76155)",7,75655.0,0.007
"[76155, 77155)",9,76655.0,0.009
"[77155, 78155)",33,77655.0,0.033
"[78155, 79155)",35,78655.0,0.035
"[79155, 80155)",41,79655.0,0.041
"[80155, 81155)",32,80655.0,0.032
"[81155, 82155)",61,81655.0,0.061
"[82155, 83155)",34,82655.0,0.034
"[83155, 84155)",110,83655.0,0.11
"[84155, 85155)",24,84655.0,0.024
"[85155, 86155)",12,85655.0,0.012
"[86155, 87155)",30,86655.0,0.03
"[87155, 88155)",18,87655.0,0.018
"[88155, 89155)",54,88655.0,0.054
"[89155, 90155)",21,89655.0,0.021
"[90155, 91155)",40,90655.0,0.04
"[91155, 92155)",4,91655.0,0.004
"[92155, 93155)",25,92655.0,0.025
"[93155, 94155)",15,93655.0,0.015
"[94155, 95155)",35,94655.0,0.035
"[95155, 96155)",43,95655.0,0.043
"[96155, 97155)",16,96655.0,0.016
"[97155, 98155)",53,97655.0,0.053
"[98155, 99155)",28,98655.0,0.028
"[99155, 100155)",10,99655.0,0.01
"[100155, 101155)",17,100655.0,0.017
"[101155, 102155)",10,101655.0,0.01
"[102155, 103155)",51,102655.0,0.051
"[103155, 104155)",12,103655.0,0.012
"[104155, 105155)",51,104655.0,0.051
"[105155, 106155)",29,105655.0,0.029
"[106155, 107155)",29,106655.0,0.029
"[107155, 108155)",16,107655.0,0.016
"[108155, 109155)",79,108655.0,0.079
"[109155, 110155)",51,109655.0,0.051
"[110155, 111155)",14,110655.0,0.014
"[111155, 112155)",15,111655.0,0.015
"[112155, 113155)",16,112655.0,0.016
"[113155, 114155)",20,113655.0,0.02
"[114155, 115155)",32,114655.0,0.032
"[115155, 116155)",14,115655.0,0.014
"[116155, 117155)",19,116655.0,0.019
"[117155, 118155)",27,117655.0,0.027
"[118155, 119155)",9,118655.0,0.009
"[119155, 120155)",28,119655.0,0.028
"[120155, 121155)",31,120655.0,0.031
"[121155, 122155)",13,121655.0,0.013
"[122155, 123155)",28,122655.0,0.028
"[123155, 124155)",43,123655.0,0.043
"[124155, 125155)",25,124655.0,0.025
"[125155, 126155)",5,125655.0,0.005
"[126155, 127155)",15,126655.0,0.015
"[127155, 128155)",51,127655.0,0.051
"[128155, 129155)",16,128655.0,0.016
"[129155, 130155)",19,129655.0,0.019
"[130155, 131155)",46,130655.0,0.046
"[131155, 132155)",41,131655.0,0.041
"[132155, 133155)",21,132655.0,0.021
"[133155, 134155)",30,133655.0,0.03
"[134155, 135155)",14,134655.0,0.014
"[135155, 136155)",30,135655.0,0.03
"[136155, 137155)",22,136655.0,0.022
"[137155, 138155)",27,137655.0,0.027
"[138155, 139155)",94,138655.0,0.094
"[139155, 140155)",24,139655.0,0.024
"[140155, 141155)",33,140655.0,0.033
"[141155, 142155)",30,141655.0,0.03
"[142155, 143155)",32,142655.0,0.032
"[143155, 144155)",12,143655.0,0.012
