Bin_Center,Mean_Nonzero,Std_Nonzero,Count_Nonzero
-670000.0,,,0
-660000.0,,,0
-650000.0,,,0
-640000.0,,,0
-630000.0,,,0
-620000.0,,,0
-610000.0,,,0
-600000.0,,,0
-590000.0,,,0
-580000.0,,,0
-570000.0,,,0
-560000.0,,,0
-550000.0,,,0
-540000.0,,,0
-530000.0,,,0
-520000.0,,,0
-510000.0,,,0
-500000.0,,,0
-490000.0,,,0
-480000.0,,,0
-470000.0,,,0
-460000.0,,,0
-450000.0,,,0
-440000.0,,,0
-430000.0,,,0
-420000.0,,,0
-410000.0,,,0
-400000.0,,,0
-390000.0,,,0
-380000.0,,,0
-370000.0,,,0
-360000.0,,,0
-350000.0,,,0
-340000.0,,,0
-330000.0,,,0
-320000.0,,,0
-310000.0,,,0
-300000.0,,,0
-290000.0,,,0
-280000.0,,,0
-270000.0,1.6814159292035398,1.4346819379075912,113
-260000.0,1.7193675889328064,1.261573562039653,253
-250000.0,1.9203980099502487,1.4119602830094125,201
-240000.0,1.9484536082474226,1.4917467871965622,194
-230000.0,1.83419689119171,1.3553410942878128,193
-220000.0,1.8268156424581006,1.36906284053252,179
-210000.0,1.97979797979798,1.3922511354197236,99
-200000.0,1.8067226890756303,1.4913382030426034,238
-190000.0,1.75625,1.242572271160356,160
-180000.0,1.9586206896551723,1.4713743672959754,145
-170000.0,1.718562874251497,1.30746801912055,167
-160000.0,1.7453416149068324,1.3194672367360532,161
-150000.0,2.1904761904761907,1.7646969289771972,147
-140000.0,1.9556962025316456,1.4291993068538773,158
-130000.0,1.8476821192052981,1.4364230777449047,151
-120000.0,1.7096774193548387,1.3052376885268866,124
-110000.0,1.707182320441989,1.2371128193037602,181
-100000.0,2.1705882352941175,1.8139057554905114,170
-90000.0,1.9473684210526316,1.6064066311967184,133
-80000.0,1.8015873015873016,1.4171394860864468,252
-70000.0,1.7418478260869565,1.4375989893444545,368
-60000.0,1.8562874251497006,1.3092601106621409,167
-50000.0,2.2270742358078603,1.7170355672500541,229
-40000.0,1.9585492227979275,1.4571454574898302,193
-30000.0,2.07909604519774,1.7070919174392873,177
-20000.0,1.9843137254901961,1.5723211875875918,255
-10000.0,2.332075471698113,1.9411584311664283,265
0.0,2.294372294372294,1.7717378891220903,231
10000.0,2.2710843373493974,1.8599465694822934,166
20000.0,2.167539267015707,1.6992858305700957,191
30000.0,2.0335195530726256,1.6002086989619533,179
40000.0,1.9381443298969072,1.5324769681197248,194
50000.0,1.6815286624203822,1.271170551613191,157
60000.0,1.752,1.2867563621307148,125
70000.0,1.7833333333333334,1.310483478254767,120
80000.0,2.035928143712575,1.4762873310985891,167
90000.0,1.9565217391304348,1.511458974408909,207
100000.0,1.7685185185185186,1.308537611953455,108
110000.0,1.66015625,1.2230363914070101,256
120000.0,1.9898477157360406,1.5746390830908863,197
130000.0,1.872340425531915,1.4185055709130105,141
140000.0,1.9705882352941178,1.4139054212729403,136
150000.0,1.975609756097561,1.428420052527062,123
160000.0,1.7266187050359711,1.4536598260227576,139
170000.0,1.8735632183908046,1.4529586932147887,174
180000.0,1.8368794326241136,1.3555394997415886,141
190000.0,1.795031055900621,1.2047718270608354,161
200000.0,2.1016949152542375,1.7116485306430635,118
210000.0,2.1810344827586206,1.7275221658731934,116
220000.0,1.7621621621621621,1.241350805125853,185
230000.0,1.6554054054054055,1.3181766309743066,148
240000.0,1.841726618705036,1.2755163365167426,139
250000.0,1.7372881355932204,1.1430052313980597,118
260000.0,1.8767123287671232,1.4378643692159376,146
270000.0,1.7379310344827585,1.3018186512591847,145
280000.0,2.0353982300884956,1.6633078248941122,113
290000.0,2.195530726256983,1.7548591040804924,179
300000.0,1.8918918918918919,1.3166855864863616,111
310000.0,1.70625,1.2418128106134894,160
320000.0,1.7049180327868851,1.2510393998602563,122
330000.0,1.7359550561797752,1.3246679311858287,178
340000.0,1.83206106870229,1.4204694335417927,131
350000.0,1.701219512195122,1.2343741269409005,164
360000.0,1.8489208633093526,1.4341268568428978,139
370000.0,1.9319727891156462,1.3979430287330248,147
380000.0,1.727891156462585,1.2797571640865484,147
390000.0,1.9943181818181819,1.6681800488330616,176
400000.0,1.877906976744186,1.3603320168159068,172
410000.0,1.685897435897436,1.082437435751353,156
420000.0,1.6830985915492958,1.0874507786031178,142
430000.0,1.6484848484848484,1.125134466793455,165
440000.0,1.7328244274809161,1.3406337621892805,131
450000.0,1.7242990654205608,1.2647879164192906,214
460000.0,1.821917808219178,1.3528255564932863,146
470000.0,1.8525641025641026,1.5018461206321705,156
480000.0,1.8537735849056605,1.243879768065709,212
490000.0,1.8269230769230769,1.4641764610285537,208
500000.0,1.7281553398058251,1.2848603705116766,103
510000.0,1.7463768115942029,1.3779366474631105,138
520000.0,1.6956521739130435,1.3484963578512474,92
530000.0,1.8506493506493507,1.5330028097833008,154
540000.0,1.7191780821917808,1.2303246035648423,146
550000.0,1.7753623188405796,1.2557494981378317,138
560000.0,1.7956204379562044,1.2074443485615958,137
570000.0,1.7346938775510203,1.248099754869962,98
580000.0,1.8487394957983194,1.387832448870802,119
590000.0,1.6923076923076923,1.219875091185667,169
600000.0,1.8414634146341464,1.4269063210176232,164
610000.0,1.8064516129032258,1.2666928924638818,124
620000.0,1.9850746268656716,1.6741577467530102,67
630000.0,1.9596774193548387,1.599792636706889,124
640000.0,1.9215686274509804,1.4351297931615155,153
650000.0,1.9672131147540983,1.636032422184277,122
660000.0,1.2,0.4472135954999579,5
670000.0,,,0
