Distance_Bin,Value,Bin_Center,Density_per_bp
"[-465000.0, -455000.0)",0,-460000.0,0.0
"[-455000.0, -445000.0)",0,-450000.0,0.0
"[-445000.0, -435000.0)",373,-440000.0,0.0373
"[-435000.0, -425000.0)",954,-430000.0,0.0954
"[-425000.0, -415000.0)",1253,-420000.0,0.1253
"[-415000.0, -405000.0)",495,-410000.0,0.0495
"[-405000.0, -395000.0)",497,-400000.0,0.0497
"[-395000.0, -385000.0)",625,-390000.0,0.0625
"[-385000.0, -375000.0)",395,-380000.0,0.0395
"[-375000.0, -365000.0)",1291,-370000.0,0.1291
"[-365000.0, -355000.0)",614,-360000.0,0.0614
"[-355000.0, -345000.0)",806,-350000.0,0.0806
"[-345000.0, -335000.0)",615,-340000.0,0.0615
"[-335000.0, -325000.0)",361,-330000.0,0.0361
"[-325000.0, -315000.0)",412,-320000.0,0.0412
"[-315000.0, -305000.0)",728,-310000.0,0.0728
"[-305000.0, -295000.0)",665,-300000.0,0.0665
"[-295000.0, -285000.0)",828,-290000.0,0.0828
"[-285000.0, -275000.0)",769,-280000.0,0.0769
"[-275000.0, -265000.0)",995,-270000.0,0.0995
"[-265000.0, -255000.0)",480,-260000.0,0.048
"[-255000.0, -245000.0)",590,-250000.0,0.059
"[-245000.0, -235000.0)",893,-240000.0,0.0893
"[-235000.0, -225000.0)",653,-230000.0,0.0653
"[-225000.0, -215000.0)",929,-220000.0,0.0929
"[-215000.0, -205000.0)",852,-210000.0,0.0852
"[-205000.0, -195000.0)",627,-200000.0,0.0627
"[-195000.0, -185000.0)",689,-190000.0,0.0689
"[-185000.0, -175000.0)",1263,-180000.0,0.1263
"[-175000.0, -165000.0)",455,-170000.0,0.0455
"[-165000.0, -155000.0)",847,-160000.0,0.0847
"[-155000.0, -145000.0)",422,-150000.0,0.0422
"[-145000.0, -135000.0)",804,-140000.0,0.0804
"[-135000.0, -125000.0)",1063,-130000.0,0.1063
"[-125000.0, -115000.0)",966,-120000.0,0.0966
"[-115000.0, -105000.0)",690,-110000.0,0.069
"[-105000.0, -95000.0)",871,-100000.0,0.0871
"[-95000.0, -85000.0)",777,-90000.0,0.0777
"[-85000.0, -75000.0)",977,-80000.0,0.0977
"[-75000.0, -65000.0)",983,-70000.0,0.0983
"[-65000.0, -55000.0)",1304,-60000.0,0.1304
"[-55000.0, -45000.0)",1202,-50000.0,0.1202
"[-45000.0, -35000.0)",657,-40000.0,0.0657
"[-35000.0, -25000.0)",646,-30000.0,0.0646
"[-25000.0, -15000.0)",777,-20000.0,0.0777
"[-15000.0, -5000.0)",1546,-10000.0,0.1546
"[-5000.0, 5000.0)",1060,0.0,0.106
"[5000.0, 15000.0)",1491,10000.0,0.1491
"[15000.0, 25000.0)",1671,20000.0,0.1671
"[25000.0, 35000.0)",1188,30000.0,0.1188
"[35000.0, 45000.0)",897,40000.0,0.0897
"[45000.0, 55000.0)",806,50000.0,0.0806
"[55000.0, 65000.0)",523,60000.0,0.0523
"[65000.0, 75000.0)",1225,70000.0,0.1225
"[75000.0, 85000.0)",1365,80000.0,0.1365
"[85000.0, 95000.0)",1158,90000.0,0.1158
"[95000.0, 105000.0)",326,100000.0,0.0326
"[105000.0, 115000.0)",681,110000.0,0.0681
"[115000.0, 125000.0)",774,120000.0,0.0774
"[125000.0, 135000.0)",986,130000.0,0.0986
"[135000.0, 145000.0)",960,140000.0,0.096
"[145000.0, 155000.0)",577,150000.0,0.0577
"[155000.0, 165000.0)",552,160000.0,0.0552
"[165000.0, 175000.0)",1028,170000.0,0.1028
"[175000.0, 185000.0)",724,180000.0,0.0724
"[185000.0, 195000.0)",948,190000.0,0.0948
"[195000.0, 205000.0)",651,200000.0,0.0651
"[205000.0, 215000.0)",788,210000.0,0.0788
"[215000.0, 225000.0)",792,220000.0,0.0792
"[225000.0, 235000.0)",206,230000.0,0.0206
"[235000.0, 245000.0)",0,240000.0,0.0
"[245000.0, 255000.0)",0,250000.0,0.0
"[255000.0, 265000.0)",0,260000.0,0.0
"[265000.0, 275000.0)",0,270000.0,0.0
"[275000.0, 285000.0)",0,280000.0,0.0
"[285000.0, 295000.0)",0,290000.0,0.0
"[295000.0, 305000.0)",0,300000.0,0.0
"[305000.0, 315000.0)",0,310000.0,0.0
"[315000.0, 325000.0)",0,320000.0,0.0
"[325000.0, 335000.0)",0,330000.0,0.0
"[335000.0, 345000.0)",0,340000.0,0.0
"[345000.0, 355000.0)",0,350000.0,0.0
"[355000.0, 365000.0)",0,360000.0,0.0
"[365000.0, 375000.0)",0,370000.0,0.0
"[375000.0, 385000.0)",0,380000.0,0.0
"[385000.0, 395000.0)",0,390000.0,0.0
"[395000.0, 405000.0)",0,400000.0,0.0
"[405000.0, 415000.0)",0,410000.0,0.0
"[415000.0, 425000.0)",0,420000.0,0.0
"[425000.0, 435000.0)",0,430000.0,0.0
"[435000.0, 445000.0)",0,440000.0,0.0
"[445000.0, 455000.0)",0,450000.0,0.0
"[455000.0, 465000.0)",0,460000.0,0.0
