Distance_Bin,Value,Bin_Center,Density_per_bp
"[-151886, -150886)",0,-151386.0,0.0
"[-150886, -149886)",312,-150386.0,0.312
"[-149886, -148886)",152,-149386.0,0.152
"[-148886, -147886)",225,-148386.0,0.225
"[-147886, -146886)",355,-147386.0,0.355
"[-146886, -145886)",295,-146386.0,0.295
"[-145886, -144886)",418,-145386.0,0.418
"[-144886, -143886)",282,-144386.0,0.282
"[-143886, -142886)",176,-143386.0,0.176
"[-142886, -141886)",252,-142386.0,0.252
"[-141886, -140886)",398,-141386.0,0.398
"[-140886, -139886)",310,-140386.0,0.31
"[-139886, -138886)",250,-139386.0,0.25
"[-138886, -137886)",82,-138386.0,0.082
"[-137886, -136886)",96,-137386.0,0.096
"[-136886, -135886)",52,-136386.0,0.052
"[-135886, -134886)",71,-135386.0,0.071
"[-134886, -133886)",181,-134386.0,0.181
"[-133886, -132886)",117,-133386.0,0.117
"[-132886, -131886)",124,-132386.0,0.124
"[-131886, -130886)",60,-131386.0,0.06
"[-130886, -129886)",77,-130386.0,0.077
"[-129886, -128886)",196,-129386.0,0.196
"[-128886, -127886)",201,-128386.0,0.201
"[-127886, -126886)",147,-127386.0,0.147
"[-126886, -125886)",57,-126386.0,0.057
"[-125886, -124886)",95,-125386.0,0.095
"[-124886, -123886)",107,-124386.0,0.107
"[-123886, -122886)",112,-123386.0,0.112
"[-122886, -121886)",187,-122386.0,0.187
"[-121886, -120886)",303,-121386.0,0.303
"[-120886, -119886)",97,-120386.0,0.097
"[-119886, -118886)",103,-119386.0,0.103
"[-118886, -117886)",58,-118386.0,0.058
"[-117886, -116886)",43,-117386.0,0.043
"[-116886, -115886)",43,-116386.0,0.043
"[-115886, -114886)",81,-115386.0,0.081
"[-114886, -113886)",221,-114386.0,0.221
"[-113886, -112886)",133,-113386.0,0.133
"[-112886, -111886)",81,-112386.0,0.081
"[-111886, -110886)",119,-111386.0,0.119
"[-110886, -109886)",82,-110386.0,0.082
"[-109886, -108886)",63,-109386.0,0.063
"[-108886, -107886)",65,-108386.0,0.065
"[-107886, -106886)",57,-107386.0,0.057
"[-106886, -105886)",56,-106386.0,0.056
"[-105886, -104886)",29,-105386.0,0.029
"[-104886, -103886)",91,-104386.0,0.091
"[-103886, -102886)",24,-103386.0,0.024
"[-102886, -101886)",117,-102386.0,0.117
"[-101886, -100886)",218,-101386.0,0.218
"[-100886, -99886)",18,-100386.0,0.018
"[-99886, -98886)",51,-99386.0,0.051
"[-98886, -97886)",54,-98386.0,0.054
"[-97886, -96886)",87,-97386.0,0.087
"[-96886, -95886)",131,-96386.0,0.131
"[-95886, -94886)",56,-95386.0,0.056
"[-94886, -93886)",29,-94386.0,0.029
"[-93886, -92886)",3,-93386.0,0.003
"[-92886, -91886)",23,-92386.0,0.023
"[-91886, -90886)",14,-91386.0,0.014
"[-90886, -89886)",9,-90386.0,0.009
"[-89886, -88886)",26,-89386.0,0.026
"[-88886, -87886)",28,-88386.0,0.028
"[-87886, -86886)",99,-87386.0,0.099
"[-86886, -85886)",56,-86386.0,0.056
"[-85886, -84886)",190,-85386.0,0.19
"[-84886, -83886)",132,-84386.0,0.132
"[-83886, -82886)",12,-83386.0,0.012
"[-82886, -81886)",73,-82386.0,0.073
"[-81886, -80886)",14,-81386.0,0.014
"[-80886, -79886)",23,-80386.0,0.023
"[-79886, -78886)",8,-79386.0,0.008
"[-78886, -77886)",32,-78386.0,0.032
"[-77886, -76886)",91,-77386.0,0.091
"[-76886, -75886)",57,-76386.0,0.057
"[-75886, -74886)",32,-75386.0,0.032
"[-74886, -73886)",97,-74386.0,0.097
"[-73886, -72886)",15,-73386.0,0.015
"[-72886, -71886)",6,-72386.0,0.006
"[-71886, -70886)",18,-71386.0,0.018
"[-70886, -69886)",87,-70386.0,0.087
"[-69886, -68886)",145,-69386.0,0.145
"[-68886, -67886)",130,-68386.0,0.13
"[-67886, -66886)",213,-67386.0,0.213
"[-66886, -65886)",174,-66386.0,0.174
"[-65886, -64886)",107,-65386.0,0.107
"[-64886, -63886)",114,-64386.0,0.114
"[-63886, -62886)",60,-63386.0,0.06
"[-62886, -61886)",88,-62386.0,0.088
"[-61886, -60886)",95,-61386.0,0.095
"[-60886, -59886)",152,-60386.0,0.152
"[-59886, -58886)",147,-59386.0,0.147
"[-58886, -57886)",181,-58386.0,0.181
"[-57886, -56886)",110,-57386.0,0.11
"[-56886, -55886)",175,-56386.0,0.175
"[-55886, -54886)",100,-55386.0,0.1
"[-54886, -53886)",143,-54386.0,0.143
"[-53886, -52886)",131,-53386.0,0.131
"[-52886, -51886)",147,-52386.0,0.147
"[-51886, -50886)",150,-51386.0,0.15
"[-50886, -49886)",128,-50386.0,0.128
"[-49886, -48886)",11,-49386.0,0.011
"[-48886, -47886)",5,-48386.0,0.005
"[-47886, -46886)",13,-47386.0,0.013
"[-46886, -45886)",24,-46386.0,0.024
"[-45886, -44886)",48,-45386.0,0.048
"[-44886, -43886)",39,-44386.0,0.039
"[-43886, -42886)",34,-43386.0,0.034
"[-42886, -41886)",110,-42386.0,0.11
"[-41886, -40886)",160,-41386.0,0.16
"[-40886, -39886)",15,-40386.0,0.015
"[-39886, -38886)",70,-39386.0,0.07
"[-38886, -37886)",88,-38386.0,0.088
"[-37886, -36886)",64,-37386.0,0.064
"[-36886, -35886)",145,-36386.0,0.145
"[-35886, -34886)",77,-35386.0,0.077
"[-34886, -33886)",143,-34386.0,0.143
"[-33886, -32886)",74,-33386.0,0.074
"[-32886, -31886)",78,-32386.0,0.078
"[-31886, -30886)",63,-31386.0,0.063
"[-30886, -29886)",118,-30386.0,0.118
"[-29886, -28886)",136,-29386.0,0.136
"[-28886, -27886)",112,-28386.0,0.112
"[-27886, -26886)",73,-27386.0,0.073
"[-26886, -25886)",104,-26386.0,0.104
"[-25886, -24886)",165,-25386.0,0.165
"[-24886, -23886)",130,-24386.0,0.13
"[-23886, -22886)",103,-23386.0,0.103
"[-22886, -21886)",58,-22386.0,0.058
"[-21886, -20886)",139,-21386.0,0.139
"[-20886, -19886)",151,-20386.0,0.151
"[-19886, -18886)",153,-19386.0,0.153
"[-18886, -17886)",43,-18386.0,0.043
"[-17886, -16886)",30,-17386.0,0.03
"[-16886, -15886)",54,-16386.0,0.054
"[-15886, -14886)",62,-15386.0,0.062
"[-14886, -13886)",131,-14386.0,0.131
"[-13886, -12886)",4,-13386.0,0.004
"[-12886, -11886)",79,-12386.0,0.079
"[-11886, -10886)",57,-11386.0,0.057
"[-10886, -9886)",129,-10386.0,0.129
"[-9886, -8886)",39,-9386.0,0.039
"[-8886, -7886)",30,-8386.0,0.03
"[-7886, -6886)",61,-7386.0,0.061
"[-6886, -5886)",10,-6386.0,0.01
"[-5886, -4886)",54,-5386.0,0.054
"[-4886, -3886)",131,-4386.0,0.131
"[-3886, -2886)",178,-3386.0,0.178
"[-2886, -1886)",128,-2386.0,0.128
"[-1886, -886)",91,-1386.0,0.091
"[-886, 114)",94,-386.0,0.094
"[114, 1114)",116,614.0,0.116
"[1114, 2114)",107,1614.0,0.107
"[2114, 3114)",93,2614.0,0.093
"[3114, 4114)",126,3614.0,0.126
"[4114, 5114)",15,4614.0,0.015
"[5114, 6114)",167,5614.0,0.167
"[6114, 7114)",124,6614.0,0.124
"[7114, 8114)",132,7614.0,0.132
"[8114, 9114)",278,8614.0,0.278
"[9114, 10114)",56,9614.0,0.056
"[10114, 11114)",66,10614.0,0.066
"[11114, 12114)",168,11614.0,0.168
"[12114, 13114)",252,12614.0,0.252
"[13114, 14114)",107,13614.0,0.107
"[14114, 15114)",70,14614.0,0.07
"[15114, 16114)",136,15614.0,0.136
"[16114, 17114)",39,16614.0,0.039
"[17114, 18114)",192,17614.0,0.192
"[18114, 19114)",86,18614.0,0.086
"[19114, 20114)",85,19614.0,0.085
"[20114, 21114)",75,20614.0,0.075
"[21114, 22114)",90,21614.0,0.09
"[22114, 23114)",67,22614.0,0.067
"[23114, 24114)",83,23614.0,0.083
"[24114, 25114)",110,24614.0,0.11
"[25114, 26114)",45,25614.0,0.045
"[26114, 27114)",175,26614.0,0.175
"[27114, 28114)",105,27614.0,0.105
"[28114, 29114)",109,28614.0,0.109
"[29114, 30114)",86,29614.0,0.086
"[30114, 31114)",108,30614.0,0.108
"[31114, 32114)",93,31614.0,0.093
"[32114, 33114)",115,32614.0,0.115
"[33114, 34114)",55,33614.0,0.055
"[34114, 35114)",114,34614.0,0.114
"[35114, 36114)",42,35614.0,0.042
"[36114, 37114)",305,36614.0,0.305
"[37114, 38114)",159,37614.0,0.159
"[38114, 39114)",90,38614.0,0.09
"[39114, 40114)",46,39614.0,0.046
"[40114, 41114)",53,40614.0,0.053
"[41114, 42114)",66,41614.0,0.066
"[42114, 43114)",122,42614.0,0.122
"[43114, 44114)",75,43614.0,0.075
"[44114, 45114)",51,44614.0,0.051
"[45114, 46114)",82,45614.0,0.082
"[46114, 47114)",52,46614.0,0.052
"[47114, 48114)",177,47614.0,0.177
"[48114, 49114)",115,48614.0,0.115
"[49114, 50114)",90,49614.0,0.09
"[50114, 51114)",143,50614.0,0.143
"[51114, 52114)",40,51614.0,0.04
"[52114, 53114)",103,52614.0,0.103
"[53114, 54114)",85,53614.0,0.085
"[54114, 55114)",42,54614.0,0.042
"[55114, 56114)",34,55614.0,0.034
"[56114, 57114)",14,56614.0,0.014
"[57114, 58114)",60,57614.0,0.06
"[58114, 59114)",1,58614.0,0.001
"[59114, 60114)",78,59614.0,0.078
"[60114, 61114)",38,60614.0,0.038
"[61114, 62114)",212,61614.0,0.212
"[62114, 63114)",45,62614.0,0.045
"[63114, 64114)",89,63614.0,0.089
"[64114, 65114)",185,64614.0,0.185
"[65114, 66114)",112,65614.0,0.112
"[66114, 67114)",202,66614.0,0.202
"[67114, 68114)",287,67614.0,0.287
"[68114, 69114)",325,68614.0,0.325
"[69114, 70114)",391,69614.0,0.391
"[70114, 71114)",22,70614.0,0.022
