Distance_Bin,Value,Bin_Center,Density_per_bp
"[-153500.0, -152500.0)",0,-153000.0,0.0
"[-152500.0, -151500.0)",1,-152000.0,0.001
"[-151500.0, -150500.0)",160,-151000.0,0.16
"[-150500.0, -149500.0)",103,-150000.0,0.103
"[-149500.0, -148500.0)",96,-149000.0,0.096
"[-148500.0, -147500.0)",60,-148000.0,0.06
"[-147500.0, -146500.0)",57,-147000.0,0.057
"[-146500.0, -145500.0)",51,-146000.0,0.051
"[-145500.0, -144500.0)",126,-145000.0,0.126
"[-144500.0, -143500.0)",74,-144000.0,0.074
"[-143500.0, -142500.0)",77,-143000.0,0.077
"[-142500.0, -141500.0)",206,-142000.0,0.206
"[-141500.0, -140500.0)",185,-141000.0,0.185
"[-140500.0, -139500.0)",168,-140000.0,0.168
"[-139500.0, -138500.0)",96,-139000.0,0.096
"[-138500.0, -137500.0)",116,-138000.0,0.116
"[-137500.0, -136500.0)",201,-137000.0,0.201
"[-136500.0, -135500.0)",127,-136000.0,0.127
"[-135500.0, -134500.0)",136,-135000.0,0.136
"[-134500.0, -133500.0)",172,-134000.0,0.172
"[-133500.0, -132500.0)",134,-133000.0,0.134
"[-132500.0, -131500.0)",105,-132000.0,0.105
"[-131500.0, -130500.0)",224,-131000.0,0.224
"[-130500.0, -129500.0)",143,-130000.0,0.143
"[-129500.0, -128500.0)",139,-129000.0,0.139
"[-128500.0, -127500.0)",136,-128000.0,0.136
"[-127500.0, -126500.0)",208,-127000.0,0.208
"[-126500.0, -125500.0)",81,-126000.0,0.081
"[-125500.0, -124500.0)",35,-125000.0,0.035
"[-124500.0, -123500.0)",94,-124000.0,0.094
"[-123500.0, -122500.0)",123,-123000.0,0.123
"[-122500.0, -121500.0)",182,-122000.0,0.182
"[-121500.0, -120500.0)",119,-121000.0,0.119
"[-120500.0, -119500.0)",205,-120000.0,0.205
"[-119500.0, -118500.0)",266,-119000.0,0.266
"[-118500.0, -117500.0)",211,-118000.0,0.211
"[-117500.0, -116500.0)",253,-117000.0,0.253
"[-116500.0, -115500.0)",172,-116000.0,0.172
"[-115500.0, -114500.0)",117,-115000.0,0.117
"[-114500.0, -113500.0)",110,-114000.0,0.11
"[-113500.0, -112500.0)",102,-113000.0,0.102
"[-112500.0, -111500.0)",99,-112000.0,0.099
"[-111500.0, -110500.0)",61,-111000.0,0.061
"[-110500.0, -109500.0)",68,-110000.0,0.068
"[-109500.0, -108500.0)",149,-109000.0,0.149
"[-108500.0, -107500.0)",212,-108000.0,0.212
"[-107500.0, -106500.0)",165,-107000.0,0.165
"[-106500.0, -105500.0)",246,-106000.0,0.246
"[-105500.0, -104500.0)",37,-105000.0,0.037
"[-104500.0, -103500.0)",54,-104000.0,0.054
"[-103500.0, -102500.0)",169,-103000.0,0.169
"[-102500.0, -101500.0)",58,-102000.0,0.058
"[-101500.0, -100500.0)",59,-101000.0,0.059
"[-100500.0, -99500.0)",78,-100000.0,0.078
"[-99500.0, -98500.0)",178,-99000.0,0.178
"[-98500.0, -97500.0)",141,-98000.0,0.141
"[-97500.0, -96500.0)",88,-97000.0,0.088
"[-96500.0, -95500.0)",7,-96000.0,0.007
"[-95500.0, -94500.0)",67,-95000.0,0.067
"[-94500.0, -93500.0)",149,-94000.0,0.149
"[-93500.0, -92500.0)",152,-93000.0,0.152
"[-92500.0, -91500.0)",60,-92000.0,0.06
"[-91500.0, -90500.0)",19,-91000.0,0.019
"[-90500.0, -89500.0)",164,-90000.0,0.164
"[-89500.0, -88500.0)",101,-89000.0,0.101
"[-88500.0, -87500.0)",18,-88000.0,0.018
"[-87500.0, -86500.0)",12,-87000.0,0.012
"[-86500.0, -85500.0)",57,-86000.0,0.057
"[-85500.0, -84500.0)",44,-85000.0,0.044
"[-84500.0, -83500.0)",109,-84000.0,0.109
"[-83500.0, -82500.0)",411,-83000.0,0.411
"[-82500.0, -81500.0)",352,-82000.0,0.352
"[-81500.0, -80500.0)",271,-81000.0,0.271
"[-80500.0, -79500.0)",254,-80000.0,0.254
"[-79500.0, -78500.0)",16,-79000.0,0.016
