Position,Value,Nucleosome_Distance,Centromere_Distance
167,229,66,151356
173,17,60,151350
176,2,57,151347
178,1,55,151345
184,1,49,151339
185,1,48,151338
192,3,41,151331
204,2,29,151319
226,3,7,151297
237,3,4,151286
262,1,29,151261
273,1,40,151250
281,6,48,151242
287,4,54,151236
291,1,58,151232
299,62,66,151224
308,1,75,151215
313,11,80,151210
326,2,67,151197
340,2,53,151183
351,1,42,151172
383,1,10,151140
386,2,7,151137
387,13,6,151136
389,2,4,151134
393,3,0,151130
396,1,3,151127
400,1,7,151123
408,1,15,151115
435,2,42,151088
439,1,46,151084
443,15,50,151080
460,1,67,151063
483,1,90,151040
493,4,100,151030
496,12,103,151027
504,1,111,151019
525,46,96,150998
534,1,87,150989
544,2,77,150979
560,5,61,150963
563,36,58,150960
575,1,46,150948
707,1,86,150816
769,1,116,150754
820,1,65,150703
857,1,28,150666
922,2,37,150601
948,1,63,150575
985,1,64,150538
1027,1,22,150496
1042,1,7,150481
1089,13,40,150434
1152,3,41,150371
1234,14,41,150289
1238,1,45,150285
1309,8,28,150214
1317,1,20,150206
1379,1,42,150144
1413,1,76,150110
1419,7,82,150104
1421,12,84,150102
1424,9,87,150099
1427,1,90,150096
1436,9,99,150087
1439,1,102,150084
1447,4,110,150076
1461,4,120,150062
1474,5,107,150049
1479,2,102,150044
1515,3,66,150008
1588,1,7,149935
1665,12,84,149858
1669,1,88,149854
1687,1,82,149836
1832,1,63,149691
1850,1,63,149673
1874,1,39,149649
1932,4,19,149591
1936,1,23,149587
1964,9,51,149559
1984,1,71,149539
2014,1,59,149509
2018,4,55,149505
2058,1,15,149465
2128,11,55,149395
2137,21,64,149386
2140,14,67,149383
2155,1,78,149368
2179,25,54,149344
2229,1,4,149294
2261,3,28,149262
2270,14,37,149253
2282,1,49,149241
2283,2,50,149240
2284,11,51,149239
2306,2,73,149217
2307,5,74,149216
2321,1,64,149202
2329,2,56,149194
2460,7,75,149063
2483,2,98,149040
2582,23,91,148941
2597,1,76,148926
2610,3,63,148913
2611,2,62,148912
3086,4,85,148437
3266,1,61,148257
3274,10,69,148249
3319,2,46,148204
3352,1,13,148171
3363,8,2,148160
3378,1,13,148145
3418,1,53,148105
3450,1,59,148073
3500,1,9,148023
3536,59,27,147987
3539,42,30,147984
3610,1,43,147913
3659,1,6,147864
3672,1,19,147851
3758,1,55,147765
3819,1,6,147704
3892,1,65,147631
4116,1,31,147407
4178,2,35,147345
4224,7,11,147299
4269,1,56,147254
4331,1,26,147192
4333,1,24,147190
4536,1,11,146987
4570,1,45,146953
4594,2,69,146929
4764,1,65,146759
4771,1,58,146752
4812,1,17,146711
4931,2,42,146592
4938,1,35,146585
4976,1,3,146547
5002,1,29,146521
5088,1,101,146435
5098,1,91,146425
5212,1,23,146311
5292,1,41,146231
5416,10,61,146107
5429,1,48,146094
5482,2,5,146041
5503,1,26,146020
5592,2,77,145931
5607,1,62,145916
5642,18,27,145881
5662,1,7,145861
5721,5,52,145802
5812,1,11,145711
5875,17,74,145648
5998,2,33,145525
6037,2,72,145486
6099,1,22,145424
6254,1,47,145269
6375,1,74,145148
6377,6,76,145146
6389,16,88,145134
6393,11,92,145130
6403,5,102,145120
6458,2,151,145065
6487,1,122,145036
6489,3,120,145034
6492,1,117,145031
6497,1,112,145026
6501,55,108,145022
6517,5,92,145006
6559,2,50,144964
6696,1,87,144827
6703,8,94,144820
6718,7,109,144805
6757,1,148,144766
6760,1,151,144763
6764,1,155,144759
6845,6,104,144678
6870,2,79,144653
7022,6,73,144501
7097,1,68,144426
7180,2,15,144343
7247,1,70,144276
7292,1,25,144231
7297,1,20,144226
7341,3,24,144182
7370,1,53,144153
7404,3,57,144119
7406,3,55,144117
7410,26,51,144113
7414,3,47,144109
7423,1,38,144100
7433,1,28,144090
7440,1,21,144083
7452,1,9,144071
7469,3,8,144054
7522,1,61,144001
7576,3,45,143947
7666,8,45,143857
7697,1,76,143826
7749,1,32,143774
7763,1,18,143760
7777,3,4,143746
8212,1,81,143311
8238,1,55,143285
8284,1,9,143239
8294,1,1,143229
8549,6,96,142974
8606,2,51,142917
8649,9,8,142874
8669,1,12,142854
8699,1,42,142824
8733,3,76,142790
8737,1,80,142786
8747,1,86,142776
8756,3,77,142767
8766,15,67,142757
8774,21,59,142749
8811,2,22,142712
8814,1,19,142709
8827,6,6,142696
8831,1,2,142692
8832,2,1,142691
8837,2,4,142686
8839,3,6,142684
8860,1,27,142663
8869,1,36,142654
8873,4,40,142650
8874,2,41,142649
8877,3,44,142646
8884,5,51,142639
8886,1,53,142637
8907,10,70,142616
8935,4,42,142588
8938,19,39,142585
8983,1,6,142540
8988,8,11,142535
9015,2,38,142508
9017,1,40,142506
9018,1,41,142505
9063,8,86,142460
9113,1,40,142410
9250,2,97,142273
9254,1,101,142269
9278,1,125,142245
9286,7,133,142237
9290,2,131,142233
9301,1,120,142222
9314,4,107,142209
9318,1,103,142205
9327,2,94,142196
9366,1,55,142157
9369,1,52,142154
9374,1,47,142149
9377,1,44,142146
9398,1,23,142125
9422,90,1,142101
9428,1,7,142095
9431,1,10,142092
9437,1,16,142086
9442,27,21,142081
9473,2,52,142050
9476,7,55,142047
9495,1,74,142028
9496,1,75,142027
9503,1,82,142020
9537,12,60,141986
9550,1,47,141973
9600,11,3,141923
9683,4,82,141840
9705,1,60,141818
9708,24,57,141815
9727,2,38,141796
9747,11,18,141776
9758,10,7,141765
9763,2,2,141760
9766,21,1,141757
9791,5,26,141732
9833,1,68,141690
9857,1,68,141666
9907,3,18,141616
9945,20,20,141578
9948,3,23,141575
9960,1,35,141563
9990,8,65,141533
10006,40,81,141517
10021,1,96,141502
10096,45,21,141427
10175,2,58,141348
10177,3,60,141346
10182,2,65,141341
10185,1,68,141338
10287,22,154,141236
10306,6,135,141217
10315,9,126,141208
10322,1,119,141201
10339,1,102,141184
10343,1,98,141180
10389,1,52,141134
10442,4,1,141081
10447,1,6,141076
10497,6,56,141026
10501,4,60,141022
10622,15,37,140901
10663,1,78,140860
10696,1,53,140827
10729,57,20,140794
10753,1,4,140770
10758,1,9,140765
10808,1,59,140715
10890,2,55,140633
10943,4,2,140580
10953,2,8,140570
10967,1,22,140556
10975,24,30,140548
11005,1,60,140518
11030,1,85,140493
11211,2,266,140312
11224,2,279,140299
11240,4,295,140283
11243,2,294,140280
11273,1,264,140250
11282,4,255,140241
11296,4,241,140227
11458,1,79,140065
11572,2,35,139951
11761,1,56,139762
11790,13,27,139733
11797,20,20,139726
11834,2,17,139689
11838,1,21,139685
11851,1,34,139672
11857,6,40,139666
11884,1,61,139639
11910,1,35,139613
11919,7,26,139604
11962,2,17,139561
11991,1,46,139532
11996,6,51,139527
12000,3,55,139523
12018,1,55,139505
12053,1,20,139470
12055,1,18,139468
12077,1,4,139446
12099,2,26,139424
12139,1,66,139384
12144,2,71,139379
12147,1,70,139376
12148,4,69,139375
12157,1,60,139366
12168,1,49,139355
12210,1,7,139313
12224,28,7,139299
12276,23,59,139247
12343,3,18,139180
12348,3,13,139175
12358,1,3,139165
12372,4,11,139151
12382,51,21,139141
12465,1,40,139058
12490,14,15,139033
12779,1,2,138744
12889,3,16,138634
12968,1,63,138555
12982,2,67,138541
13115,7,66,138408
13168,12,41,138355
13173,2,36,138350
13264,2,55,138259
13323,9,46,138200
13353,2,16,138170
13414,1,45,138109
13436,1,67,138087
13437,39,68,138086
13474,50,55,138049
13483,1,46,138040
13516,2,13,138007
13537,1,8,137986
13573,1,44,137950
13576,6,47,137947
13622,1,67,137901
13716,1,27,137807
13745,3,56,137778
13779,1,70,137744
13830,2,19,137693
13831,2,18,137692
13865,1,16,137658
13912,1,63,137611
13923,1,74,137600
13933,37,76,137590
13945,3,64,137578
13969,1,40,137554
13976,17,33,137547
13979,31,30,137544
13999,8,10,137524
14013,1,4,137510
14066,5,57,137457
14070,2,61,137453
14074,2,65,137449
14081,21,72,137442
14110,2,59,137413
14121,1,48,137402
14132,23,37,137391
14135,1,34,137388
14140,1,29,137383
14192,1,23,137331
14195,2,26,137328
14199,1,30,137324
14203,2,34,137320
14227,4,58,137296
14234,2,65,137289
14239,1,70,137284
14242,1,73,137281
14243,1,74,137280
14337,1,4,137186
14342,23,9,137181
14348,8,15,137175
14382,4,49,137141
14553,14,52,136970
14570,1,69,136953
14575,8,70,136948
14586,3,59,136937
14594,6,51,136929
14617,5,28,136906
14635,1,10,136888
14702,2,57,136821
14718,3,71,136805
14755,8,34,136768
14763,10,26,136760
14766,9,23,136757
14775,1,14,136748
14785,1,4,136738
14791,3,2,136732
14801,11,12,136722
14825,1,36,136698
14837,1,48,136686
14854,4,65,136669
14874,1,85,136649
14887,4,98,136636
14936,2,105,136587
14964,5,77,136559
14968,12,73,136555
14990,1,51,136533
15024,1,17,136499
15060,1,19,136463
15087,2,46,136436
15092,3,51,136431
15121,16,80,136402
15127,1,74,136396
15161,19,40,136362
15166,1,35,136357
15194,1,7,136329
15253,4,52,136270
15258,5,57,136265
15318,1,43,136205
15333,1,28,136190
15436,3,75,136087
15451,1,70,136072
15510,1,11,136013
15555,7,34,135968
15574,3,53,135949
15599,2,66,135924
15617,5,48,135906
15655,1,10,135868
15666,5,1,135857
15695,12,30,135828
15733,1,60,135790
15748,2,45,135775
15806,1,13,135717
15840,1,47,135683
15863,1,70,135660
15882,1,55,135641
15886,2,51,135637
15889,12,48,135634
15893,13,44,135630
15900,1,37,135623
15903,1,34,135620
15907,6,30,135616
15917,1,20,135606
15930,13,7,135593
15939,1,2,135584
15942,1,5,135581
15945,2,8,135578
15946,6,9,135577
15947,1,10,135576
15949,1,12,135574
15950,2,13,135573
15979,1,42,135544
15985,1,48,135538
15992,2,55,135531
16008,2,71,135515
16056,1,25,135467
16059,1,22,135464
16060,3,21,135463
16139,3,58,135384
16144,1,63,135379
16280,1,57,135243
16366,1,29,135157
16506,24,41,135017
16512,2,47,135011
16527,1,62,134996
16678,1,53,134845
16691,1,66,134832
16708,5,83,134815
16718,20,83,134805
16729,11,72,134794
16764,1,37,134759
16805,1,4,134718
16849,4,48,134674
16901,1,84,134622
16921,2,64,134602
17006,7,21,134517
17032,23,47,134491
17050,1,65,134473
17092,1,53,134431
17115,1,30,134408
17158,4,13,134365
17185,8,40,134338
17227,6,82,134296
17239,2,94,134284
17393,1,60,134130
17449,1,72,134074
17568,1,47,133955
17665,1,16,133858
17668,8,19,133855
17671,4,22,133852
17676,2,27,133847
17684,853,35,133839
17687,9,38,133836
17692,2,43,133831
17697,3,48,133826
17709,5,60,133814
17759,6,34,133764
17776,1,17,133747
17779,1,14,133744
17797,28,4,133726
17814,3,21,133709
17817,2,24,133706
17828,1,35,133695
17842,1,49,133681
17865,1,72,133658
17871,2,78,133652
17872,9,79,133651
17875,4,82,133648
17889,1,96,133634
17908,1,115,133615
17915,14,122,133608
17938,11,107,133585
17949,1,96,133574
17954,2,91,133569
17962,27,83,133561
17968,12,77,133555
17972,2,73,133551
18013,1,32,133510
18051,1,6,133472
18092,1,47,133431
18174,1,43,133349
18190,1,27,133333
18192,1,25,133331
18228,25,11,133295
18248,1,31,133275
18265,1,48,133258
18289,5,72,133234
18294,1,77,133229
18306,6,87,133217
18318,7,75,133205
18330,2,63,133193
18371,2,22,133152
18404,5,11,133119
18432,1,39,133091
18438,4,45,133085
18449,2,56,133074
18461,14,68,133062
18468,2,75,133055
18483,34,90,133040
18485,33,92,133038
18617,1,36,132906
18695,2,14,132828
18776,12,67,132747
18824,1,61,132699
18838,1,47,132685
18908,2,23,132615
18955,3,70,132568
18998,12,71,132525
19059,2,10,132464
19107,5,38,132416
19160,1,89,132363
19166,1,83,132357
19237,6,12,132286
19295,3,46,132228
19325,2,76,132198
19375,2,58,132148
19407,3,26,132116
19414,32,19,132109
19438,2,5,132085
19464,1,31,132059
19536,3,57,131987
19540,2,53,131983
19554,1,39,131969
19590,1,3,131933
19623,3,30,131900
19625,1,32,131898
19655,14,62,131868
19662,1,69,131861
19681,1,56,131842
19684,1,53,131839
19689,1,48,131834
19777,1,40,131746
19867,1,2,131656
19913,6,48,131610
19968,20,41,131555
19969,25,40,131554
20079,12,70,131444
20089,3,64,131434
20097,8,56,131426
20101,3,52,131422
20115,5,38,131408
20120,12,33,131403
20130,3,23,131393
20140,1,13,131383
20213,5,60,131310
20271,3,26,131252
20275,1,22,131248
20285,38,12,131238
