Position,Value,Nucleosome_Distance,Centromere_Distance
1,2,26,105643
7,1,20,105637
18,14,9,105626
29,34,2,105615
38,1,11,105606
42,87,15,105602
45,1,18,105599
48,44,21,105596
53,7,26,105591
61,10,34,105583
72,1,45,105572
86,1,59,105558
102,1,75,105542
107,1,80,105537
113,1,86,105531
123,1,96,105521
153,1,126,105491
167,1,140,105477
176,1,149,105468
182,1,155,105462
186,1,159,105458
214,1,143,105430
231,14,126,105413
234,1,123,105410
235,7,122,105409
240,23,117,105404
245,1,112,105399
247,1,110,105397
253,5,104,105391
264,1,93,105380
267,3,90,105377
272,4,85,105372
278,3,79,105366
283,19,74,105361
296,1,61,105348
309,2,48,105335
312,5,45,105332
316,1,41,105328
358,2,1,105286
363,1,6,105281
386,1,29,105258
392,1,35,105252
411,1,54,105233
418,1,61,105226
426,2,59,105218
490,3,5,105154
496,3,11,105148
498,4,13,105146
500,4,15,105144
503,6,18,105141
507,1,22,105137
508,5,23,105136
513,1,28,105131
519,5,34,105125
525,2,40,105119
533,1,48,105111
550,1,63,105094
555,1,58,105089
559,1,54,105085
607,2,6,105037
613,1,0,105031
618,1,5,105026
623,1,10,105021
626,1,13,105018
668,1,55,104976
684,3,57,104960
692,2,49,104952
693,1,48,104951
696,1,45,104948
699,1,42,104945
706,2,35,104938
716,1,25,104928
726,1,15,104918
732,2,9,104912
772,1,31,104872
782,1,41,104862
795,1,54,104849
796,3,55,104848
805,1,64,104839
808,1,61,104836
813,1,56,104831
823,2,46,104821
828,1,41,104816
832,1,37,104812
834,1,35,104810
839,2,30,104805
861,1,8,104783
868,5,1,104776
877,1,8,104767
920,31,51,104724
960,1,53,104684
963,2,50,104681
983,1,30,104661
986,2,27,104658
994,9,19,104650
997,2,16,104647
1005,1,8,104639
1007,1,6,104637
1046,2,33,104598
1050,1,37,104594
1056,2,43,104588
1060,3,47,104584
1061,1,48,104583
1097,6,60,104547
1116,2,41,104528
1129,1,28,104515
1165,5,8,104479
1171,2,14,104473
1176,4,19,104468
1193,2,36,104451
1205,1,48,104439
1225,1,60,104419
1259,1,26,104385
1263,1,22,104381
1296,7,11,104348
1341,4,56,104303
1353,2,60,104291
1365,3,48,104279
1396,1,17,104248
1554,1,3,104090
1792,3,53,103852
1958,1,47,103686
1982,1,23,103662
2000,1,5,103644
2029,4,24,103615
2049,1,44,103595
2051,1,46,103593
2090,2,75,103554
2108,2,57,103536
2151,5,14,103493
2173,1,8,103471
2178,1,13,103466
2203,1,38,103441
2214,2,49,103430
2261,1,64,103383
2279,10,46,103365
2289,2,36,103355
2292,1,33,103352
2317,1,8,103327
2324,1,1,103320
2363,5,38,103281
2365,1,40,103279
2368,1,43,103276
2396,1,71,103248
2416,2,53,103228
2432,4,37,103212
2434,1,35,103210
2435,3,34,103209
2444,1,25,103200
2470,1,1,103174
2484,2,15,103160
2489,2,20,103155
2492,2,23,103152
2497,4,28,103147
2547,1,66,103097
2602,1,11,103042
2607,1,6,103037
2625,1,12,103019
2633,4,20,103011
2661,1,48,102983
2713,6,44,102931
2744,4,13,102900
2755,3,2,102889
2771,1,14,102873
2899,1,14,102745
2900,6,15,102744
2934,1,49,102710
2946,3,61,102698
2950,1,63,102694
2999,1,14,102645
3041,1,28,102603
3050,1,37,102594
3054,6,41,102590
3060,5,47,102584
3062,2,49,102582
3064,1,51,102580
3068,1,55,102576
3072,1,59,102572
3100,1,57,102544
3102,1,55,102542
3121,6,36,102523
3154,1,3,102490
3198,1,41,102446
3209,1,52,102435
3212,1,55,102432
3218,1,61,102426
3220,19,63,102424
3223,1,66,102421
3225,2,68,102419
3227,2,70,102417
3230,2,73,102414
3238,1,79,102406
3248,1,69,102396
3253,3,64,102391
3256,1,61,102388
3261,1,56,102383
3272,1,45,102372
3275,4,42,102369
3283,1,34,102361
3312,7,5,102332
3333,1,16,102311
3335,1,18,102309
3350,1,33,102294
3367,1,50,102277
3372,3,55,102272
3382,4,65,102262
3385,7,68,102259
3390,1,71,102254
3395,5,66,102249
3396,3,65,102248
3399,3,62,102245
3401,1,60,102243
3403,1,58,102241
3404,3,57,102240
3405,4,56,102239
3407,12,54,102237
3414,15,47,102230
3415,1,46,102229
3416,2,45,102228
3417,3,44,102227
3421,12,40,102223
3425,4,36,102219
3434,1,27,102210
3439,11,22,102205
3445,1,16,102199
3453,3,8,102191
