Position,Value,Nucleosome_Distance,Centromere_Distance
5,1,36,150882
14,1,27,150873
21,11,20,150866
30,2,11,150857
40,215,1,150847
50,9,9,150837
59,4,18,150828
67,12,26,150820
73,1,32,150814
79,325,38,150808
84,24,43,150803
85,144,44,150802
88,667,47,150799
89,31,48,150798
90,234,49,150797
91,67,50,150796
92,254,51,150795
93,22,52,150794
94,58,53,150793
96,22,55,150791
97,77,56,150790
98,20,57,150789
100,23,59,150787
103,8,62,150784
110,7,69,150777
114,4,73,150773
124,1,83,150763
127,43,86,150760
130,1,89,150757
135,3,94,150752
141,1,100,150746
145,1,104,150742
150,10,109,150737
151,1,110,150736
152,3,111,150735
160,13,119,150727
174,39,133,150713
181,22,140,150706
183,43,142,150704
193,9,152,150694
195,3,154,150692
217,15,176,150670
220,1,179,150667
222,9,181,150665
225,24,184,150662
229,6,188,150658
234,7,183,150653
247,2,170,150640
256,6,161,150631
261,33,156,150626
262,4,155,150625
263,1,154,150624
267,36,150,150620
268,4,149,150619
269,83,148,150618
270,9,147,150617
271,31,146,150616
272,55,145,150615
274,11,143,150613
275,1,142,150612
276,55,141,150611
278,2,139,150609
279,200,138,150608
280,43,137,150607
282,14,135,150605
283,44,134,150604
285,2,132,150602
286,11,131,150601
291,84,126,150596
294,4,123,150593
297,5,120,150590
298,1,119,150589
300,1,117,150587
301,5,116,150586
302,1,115,150585
303,28,114,150584
305,9,112,150582
307,2,110,150580
308,7,109,150579
309,5,108,150578
311,12,106,150576
313,3,104,150574
316,3,101,150571
318,13,99,150569
319,3,98,150568
320,8,97,150567
321,6,96,150566
322,16,95,150565
324,8,93,150563
326,4,91,150561
327,24,90,150560
328,13,89,150559
329,23,88,150558
330,61,87,150557
332,29,85,150555
334,10,83,150553
336,26,81,150551
337,11,80,150550
339,47,78,150548
340,26,77,150547
342,7,75,150545
343,16,74,150544
344,17,73,150543
346,18,71,150541
347,27,70,150540
348,3,69,150539
350,34,67,150537
353,9,64,150534
355,22,62,150532
356,11,61,150531
357,2,60,150530
358,17,59,150529
361,7,56,150526
362,5,55,150525
363,3,54,150524
365,5,52,150522
366,7,51,150521
370,5,47,150517
375,10,42,150512
378,2,39,150509
380,3,37,150507
381,1,36,150506
384,8,33,150503
385,2,32,150502
386,8,31,150501
387,3,30,150500
388,15,29,150499
390,5,27,150497
391,11,26,150496
393,11,24,150494
394,1,23,150493
396,6,21,150491
398,2,19,150489
399,3,18,150488
400,16,17,150487
402,7,15,150485
403,4,14,150484
405,1,12,150482
406,3,11,150481
408,2,9,150479
410,5,7,150477
