Position,Value,Nucleosome_Distance,Centromere_Distance
2,4,243,238263
13,1,232,238252
17,3,228,238248
23,2,222,238242
41,14,204,238224
45,1,200,238220
48,1,197,238217
53,2,192,238212
54,1,191,238211
55,1,190,238210
58,36,187,238207
60,1,185,238205
63,3,182,238202
65,93,180,238200
66,169,179,238199
68,67,177,238197
69,40,176,238196
70,32,175,238195
72,13,173,238193
76,316,169,238189
80,92,165,238185
81,24,164,238184
84,9,161,238181
88,81,157,238177
92,16,153,238173
95,10,150,238170
99,3,146,238166
100,28,145,238165
103,7,142,238162
105,14,140,238160
107,65,138,238158
108,26,137,238157
109,8,136,238156
113,3,132,238152
114,7,131,238151
116,12,129,238149
120,3,125,238145
123,13,122,238142
125,56,120,238140
129,6,116,238136
130,24,115,238135
131,85,114,238134
135,3,110,238130
136,39,109,238129
137,76,108,238128
139,17,106,238126
140,50,105,238125
144,26,101,238121
147,70,98,238118
149,3,96,238116
152,11,93,238113
153,11,92,238112
158,29,87,238107
159,1,86,238106
162,21,83,238103
168,11,77,238097
172,24,73,238093
181,12,64,238084
182,27,63,238083
183,1,62,238082
185,22,60,238080
189,2,56,238076
191,24,54,238074
195,2,50,238070
199,1,46,238066
202,1,43,238063
216,3,29,238049
222,3,23,238043
227,1,18,238038
229,7,16,238036
231,7,14,238034
233,1,12,238032
235,9,10,238030
241,5,4,238024
255,4,10,238010
256,50,11,238009
259,9,14,238006
268,1,23,237997
275,1,30,237990
283,11,38,237982
285,1,40,237980
292,7,47,237973
301,7,56,237964
304,14,59,237961
311,5,66,237954
318,13,73,237947
326,52,79,237939
333,1,72,237932
335,61,70,237930
340,1,65,237925
342,25,63,237923
343,1,62,237922
344,2,61,237921
345,3,60,237920
346,5,59,237919
347,3,58,237918
353,69,52,237912
362,20,43,237903
366,1,39,237899
371,2,34,237894
376,3,29,237889
377,11,28,237888
379,1,26,237886
386,37,19,237879
393,10,12,237872
396,1,9,237869
404,44,1,237861
414,1,9,237851
425,3,20,237840
468,4,63,237797
469,1,64,237796
473,4,68,237792
477,1,72,237788
481,58,76,237784
511,1,54,237754
516,36,49,237749
528,80,37,237737
535,1,30,237730
538,26,27,237727
543,22,22,237722
