Position,Value,Nucleosome_Distance,Centromere_Distance
9,3,80,-326634
31,1,58,-326612
53,245,36,-326590
65,1,24,-326578
96,1,7,-326547
97,7,8,-326546
107,43,18,-326536
114,2,25,-326529
117,15,28,-326526
125,2,36,-326518
135,93,46,-326508
142,4,53,-326501
160,6,71,-326483
175,1,86,-326468
192,1,101,-326451
200,1,93,-326443
207,131,86,-326436
212,1,81,-326431
219,125,74,-326424
230,157,63,-326413
240,44,53,-326403
243,1,50,-326400
250,56,43,-326393
251,4,42,-326392
252,8,41,-326391
255,2,38,-326388
258,81,35,-326385
262,18,31,-326381
266,1,27,-326377
269,1,24,-326374
279,4,14,-326364
288,130,5,-326355
295,1,2,-326348
296,1,3,-326347
299,90,6,-326344
323,1,30,-326320
331,9,38,-326312
332,4,39,-326311
333,8,40,-326310
336,36,43,-326307
337,17,44,-326306
344,273,51,-326299
348,1,55,-326295
350,15,57,-326293
351,19,58,-326292
354,15,61,-326289
357,105,64,-326286
361,16,68,-326282
362,35,69,-326281
369,51,68,-326274
371,11,66,-326272
374,1,63,-326269
385,2,52,-326258
390,1,47,-326253
394,1,43,-326249
405,1,32,-326238
406,6,31,-326237
418,1,19,-326225
431,4,6,-326212
441,109,4,-326202
447,1,10,-326196
451,26,14,-326192
458,40,21,-326185
463,138,26,-326180
471,18,34,-326172
474,27,37,-326169
476,104,39,-326167
486,40,49,-326157
487,31,50,-326156
490,49,53,-326153
495,2,58,-326148
497,114,60,-326146
509,1,72,-326134
530,18,93,-326113
538,7,101,-326105
540,3,103,-326103
541,13,104,-326102
542,68,105,-326101
546,134,109,-326097
550,7,111,-326093
553,52,108,-326090
554,36,107,-326089
561,5,100,-326082
567,2,94,-326076
573,7,88,-326070
583,1,78,-326060
597,4,64,-326046
600,41,61,-326043
604,4,57,-326039
607,4,54,-326036
612,27,49,-326031
617,152,44,-326026
624,1,37,-326019
638,1,23,-326005
649,1,12,-325994
672,1,11,-325971
680,15,19,-325963
690,1,29,-325953
734,48,73,-325909
738,37,77,-325905
742,5,81,-325901
745,1,84,-325898
754,25,93,-325889
768,2,107,-325875
775,2,114,-325868
784,10,123,-325859
793,1,132,-325850
804,9,125,-325839
826,2,103,-325817
827,18,102,-325816
831,2,98,-325812
835,8,94,-325808
843,8,86,-325800
858,6,71,-325785
861,1,68,-325782
869,8,60,-325774
876,3,53,-325767
878,3,51,-325765
887,11,42,-325756
892,18,37,-325751
899,4,30,-325744
903,7,26,-325740
912,45,17,-325731
919,11,10,-325724
932,1,3,-325711
1012,4,83,-325631
1049,4,64,-325594
1063,2,50,-325580
1075,5,38,-325568
1076,5,37,-325567
1090,1,23,-325553
1110,21,3,-325533
1113,2,0,-325530
1148,1,35,-325495
1191,1,78,-325452
1227,2,46,-325416
1245,1,28,-325398
1260,20,13,-325383
1261,3,12,-325382
1262,14,11,-325381
1277,36,4,-325366
1336,1,63,-325307
1341,1,68,-325302
1368,1,65,-325275
1372,1,61,-325271
1375,2,58,-325268
1387,2,46,-325256
