Position,Value,Nucleosome_Distance,Centromere_Distance
24,1,17,150863
86,1,45,150801
89,3,48,150798
261,1,156,150626
291,6,126,150596
330,1,87,150557
356,3,61,150531
401,1,16,150486
484,1,67,150403
640,1,63,150247
699,1,22,150188
716,13,5,150171
728,2,7,150159
740,1,19,150147
759,1,38,150128
790,4,69,150097
837,5,28,150050
844,2,21,150043
850,2,15,150037
901,1,36,149986
903,2,38,149984
905,3,40,149982
933,1,68,149954
934,2,69,149953
946,1,79,149941
952,1,73,149935
956,1,69,149931
960,2,65,149927
967,1,58,149920
968,1,57,149919
986,1,39,149901
1040,1,15,149847
1047,1,22,149840
1076,2,51,149811
1089,2,64,149798
1109,1,76,149778
1112,2,73,149775
1164,3,21,149723
1192,1,7,149695
1203,1,18,149684
1207,5,22,149680
1212,1,27,149675
1223,1,38,149664
1254,1,69,149633
1363,1,18,149524
1453,1,36,149434
1633,1,16,149254
1785,1,40,149102
2074,8,57,148813
2220,6,43,148667
2224,2,47,148663
2246,2,69,148641
2266,2,71,148621
2297,1,40,148590
2322,2,15,148565
2323,1,14,148564
2325,3,12,148562
2328,2,9,148559
2343,1,6,148544
2351,2,14,148536
2413,1,76,148474
2420,1,77,148467
2424,5,73,148463
2456,3,41,148431
2508,1,11,148379
2526,1,29,148361
2564,1,67,148323
2574,2,67,148313
2588,3,53,148299
2628,1,13,148259
2631,2,10,148256
2633,1,8,148254
2692,1,51,148195
2697,1,56,148190
2700,10,59,148187
2712,1,71,148175
2740,1,45,148147
2746,2,39,148141
2765,1,20,148122
2769,1,16,148118
2777,1,8,148110
2936,1,9,147951
2952,1,7,147935
2992,1,47,147895
3013,1,68,147874
3015,4,70,147872
3184,3,79,147703
3188,1,77,147699
3197,1,68,147690
3321,3,56,147566
3328,4,63,147559
3331,1,66,147556
3335,1,70,147552
3351,1,74,147536
3368,2,57,147519
3389,1,36,147498
3425,7,0,147462
3472,1,47,147415
3498,2,73,147389
3523,3,62,147364
3537,3,48,147350
3577,1,8,147310
3580,2,5,147307
3593,1,8,147294
3629,1,44,147258
3649,1,64,147238
3660,1,69,147227
3664,1,65,147223
3673,5,56,147214
3681,4,48,147206
3706,1,23,147181
3720,1,9,147167
3723,1,6,147164
3725,3,4,147162
3728,1,1,147159
3745,4,16,147142
3750,6,21,147137
3765,1,36,147122
3776,1,47,147111
3786,2,57,147101
3870,1,3,147017
3878,1,5,147009
3917,4,44,146970
3926,2,53,146961
3978,5,55,146909
4009,2,24,146878
4012,1,21,146875
4013,1,20,146874
4068,2,35,146819
4104,1,71,146783
4115,1,78,146772
4125,1,68,146762
4126,1,67,146761
4177,1,16,146710
4202,2,9,146685
4203,1,10,146684
4207,3,14,146680
4276,3,77,146611
4360,3,7,146527
4612,1,45,146275
4874,1,71,146013
5051,1,22,145836
5139,1,66,145748
5144,1,71,145743
5196,6,21,145691
5201,1,16,145686
5209,1,8,145678
5237,1,20,145650
5246,7,29,145641
5251,1,34,145636
5260,3,43,145627
5264,1,47,145623
5277,1,60,145610
5357,1,140,145530
5403,4,186,145484
5413,1,196,145474
5461,1,244,145426
5521,1,304,145366
5531,2,314,145356
5542,11,325,145345
5550,1,333,145337
5560,9,343,145327
5593,2,376,145294
5638,3,421,145249
5641,1,424,145246
5654,1,419,145233
5699,1,374,145188
5732,1,341,145155
5738,1,335,145149
5928,4,145,144959
5939,4,134,144948
6018,2,55,144869
6178,11,55,144709
6226,3,7,144661
6283,1,50,144604
6358,3,19,144529
6359,8,18,144528
6371,1,6,144516
6419,1,42,144468
6426,1,49,144461
6436,3,59,144451
6468,1,37,144419
6480,7,25,144407
6492,4,13,144395
6499,1,6,144388
6518,1,13,144369
6544,4,39,144343
6547,1,42,144340
6548,1,43,144339
6549,1,44,144338
6577,1,56,144310
6598,1,35,144289
6603,1,30,144284
6610,1,23,144277
6611,3,22,144276
6629,1,4,144258
6636,1,3,144251
6645,2,12,144242
6722,3,39,144165
6733,1,28,144154
6808,1,47,144079
6850,7,55,144037
6855,1,50,144032
6895,2,10,143992
6898,1,7,143989
6900,1,5,143987
7096,1,31,143791
7446,1,61,143441
7602,2,57,143285
7609,8,64,143278
7756,6,61,143131
7836,1,19,143051
7844,1,27,143043
7858,8,41,143029
7863,1,46,143024
7887,1,58,143000
7897,1,48,142990
7955,1,10,142932
7956,2,11,142931
7959,2,14,142928
7991,5,46,142896
8043,1,30,142844
8123,1,50,142764
8163,1,38,142724
8168,3,33,142719
8218,3,17,142669
8233,1,32,142654
8236,2,35,142651
8237,3,36,142650
8275,1,54,142612
8281,2,48,142606
8298,1,31,142589
8374,1,45,142513
8413,1,60,142474
8422,1,51,142465
8467,1,6,142420
8477,1,4,142410
8547,1,74,142340
8564,3,69,142323
8572,2,61,142315
8716,2,77,142171
8760,1,33,142127
8786,1,7,142101
8856,2,63,142031
8864,1,71,142023
8867,1,74,142020
8894,1,59,141993
8958,5,5,141929
8959,5,6,141928
8960,3,7,141927
8994,1,41,141893
9006,1,53,141881
9038,1,75,141849
9044,1,69,141843
9066,1,47,141821
9072,4,41,141815
9077,1,36,141810
9082,1,31,141805
9112,1,1,141775
9116,1,3,141771
9118,1,5,141769
9128,1,15,141759
9150,1,37,141737
9187,1,70,141700
9195,1,62,141692
9203,1,54,141684
9208,6,49,141679
9216,1,41,141671
9224,2,33,141663
9258,5,1,141629
9259,2,2,141628
9280,1,23,141607
9284,4,27,141603
9300,1,43,141587
9321,1,64,141566
9416,1,15,141471
9437,1,36,141450
9460,1,59,141427
9483,2,62,141404
9513,3,32,141374
9547,1,2,141340
9601,1,56,141286
9638,2,35,141249
9642,2,31,141245
9660,1,13,141227
9689,1,16,141198
9692,1,19,141195
9742,1,69,141145
9743,1,70,141144
9833,1,16,141054
9854,1,37,141033
9891,1,74,140996
9895,2,78,140992
10110,2,27,140777
10147,1,10,140740
10451,1,10,140436
10557,1,28,140330
10678,1,67,140209
10713,1,32,140174
10731,5,14,140156
10772,1,27,140115
10780,2,35,140107
10781,6,36,140106
10795,5,50,140092
10801,1,56,140086
10806,1,61,140081
10815,2,70,140072
10843,1,98,140044
10892,2,147,139995
10938,2,193,139949
11044,1,233,139843
11056,2,221,139831
11066,1,211,139821
11077,10,200,139810
11095,7,182,139792
11128,1,149,139759
11166,1,111,139721
11199,1,78,139688
11343,12,66,139544
11417,1,104,139470
11445,2,76,139442
11457,1,64,139430
11480,1,41,139407
11587,1,66,139300
11678,1,3,139209
11780,2,99,139107
11788,1,107,139099
12159,1,10,138728
12169,1,0,138718
12182,1,13,138705
12534,1,61,138353
12737,1,108,138150
12772,1,73,138115
12791,5,54,138096
12799,1,46,138088
12892,2,47,137995
13099,1,54,137788
13207,1,18,137680
13210,1,21,137677
13214,2,25,137673
13229,1,40,137658
13255,1,66,137632
13261,1,72,137626
13290,1,59,137597
13294,1,55,137593
13305,1,44,137582
13400,1,51,137487
13731,1,66,137156
13739,1,74,137148
13864,25,93,137023
14816,9,25,136071
14961,3,40,135926
14964,1,37,135923
14970,2,31,135917
14983,1,18,135904
14994,1,7,135893
15000,1,1,135887
15015,1,14,135872
15023,1,22,135864
15049,1,48,135838
15066,1,65,135821
15074,1,73,135813
15078,4,77,135809
15126,2,35,135761
15207,6,46,135680
15256,3,65,135631
15258,2,63,135629
15289,2,32,135598
15301,1,20,135586
15358,1,37,135529
15393,1,72,135494
15494,1,13,135393
15556,2,75,135331
15672,2,3,135215
15701,3,32,135186
15762,8,51,135125
15768,1,45,135119
15890,1,77,134997
15925,1,72,134962
15931,8,66,134956
15933,1,64,134954
15945,1,52,134942
15994,1,3,134893
16013,1,16,134874
16058,1,61,134829
16314,1,47,134573
16523,1,38,134364
16545,1,16,134342
16652,1,77,134235
16721,1,8,134166
16840,1,33,134047
16845,3,28,134042
16910,2,37,133977
16982,33,51,133905
16985,1,48,133902
17079,2,46,133808
17085,1,52,133802
17190,1,3,133697
17198,26,5,133689
17219,2,26,133668
17224,1,31,133663
17401,1,48,133486
17779,1,106,133108
17798,1,125,133089
17842,17,143,133045
17853,21,132,133034
17856,1,129,133031
17940,1,45,132947
17942,4,43,132945
18087,1,54,132800
18089,1,52,132798
18122,2,19,132765
18162,2,21,132725
18179,1,38,132708
18191,1,50,132696
18196,1,55,132691
18236,1,65,132651
18254,2,47,132633
18266,2,35,132621
18295,2,6,132592
18341,8,40,132546
18376,1,75,132511
18539,1,58,132348
18614,2,27,132273
18621,1,20,132266
18706,2,65,132181
18922,4,43,131965
19026,4,61,131861
19068,3,25,131819
19093,1,0,131794
19127,1,34,131760
19135,1,42,131752
19238,2,17,131649
19246,1,25,131641
19250,3,29,131637
19365,1,16,131522
19366,1,17,131521
19368,1,19,131519
19371,3,22,131516
19376,2,27,131511
19419,1,70,131468
19430,1,71,131457
19635,1,26,131252
19689,1,28,131198
19971,1,34,130916
19997,4,8,130890
20326,2,39,130561
20330,2,35,130557
20419,1,54,130468
20502,2,39,130385
20505,2,36,130382
20506,1,35,130381
20565,1,24,130322
20615,1,74,130272
20660,1,41,130227
20717,2,16,130170
20896,1,11,129991
20976,15,91,129911
21355,1,62,129532
21439,2,22,129448
21465,1,48,129422
21498,1,47,129389
21528,19,17,129359
21567,1,22,129320
21649,3,40,129238
21691,1,2,129196
21715,3,26,129172
21750,1,61,129137
21756,1,67,129131
21761,2,72,129126
21808,1,25,129079
21900,1,67,128987
22022,4,3,128865
22033,1,8,128854
22186,2,1,128701
22235,1,50,128652
22260,4,69,128627
22264,2,65,128623
22330,3,1,128557
22638,1,19,128249
22718,2,61,128169
22760,1,103,128127
22784,12,127,128103
22854,2,139,128033
22855,1,138,128032
22856,4,137,128031
22859,1,134,128028
22893,2,100,127994
22911,6,82,127976
22962,1,31,127925
22976,1,17,127911
22980,1,13,127907
23056,1,63,127831
23358,1,101,127529
23446,15,47,127441
23601,1,60,127286
24068,3,25,126819
24072,1,21,126815
24104,1,11,126783
24125,2,32,126762
24265,1,44,126622
24266,1,45,126621
25124,5,33,125763
25148,1,9,125739
25219,1,62,125668
25296,1,5,125591
25305,2,4,125582
25365,2,64,125522
25375,1,74,125512
25425,1,100,125462
25537,1,12,125350
25547,1,22,125340
25635,8,78,125252
25662,1,51,125225
25801,1,88,125086
25820,1,81,125067
25854,4,47,125033
25872,1,29,125015
25906,2,5,124981
25955,1,54,124932
25967,3,66,124920
26092,1,23,124795
26100,1,31,124787
26191,1,82,124696
26278,1,5,124609
26490,1,57,124397
27100,1,1,123787
27175,1,74,123712
27177,1,76,123710
27178,1,77,123709
27237,2,20,123650
27271,39,14,123616
27282,1,25,123605
27285,1,28,123602
27294,1,37,123593
27297,1,40,123590
27298,1,41,123589
27421,1,52,123466
27504,1,31,123383
27699,1,66,123188
27914,1,39,122973
28033,1,80,122854
28074,1,39,122813
28075,2,38,122812
28078,2,35,122809
28174,3,61,122713
28191,1,78,122696
28192,1,79,122695
28193,1,80,122694
28216,2,57,122671
28234,2,39,122653
28269,1,4,122618
28314,6,41,122573
28533,8,100,122354
28757,3,72,122130
28815,1,14,122072
28850,1,21,122037
28852,1,23,122035
28868,3,39,122019
28911,4,82,121976
28913,2,84,121974
28914,1,85,121973
28915,1,86,121972
28989,1,108,121898
29034,1,63,121853
29089,2,8,121798
29099,1,2,121788
29103,1,6,121784
29119,2,22,121768
29134,1,37,121753
29153,1,56,121734
29160,1,63,121727
29247,1,10,121640
29300,1,43,121587
29304,2,47,121583
29316,1,59,121571
29397,1,8,121490
29436,1,31,121451
29541,1,8,121346
29544,8,11,121343
29566,14,33,121321
29647,4,14,121240
29651,7,10,121236
29677,5,16,121210
29714,1,53,121173
29834,2,3,121053
29891,3,54,120996
29923,8,74,120964
29982,1,15,120905
30110,1,67,120777
30149,3,28,120738
30208,2,31,120679
30288,1,17,120599
30319,1,14,120568
30321,1,16,120566
30326,1,21,120561
30506,1,55,120381
30507,2,54,120380
30510,3,51,120377
30581,2,20,120306
30681,3,8,120206
30717,1,28,120170
30797,1,20,120090
30808,1,9,120079
30920,1,41,119967
31721,3,100,119166
