Distance_Bin,Value,Bin_Center,Density_per_bp
"[-239248, -238248)",0,-238748.0,0.0
"[-238248, -237248)",3412,-237748.0,3.412
"[-237248, -236248)",626,-236748.0,0.626
"[-236248, -235248)",3622,-235748.0,3.622
"[-235248, -234248)",7715,-234748.0,7.715
"[-234248, -233248)",2254,-233748.0,2.254
"[-233248, -232248)",8847,-232748.0,8.847
"[-232248, -231248)",2056,-231748.0,2.056
"[-231248, -230248)",1491,-230748.0,1.491
"[-230248, -229248)",1808,-229748.0,1.808
"[-229248, -228248)",841,-228748.0,0.841
"[-228248, -227248)",2166,-227748.0,2.166
"[-227248, -226248)",979,-226748.0,0.979
"[-226248, -225248)",1148,-225748.0,1.148
"[-225248, -224248)",808,-224748.0,0.808
"[-224248, -223248)",306,-223748.0,0.306
"[-223248, -222248)",36,-222748.0,0.036
"[-222248, -221248)",20,-221748.0,0.02
"[-221248, -220248)",2139,-220748.0,2.139
"[-220248, -219248)",2891,-219748.0,2.891
"[-219248, -218248)",245,-218748.0,0.245
"[-218248, -217248)",520,-217748.0,0.52
"[-217248, -216248)",4320,-216748.0,4.32
"[-216248, -215248)",306,-215748.0,0.306
"[-215248, -214248)",1853,-214748.0,1.853
"[-214248, -213248)",1134,-213748.0,1.134
"[-213248, -212248)",1638,-212748.0,1.638
"[-212248, -211248)",473,-211748.0,0.473
"[-211248, -210248)",4635,-210748.0,4.635
"[-210248, -209248)",7295,-209748.0,7.295
"[-209248, -208248)",2835,-208748.0,2.835
"[-208248, -207248)",2073,-207748.0,2.073
"[-207248, -206248)",1332,-206748.0,1.332
"[-206248, -205248)",905,-205748.0,0.905
"[-205248, -204248)",806,-204748.0,0.806
"[-204248, -203248)",538,-203748.0,0.538
"[-203248, -202248)",476,-202748.0,0.476
"[-202248, -201248)",5337,-201748.0,5.337
"[-201248, -200248)",447,-200748.0,0.447
"[-200248, -199248)",179,-199748.0,0.179
"[-199248, -198248)",1292,-198748.0,1.292
"[-198248, -197248)",1925,-197748.0,1.925
"[-197248, -196248)",13,-196748.0,0.013
"[-196248, -195248)",34,-195748.0,0.034
"[-195248, -194248)",2575,-194748.0,2.575
"[-194248, -193248)",1106,-193748.0,1.106
"[-193248, -192248)",1994,-192748.0,1.994
"[-192248, -191248)",436,-191748.0,0.436
"[-191248, -190248)",1759,-190748.0,1.759
"[-190248, -189248)",1438,-189748.0,1.438
"[-189248, -188248)",1610,-188748.0,1.61
"[-188248, -187248)",808,-187748.0,0.808
"[-187248, -186248)",10965,-186748.0,10.965
"[-186248, -185248)",597,-185748.0,0.597
"[-185248, -184248)",413,-184748.0,0.413
"[-184248, -183248)",291,-183748.0,0.291
"[-183248, -182248)",1029,-182748.0,1.029
"[-182248, -181248)",460,-181748.0,0.46
"[-181248, -180248)",184,-180748.0,0.184
"[-180248, -179248)",379,-179748.0,0.379
"[-179248, -178248)",1077,-178748.0,1.077
"[-178248, -177248)",1386,-177748.0,1.386
"[-177248, -176248)",756,-176748.0,0.756
"[-176248, -175248)",1063,-175748.0,1.063
"[-175248, -174248)",2412,-174748.0,2.412
"[-174248, -173248)",873,-173748.0,0.873
"[-173248, -172248)",110,-172748.0,0.11
"[-172248, -171248)",913,-171748.0,0.913
"[-171248, -170248)",208,-170748.0,0.208
"[-170248, -169248)",3,-169748.0,0.003
"[-169248, -168248)",1300,-168748.0,1.3
