Distance_Bin,Value,Bin_Center,Density_per_bp
"[-327639, -326639)",0,-327139.0,0.0
"[-326639, -325639)",116,-326139.0,0.116
"[-325639, -324639)",74,-325139.0,0.074
"[-324639, -323639)",65,-324139.0,0.065
"[-323639, -322639)",85,-323139.0,0.085
"[-322639, -321639)",103,-322139.0,0.103
"[-321639, -320639)",160,-321139.0,0.16
"[-320639, -319639)",102,-320139.0,0.102
"[-319639, -318639)",80,-319139.0,0.08
"[-318639, -317639)",35,-318139.0,0.035
"[-317639, -316639)",80,-317139.0,0.08
"[-316639, -315639)",79,-316139.0,0.079
"[-315639, -314639)",96,-315139.0,0.096
"[-314639, -313639)",92,-314139.0,0.092
"[-313639, -312639)",44,-313139.0,0.044
"[-312639, -311639)",88,-312139.0,0.088
"[-311639, -310639)",142,-311139.0,0.142
"[-310639, -309639)",57,-310139.0,0.057
"[-309639, -308639)",77,-309139.0,0.077
"[-308639, -307639)",89,-308139.0,0.089
"[-307639, -306639)",49,-307139.0,0.049
"[-306639, -305639)",68,-306139.0,0.068
"[-305639, -304639)",149,-305139.0,0.149
"[-304639, -303639)",57,-304139.0,0.057
"[-303639, -302639)",107,-303139.0,0.107
"[-302639, -301639)",77,-302139.0,0.077
"[-301639, -300639)",71,-301139.0,0.071
"[-300639, -299639)",138,-300139.0,0.138
"[-299639, -298639)",180,-299139.0,0.18
"[-298639, -297639)",61,-298139.0,0.061
"[-297639, -296639)",33,-297139.0,0.033
"[-296639, -295639)",10,-296139.0,0.01
"[-295639, -294639)",53,-295139.0,0.053
"[-294639, -293639)",110,-294139.0,0.11
"[-293639, -292639)",113,-293139.0,0.113
"[-292639, -291639)",108,-292139.0,0.108
"[-291639, -290639)",38,-291139.0,0.038
"[-290639, -289639)",46,-290139.0,0.046
"[-289639, -288639)",65,-289139.0,0.065
"[-288639, -287639)",98,-288139.0,0.098
"[-287639, -286639)",101,-287139.0,0.101
"[-286639, -285639)",144,-286139.0,0.144
"[-285639, -284639)",89,-285139.0,0.089
"[-284639, -283639)",55,-284139.0,0.055
"[-283639, -282639)",94,-283139.0,0.094
"[-282639, -281639)",54,-282139.0,0.054
"[-281639, -280639)",15,-281139.0,0.015
"[-280639, -279639)",44,-280139.0,0.044
"[-279639, -278639)",51,-279139.0,0.051
"[-278639, -277639)",96,-278139.0,0.096
"[-277639, -276639)",26,-277139.0,0.026
"[-276639, -275639)",12,-276139.0,0.012
"[-275639, -274639)",3,-275139.0,0.003
"[-274639, -273639)",43,-274139.0,0.043
"[-273639, -272639)",41,-273139.0,0.041
"[-272639, -271639)",33,-272139.0,0.033
"[-271639, -270639)",96,-271139.0,0.096
"[-270639, -269639)",48,-270139.0,0.048
"[-269639, -268639)",47,-269139.0,0.047
"[-268639, -267639)",122,-268139.0,0.122
"[-267639, -266639)",22,-267139.0,0.022
"[-266639, -265639)",28,-266139.0,0.028
"[-265639, -264639)",122,-265139.0,0.122
"[-264639, -263639)",53,-264139.0,0.053
"[-263639, -262639)",33,-263139.0,0.033
