Distance_Bin,Value,Bin_Center,Density_per_bp
"[-615000.0, -605000.0)",0,-610000.0,0.0
"[-605000.0, -595000.0)",0,-600000.0,0.0
"[-595000.0, -585000.0)",0,-590000.0,0.0
"[-585000.0, -575000.0)",0,-580000.0,0.0
"[-575000.0, -565000.0)",0,-570000.0,0.0
"[-565000.0, -555000.0)",0,-560000.0,0.0
"[-555000.0, -545000.0)",0,-550000.0,0.0
"[-545000.0, -535000.0)",0,-540000.0,0.0
"[-535000.0, -525000.0)",0,-530000.0,0.0
"[-525000.0, -515000.0)",0,-520000.0,0.0
"[-515000.0, -505000.0)",0,-510000.0,0.0
"[-505000.0, -495000.0)",87,-500000.0,0.0087
"[-495000.0, -485000.0)",316,-490000.0,0.0316
"[-485000.0, -475000.0)",799,-480000.0,0.0799
"[-475000.0, -465000.0)",826,-470000.0,0.0826
"[-465000.0, -455000.0)",643,-460000.0,0.0643
"[-455000.0, -445000.0)",369,-450000.0,0.0369
"[-445000.0, -435000.0)",497,-440000.0,0.0497
"[-435000.0, -425000.0)",431,-430000.0,0.0431
"[-425000.0, -415000.0)",715,-420000.0,0.0715
"[-415000.0, -405000.0)",423,-410000.0,0.0423
"[-405000.0, -395000.0)",646,-400000.0,0.0646
"[-395000.0, -385000.0)",427,-390000.0,0.0427
"[-385000.0, -375000.0)",544,-380000.0,0.0544
"[-375000.0, -365000.0)",660,-370000.0,0.066
"[-365000.0, -355000.0)",451,-360000.0,0.0451
"[-355000.0, -345000.0)",597,-350000.0,0.0597
"[-345000.0, -335000.0)",872,-340000.0,0.0872
"[-335000.0, -325000.0)",618,-330000.0,0.0618
"[-325000.0, -315000.0)",443,-320000.0,0.0443
"[-315000.0, -305000.0)",399,-310000.0,0.0399
"[-305000.0, -295000.0)",728,-300000.0,0.0728
"[-295000.0, -285000.0)",678,-290000.0,0.0678
"[-285000.0, -275000.0)",561,-280000.0,0.0561
"[-275000.0, -265000.0)",651,-270000.0,0.0651
"[-265000.0, -255000.0)",503,-260000.0,0.0503
"[-255000.0, -245000.0)",405,-250000.0,0.0405
"[-245000.0, -235000.0)",621,-240000.0,0.0621
"[-235000.0, -225000.0)",542,-230000.0,0.0542
"[-225000.0, -215000.0)",564,-220000.0,0.0564
"[-215000.0, -205000.0)",570,-210000.0,0.057
"[-205000.0, -195000.0)",453,-200000.0,0.0453
"[-195000.0, -185000.0)",545,-190000.0,0.0545
"[-185000.0, -175000.0)",551,-180000.0,0.0551
"[-175000.0, -165000.0)",659,-170000.0,0.0659
"[-165000.0, -155000.0)",367,-160000.0,0.0367
"[-155000.0, -145000.0)",541,-150000.0,0.0541
"[-145000.0, -135000.0)",725,-140000.0,0.0725
"[-135000.0, -125000.0)",842,-130000.0,0.0842
"[-125000.0, -115000.0)",598,-120000.0,0.0598
"[-115000.0, -105000.0)",842,-110000.0,0.0842
"[-105000.0, -95000.0)",902,-100000.0,0.0902
"[-95000.0, -85000.0)",946,-90000.0,0.0946
"[-85000.0, -75000.0)",1088,-80000.0,0.1088
"[-75000.0, -65000.0)",644,-70000.0,0.0644
"[-65000.0, -55000.0)",788,-60000.0,0.0788
"[-55000.0, -45000.0)",864,-50000.0,0.0864
"[-45000.0, -35000.0)",774,-40000.0,0.0774
"[-35000.0, -25000.0)",700,-30000.0,0.07
"[-25000.0, -15000.0)",1164,-20000.0,0.1164
"[-15000.0, -5000.0)",1462,-10000.0,0.1462
"[-5000.0, 5000.0)",1138,0.0,0.1138
"[5000.0, 15000.0)",1263,10000.0,0.1263
"[15000.0, 25000.0)",958,20000.0,0.0958
"[25000.0, 35000.0)",1502,30000.0,0.1502
"[35000.0, 45000.0)",1891,40000.0,0.1891
"[45000.0, 55000.0)",1179,50000.0,0.1179
"[55000.0, 65000.0)",1056,60000.0,0.1056
"[65000.0, 75000.0)",2219,70000.0,0.2219
"[75000.0, 85000.0)",1472,80000.0,0.1472
"[85000.0, 95000.0)",761,90000.0,0.0761
"[95000.0, 105000.0)",991,100000.0,0.0991
"[105000.0, 115000.0)",701,110000.0,0.0701
"[115000.0, 125000.0)",533,120000.0,0.0533
"[125000.0, 135000.0)",906,130000.0,0.0906
"[135000.0, 145000.0)",528,140000.0,0.0528
"[145000.0, 155000.0)",689,150000.0,0.0689
"[155000.0, 165000.0)",968,160000.0,0.0968
"[165000.0, 175000.0)",277,170000.0,0.0277
"[175000.0, 185000.0)",753,180000.0,0.0753
"[185000.0, 195000.0)",231,190000.0,0.0231
"[195000.0, 205000.0)",659,200000.0,0.0659
"[205000.0, 215000.0)",735,210000.0,0.0735
"[215000.0, 225000.0)",644,220000.0,0.0644
"[225000.0, 235000.0)",408,230000.0,0.0408
"[235000.0, 245000.0)",1137,240000.0,0.1137
"[245000.0, 255000.0)",529,250000.0,0.0529
"[255000.0, 265000.0)",664,260000.0,0.0664
"[265000.0, 275000.0)",732,270000.0,0.0732
"[275000.0, 285000.0)",849,280000.0,0.0849
"[285000.0, 295000.0)",644,290000.0,0.0644
"[295000.0, 305000.0)",525,300000.0,0.0525
"[305000.0, 315000.0)",914,310000.0,0.0914
"[315000.0, 325000.0)",2106,320000.0,0.2106
"[325000.0, 335000.0)",1057,330000.0,0.1057
"[335000.0, 345000.0)",600,340000.0,0.06
"[345000.0, 355000.0)",706,350000.0,0.0706
"[355000.0, 365000.0)",654,360000.0,0.0654
"[365000.0, 375000.0)",279,370000.0,0.0279
"[375000.0, 385000.0)",662,380000.0,0.0662
"[385000.0, 395000.0)",761,390000.0,0.0761
"[395000.0, 405000.0)",377,400000.0,0.0377
"[405000.0, 415000.0)",824,410000.0,0.0824
"[415000.0, 425000.0)",722,420000.0,0.0722
"[425000.0, 435000.0)",390,430000.0,0.039
"[435000.0, 445000.0)",551,440000.0,0.0551
"[445000.0, 455000.0)",592,450000.0,0.0592
