distance,median_nonzero,std_nonzero,count_nonzero
0,3.0,9.951806349221386,301.0
1,3.0,10.788304129485716,541.0
2,4.0,10.589360955131436,535.0
3,3.0,11.169172708465185,539.0
4,3.0,10.624324514492885,549.0
5,3.0,11.24191255265369,538.0
6,3.0,11.383735057855361,534.0
7,3.0,10.731750134325967,520.0
8,3.0,10.698491915155802,588.0
9,3.0,11.11775786457144,545.0
10,3.0,11.399010590976538,548.0
11,3.0,11.560690171623596,587.0
12,3.0,10.754374178379562,542.0
13,3.0,10.472027463546404,544.0
14,4.0,10.887077165323765,574.0
15,3.0,10.1385134312767,536.0
16,4.0,9.583467499752883,541.0
17,3.0,10.23015081492961,547.0
18,3.0,10.584102584051498,522.0
19,3.0,10.694646481469128,557.0
20,3.0,11.200868343992434,595.0
21,3.0,10.651586626591724,523.0
22,3.0,11.460089366816097,539.0
23,3.0,10.203576921059447,594.0
24,3.0,10.382324204038431,518.0
25,3.0,10.119074534273281,559.0
26,3.0,10.832843750619677,569.0
27,3.0,10.39352026699957,525.0
28,3.0,10.398056033098525,568.0
29,3.0,10.589051778637433,561.0
30,3.0,10.934995395737955,555.0
31,3.0,10.94251098256134,633.0
32,4.0,11.365117098296869,645.0
33,3.0,10.023990660985813,544.0
34,3.0,11.653612595993835,550.0
35,3.0,10.927140178894273,558.0
36,3.0,10.483519496463412,587.0
37,3.0,10.835835135185615,625.0
38,4.0,11.274376995882136,590.0
39,3.0,10.573502215225513,628.0
40,4.0,11.048077520245563,680.0
41,5.0,11.256867042720916,647.0
42,5.0,11.150539777522258,656.0
43,4.0,10.860979607261566,702.0
44,4.0,11.48463370370817,676.0
45,4.0,11.222753432374144,652.0
46,4.0,10.428768955453206,646.0
47,3.0,11.004112921802317,683.0
48,4.0,10.487786757860164,629.0
49,4.0,10.476363390517214,644.0
50,4.0,11.205879786177793,703.0
51,5.0,11.25452002145391,688.0
52,4.0,11.16108813411789,797.0
53,4.0,10.74141930678776,726.0
54,4.0,10.908438359194855,753.0
55,4.0,11.500357959693543,727.0
56,4.0,11.879499816434603,676.0
57,4.0,11.01274683582671,732.0
58,4.0,11.898930974071451,688.0
59,4.0,12.061095830364208,648.0
60,5.0,11.369127850144912,720.0
61,5.0,11.536657871329199,684.0
62,4.0,11.655932195715124,738.0
63,5.0,11.150125448016555,671.0
64,5.0,11.200695462478514,694.0
65,4.0,11.256143749496399,682.0
66,5.0,11.414428989904266,677.0
67,4.0,11.714566203442862,629.0
68,4.0,11.863603191640538,633.0
69,5.0,12.188729417640152,681.0
70,4.0,10.64903827415771,658.0
71,5.0,11.547168110571599,626.0
72,6.0,12.770557196055078,662.0
73,5.0,11.20876429076573,649.0
74,5.0,11.602909617503835,648.0
75,5.0,11.792417816068003,625.0
76,5.0,12.149428266332054,640.0
77,4.0,11.606179235867522,575.0
78,5.0,11.652603040352039,577.0
79,6.0,12.350837381491116,549.0
80,6.0,12.856132759569311,537.0
81,4.0,11.59763802664329,503.0
82,6.0,11.938276528771313,461.0
83,5.0,11.990947060706477,480.0
84,5.0,13.200809321154027,500.0
85,6.0,11.854673688449822,449.0
86,5.0,12.458561637600024,426.0
87,5.0,12.776050877075365,360.0
88,6.0,13.070016590626969,373.0
89,5.5,12.401638000639597,356.0
90,6.0,11.525414804191794,326.0
91,6.0,11.661903369680347,320.0
92,7.0,12.972276533879057,317.0
93,5.0,11.911829080936174,273.0
94,4.0,11.8017861176541,281.0
95,5.0,11.698819644002194,279.0
96,4.5,12.260536426102647,274.0
97,6.0,12.195820915738512,252.0
98,7.0,11.57783861061042,244.0
99,5.0,11.214551222774283,232.0
100,8.0,12.862741525010547,215.0
101,6.0,13.207753995860978,219.0
102,6.0,12.7308862811469,207.0
103,7.0,12.987830981231417,203.0
104,5.0,11.412515176134605,190.0
105,8.0,12.280666384173877,193.0
106,8.0,13.571951960730969,207.0
107,6.0,14.30360839922481,155.0
108,6.0,12.040176607506261,179.0
109,5.0,12.467746900802636,187.0
110,8.0,14.410366019307578,164.0
111,5.0,12.026679902524194,164.0
112,6.0,12.547702415353664,178.0
113,7.5,13.524360200412096,170.0
114,10.0,13.71909672768124,142.0
