chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
VII,50,0.0,full_window,50,0.2857142857142857,1.0,0.4444444444444445,28,6,22,510.0,0.8337481259370315,0.6549374676700532,11.666666666666666
VII,50,0.0,half_window,25,0.21428571428571427,1.0,0.35294117647058826,28,6,22,510.0,0.8337481259370315,0.6549374676700532,11.666666666666666
VII,50,0.0,quarter_window,12,0.10714285714285714,0.5,0.17647058823529413,28,6,22,510.0,0.8337481259370315,0.6549374676700532,11.666666666666666
VII,50,1.0,full_window,50,0.35,1.0,0.5185185185185185,20,6,14,435.0,0.8595102448775612,0.7099209694476767,13.333333333333334
VII,50,1.0,half_window,25,0.25,0.8333333333333334,0.3846153846153846,20,6,14,435.0,0.8595102448775612,0.7099209694476767,13.333333333333334
VII,50,1.0,quarter_window,12,0.15,0.5,0.23076923076923075,20,6,14,435.0,0.8595102448775612,0.7099209694476767,13.333333333333334
VII,50,10.0,full_window,50,0.75,0.5,0.6,4,6,2,185.0,0.8397826086956521,0.6752100181948317,18.333333333333332
VII,50,10.0,half_window,25,0.5,0.3333333333333333,0.4,4,6,2,185.0,0.8397826086956521,0.6752100181948317,18.333333333333332
VII,50,10.0,quarter_window,12,0.25,0.16666666666666666,0.2,4,6,2,185.0,0.8397826086956521,0.6752100181948317,18.333333333333332
VII,50,11.0,full_window,50,1.0,0.5,0.6666666666666666,3,6,3,505.0,0.6554572713643179,0.3446653176034571,18.333333333333332
VII,50,11.0,half_window,25,0.6666666666666666,0.3333333333333333,0.4444444444444444,3,6,3,505.0,0.6554572713643179,0.3446653176034571,18.333333333333332
VII,50,11.0,quarter_window,12,0.3333333333333333,0.16666666666666666,0.2222222222222222,3,6,3,505.0,0.6554572713643179,0.3446653176034571,18.333333333333332
VII,50,12.0,full_window,50,1.0,0.3333333333333333,0.5,2,6,4,515.0,0.6554572713643179,0.3446653176034571,20.0
VII,50,12.0,half_window,25,0.5,0.16666666666666666,0.25,2,6,4,515.0,0.6554572713643179,0.3446653176034571,20.0
VII,50,12.0,quarter_window,12,0.5,0.16666666666666666,0.25,2,6,4,515.0,0.6554572713643179,0.3446653176034571,20.0
VII,50,13.0,full_window,50,1.0,0.16666666666666666,0.2857142857142857,1,6,5,665.0,0.6505847076461769,0.33601797390042537,35.0
VII,50,13.0,half_window,25,0.0,0.0,0.0,1,6,5,665.0,0.6505847076461769,0.33601797390042537,35.0
VII,50,13.0,quarter_window,12,0.0,0.0,0.0,1,6,5,665.0,0.6505847076461769,0.33601797390042537,35.0
VII,50,14.0,full_window,50,0.0,0.0,0.0,0,6,6,inf,0.45630684657671167,0.0,inf
VII,50,14.0,half_window,25,0.0,0.0,0.0,0,6,6,inf,0.45630684657671167,0.0,inf
VII,50,14.0,quarter_window,12,0.0,0.0,0.0,0,6,6,inf,0.45630684657671167,0.0,inf
VII,50,15.0,full_window,50,0.0,0.0,0.0,0,6,6,inf,0.45630684657671167,0.0,inf
VII,50,15.0,half_window,25,0.0,0.0,0.0,0,6,6,inf,0.45630684657671167,0.0,inf
VII,50,15.0,quarter_window,12,0.0,0.0,0.0,0,6,6,inf,0.45630684657671167,0.0,inf
VII,50,16.0,full_window,50,0.0,0.0,0.0,0,6,6,inf,0.45630684657671167,0.0,inf
VII,50,16.0,half_window,25,0.0,0.0,0.0,0,6,6,inf,0.45630684657671167,0.0,inf
VII,50,16.0,quarter_window,12,0.0,0.0,0.0,0,6,6,inf,0.45630684657671167,0.0,inf
VII,50,17.0,full_window,50,0.0,0.0,0.0,0,6,6,inf,0.45630684657671167,0.0,inf
VII,50,17.0,half_window,25,0.0,0.0,0.0,0,6,6,inf,0.45630684657671167,0.0,inf
