chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
IV,50,0.0,full_window,50,0.36,1.0,0.5294117647058824,25,7,18,890.0,0.3537406296851574,0.0494310952240422,6.428571428571429
IV,50,0.0,half_window,25,0.28,1.0,0.43750000000000006,25,7,18,890.0,0.3537406296851574,0.0494310952240422,6.428571428571429
IV,50,0.0,quarter_window,12,0.2,0.7142857142857143,0.3125,25,7,18,890.0,0.3537406296851574,0.0494310952240422,6.428571428571429
IV,50,1.0,full_window,50,0.4090909090909091,1.0,0.5806451612903226,22,7,15,790.0,0.4075137431284358,0.06304368253640343,6.428571428571429
IV,50,1.0,half_window,25,0.3181818181818182,1.0,0.4827586206896552,22,7,15,790.0,0.4075137431284358,0.06304368253640343,6.428571428571429
IV,50,1.0,quarter_window,12,0.22727272727272727,0.7142857142857143,0.3448275862068965,22,7,15,790.0,0.4075137431284358,0.06304368253640343,6.428571428571429
IV,50,10.0,full_window,50,0.8,0.5714285714285714,0.6666666666666666,5,7,2,665.0,0.5706196901549225,0.12054030795185405,21.25
IV,50,10.0,half_window,25,0.6,0.42857142857142855,0.5,5,7,2,665.0,0.5706196901549225,0.12054030795185405,21.25
IV,50,10.0,quarter_window,12,0.2,0.14285714285714285,0.16666666666666666,5,7,2,665.0,0.5706196901549225,0.12054030795185405,21.25
IV,50,11.0,full_window,50,0.75,0.42857142857142855,0.5454545454545454,4,7,3,665.0,0.5706196901549225,0.12054030795185405,11.666666666666666
IV,50,11.0,half_window,25,0.75,0.42857142857142855,0.5454545454545454,4,7,3,665.0,0.5706196901549225,0.12054030795185405,11.666666666666666
IV,50,11.0,quarter_window,12,0.25,0.14285714285714285,0.18181818181818182,4,7,3,665.0,0.5706196901549225,0.12054030795185405,11.666666666666666
IV,50,12.0,full_window,50,1.0,0.42857142857142855,0.6,3,7,4,525.0,0.9851124437781109,0.8779577327137422,11.666666666666666
IV,50,12.0,half_window,25,1.0,0.42857142857142855,0.6,3,7,4,525.0,0.9851124437781109,0.8779577327137422,11.666666666666666
IV,50,12.0,quarter_window,12,0.3333333333333333,0.14285714285714285,0.2,3,7,4,525.0,0.9851124437781109,0.8779577327137422,11.666666666666666
IV,50,13.0,full_window,50,1.0,0.2857142857142857,0.4444444444444445,2,7,5,825.0,0.9851124437781109,0.8779577327137422,15.0
IV,50,13.0,half_window,25,1.0,0.2857142857142857,0.4444444444444445,2,7,5,825.0,0.9851124437781109,0.8779577327137422,15.0
IV,50,13.0,quarter_window,12,0.0,0.0,0.0,2,7,5,825.0,0.9851124437781109,0.8779577327137422,15.0
IV,50,14.0,full_window,50,1.0,0.14285714285714285,0.25,1,7,6,825.0,0.9417991004497751,0.0,15.0
IV,50,14.0,half_window,25,1.0,0.14285714285714285,0.25,1,7,6,825.0,0.9417991004497751,0.0,15.0
IV,50,14.0,quarter_window,12,0.0,0.0,0.0,1,7,6,825.0,0.9417991004497751,0.0,15.0
IV,50,15.0,full_window,50,1.0,0.14285714285714285,0.25,1,7,6,825.0,0.9417991004497751,0.0,15.0
IV,50,15.0,half_window,25,1.0,0.14285714285714285,0.25,1,7,6,825.0,0.9417991004497751,0.0,15.0
IV,50,15.0,quarter_window,12,0.0,0.0,0.0,1,7,6,825.0,0.9417991004497751,0.0,15.0
IV,50,16.0,full_window,50,1.0,0.14285714285714285,0.25,1,7,6,825.0,0.9417991004497751,0.0,15.0
IV,50,16.0,half_window,25,1.0,0.14285714285714285,0.25,1,7,6,825.0,0.9417991004497751,0.0,15.0
IV,50,16.0,quarter_window,12,0.0,0.0,0.0,1,7,6,825.0,0.9417991004497751,0.0,15.0
IV,50,17.0,full_window,50,0.0,0.0,0.0,0,7,7,inf,0.9417991004497751,0.0,inf
IV,50,17.0,half_window,25,0.0,0.0,0.0,0,7,7,inf,0.9417991004497751,0.0,inf
IV,50,17.0,quarter_window,12,0.0,0.0,0.0,0,7,7,inf,0.9417991004497751,0.0,inf
IV,50,18.0,full_window,50,0.0,0.0,0.0,0,7,7,inf,0.9417991004497751,0.0,inf
IV,50,18.0,half_window,25,0.0,0.0,0.0,0,7,7,inf,0.9417991004497751,0.0,inf
IV,50,18.0,quarter_window,12,0.0,0.0,0.0,0,7,7,inf,0.9417991004497751,0.0,inf
IV,50,19.0,full_window,50,0.0,0.0,0.0,0,7,7,inf,0.9417991004497751,0.0,inf
IV,50,19.0,half_window,25,0.0,0.0,0.0,0,7,7,inf,0.9417991004497751,0.0,inf
IV,50,19.0,quarter_window,12,0.0,0.0,0.0,0,7,7,inf,0.9417991004497751,0.0,inf
IV,50,2.0,full_window,50,0.47368421052631576,1.0,0.6428571428571429,19,7,12,715.0,0.46096201899050476,0.07876480675636413,6.428571428571429
IV,50,2.0,half_window,25,0.3684210526315789,1.0,0.5384615384615384,19,7,12,715.0,0.46096201899050476,0.07876480675636413,6.428571428571429
IV,50,2.0,quarter_window,12,0.2631578947368421,0.7142857142857143,0.3846153846153846,19,7,12,715.0,0.46096201899050476,0.07876480675636413,6.428571428571429
