chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
V,50,0.0,full_window,50,0.20833333333333334,0.8333333333333334,0.33333333333333337,24,6,18,445.0,0.7027386306846577,0.4486814810799578,21.0
V,50,0.0,half_window,25,0.125,0.5,0.2,24,6,18,445.0,0.7027386306846577,0.4486814810799578,21.0
V,50,0.0,quarter_window,12,0.08333333333333333,0.3333333333333333,0.13333333333333333,24,6,18,445.0,0.7027386306846577,0.4486814810799578,21.0
V,50,1.0,full_window,50,0.23809523809523808,0.8333333333333334,0.37037037037037035,21,6,15,445.0,0.7052373813093453,0.4527974250983264,21.0
V,50,1.0,half_window,25,0.14285714285714285,0.5,0.22222222222222224,21,6,15,445.0,0.7052373813093453,0.4527974250983264,21.0
V,50,1.0,quarter_window,12,0.09523809523809523,0.3333333333333333,0.14814814814814814,21,6,15,445.0,0.7052373813093453,0.4527974250983264,21.0
V,50,10.0,full_window,50,0.2727272727272727,0.5,0.3529411764705882,11,6,5,330.0,0.8942428785607196,0.7849755214063923,16.666666666666668
V,50,10.0,half_window,25,0.18181818181818182,0.3333333333333333,0.23529411764705885,11,6,5,330.0,0.8942428785607196,0.7849755214063923,16.666666666666668
V,50,10.0,quarter_window,12,0.18181818181818182,0.3333333333333333,0.23529411764705885,11,6,5,330.0,0.8942428785607196,0.7849755214063923,16.666666666666668
V,50,11.0,full_window,50,0.2727272727272727,0.5,0.3529411764705882,11,6,5,330.0,0.8942428785607196,0.7849755214063923,16.666666666666668
V,50,11.0,half_window,25,0.18181818181818182,0.3333333333333333,0.23529411764705885,11,6,5,330.0,0.8942428785607196,0.7849755214063923,16.666666666666668
V,50,11.0,quarter_window,12,0.18181818181818182,0.3333333333333333,0.23529411764705885,11,6,5,330.0,0.8942428785607196,0.7849755214063923,16.666666666666668
V,50,12.0,full_window,50,0.3,0.5,0.37499999999999994,10,6,4,330.0,0.7822188905547226,0.49887955016783275,16.666666666666668
V,50,12.0,half_window,25,0.2,0.3333333333333333,0.25,10,6,4,330.0,0.7822188905547226,0.49887955016783275,16.666666666666668
V,50,12.0,quarter_window,12,0.2,0.3333333333333333,0.25,10,6,4,330.0,0.7822188905547226,0.49887955016783275,16.666666666666668
V,50,13.0,full_window,50,0.25,0.3333333333333333,0.28571428571428575,8,6,2,330.0,0.7822188905547226,0.49887955016783275,22.5
V,50,13.0,half_window,25,0.125,0.16666666666666666,0.14285714285714288,8,6,2,330.0,0.7822188905547226,0.49887955016783275,22.5
V,50,13.0,quarter_window,12,0.125,0.16666666666666666,0.14285714285714288,8,6,2,330.0,0.7822188905547226,0.49887955016783275,22.5
V,50,14.0,full_window,50,0.25,0.3333333333333333,0.28571428571428575,8,6,2,330.0,0.7822188905547226,0.49887955016783275,22.5
V,50,14.0,half_window,25,0.125,0.16666666666666666,0.14285714285714288,8,6,2,330.0,0.7822188905547226,0.49887955016783275,22.5
V,50,14.0,quarter_window,12,0.125,0.16666666666666666,0.14285714285714288,8,6,2,330.0,0.7822188905547226,0.49887955016783275,22.5
V,50,15.0,full_window,50,0.25,0.3333333333333333,0.28571428571428575,8,6,2,330.0,0.7822188905547226,0.49887955016783275,22.5
V,50,15.0,half_window,25,0.125,0.16666666666666666,0.14285714285714288,8,6,2,330.0,0.7822188905547226,0.49887955016783275,22.5
V,50,15.0,quarter_window,12,0.125,0.16666666666666666,0.14285714285714288,8,6,2,330.0,0.7822188905547226,0.49887955016783275,22.5
V,50,16.0,full_window,50,0.2857142857142857,0.3333333333333333,0.30769230769230765,7,6,1,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,16.0,half_window,25,0.14285714285714285,0.16666666666666666,0.15384615384615383,7,6,1,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,16.0,quarter_window,12,0.14285714285714285,0.16666666666666666,0.15384615384615383,7,6,1,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,17.0,full_window,50,0.2857142857142857,0.3333333333333333,0.30769230769230765,7,6,1,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,17.0,half_window,25,0.14285714285714285,0.16666666666666666,0.15384615384615383,7,6,1,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,17.0,quarter_window,12,0.14285714285714285,0.16666666666666666,0.15384615384615383,7,6,1,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,18.0,full_window,50,0.2857142857142857,0.3333333333333333,0.30769230769230765,7,6,1,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,18.0,half_window,25,0.14285714285714285,0.16666666666666666,0.15384615384615383,7,6,1,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,18.0,quarter_window,12,0.14285714285714285,0.16666666666666666,0.15384615384615383,7,6,1,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,19.0,full_window,50,0.2857142857142857,0.3333333333333333,0.30769230769230765,7,6,1,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,19.0,half_window,25,0.14285714285714285,0.16666666666666666,0.15384615384615383,7,6,1,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,19.0,quarter_window,12,0.14285714285714285,0.16666666666666666,0.15384615384615383,7,6,1,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,2.0,full_window,50,0.21052631578947367,0.6666666666666666,0.32,19,6,13,445.0,0.7038630684657671,0.4492015502730005,21.25
V,50,2.0,half_window,25,0.10526315789473684,0.3333333333333333,0.16,19,6,13,445.0,0.7038630684657671,0.4492015502730005,21.25
V,50,2.0,quarter_window,12,0.10526315789473684,0.3333333333333333,0.16,19,6,13,445.0,0.7038630684657671,0.4492015502730005,21.25
V,50,20.0,full_window,50,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,6,0,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,20.0,half_window,25,0.16666666666666666,0.16666666666666666,0.16666666666666666,6,6,0,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,20.0,quarter_window,12,0.16666666666666666,0.16666666666666666,0.16666666666666666,6,6,0,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,21.0,full_window,50,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,6,0,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,21.0,half_window,25,0.16666666666666666,0.16666666666666666,0.16666666666666666,6,6,0,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,21.0,quarter_window,12,0.16666666666666666,0.16666666666666666,0.16666666666666666,6,6,0,280.0,0.7822188905547226,0.49887955016783275,22.5
V,50,22.0,full_window,50,0.2,0.16666666666666666,0.1818181818181818,5,6,1,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,22.0,half_window,25,0.2,0.16666666666666666,0.1818181818181818,5,6,1,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,22.0,quarter_window,12,0.2,0.16666666666666666,0.1818181818181818,5,6,1,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,23.0,full_window,50,0.25,0.16666666666666666,0.2,4,6,2,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,23.0,half_window,25,0.25,0.16666666666666666,0.2,4,6,2,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,23.0,quarter_window,12,0.25,0.16666666666666666,0.2,4,6,2,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,24.0,full_window,50,0.25,0.16666666666666666,0.2,4,6,2,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,24.0,half_window,25,0.25,0.16666666666666666,0.2,4,6,2,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,24.0,quarter_window,12,0.25,0.16666666666666666,0.2,4,6,2,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,25.0,full_window,50,0.25,0.16666666666666666,0.2,4,6,2,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,25.0,half_window,25,0.25,0.16666666666666666,0.2,4,6,2,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,25.0,quarter_window,12,0.25,0.16666666666666666,0.2,4,6,2,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,26.0,full_window,50,0.25,0.16666666666666666,0.2,4,6,2,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,26.0,half_window,25,0.25,0.16666666666666666,0.2,4,6,2,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,26.0,quarter_window,12,0.25,0.16666666666666666,0.2,4,6,2,280.0,0.7822188905547226,0.49887955016783275,0.0
V,50,27.0,full_window,50,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,27.0,half_window,25,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,27.0,quarter_window,12,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,28.0,full_window,50,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,28.0,half_window,25,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,28.0,quarter_window,12,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,29.0,full_window,50,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,29.0,half_window,25,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,29.0,quarter_window,12,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,3.0,full_window,50,0.23529411764705882,0.6666666666666666,0.3478260869565218,17,6,11,445.0,0.7113593203398301,0.4616096911264348,21.25
V,50,3.0,half_window,25,0.11764705882352941,0.3333333333333333,0.1739130434782609,17,6,11,445.0,0.7113593203398301,0.4616096911264348,21.25
V,50,3.0,quarter_window,12,0.11764705882352941,0.3333333333333333,0.1739130434782609,17,6,11,445.0,0.7113593203398301,0.4616096911264348,21.25
V,50,30.0,full_window,50,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,30.0,half_window,25,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,30.0,quarter_window,12,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,31.0,full_window,50,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,31.0,half_window,25,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,31.0,quarter_window,12,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
V,50,32.0,full_window,50,0.0,0.0,0.0,2,6,4,1230.0,0.6022088955522239,0.0,inf
