chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
II,50,0.0,full_window,50,0.32,1.0,0.48484848484848486,25,5,20,325.0,0.8113318340829585,0.6215001960753203,17.0
II,50,0.0,half_window,25,0.16,0.8,0.26666666666666666,25,5,20,325.0,0.8113318340829585,0.6215001960753203,17.0
II,50,0.0,quarter_window,12,0.08,0.4,0.13333333333333333,25,5,20,325.0,0.8113318340829585,0.6215001960753203,17.0
II,50,1.0,full_window,50,0.3333333333333333,1.0,0.5,24,5,19,325.0,0.8113318340829585,0.6215001960753203,17.0
II,50,1.0,half_window,25,0.16666666666666666,0.8,0.27586206896551724,24,5,19,325.0,0.8113318340829585,0.6215001960753203,17.0
II,50,1.0,quarter_window,12,0.08333333333333333,0.4,0.13793103448275862,24,5,19,325.0,0.8113318340829585,0.6215001960753203,17.0
II,50,10.0,full_window,50,0.23529411764705882,0.6,0.33802816901408456,17,5,12,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,10.0,half_window,25,0.17647058823529413,0.6,0.2727272727272727,17,5,12,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,10.0,quarter_window,12,0.058823529411764705,0.2,0.0909090909090909,17,5,12,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,11.0,full_window,50,0.1875,0.4,0.25531914893617025,16,5,11,325.0,0.8030234882558721,0.6049501458769785,20.0
II,50,11.0,half_window,25,0.125,0.4,0.19047619047619047,16,5,11,325.0,0.8030234882558721,0.6049501458769785,20.0
II,50,11.0,quarter_window,12,0.0,0.0,0.0,16,5,11,325.0,0.8030234882558721,0.6049501458769785,20.0
II,50,12.0,full_window,50,0.21428571428571427,0.4,0.27906976744186046,14,5,9,310.0,0.7811344327836082,0.5622286950853491,20.0
II,50,12.0,half_window,25,0.14285714285714285,0.4,0.21052631578947364,14,5,9,310.0,0.7811344327836082,0.5622286950853491,20.0
II,50,12.0,quarter_window,12,0.0,0.0,0.0,14,5,9,310.0,0.7811344327836082,0.5622286950853491,20.0
II,50,13.0,full_window,50,0.21428571428571427,0.4,0.27906976744186046,14,5,9,310.0,0.7811344327836082,0.5622286950853491,20.0
II,50,13.0,half_window,25,0.14285714285714285,0.4,0.21052631578947364,14,5,9,310.0,0.7811344327836082,0.5622286950853491,20.0
II,50,13.0,quarter_window,12,0.0,0.0,0.0,14,5,9,310.0,0.7811344327836082,0.5622286950853491,20.0
II,50,14.0,full_window,50,0.25,0.4,0.3076923076923077,12,5,7,310.0,0.783008495752124,0.565990295415731,20.0
II,50,14.0,half_window,25,0.16666666666666666,0.4,0.23529411764705882,12,5,7,310.0,0.783008495752124,0.565990295415731,20.0
II,50,14.0,quarter_window,12,0.0,0.0,0.0,12,5,7,310.0,0.783008495752124,0.565990295415731,20.0
II,50,15.0,full_window,50,0.18181818181818182,0.4,0.25000000000000006,11,5,6,310.0,0.783008495752124,0.565990295415731,20.0
II,50,15.0,half_window,25,0.18181818181818182,0.4,0.25000000000000006,11,5,6,310.0,0.783008495752124,0.565990295415731,20.0
II,50,15.0,quarter_window,12,0.0,0.0,0.0,11,5,6,310.0,0.783008495752124,0.565990295415731,20.0
II,50,16.0,full_window,50,0.125,0.2,0.15384615384615385,8,5,3,255.0,0.7648675662168916,0.5300239320098638,20.0
II,50,16.0,half_window,25,0.125,0.2,0.15384615384615385,8,5,3,255.0,0.7648675662168916,0.5300239320098638,20.0
II,50,16.0,quarter_window,12,0.0,0.0,0.0,8,5,3,255.0,0.7648675662168916,0.5300239320098638,20.0
II,50,17.0,full_window,50,0.14285714285714285,0.2,0.16666666666666666,7,5,2,255.0,0.7648675662168916,0.5300239320098638,20.0
II,50,17.0,half_window,25,0.14285714285714285,0.2,0.16666666666666666,7,5,2,255.0,0.7648675662168916,0.5300239320098638,20.0
II,50,17.0,quarter_window,12,0.0,0.0,0.0,7,5,2,255.0,0.7648675662168916,0.5300239320098638,20.0
II,50,18.0,full_window,50,0.14285714285714285,0.2,0.16666666666666666,7,5,2,255.0,0.7648675662168916,0.5300239320098638,20.0
II,50,18.0,half_window,25,0.14285714285714285,0.2,0.16666666666666666,7,5,2,255.0,0.7648675662168916,0.5300239320098638,20.0
II,50,18.0,quarter_window,12,0.0,0.0,0.0,7,5,2,255.0,0.7648675662168916,0.5300239320098638,20.0
II,50,19.0,full_window,50,0.2,0.2,0.20000000000000004,5,5,0,500.0,0.6335457271364318,0.26997825925398933,20.0
II,50,19.0,half_window,25,0.2,0.2,0.20000000000000004,5,5,0,500.0,0.6335457271364318,0.26997825925398933,20.0
II,50,19.0,quarter_window,12,0.0,0.0,0.0,5,5,0,500.0,0.6335457271364318,0.26997825925398933,20.0
II,50,2.0,full_window,50,0.30434782608695654,1.0,0.4666666666666667,23,5,18,325.0,0.8113318340829585,0.6215001960753203,17.0
II,50,2.0,half_window,25,0.17391304347826086,0.8,0.2857142857142857,23,5,18,325.0,0.8113318340829585,0.6215001960753203,17.0
II,50,2.0,quarter_window,12,0.08695652173913043,0.4,0.14285714285714285,23,5,18,325.0,0.8113318340829585,0.6215001960753203,17.0
II,50,20.0,full_window,50,0.2,0.2,0.20000000000000004,5,5,0,500.0,0.6335457271364318,0.26997825925398933,20.0
II,50,20.0,half_window,25,0.2,0.2,0.20000000000000004,5,5,0,500.0,0.6335457271364318,0.26997825925398933,20.0
II,50,20.0,quarter_window,12,0.0,0.0,0.0,5,5,0,500.0,0.6335457271364318,0.26997825925398933,20.0
II,50,21.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,21.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,21.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,22.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,22.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,22.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,23.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,23.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,23.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,24.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,24.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,24.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,25.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,25.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,25.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,26.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,26.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,26.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,27.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,27.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,27.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,28.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,28.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,28.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,29.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,29.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,29.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,3.0,full_window,50,0.23809523809523808,0.8,0.36697247706422015,21,5,16,325.0,0.8102073963018491,0.6192674924680363,12.5
II,50,3.0,half_window,25,0.19047619047619047,0.8,0.3076923076923077,21,5,16,325.0,0.8102073963018491,0.6192674924680363,12.5
II,50,3.0,quarter_window,12,0.09523809523809523,0.4,0.15384615384615385,21,5,16,325.0,0.8102073963018491,0.6192674924680363,12.5
II,50,30.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,30.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,30.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,31.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,31.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,31.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,32.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,32.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,32.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,33.0,full_window,50,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,33.0,half_window,25,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,33.0,quarter_window,12,0.0,0.0,0.0,3,5,2,500.0,0.6335457271364318,0.26997825925398933,inf
II,50,34.0,full_window,50,0.0,0.0,0.0,2,5,3,950.0,0.49596451774112943,0.0,inf
II,50,34.0,half_window,25,0.0,0.0,0.0,2,5,3,950.0,0.49596451774112943,0.0,inf
II,50,34.0,quarter_window,12,0.0,0.0,0.0,2,5,3,950.0,0.49596451774112943,0.0,inf
II,50,35.0,full_window,50,0.0,0.0,0.0,2,5,3,950.0,0.49596451774112943,0.0,inf
II,50,35.0,half_window,25,0.0,0.0,0.0,2,5,3,950.0,0.49596451774112943,0.0,inf
II,50,35.0,quarter_window,12,0.0,0.0,0.0,2,5,3,950.0,0.49596451774112943,0.0,inf
II,50,36.0,full_window,50,0.0,0.0,0.0,2,5,3,950.0,0.49596451774112943,0.0,inf
II,50,36.0,half_window,25,0.0,0.0,0.0,2,5,3,950.0,0.49596451774112943,0.0,inf
II,50,36.0,quarter_window,12,0.0,0.0,0.0,2,5,3,950.0,0.49596451774112943,0.0,inf
II,50,37.0,full_window,50,0.0,0.0,0.0,2,5,3,950.0,0.49596451774112943,0.0,inf
II,50,37.0,half_window,25,0.0,0.0,0.0,2,5,3,950.0,0.49596451774112943,0.0,inf
II,50,37.0,quarter_window,12,0.0,0.0,0.0,2,5,3,950.0,0.49596451774112943,0.0,inf
II,50,38.0,full_window,50,0.0,0.0,0.0,1,5,4,1125.0,0.49596451774112943,0.0,inf
II,50,38.0,half_window,25,0.0,0.0,0.0,1,5,4,1125.0,0.49596451774112943,0.0,inf
II,50,38.0,quarter_window,12,0.0,0.0,0.0,1,5,4,1125.0,0.49596451774112943,0.0,inf
II,50,39.0,full_window,50,0.0,0.0,0.0,1,5,4,1125.0,0.49596451774112943,0.0,inf
II,50,39.0,half_window,25,0.0,0.0,0.0,1,5,4,1125.0,0.49596451774112943,0.0,inf
II,50,39.0,quarter_window,12,0.0,0.0,0.0,1,5,4,1125.0,0.49596451774112943,0.0,inf
II,50,4.0,full_window,50,0.23809523809523808,0.8,0.36697247706422015,21,5,16,325.0,0.8102073963018491,0.6192674924680363,12.5
II,50,4.0,half_window,25,0.19047619047619047,0.8,0.3076923076923077,21,5,16,325.0,0.8102073963018491,0.6192674924680363,12.5
II,50,4.0,quarter_window,12,0.09523809523809523,0.4,0.15384615384615385,21,5,16,325.0,0.8102073963018491,0.6192674924680363,12.5
II,50,40.0,full_window,50,0.0,0.0,0.0,1,5,4,1125.0,0.49596451774112943,0.0,inf
II,50,40.0,half_window,25,0.0,0.0,0.0,1,5,4,1125.0,0.49596451774112943,0.0,inf
II,50,40.0,quarter_window,12,0.0,0.0,0.0,1,5,4,1125.0,0.49596451774112943,0.0,inf
II,50,5.0,full_window,50,0.21052631578947367,0.6,0.3116883116883116,19,5,14,325.0,0.8055222388805597,0.6098984473220231,16.666666666666668
II,50,5.0,half_window,25,0.15789473684210525,0.6,0.25,19,5,14,325.0,0.8055222388805597,0.6098984473220231,16.666666666666668
II,50,5.0,quarter_window,12,0.05263157894736842,0.2,0.08333333333333333,19,5,14,325.0,0.8055222388805597,0.6098984473220231,16.666666666666668
II,50,6.0,full_window,50,0.2222222222222222,0.6,0.32432432432432434,18,5,13,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,6.0,half_window,25,0.16666666666666666,0.6,0.2608695652173913,18,5,13,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,6.0,quarter_window,12,0.05555555555555555,0.2,0.08695652173913045,18,5,13,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,7.0,full_window,50,0.2222222222222222,0.6,0.32432432432432434,18,5,13,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,7.0,half_window,25,0.16666666666666666,0.6,0.2608695652173913,18,5,13,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,7.0,quarter_window,12,0.05555555555555555,0.2,0.08695652173913045,18,5,13,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,8.0,full_window,50,0.2222222222222222,0.6,0.32432432432432434,18,5,13,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,8.0,half_window,25,0.16666666666666666,0.6,0.2608695652173913,18,5,13,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,8.0,quarter_window,12,0.05555555555555555,0.2,0.08695652173913045,18,5,13,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,9.0,full_window,50,0.23529411764705882,0.6,0.33802816901408456,17,5,12,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
II,50,9.0,half_window,25,0.17647058823529413,0.6,0.2727272727272727,17,5,12,325.0,0.8030234882558721,0.6049501458769785,16.666666666666668
