chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
XIV,50,0.0,full_window,50,0.17857142857142858,1.0,0.30303030303030304,28,4,24,870.0,0.36989255372313845,0.06642009037123771,8.75
XIV,50,0.0,half_window,25,0.14285714285714285,1.0,0.25,28,4,24,870.0,0.36989255372313845,0.06642009037123771,8.75
XIV,50,0.0,quarter_window,12,0.10714285714285714,0.75,0.1875,28,4,24,870.0,0.36989255372313845,0.06642009037123771,8.75
XIV,50,1.0,full_window,50,0.22727272727272727,1.0,0.37037037037037035,22,4,18,820.0,0.39802848575712146,0.07548675089292305,8.75
XIV,50,1.0,half_window,25,0.18181818181818182,1.0,0.3076923076923077,22,4,18,820.0,0.39802848575712146,0.07548675089292305,8.75
XIV,50,1.0,quarter_window,12,0.13636363636363635,0.75,0.23076923076923075,22,4,18,820.0,0.39802848575712146,0.07548675089292305,8.75
XIV,50,10.0,full_window,50,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,10.0,half_window,25,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,10.0,quarter_window,12,0.42857142857142855,0.75,0.5454545454545454,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,11.0,full_window,50,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,11.0,half_window,25,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,11.0,quarter_window,12,0.42857142857142855,0.75,0.5454545454545454,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,12.0,full_window,50,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,12.0,half_window,25,0.5714285714285714,1.0,0.7272727272727273,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,12.0,quarter_window,12,0.42857142857142855,0.75,0.5454545454545454,7,4,3,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,13.0,full_window,50,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,13.0,half_window,25,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,13.0,quarter_window,12,0.5,0.75,0.6,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,14.0,full_window,50,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,14.0,half_window,25,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,14.0,quarter_window,12,0.5,0.75,0.6,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,15.0,full_window,50,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,15.0,half_window,25,0.6666666666666666,1.0,0.8,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,15.0,quarter_window,12,0.5,0.75,0.6,6,4,2,320.0,0.7363593203398301,0.27533174970140434,8.75
XIV,50,16.0,full_window,50,0.8,1.0,0.888888888888889,5,4,1,320.0,0.7429810094952524,0.28205526044409,8.75
XIV,50,16.0,half_window,25,0.8,1.0,0.888888888888889,5,4,1,320.0,0.7429810094952524,0.28205526044409,8.75
XIV,50,16.0,quarter_window,12,0.6,0.75,0.6666666666666665,5,4,1,320.0,0.7429810094952524,0.28205526044409,8.75
XIV,50,17.0,full_window,50,0.75,0.75,0.75,4,4,0,770.0,0.7429810094952524,0.28205526044409,10.0
XIV,50,17.0,half_window,25,0.75,0.75,0.75,4,4,0,770.0,0.7429810094952524,0.28205526044409,10.0
XIV,50,17.0,quarter_window,12,0.5,0.5,0.5,4,4,0,770.0,0.7429810094952524,0.28205526044409,10.0
XIV,50,18.0,full_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,18.0,half_window,25,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
XIV,50,18.0,quarter_window,12,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9950124937531234,0.9638329817522558,10.0
