chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
XVI,50,0.0,full_window,50,0.1935483870967742,1.0,0.3243243243243243,31,4,27,870.0,0.36708145927036484,0.06554926137451417,12.5
XVI,50,0.0,half_window,25,0.12903225806451613,1.0,0.2285714285714286,31,4,27,870.0,0.36708145927036484,0.06554926137451417,12.5
XVI,50,0.0,quarter_window,12,0.06451612903225806,0.5,0.1142857142857143,31,4,27,870.0,0.36708145927036484,0.06554926137451417,12.5
XVI,50,1.0,full_window,50,0.2,1.0,0.33333333333333337,25,4,21,695.0,0.46499500249875064,0.09966817605259082,12.5
XVI,50,1.0,half_window,25,0.16,1.0,0.2758620689655173,25,4,21,695.0,0.46499500249875064,0.09966817605259082,12.5
XVI,50,1.0,quarter_window,12,0.08,0.5,0.13793103448275865,25,4,21,695.0,0.46499500249875064,0.09966817605259082,12.5
XVI,50,10.0,full_window,50,0.42857142857142855,0.75,0.5454545454545454,7,4,3,495.0,0.6060869565217392,0.16963977812283174,15.0
XVI,50,10.0,half_window,25,0.42857142857142855,0.75,0.5454545454545454,7,4,3,495.0,0.6060869565217392,0.16963977812283174,15.0
XVI,50,10.0,quarter_window,12,0.14285714285714285,0.25,0.18181818181818182,7,4,3,495.0,0.6060869565217392,0.16963977812283174,15.0
XVI,50,11.0,full_window,50,0.5,0.75,0.6,6,4,2,495.0,0.6203298350824588,0.17766651680273582,15.0
XVI,50,11.0,half_window,25,0.5,0.75,0.6,6,4,2,495.0,0.6203298350824588,0.17766651680273582,15.0
XVI,50,11.0,quarter_window,12,0.16666666666666666,0.25,0.2,6,4,2,495.0,0.6203298350824588,0.17766651680273582,15.0
XVI,50,12.0,full_window,50,0.6,0.75,0.6666666666666665,5,4,1,495.0,0.6203298350824588,0.17766651680273582,15.0
XVI,50,12.0,half_window,25,0.6,0.75,0.6666666666666665,5,4,1,495.0,0.6203298350824588,0.17766651680273582,15.0
XVI,50,12.0,quarter_window,12,0.2,0.25,0.22222222222222224,5,4,1,495.0,0.6203298350824588,0.17766651680273582,15.0
