Distance_Bin,Value,Bin_Center,Density_per_bp
"[-115441, -114441)",0,-114941.0,0.0
"[-114441, -113441)",2006,-113941.0,2.006
"[-113441, -112441)",177,-112941.0,0.177
"[-112441, -111441)",58,-111941.0,0.058
"[-111441, -110441)",22,-110941.0,0.022
"[-110441, -109441)",87,-109941.0,0.087
"[-109441, -108441)",45,-108941.0,0.045
"[-108441, -107441)",540,-107941.0,0.54
"[-107441, -106441)",610,-106941.0,0.61
"[-106441, -105441)",31,-105941.0,0.031
"[-105441, -104441)",342,-104941.0,0.342
"[-104441, -103441)",202,-103941.0,0.202
"[-103441, -102441)",170,-102941.0,0.17
"[-102441, -101441)",153,-101941.0,0.153
"[-101441, -100441)",56,-100941.0,0.056
"[-100441, -99441)",343,-99941.0,0.343
"[-99441, -98441)",174,-98941.0,0.174
"[-98441, -97441)",688,-97941.0,0.688
"[-97441, -96441)",969,-96941.0,0.969
"[-96441, -95441)",393,-95941.0,0.393
"[-95441, -94441)",393,-94941.0,0.393
"[-94441, -93441)",78,-93941.0,0.078
"[-93441, -92441)",203,-92941.0,0.203
"[-92441, -91441)",3012,-91941.0,3.012
"[-91441, -90441)",1123,-90941.0,1.123
"[-90441, -89441)",10108,-89941.0,10.108
"[-89441, -88441)",161,-88941.0,0.161
"[-88441, -87441)",748,-87941.0,0.748
"[-87441, -86441)",638,-86941.0,0.638
"[-86441, -85441)",476,-85941.0,0.476
"[-85441, -84441)",492,-84941.0,0.492
"[-84441, -83441)",757,-83941.0,0.757
"[-83441, -82441)",359,-82941.0,0.359
"[-82441, -81441)",43,-81941.0,0.043
"[-81441, -80441)",85,-80941.0,0.085
"[-80441, -79441)",228,-79941.0,0.228
"[-79441, -78441)",520,-78941.0,0.52
"[-78441, -77441)",880,-77941.0,0.88
"[-77441, -76441)",1220,-76941.0,1.22
"[-76441, -75441)",1281,-75941.0,1.281
"[-75441, -74441)",2275,-74941.0,2.275
"[-74441, -73441)",1653,-73941.0,1.653
"[-73441, -72441)",971,-72941.0,0.971
"[-72441, -71441)",1066,-71941.0,1.066
"[-71441, -70441)",1580,-70941.0,1.58
"[-70441, -69441)",1410,-69941.0,1.41
"[-69441, -68441)",1000,-68941.0,1.0
"[-68441, -67441)",466,-67941.0,0.466
"[-67441, -66441)",3326,-66941.0,3.326
"[-66441, -65441)",590,-65941.0,0.59
"[-65441, -64441)",42,-64941.0,0.042
"[-64441, -63441)",1913,-63941.0,1.913
"[-63441, -62441)",3525,-62941.0,3.525
"[-62441, -61441)",3217,-61941.0,3.217
"[-61441, -60441)",1633,-60941.0,1.633
"[-60441, -59441)",1174,-59941.0,1.174
"[-59441, -58441)",701,-58941.0,0.701
"[-58441, -57441)",1457,-57941.0,1.457
"[-57441, -56441)",281,-56941.0,0.281
"[-56441, -55441)",4641,-55941.0,4.641
"[-55441, -54441)",2824,-54941.0,2.824
"[-54441, -53441)",6857,-53941.0,6.857
"[-53441, -52441)",5603,-52941.0,5.603
"[-52441, -51441)",2138,-51941.0,2.138
"[-51441, -50441)",3940,-50941.0,3.94
"[-50441, -49441)",1085,-49941.0,1.085
"[-49441, -48441)",4037,-48941.0,4.037
"[-48441, -47441)",421,-47941.0,0.421
