Distance_Bin,Value,Bin_Center,Density_per_bp
"[-175000.0, -165000.0)",0,-170000.0,0.0
"[-165000.0, -155000.0)",0,-160000.0,0.0
"[-155000.0, -145000.0)",2062,-150000.0,0.2062
"[-145000.0, -135000.0)",4404,-140000.0,0.4404
"[-135000.0, -125000.0)",4282,-130000.0,0.4282
"[-125000.0, -115000.0)",5115,-120000.0,0.5115
"[-115000.0, -105000.0)",4376,-110000.0,0.4376
"[-105000.0, -95000.0)",3025,-100000.0,0.3025
"[-95000.0, -85000.0)",2677,-90000.0,0.2677
"[-85000.0, -75000.0)",4837,-80000.0,0.4837
"[-75000.0, -65000.0)",2700,-70000.0,0.27
"[-65000.0, -55000.0)",3699,-60000.0,0.3699
"[-55000.0, -45000.0)",2071,-50000.0,0.2071
"[-45000.0, -35000.0)",3834,-40000.0,0.3834
"[-35000.0, -25000.0)",3061,-30000.0,0.3061
"[-25000.0, -15000.0)",3746,-20000.0,0.3746
"[-15000.0, -5000.0)",4649,-10000.0,0.4649
"[-5000.0, 5000.0)",3067,0.0,0.3067
"[5000.0, 15000.0)",5197,10000.0,0.5197
"[15000.0, 25000.0)",2929,20000.0,0.2929
"[25000.0, 35000.0)",5667,30000.0,0.5667
"[35000.0, 45000.0)",4999,40000.0,0.4999
"[45000.0, 55000.0)",1703,50000.0,0.1703
"[55000.0, 65000.0)",2803,60000.0,0.2803
"[65000.0, 75000.0)",3972,70000.0,0.3972
"[75000.0, 85000.0)",392,80000.0,0.0392
"[85000.0, 95000.0)",0,90000.0,0.0
"[95000.0, 105000.0)",0,100000.0,0.0
"[105000.0, 115000.0)",0,110000.0,0.0
"[115000.0, 125000.0)",0,120000.0,0.0
"[125000.0, 135000.0)",0,130000.0,0.0
"[135000.0, 145000.0)",0,140000.0,0.0
"[145000.0, 155000.0)",0,150000.0,0.0
"[155000.0, 165000.0)",0,160000.0,0.0
"[165000.0, 175000.0)",0,170000.0,0.0
