distance,median_nonzero,std_nonzero,count_nonzero
0,5.5,15.482140908691031,326.0
1,4.0,15.551584917088896,551.0
2,4.0,13.834597797209566,632.0
3,3.0,16.26155659930967,613.0
4,4.0,17.115304435320574,581.0
5,3.0,15.39425482961306,624.0
6,4.0,15.796483674326542,586.0
7,3.0,15.712595893756511,579.0
8,4.0,15.209335229124836,632.0
9,4.0,15.667201315932948,593.0
10,4.0,15.977580959413105,585.0
11,4.0,16.666059062328266,603.0
12,3.0,15.816503253380482,579.0
13,4.0,14.830515722820174,596.0
14,4.0,15.966634579164566,647.0
15,4.0,15.528888639919188,548.0
16,4.0,14.660011962450122,611.0
17,4.0,14.606302591698393,624.0
18,3.0,16.082497412537105,598.0
19,4.0,15.778531374551747,596.0
20,4.0,16.781700869656845,636.0
21,4.0,15.776656424985909,591.0
22,4.0,16.460055574994893,619.0
23,4.0,14.93991557658953,629.0
24,4.0,14.763068217125092,543.0
25,4.0,14.634574333663986,604.0
26,3.0,14.74193157652226,641.0
27,3.0,14.993661325573395,598.0
28,4.0,14.739189157551744,607.0
29,4.0,15.41708881453186,612.0
30,3.0,15.311927979896536,625.0
31,4.0,15.971632793599632,663.0
32,4.0,16.626601744919032,698.0
33,4.0,16.023542387575183,607.0
34,3.0,15.488872178947634,639.0
35,4.0,14.453619236937842,604.0
36,4.0,15.985672678214613,624.0
37,4.0,15.385236472008451,630.0
38,4.0,16.08468532424887,643.0
39,5.0,16.39795882033076,667.0
40,4.0,16.20826137101403,714.0
41,4.0,16.032747666775823,713.0
42,5.0,16.526800477061073,727.0
43,5.0,14.629824478982945,730.0
44,5.0,15.975510822899269,728.0
45,5.0,16.94588127691939,688.0
46,5.0,15.148982038961957,701.0
47,4.0,15.60857053339304,735.0
48,4.0,16.050094511833297,719.0
49,4.0,14.68680382211389,727.0
50,5.0,17.118573387284385,746.0
51,5.0,15.948898720526339,749.0
52,6.0,16.422767300062887,834.0
53,5.0,16.605859633612763,787.0
54,5.0,16.40229626369331,787.0
55,5.0,16.564083491345542,756.0
56,5.0,16.74451692162411,748.0
57,5.0,15.631896891423475,749.0
58,5.0,16.317490500945542,746.0
59,5.0,16.423056892112157,737.0
60,6.0,16.275303424828095,782.0
61,6.0,18.485469314934083,748.0
62,7.0,17.251254289300796,756.0
63,6.0,16.44893613664061,742.0
