chrom,distance,mean_density,sd_density,n_datasets,se_density
ChrVII,0,0.044684385382059745,0.015378926788945377,35,0.00259951308176711
ChrVII,1,0.045045793301607205,0.015444419731417448,35,0.002610583409564102
ChrVII,2,0.04371015533806228,0.014287153380166891,35,0.002414969693441391
ChrVII,3,0.0464824459010505,0.015785240359584177,35,0.002668192610362973
ChrVII,4,0.04473152554547899,0.015119353682515541,35,0.002555637218704655
ChrVII,5,0.047086288946754006,0.01528051545450875,35,0.0025828785301645844
ChrVII,6,0.04471132261829932,0.014672794200508928,35,0.0024801548894632045
ChrVII,7,0.04558902756577171,0.014573832001582685,35,0.0024634272247672437
ChrVII,8,0.04540720122115466,0.01476301036138774,35,0.0024954042039056048
ChrVII,9,0.04637020741671899,0.015403703225674551,35,0.0026037010639508446
ChrVII,10,0.04524108826434403,0.015080609055144162,35,0.0025490881813704964
ChrVII,11,0.0466306007003681,0.015825355455136223,35,0.002674973299099904
ChrVII,12,0.046105324593696644,0.015088191569650867,35,0.002550369860249873
ChrVII,13,0.047128939570799985,0.015864939828905824,35,0.002681664279482332
ChrVII,14,0.04573269282571604,0.01509096949547376,35,0.002550839415415581
ChrVII,15,0.04607614258777044,0.015308524481857762,35,0.0025876129198915496
ChrVII,16,0.045315165664002816,0.015134921645810805,35,0.002558268684787945
ChrVII,17,0.04712445003142673,0.015688698391125827,35,0.002651874039282485
ChrVII,18,0.04672712579689319,0.01587397997873993,35,0.0026831923437014675
ChrVII,19,0.04810765915417074,0.016495632152685763,35,0.0027882707396557783
ChrVII,20,0.046843853820597955,0.015070753310881577,35,0.0025474222565310886
ChrVII,21,0.04923677830654571,0.01583845589115572,35,0.002677187676948039
ChrVII,22,0.04662162162162157,0.015126007689711498,35,0.0025567619512031864
ChrVII,23,0.048866391308251725,0.016659139098399153,35,0.0028159084578252454
ChrVII,24,0.04700323246834869,0.01503179542118311,35,0.0025408371712843077
ChrVII,25,0.04874741851486033,0.01568902868970686,35,0.002651929869932703
ChrVII,26,0.04801562359701889,0.016416356214738293,35,0.0027748706604049985
ChrVII,27,0.050150399569004175,0.01646317637765232,35,0.002782784712383773
ChrVII,28,0.047892161264254246,0.015988769927187434,35,0.002702595386367563
ChrVII,29,0.0497800125707102,0.016875172827628553,35,0.0028524248229098645
ChrVII,30,0.04907964442848159,0.01638724057353736,35,0.002769949218796975
ChrVII,31,0.05078791416000715,0.016863905818329233,35,0.0028505203507403873
ChrVII,32,0.048927000089790736,0.016557015078450695,35,0.0027986463478313615
ChrVII,33,0.049943880757834194,0.01697083081550567,35,0.0028685939740004875
ChrVII,34,0.049973062763760394,0.01735432975952726,35,0.0029334171268452355
ChrVII,35,0.05210334919637239,0.01758893834461356,35,0.00297307321562154
ChrVII,36,0.05060384304570346,0.01676730930226425,35,0.002834192559431533
ChrVII,37,0.051703780192152236,0.017751560970685323,35,0.0030005614564894752
ChrVII,38,0.052139265511358494,0.01813146934732207,35,0.0030647776926737854
ChrVII,39,0.053010236149770976,0.018499318216169496,35,0.00312695549999448
ChrVII,40,0.05248944958247279,0.018492189932862585,35,0.003125750600201331
ChrVII,41,0.053144922330968805,0.018841832117348373,35,0.0031848509161714784
ChrVII,42,0.05232109185597553,0.01831285875726538,35,0.003095438098989042
ChrVII,43,0.05488910837748043,0.019085984388869413,35,0.003226120182387006
ChrVII,44,0.05373080721917927,0.018960079672315774,35,0.003204838401009867
ChrVII,45,0.055946394899883234,0.019937647577609435,35,0.003370077535898863
ChrVII,46,0.05486666068061412,0.019895830678032595,35,0.0033630091897794787
ChrVII,47,0.05508664810990387,0.019517168346691385,35,0.0032990035736917903
ChrVII,48,0.0554009158660321,0.019709169400292555,35,0.0033314576751644676
ChrVII,49,0.05753120229864412,0.020034201017575946,35,0.0033863980460181373
ChrVII,50,0.0561304660141869,0.01931853443659149,35,0.0032654283148409327
ChrVII,51,0.05848533488982922,0.020971532284865365,35,0.0035448359477460822
ChrVII,52,0.05768842190341478,0.020118013871203384,35,0.003400565003986971
ChrVII,53,0.05919489908174485,0.02092927440986931,35,0.003537693063176342
ChrVII,54,0.0590018185492018,0.02027177302908658,35,0.0034265550452846623
ChrVII,55,0.059861700455759816,0.02110709743292875,35,0.0035677506400818167
ChrVII,56,0.06010417368267434,0.020968207813348193,35,0.00354427400949659
ChrVII,57,0.06300487191576296,0.02247464401756754,35,0.0037989082029912013
ChrVII,58,0.060176017601760126,0.021685302130158512,35,0.003665485072075366
ChrVII,59,0.06158146426887581,0.021958705619534218,35,0.003711698696536066
ChrVII,60,0.06123347028580406,0.022085239691890142,35,0.003733086858460013
ChrVII,61,0.06265238768774832,0.021878376424309065,35,0.003698120584311375
ChrVII,62,0.06174086796434741,0.021930673970972404,35,0.0037069604831262517
ChrVII,63,0.0634027504911591,0.022799567513042136,35,0.0038538302979235248
ChrVII,64,0.06298450078096836,0.02247878915637249,35,0.0037996088593306903
ChrVII,65,0.06695782509820132,0.02480697596617292,35,0.004193144256951819
ChrVII,66,0.06451529222547922,0.023195647815642973,35,0.003920780088514976
ChrVII,67,0.06666840268736,0.023725289801648626,35,0.004010305924106084
ChrVII,68,0.06722919578364395,0.02450009946873067,35,0.004141272661453919
ChrVII,69,0.06849175042918731,0.02445838015578691,35,0.004134220810486165
ChrVII,70,0.06488555643251773,0.02278796177647012,35,0.0038518685703949054
ChrVII,71,0.06907578558225504,0.02525548834923536,35,0.0042689566867205484
ChrVII,72,0.06893632626866124,0.02514982029693268,35,0.0042510955259220514
ChrVII,73,0.07386060683001139,0.0275837727073302,35,0.004662508573012891
ChrVII,74,0.07188606847697751,0.026831767491562106,35,0.004535396491476002
ChrVII,75,0.07371068238120258,0.02762915447959914,35,0.004670179492596934
ChrVII,76,0.07246005166969663,0.027320272798546673,35,0.004617968959207096
ChrVII,77,0.07678913051965795,0.0280798136773246,35,0.004746354800274976
ChrVII,78,0.07472343479040838,0.027338253575664995,35,0.0046210082652640705
ChrVII,79,0.07716647662485743,0.029739332718604496,35,0.005026864715983114
ChrVII,80,0.08127530883182117,0.030095160542499756,35,0.0050870105958462876
ChrVII,81,0.09158484303692431,0.03566417026295962,35,0.006028345047820512
ChrVII,82,0.09363867684478368,0.03559816926073086,35,0.0060171888422505156
ChrVII,83,0.09519466584917224,0.03512230300283049,35,0.005936752763741269
ChrVII,84,0.09710204081632648,0.037603934741959076,35,0.006356225088340039
ChrVII,85,0.10339678658749558,0.04139137849783666,35,0.006996419929305018
ChrVII,86,0.1019906701768971,0.038360202463152436,35,0.006484057664796121
ChrVII,87,0.10588292969899005,0.04103915669505534,35,0.006936883578259261
ChrVII,88,0.10898466033601166,0.042709163914915804,35,0.0072191663197177436
ChrVII,89,0.1159696665551466,0.045060445414489496,35,0.007616605432403574
ChrVII,90,0.11994022713687981,0.04564404295241822,35,0.007715251420849485
