chrom,distance,mean_density,sd_density,n_datasets,se_density
ChrIII,0,0.05862887782458824,0.020201929319056115,35,0.003414749303545008
ChrIII,1,0.056445806204519305,0.019712612067686434,35,0.003332039592163578
ChrIII,2,0.05797012638835691,0.018383231099819042,35,0.00310733319593393
ChrIII,3,0.05617770968977398,0.018263505267782764,35,0.0030870958366646557
ChrIII,4,0.0572807353504404,0.019318925608209157,35,0.003265494434912333
ChrIII,5,0.05354270394484866,0.018863446526842714,35,0.0031885044182009955
ChrIII,6,0.05751819226350053,0.019782195647513774,35,0.0033438013638736417
ChrIII,7,0.05603217158176939,0.018550469240175015,35,0.003135601601108877
ChrIII,8,0.05825354270394482,0.020099201613943504,35,0.003397385152134124
ChrIII,9,0.05462274990425121,0.018931770840933646,35,0.0032000533351520676
ChrIII,10,0.05659900421294519,0.019955244420410086,35,0.003373051945211415
ChrIII,11,0.05482190731520486,0.019323020832306873,35,0.0032661866541263827
ChrIII,12,0.057426273458445,0.019852222934564175,35,0.00335563813579319
ChrIII,13,0.053956338567598586,0.018829545854101477,35,0.0031827741586399126
ChrIII,14,0.05800842589046337,0.01989915839240928,35,0.003363571676172274
ChrIII,15,0.054806587514362265,0.018619432746502615,35,0.003147258561267631
ChrIII,16,0.05768671007276901,0.020682767451000346,35,0.0034960257821546837
ChrIII,17,0.05554193795480654,0.018991655509644288,35,0.0032101756916628286
ChrIII,18,0.059532746074301,0.01986171317098967,35,0.003357242278531867
ChrIII,19,0.05802374569130597,0.020300733883381796,35,0.003431450323130297
ChrIII,20,0.05800076599004208,0.02073569141215162,35,0.0035049715643435007
ChrIII,21,0.05976254308693982,0.020550069925227298,35,0.003473595806454876
ChrIII,22,0.060658751436231284,0.021133095126687006,35,0.0035721450523804005
ChrIII,23,0.05842972041363457,0.020359241195066023,35,0.0034413398638108274
ChrIII,24,0.06032937571811562,0.02111890006115407,35,0.0035697456483741383
ChrIII,25,0.05747223286097276,0.021040637358991834,35,0.0035565168372303454
ChrIII,26,0.06126388356951355,0.02165873286805592,35,0.003660994047093165
ChrIII,27,0.06137878207583298,0.021851867910870362,35,0.0036936398277275253
ChrIII,28,0.06278054385292987,0.02135580819270521,35,0.0036097904314461838
ChrIII,29,0.06166219839142087,0.022215024086782664,35,0.0037550244251681694
ChrIII,30,0.06176177709689769,0.02097160038993673,35,0.0035448474596042486
ChrIII,31,0.06425890463423972,0.021264372776885577,35,0.003594335025303617
ChrIII,32,0.06513979318268859,0.022752412658281252,35,0.0038458596726970717
ChrIII,33,0.06392952891612404,0.022121507446472212,35,0.00373921722787891
ChrIII,34,0.06591344312523933,0.023438691559899576,35,0.0039618619794237
ChrIII,35,0.06499425507468398,0.023006210256357483,35,0.0038887592966678724
ChrIII,36,0.06434316353887395,0.022890389369748167,35,0.003869181993647014
ChrIII,37,0.06582918422060509,0.02176777277539234,35,0.0036794251554172807
ChrIII,38,0.06802757564151661,0.023242441021202626,35,0.003928689583869201
ChrIII,39,0.06858674837227112,0.024202736055763074,35,0.004091009070719887
ChrIII,40,0.06966679433167364,0.024757539966361757,35,0.004184788047836387
ChrIII,41,0.07008042895442354,0.025405360020780723,35,0.004294289622894516
ChrIII,42,0.06897740329375712,0.023697238787726355,35,0.004005564437352912
ChrIII,43,0.06773649942550741,0.024542177364948313,35,0.004148385124057592
ChrIII,44,0.07194178475679812,0.026581742425899304,35,0.004493134541869263
ChrIII,45,0.07086939869781687,0.025143792915746737,35,0.004250076712551218
ChrIII,46,0.07191880505553423,0.027283258997924935,35,0.004611712484991268
ChrIII,47,0.07044044427422438,0.02466533728114702,35,0.004169202949495061
ChrIII,48,0.07445423209498271,0.025075736082821955,35,0.004238573008169272
ChrIII,49,0.07410953657602445,0.02513608555812144,35,0.004248773931333271
ChrIII,50,0.0747529682114132,0.0276316567846402,35,0.0046706024593473495
ChrIII,51,0.07633856759862118,0.026272118158169447,35,0.004440798488421445
ChrIII,52,0.08181539639984675,0.028802122540605025,35,0.00486844728208089
ChrIII,53,0.07806204519341244,0.027322138896946072,35,0.004618284387407494
ChrIII,54,0.07908847184986591,0.02725679785198405,35,0.004607239734975882
ChrIII,55,0.0765634580012262,0.027694495285030336,35,0.004681224104540446
ChrIII,56,0.07846218712867488,0.028446337629939075,35,0.004808308655877383
ChrIII,57,0.07931312047222963,0.028254161401659966,35,0.004775824944479829
ChrIII,58,0.08336846946989147,0.029932271139999207,35,0.005059477261531583
ChrIII,59,0.07934378473686224,0.029003553965688822,35,0.004902495407270009
ChrIII,60,0.08201157575989877,0.029844593371351032,35,0.0050446570136879615
ChrIII,61,0.08146614523426113,0.03011638399574762,35,0.005090598014208781
ChrIII,62,0.08428034659918714,0.03120669983545341,35,0.005274895028393829
ChrIII,63,0.0804999616593819,0.028712618229118247,35,0.00485331829214697
ChrIII,64,0.08532862886682527,0.030382592101478024,35,0.005135595396849034
ChrIII,65,0.08806141357098733,0.03167181191368227,35,0.0053535133187619785
ChrIII,66,0.08822334128456573,0.03286044485466938,35,0.005554428956239124
ChrIII,67,0.08553737284387435,0.032214648717622356,35,0.0054452694856566165
ChrIII,68,0.0895385980479148,0.03174918272408513,35,0.005366591372682733
ChrIII,69,0.09026257231864704,0.03242617202786555,35,0.005481023450781876
ChrIII,70,0.08708035714285714,0.03264100341179774,35,0.005517336582417777
ChrIII,71,0.08774742498880427,0.031244192198874126,35,0.0052812323944867985
ChrIII,72,0.09246417013407301,0.034572041965617466,35,0.005843741672378886
ChrIII,73,0.0986268369067694,0.03686597750592882,35,0.006231487548772305
ChrIII,74,0.09780548933308879,0.03422740375724928,35,0.0057854871827500085
ChrIII,75,0.10085639816308795,0.03748021972136166,35,0.0063353134331336925
ChrIII,76,0.10298592260589605,0.03915899391620783,35,0.006619078063834228
ChrIII,77,0.10572970195272349,0.04026096057571387,35,0.006805344426004329
ChrIII,78,0.10212319790301438,0.03961518545929717,35,0.0066961885085568525
ChrIII,79,0.10153825575173886,0.03782377709765974,35,0.00639338522879803
ChrIII,80,0.10856108285196997,0.040343222217043395,35,0.006819249181238448
ChrIII,81,0.12781954887218042,0.0486140258332957,35,0.008217270154498376
ChrIII,82,0.12510277492291877,0.048034583507462536,35,0.008119326525088838
ChrIII,83,0.13193116634799232,0.04848736994882101,35,0.008195861402568339
ChrIII,84,0.13459798628337952,0.04897644632993754,35,0.008278530399445911
ChrIII,85,0.14523809523809517,0.049870566775205454,35,0.008429664339157497
ChrIII,86,0.13840531561461789,0.05196140614919714,35,0.008783080697734093
ChrIII,87,0.15159123055162657,0.056122857457080934,35,0.009486494353474801
ChrIII,88,0.15600373482726418,0.05735966818103732,35,0.009695553522603921
ChrIII,89,0.15116739216462205,0.057082161836072946,35,0.00964864638897176
ChrIII,90,0.15389133627019086,0.06113466627035976,35,0.010333644661960496
ChrIII,91,0.15169642857142857,0.05883116292710048,35,0.009944281531693107
ChrIII,92,0.1646146616541353,0.05947515071990432,35,0.010053135336309386
ChrIII,93,0.1638128422100547,0.06220252147861884,35,0.01051414513649933
ChrIII,94,0.17634746206174773,0.0650931123317616,35,0.011002744168141917
ChrIII,95,0.1806398234969663,0.06367263446945445,35,0.010762639586326606
ChrIII,96,0.18623271889400916,0.06921501275843757,35,0.011699472504776414
ChrIII,97,0.18975286317058465,0.07237483114515018,35,0.012233579295516326
ChrIII,98,0.19187301587301583,0.06859931307024068,35,0.01159540026255349
ChrIII,99,0.17847082494969815,0.07108563289114189,35,0.01201566501760359
ChrIII,100,0.18952843273231618,0.0702438783738964,35,0.011873382535266194
ChrIII,101,0.19547738693467331,0.07124814268187032,35,0.012043134185817424
ChrIII,102,0.19079528718703972,0.07098711142402492,35,0.011999011850180388
ChrIII,103,0.20052910052910047,0.07632360762041482,35,0.012901044343324683
ChrIII,104,0.2125192012288786,0.0789025914211336,35,0.013336972169735362
ChrIII,105,0.20312256049960967,0.06958602294255639,35,0.01176218467190754
ChrIII,106,0.21335491703763654,0.07972310390247103,35,0.0134756640926674
ChrIII,107,0.2075010535187526,0.0731607600313617,35,0.012366425523935467
ChrIII,108,0.20507745266781408,0.07661633783620397,35,0.012950524780797043
ChrIII,109,0.20771253286590705,0.06897557285393019,35,0.011658999773967173
ChrIII,110,0.19723214285714286,0.07376733434655638,35,0.012468955296594633
ChrIII,111,0.21310282074613282,0.07558292693151449,35,0.01277584645620081
ChrIII,112,0.21469648562300317,0.079638070667307,35,0.013461290852568957
ChrIII,113,0.19313186813186808,0.07421769283429673,35,0.012545079775008003
ChrIII,114,0.2195391705069124,0.07420156238024904,35,0.012542353230634181
ChrIII,115,0.2199443413729128,0.0770672765855277,35,0.013026747341319624
ChrIII,116,0.2082036775106082,0.0819564988865106,35,0.013853176747317474
ChrIII,117,0.21399808245445828,0.07859333022322947,35,0.013284697486289139
ChrIII,118,0.19815354713313893,0.06683296899577078,35,0.011296833620582942
ChrIII,119,0.19458128078817732,0.07106483190605795,35,0.012012149009394341
ChrIII,120,0.19700299700299695,0.07456822820135056,35,0.012604331066387676
ChrIII,121,0.19858156028368792,0.06829728099640417,35,0.011544347524100008
ChrIII,122,0.20218978102189777,0.06655369186194994,35,0.011249627169003528
ChrIII,123,0.1947368421052631,0.07176994242565819,35,0.012131334440533138
ChrIII,124,0.19247546346782984,0.0704712011662182,35,0.011911807100291702
ChrIII,125,0.1953488372093023,0.07034894712569248,35,0.011891142395790089
ChrIII,126,0.19808773903262086,0.06923770654699708,35,0.01170330845516781
ChrIII,127,0.18834285714285715,0.06887582298308048,35,0.011642138968415724
ChrIII,128,0.19650145772594751,0.06993739553737786,35,0.011821577480609214
ChrIII,129,0.2095238095238095,0.0734839378525375,35,0.012421052546055592
ChrIII,130,0.17926461723930073,0.0708586757295284,35,0.01197730225544784
ChrIII,131,0.1781440781440781,0.06551790477526231,35,0.011074547196342148
