chrom,distance,mean_density,sd_density,n_datasets,se_density
ChrVI,0,0.060573572768694676,0.020555319473798444,35,0.0034744831421169376
ChrVI,1,0.06526400428839449,0.02360805721165088,35,0.003990489999660196
ChrVI,2,0.06320021441972658,0.022243792932645078,35,0.003759887247665019
ChrVI,3,0.06362905387295625,0.021429720828438664,35,0.0036222839471598497
ChrVI,4,0.061154292861609894,0.022148110437548735,35,0.003743713954098276
ChrVI,5,0.061922630215313114,0.022995278160082424,35,0.0038869114351318787
ChrVI,6,0.0633610292146877,0.022676613177808155,35,0.0038330472220114617
ChrVI,7,0.06411149825783968,0.02339475810731416,35,0.003954435870548204
ChrVI,8,0.0636469221835075,0.022530076283455148,35,0.0038082779660640323
ChrVI,9,0.06592513177879028,0.021473306352917287,35,0.003629651245451386
ChrVI,10,0.06135977843294912,0.021166513210209847,35,0.0035777937394752407
ChrVI,11,0.06376306620209056,0.02273023066484209,35,0.003842110231470378
ChrVI,12,0.06283391405342621,0.02099473991167822,35,0.00354875875265469
ChrVI,13,0.06495130885374784,0.022652439370002077,35,0.0038289611027074026
ChrVI,14,0.06154739569373711,0.021487765504378538,35,0.003632095288126834
ChrVI,15,0.06685428392745461,0.023716980808281874,35,0.004008901447886799
ChrVI,16,0.06244974537657461,0.02198576483049288,35,0.003716272537990328
ChrVI,17,0.06597873671044399,0.022923319216371963,35,0.003874748153643346
ChrVI,18,0.06303939962476543,0.023012994412703967,35,0.0038899060283880673
ChrVI,19,0.06522826766729202,0.022318322162411156,35,0.003772484986792707
ChrVI,20,0.06561243634414361,0.021451197163350595,35,0.0036259141103252082
ChrVI,21,0.06709550611989631,0.023399158463076997,35,0.00395517966642726
ChrVI,22,0.06416510318949338,0.022669854503968048,35,0.003831904797621004
ChrVI,23,0.06839989279013665,0.02358243412768355,35,0.003986158907973345
ChrVI,24,0.06517466273563831,0.022096111126136842,35,0.0037349244662417333
ChrVI,25,0.06772089698918964,0.023941153447966056,35,0.004046793539931362
ChrVI,26,0.06792638256052887,0.022409223087076057,35,0.0037878500474405664
ChrVI,27,0.07141070311802014,0.025894714534645927,35,0.004377005632787273
ChrVI,28,0.06701509872241575,0.02318785343435677,35,0.003919462597613574
ChrVI,29,0.07112481014920036,0.026016289218803078,35,0.004397555505103811
ChrVI,30,0.06730099169123555,0.025351605411387784,35,0.0042852034355265745
ChrVI,31,0.07275082640936295,0.025460369845555393,35,0.0043035879803865525
ChrVI,32,0.07030286786384343,0.024012303526068025,35,0.00405882009817779
ChrVI,33,0.07041901188242647,0.025920657570615274,35,0.0043813908062332865
ChrVI,34,0.07084785133565617,0.0252232315308872,35,0.004263504289266359
ChrVI,35,0.0748324845885821,0.026828291924751804,35,0.004534809013460538
ChrVI,36,0.0723934601983382,0.0263918489844445,35,0.00446103669187115
ChrVI,37,0.07154471544715443,0.02723997769901654,35,0.004604396610206747
ChrVI,38,0.0710533369069954,0.025585344619444044,35,0.004324712572763698
ChrVI,39,0.07317966586259265,0.026706534016334254,35,0.00451422817059135
ChrVI,40,0.07325113910479761,0.02595331583796743,35,0.004386911060954233
ChrVI,41,0.07459126239614039,0.027083441131947057,35,0.004577937101070873
ChrVI,42,0.07678013043866698,0.026802828883942423,35,0.004530504974004863
ChrVI,43,0.07716429911551859,0.029020396402731262,35,0.004905342298735293
ChrVI,44,0.07609220048244435,0.02873896934179572,35,0.00485777244314621
ChrVI,45,0.08150629857946927,0.029810528408027493,35,0.005038898983949949
ChrVI,46,0.07844854551141692,0.028358322023023633,35,0.004793431302943963
ChrVI,47,0.07820724786630319,0.02906824661970723,35,0.004913430461628677
ChrVI,48,0.07653603825014518,0.02816996648012627,35,0.004761593405247682
ChrVI,49,0.08276509227400684,0.029906890833571165,35,0.0050551872067387885
ChrVI,50,0.08173734304481876,0.030574288645405748,35,0.005167998026792488
ChrVI,51,0.08398051744939447,0.03043142032851041,35,0.005143848873614489
ChrVI,52,0.07993207918137535,0.028219525276520635,35,0.004769970370774067
ChrVI,53,0.08660798069618836,0.03142771215256707,35,0.005312252928425032
ChrVI,54,0.0827561553241878,0.02987108387204304,35,0.005049134725561909
ChrVI,55,0.08502614057822061,0.0319949316003751,35,0.005408130514360976
ChrVI,56,0.08456141918763121,0.03066602774483935,35,0.005183504764834742
ChrVI,57,0.09075472541221677,0.033328620926609945,35,0.005633565156071654
ChrVI,58,0.08701908038786357,0.032118748047377584,35,0.00542905931375888
ChrVI,59,0.08910138969569682,0.03352249757989375,35,0.00566633629175472
ChrVI,60,0.08741230617990077,0.031862612692001524,35,0.005385764536682384
ChrVI,61,0.09379328835068586,0.034091099377152025,35,0.005762447537394543
ChrVI,62,0.08725240330874129,0.03208450560671106,35,0.00542327128487456
ChrVI,63,0.09089201877934266,0.03382711766428025,35,0.005717826483833723
ChrVI,64,0.09152140962485784,0.03385092408564854,35,0.0057218505034955765
ChrVI,65,0.09821239740168182,0.036221318876582836,35,0.006122520352084463
ChrVI,66,0.09279643868878991,0.03327037573247997,35,0.005623719921344366
ChrVI,67,0.09815520658636984,0.03491162253065929,35,0.005901141264252528
ChrVI,68,0.09723255695428364,0.0351508359932582,35,0.005941575719393291
ChrVI,69,0.10222335803731149,0.0376748224764039,35,0.00636820730241486
ChrVI,70,0.09652841781874037,0.03431191738901011,35,0.005799772593843054
ChrVI,71,0.10293921518338033,0.03690375704859066,35,0.0062378734570167765
ChrVI,72,0.10301376364499285,0.037032241929463576,35,0.0062595913657643824
ChrVI,73,0.10926355771259755,0.03810265409745737,35,0.006440524045383008
ChrVI,74,0.10863453815261041,0.0403229504269365,35,0.006815822623306488
ChrVI,75,0.11446126837831902,0.0402490371828484,35,0.006803329004762118
ChrVI,76,0.11068452380952379,0.04201701881219814,35,0.007102172444027476
ChrVI,77,0.1135589370883488,0.04203503719164448,35,0.0071052181060379535
ChrVI,78,0.11354520209811783,0.03986668859783987,35,0.006738700298080241
ChrVI,79,0.11695888041512695,0.04421707124136219,35,0.007474049178254237
ChrVI,80,0.13113095238095235,0.04932180233632902,35,0.008336906219085472
ChrVI,81,0.13562693186399674,0.05170084450879087,35,0.008739037741932413
ChrVI,82,0.14530371203599546,0.05213535153297682,35,0.00881248283397245
ChrVI,83,0.14990417219519384,0.055314204141068135,35,0.009349806995349094
ChrVI,84,0.13923052664774513,0.0517776129762808,35,0.008752013981318033
ChrVI,85,0.1545161836976783,0.05640518059095605,35,0.00953421567303537
ChrVI,86,0.15465601742603008,0.0593980059635649,35,0.010040095492499335
ChrVI,87,0.16052374438147346,0.06053249767135223,35,0.010231859591257471
ChrVI,88,0.16764950166112955,0.0589176542557695,35,0.009958901234577457
ChrVI,89,0.1757763975155279,0.06063718102381027,35,0.010249554307403303
ChrVI,90,0.17544938505203403,0.06220704452018831,35,0.01051490967006468
ChrVI,91,0.18358662613981758,0.06724998509629682,35,0.011367322206912917
ChrVI,92,0.17392923649906886,0.06142296397980265,35,0.010382375869113326
ChrVI,93,0.1951820728291316,0.07005008055603162,35,0.011840624725201091
ChrVI,94,0.19330171902786006,0.07594522245001128,35,0.012837085575986139
ChrVI,95,0.1925410872313527,0.06598552796856755,35,0.011153589942628479
ChrVI,96,0.20033377837116148,0.06959771284374845,35,0.011764160625853505
ChrVI,97,0.19943701618578463,0.071601938196077,35,0.012102936542644552
ChrVI,98,0.20836417468541815,0.07965509238279082,35,0.013464168047621744
ChrVI,99,0.224199843871975,0.08383425665555873,35,0.014170575740889584
ChrVI,100,0.21090761090761087,0.07436512451646757,35,0.012570000277701696
ChrVI,101,0.2137755102040816,0.07830959988126553,35,0.01323673830514786
ChrVI,102,0.22627865961199292,0.08985224530730529,35,0.01518780148367589
ChrVI,103,0.22765567765567762,0.07773766510118757,35,0.013140063682585839
ChrVI,104,0.24500466853408023,0.08596874487483257,35,0.014531370100927019
ChrVI,105,0.2331428571428571,0.0838608513568128,35,0.014175071065873205
ChrVI,106,0.2395904436860068,0.08364867559574626,35,0.014139206816430078
ChrVI,107,0.24725274725274723,0.09732956610444438,35,0.016451699380810314
ChrVI,108,0.23619725470259273,0.08082512351857596,35,0.013661939406136471
ChrVI,109,0.23105590062111797,0.07626985342401346,35,0.01289195822576506
ChrVI,110,0.23215603584607272,0.08880190878315054,35,0.01501026220721866
ChrVI,111,0.24232008592910845,0.0911621321839686,35,0.015409212777080898
ChrVI,112,0.24492911668484182,0.08936077360782846,35,0.015104727604097591
ChrVI,113,0.24817275747508302,0.08656975666865614,35,0.014632959635865422
ChrVI,114,0.24769403824521932,0.0809462348507863,35,0.013682410957679154
ChrVI,115,0.2432,0.08711750009917302,35,0.014725545174025608
ChrVI,116,0.2405453467694131,0.08648058605858173,35,0.014617887051765198
ChrVI,117,0.23669950738916254,0.080097755188238,35,0.013538991718308491
ChrVI,118,0.24955752212389382,0.09659213759980521,35,0.01632705121315954
ChrVI,119,0.2509090909090909,0.09245214505320701,35,0.015627264750099176
ChrVI,120,0.2423280423280423,0.08678652919404432,35,0.014669600880293435
ChrVI,121,0.23746630727762796,0.08248922063887933,35,0.013943223158437644
ChrVI,122,0.24937586685159496,0.09338370920322363,35,0.015784727831086996
ChrVI,123,0.22414285714285714,0.07478877819925805,35,0.012641610820210054
ChrVI,124,0.22900874635568508,0.08483163477911243,35,0.014339163413828494
ChrVI,125,0.25089285714285714,0.09154094781690628,35,0.01547324430586789
ChrVI,126,0.2284169884169884,0.08463177062863869,35,0.014305380206400379
ChrVI,127,0.24574638844301763,0.08832858601076704,35,0.014930256056230698
ChrVI,128,0.24519774011299436,0.08944750521113858,35,0.015119387920808984
ChrVI,129,0.20616883116883114,0.07896526652204125,35,0.01334756619537489
ChrVI,130,0.21093877551020404,0.07635604259620535,35,0.01290652685488296
ChrVI,131,0.2251231527093596,0.08325444161820404,35,0.014072569111734406
ChrVI,132,0.20083542188805342,0.06764951309085479,35,0.011434854763809682
ChrVI,133,0.22942176870748296,0.07766784321666799,35,0.013128261630030861
ChrVI,134,0.20571428571428566,0.07573893328045282,35,0.01280221634211479
ChrVI,135,0.21992945326278654,0.0767503363717086,35,0.012973174667278868
ChrVI,136,0.24615384615384614,0.0869279264698969,35,0.0146935013821522
ChrVI,137,0.1975238095238095,0.07914718173894479,35,0.013378315479288068
ChrVI,138,0.20665362035225046,0.07476309568887708,35,0.012637269683625937
ChrVI,139,0.23420523138832994,0.08181187643162571,35,0.013828731090702423
ChrVI,140,0.21001042752867569,0.08252649501127851,35,0.013949523677322747
ChrVI,141,0.23961038961038958,0.09510315231036738,35,0.01607536676264023
ChrVI,142,0.21218161683277958,0.08178171851971168,35,0.01382363347318885
ChrVI,143,0.2126984126984127,0.07655627252984555,35,0.012940371890950965
ChrVI,144,0.2204081632653061,0.07852226895581414,35,0.013272685939788647
ChrVI,145,0.19727891156462582,0.07051871117901978,35,0.011919837758183996
ChrVI,146,0.21022067363530778,0.08513536913870852,35,0.01439050389109247
ChrVI,147,0.23476190476190475,0.0850913992039583,35,0.014383071615605614
ChrVI,148,0.2099378881987577,0.08000730693703857,35,0.013523703173441702
ChrVI,149,0.2506493506493506,0.08937980319230818,35,0.01510794419095534
ChrVI,150,0.241388518024032,0.0853998828036014,35,0.01443521486095608
ChrVI,151,0.20879120879120877,0.07740134929544966,35,0.01308321593575547
ChrVI,152,0.22464985994397754,0.0781920884393262,35,0.013216875246120996
ChrVI,153,0.22714285714285715,0.0880030557147083,35,0.014875231393279283
ChrVI,154,0.21001472754050068,0.08541913743603542,35,0.014438469487861049
ChrVI,155,0.20668693009118536,0.0838965047385629,35,0.014181097587329517
ChrVI,156,0.20496894409937885,0.0823231223403186,35,0.013915147421691292
