chrom,distance,mean_density,sd_density,n_datasets,se_density
ChrXIV,0,0.04662141314409129,0.015375173621977411,35,0.002598878680760773
ChrXIV,1,0.04365319345880896,0.013944152490389964,35,0.0023569919611672635
ChrXIV,2,0.044597346497994406,0.015059198073725778,35,0.0025454690649617646
ChrXIV,3,0.04387226164763958,0.014575735796843608,35,0.002463749024900224
ChrXIV,4,0.044331996297439016,0.015199012429347004,35,0.0025691020044668455
ChrXIV,5,0.04526072199938286,0.014776414710359528,35,0.002497669952418679
ChrXIV,6,0.04469916692378891,0.01494756139769607,35,0.002526599022615713
ChrXIV,7,0.04520826905276145,0.015307350155981071,35,0.0025874144225893248
ChrXIV,8,0.04480407281703174,0.015276658483240734,35,0.0025822265830290785
ChrXIV,9,0.04517741437827826,0.014687290802726452,35,0.002482605262471854
ChrXIV,10,0.04501079913606906,0.015182109633632876,35,0.002566244910523925
ChrXIV,11,0.045322431348349235,0.015112454237621835,35,0.0025544709996632186
ChrXIV,12,0.04579759333539026,0.015091095098518815,35,0.0025508606462051678
ChrXIV,13,0.044841098426411555,0.014700389775323943,35,0.0024848193929565224
ChrXIV,14,0.045813020672631856,0.015180037424354748,35,0.0025658946432263055
ChrXIV,15,0.04448009873495829,0.015284425181881651,35,0.0025835393947093916
ChrXIV,16,0.04594569577290955,0.015173782930557815,35,0.002564837440817575
ChrXIV,17,0.04579759333539026,0.015310067659997966,35,0.002587873764605749
ChrXIV,18,0.045911755630978046,0.014976991321885024,35,0.0025315735877446395
ChrXIV,19,0.04448626966985493,0.01590391450913409,35,0.0026882522028466526
ChrXIV,20,0.0465566183276766,0.01601519678063377,35,0.002707062339893414
ChrXIV,21,0.046689293427954276,0.015470812926246927,35,0.0026150446737453043
ChrXIV,22,0.0465566183276766,0.015876086260579476,35,0.002683548370313138
ChrXIV,23,0.046649182351126146,0.01600310668198697,35,0.002705018740231128
ChrXIV,24,0.04614008022215361,0.016098179230531383,35,0.002721088934013167
ChrXIV,25,0.048340018512804644,0.015934169252912682,35,0.0026933661879326924
ChrXIV,26,0.04812712125887068,0.016491237834216035,35,0.002787527964265514
ChrXIV,27,0.047954335081764846,0.016158654230779296,35,0.0027313110747660134
ChrXIV,28,0.04883677877198392,0.01653743344156083,35,0.002795336447084958
ChrXIV,29,0.04867633446467136,0.01666516672460678,35,0.002816927312612303
ChrXIV,30,0.04935205183585309,0.017084613118152864,35,0.002887826693439504
ChrXIV,31,0.051169392162912636,0.015920201162943466,35,0.0026910051497991095
ChrXIV,32,0.05112002468373954,0.017113801613466376,35,0.0028927604496401717
ChrXIV,33,0.0512465288491206,0.01778090794945261,35,0.003005522001283195
