Distance_Bin,Value,Bin_Center,Density_per_bp
"[-441178, -440178)",0,-440678.0,0.0
"[-440178, -439178)",1761,-439678.0,1.761
"[-439178, -438178)",712,-438678.0,0.712
"[-438178, -437178)",565,-437678.0,0.565
"[-437178, -436178)",21,-436678.0,0.021
"[-436178, -435178)",399,-435678.0,0.399
"[-435178, -434178)",1131,-434678.0,1.131
"[-434178, -433178)",1208,-433678.0,1.208
"[-433178, -432178)",458,-432678.0,0.458
"[-432178, -431178)",695,-431678.0,0.695
"[-431178, -430178)",761,-430678.0,0.761
"[-430178, -429178)",561,-429678.0,0.561
"[-429178, -428178)",1393,-428678.0,1.393
"[-428178, -427178)",2044,-427678.0,2.044
"[-427178, -426178)",829,-426678.0,0.829
"[-426178, -425178)",705,-425678.0,0.705
"[-425178, -424178)",567,-424678.0,0.567
"[-424178, -423178)",557,-423678.0,0.557
"[-423178, -422178)",1291,-422678.0,1.291
"[-422178, -421178)",1411,-421678.0,1.411
"[-421178, -420178)",665,-420678.0,0.665
"[-420178, -419178)",5498,-419678.0,5.498
"[-419178, -418178)",2314,-418678.0,2.314
"[-418178, -417178)",1733,-417678.0,1.733
"[-417178, -416178)",922,-416678.0,0.922
"[-416178, -415178)",1422,-415678.0,1.422
"[-415178, -414178)",1191,-414678.0,1.191
"[-414178, -413178)",225,-413678.0,0.225
"[-413178, -412178)",684,-412678.0,0.684
"[-412178, -411178)",373,-411678.0,0.373
"[-411178, -410178)",425,-410678.0,0.425
"[-410178, -409178)",1253,-409678.0,1.253
"[-409178, -408178)",870,-408678.0,0.87
"[-408178, -407178)",73,-407678.0,0.073
"[-407178, -406178)",72,-406678.0,0.072
"[-406178, -405178)",212,-405678.0,0.212
"[-405178, -404178)",15,-404678.0,0.015
"[-404178, -403178)",503,-403678.0,0.503
"[-403178, -402178)",599,-402678.0,0.599
"[-402178, -401178)",2848,-401678.0,2.848
"[-401178, -400178)",353,-400678.0,0.353
"[-400178, -399178)",12,-399678.0,0.012
"[-399178, -398178)",23,-398678.0,0.023
"[-398178, -397178)",546,-397678.0,0.546
"[-397178, -396178)",468,-396678.0,0.468
"[-396178, -395178)",618,-395678.0,0.618
"[-395178, -394178)",757,-394678.0,0.757
"[-394178, -393178)",1101,-393678.0,1.101
"[-393178, -392178)",314,-392678.0,0.314
"[-392178, -391178)",1803,-391678.0,1.803
"[-391178, -390178)",383,-390678.0,0.383
"[-390178, -389178)",182,-389678.0,0.182
"[-389178, -388178)",143,-388678.0,0.143
