Distance_Bin,Value,Bin_Center,Density_per_bp
"[-437356, -436356)",0,-436856.0,0.0
"[-436356, -435356)",2516,-435856.0,2.516
"[-435356, -434356)",666,-434856.0,0.666
"[-434356, -433356)",1035,-433856.0,1.035
"[-433356, -432356)",9087,-432856.0,9.087
"[-432356, -431356)",1430,-431856.0,1.43
"[-431356, -430356)",1665,-430856.0,1.665
"[-430356, -429356)",3582,-429856.0,3.582
"[-429356, -428356)",1387,-428856.0,1.387
"[-428356, -427356)",1126,-427856.0,1.126
"[-427356, -426356)",625,-426856.0,0.625
"[-426356, -425356)",1605,-425856.0,1.605
"[-425356, -424356)",1002,-424856.0,1.002
"[-424356, -423356)",278,-423856.0,0.278
"[-423356, -422356)",306,-422856.0,0.306
"[-422356, -421356)",578,-421856.0,0.578
"[-421356, -420356)",1365,-420856.0,1.365
"[-420356, -419356)",1491,-419856.0,1.491
"[-419356, -418356)",622,-418856.0,0.622
"[-418356, -417356)",909,-417856.0,0.909
"[-417356, -416356)",647,-416856.0,0.647
"[-416356, -415356)",1216,-415856.0,1.216
"[-415356, -414356)",848,-414856.0,0.848
"[-414356, -413356)",1089,-413856.0,1.089
"[-413356, -412356)",871,-412856.0,0.871
"[-412356, -411356)",453,-411856.0,0.453
"[-411356, -410356)",678,-410856.0,0.678
"[-410356, -409356)",888,-409856.0,0.888
"[-409356, -408356)",450,-408856.0,0.45
"[-408356, -407356)",1337,-407856.0,1.337
"[-407356, -406356)",1536,-406856.0,1.536
"[-406356, -405356)",237,-405856.0,0.237
"[-405356, -404356)",520,-404856.0,0.52
"[-404356, -403356)",638,-403856.0,0.638
"[-403356, -402356)",961,-402856.0,0.961
"[-402356, -401356)",579,-401856.0,0.579
"[-401356, -400356)",1125,-400856.0,1.125
"[-400356, -399356)",4721,-399856.0,4.721
"[-399356, -398356)",1891,-398856.0,1.891
"[-398356, -397356)",200,-397856.0,0.2
"[-397356, -396356)",138,-396856.0,0.138
"[-396356, -395356)",755,-395856.0,0.755
"[-395356, -394356)",1810,-394856.0,1.81
"[-394356, -393356)",474,-393856.0,0.474
"[-393356, -392356)",333,-392856.0,0.333
"[-392356, -391356)",300,-391856.0,0.3
"[-391356, -390356)",188,-390856.0,0.188
"[-390356, -389356)",191,-389856.0,0.191
"[-389356, -388356)",740,-388856.0,0.74
"[-388356, -387356)",307,-387856.0,0.307
"[-387356, -386356)",934,-386856.0,0.934
"[-386356, -385356)",1504,-385856.0,1.504
"[-385356, -384356)",56,-384856.0,0.056
"[-384356, -383356)",78,-383856.0,0.078
"[-383356, -382356)",588,-382856.0,0.588
"[-382356, -381356)",1305,-381856.0,1.305
"[-381356, -380356)",800,-380856.0,0.8
"[-380356, -379356)",718,-379856.0,0.718
"[-379356, -378356)",319,-378856.0,0.319
"[-378356, -377356)",1183,-377856.0,1.183
"[-377356, -376356)",1574,-376856.0,1.574
"[-376356, -375356)",3616,-375856.0,3.616
"[-375356, -374356)",933,-374856.0,0.933
"[-374356, -373356)",480,-373856.0,0.48
"[-373356, -372356)",1213,-372856.0,1.213
"[-372356, -371356)",392,-371856.0,0.392
"[-371356, -370356)",370,-370856.0,0.37
"[-370356, -369356)",444,-369856.0,0.444
"[-369356, -368356)",835,-368856.0,0.835
"[-368356, -367356)",849,-367856.0,0.849
"[-367356, -366356)",461,-366856.0,0.461
"[-366356, -365356)",139,-365856.0,0.139
"[-365356, -364356)",1049,-364856.0,1.049
"[-364356, -363356)",861,-363856.0,0.861
"[-363356, -362356)",1578,-362856.0,1.578
"[-362356, -361356)",907,-361856.0,0.907
"[-361356, -360356)",758,-360856.0,0.758
"[-360356, -359356)",459,-359856.0,0.459
"[-359356, -358356)",293,-358856.0,0.293
"[-358356, -357356)",406,-357856.0,0.406
"[-357356, -356356)",3556,-356856.0,3.556
"[-356356, -355356)",822,-355856.0,0.822
"[-355356, -354356)",721,-354856.0,0.721
"[-354356, -353356)",688,-353856.0,0.688
"[-353356, -352356)",1818,-352856.0,1.818
"[-352356, -351356)",42,-351856.0,0.042
"[-351356, -350356)",1005,-350856.0,1.005
"[-350356, -349356)",456,-349856.0,0.456
"[-349356, -348356)",929,-348856.0,0.929
"[-348356, -347356)",531,-347856.0,0.531
"[-347356, -346356)",455,-346856.0,0.455
"[-346356, -345356)",3706,-345856.0,3.706
"[-345356, -344356)",181,-344856.0,0.181
"[-344356, -343356)",6,-343856.0,0.006
"[-343356, -342356)",159,-342856.0,0.159
"[-342356, -341356)",758,-341856.0,0.758
"[-341356, -340356)",83,-340856.0,0.083
"[-340356, -339356)",768,-339856.0,0.768
"[-339356, -338356)",2628,-338856.0,2.628
"[-338356, -337356)",608,-337856.0,0.608
"[-337356, -336356)",260,-336856.0,0.26
"[-336356, -335356)",909,-335856.0,0.909
"[-335356, -334356)",2343,-334856.0,2.343
"[-334356, -333356)",562,-333856.0,0.562
"[-333356, -332356)",299,-332856.0,0.299
"[-332356, -331356)",1851,-331856.0,1.851
"[-331356, -330356)",22,-330856.0,0.022
"[-330356, -329356)",895,-329856.0,0.895
"[-329356, -328356)",291,-328856.0,0.291
"[-328356, -327356)",157,-327856.0,0.157
"[-327356, -326356)",1942,-326856.0,1.942
"[-326356, -325356)",377,-325856.0,0.377
"[-325356, -324356)",2454,-324856.0,2.454
"[-324356, -323356)",680,-323856.0,0.68
"[-323356, -322356)",2194,-322856.0,2.194
"[-322356, -321356)",533,-321856.0,0.533
