Distance_Bin,Value,Bin_Center,Density_per_bp
"[0, 1000)",174,500.0,0.174
"[1000, 2000)",106,1500.0,0.106
"[2000, 3000)",259,2500.0,0.259
"[3000, 4000)",289,3500.0,0.289
"[4000, 5000)",374,4500.0,0.374
"[5000, 6000)",223,5500.0,0.223
"[6000, 7000)",133,6500.0,0.133
"[7000, 8000)",168,7500.0,0.168
"[8000, 9000)",101,8500.0,0.101
"[9000, 10000)",45,9500.0,0.045
"[10000, 11000)",76,10500.0,0.076
"[11000, 12000)",182,11500.0,0.182
"[12000, 13000)",104,12500.0,0.104
"[13000, 14000)",190,13500.0,0.19
"[14000, 15000)",159,14500.0,0.159
"[15000, 16000)",68,15500.0,0.068
"[16000, 17000)",16,16500.0,0.016
"[17000, 18000)",43,17500.0,0.043
"[18000, 19000)",151,18500.0,0.151
"[19000, 20000)",68,19500.0,0.068
"[20000, 21000)",86,20500.0,0.086
"[21000, 22000)",64,21500.0,0.064
"[22000, 23000)",128,22500.0,0.128
"[23000, 24000)",242,23500.0,0.242
"[24000, 25000)",231,24500.0,0.231
"[25000, 26000)",161,25500.0,0.161
"[26000, 27000)",17,26500.0,0.017
"[27000, 28000)",15,27500.0,0.015
"[28000, 29000)",6,28500.0,0.006
"[29000, 30000)",11,29500.0,0.011
"[30000, 31000)",17,30500.0,0.017
"[31000, 32000)",13,31500.0,0.013
"[32000, 33000)",62,32500.0,0.062
"[33000, 34000)",317,33500.0,0.317
"[34000, 35000)",120,34500.0,0.12
"[35000, 36000)",218,35500.0,0.218
"[36000, 37000)",154,36500.0,0.154
"[37000, 38000)",68,37500.0,0.068
"[38000, 39000)",67,38500.0,0.067
"[39000, 40000)",115,39500.0,0.115
"[40000, 41000)",71,40500.0,0.071
"[41000, 42000)",89,41500.0,0.089
"[42000, 43000)",2,42500.0,0.002
"[43000, 44000)",59,43500.0,0.059
"[44000, 45000)",58,44500.0,0.058
"[45000, 46000)",45,45500.0,0.045
"[46000, 47000)",93,46500.0,0.093
"[47000, 48000)",106,47500.0,0.106
"[48000, 49000)",47,48500.0,0.047
"[49000, 50000)",88,49500.0,0.088
"[50000, 51000)",44,50500.0,0.044
"[51000, 52000)",59,51500.0,0.059
"[52000, 53000)",109,52500.0,0.109
"[53000, 54000)",55,53500.0,0.055
"[54000, 55000)",68,54500.0,0.068
"[55000, 56000)",43,55500.0,0.043
"[56000, 57000)",92,56500.0,0.092
"[57000, 58000)",78,57500.0,0.078
"[58000, 59000)",153,58500.0,0.153
"[59000, 60000)",83,59500.0,0.083
"[60000, 61000)",76,60500.0,0.076
"[61000, 62000)",134,61500.0,0.134
"[62000, 63000)",166,62500.0,0.166
"[63000, 64000)",237,63500.0,0.237
"[64000, 65000)",41,64500.0,0.041
"[65000, 66000)",67,65500.0,0.067
"[66000, 67000)",141,66500.0,0.141
"[67000, 68000)",15,67500.0,0.015
"[68000, 69000)",28,68500.0,0.028
"[69000, 70000)",24,69500.0,0.024
"[70000, 71000)",115,70500.0,0.115
"[71000, 72000)",98,71500.0,0.098
"[72000, 73000)",83,72500.0,0.083
"[73000, 74000)",16,73500.0,0.016
"[74000, 75000)",65,74500.0,0.065
"[75000, 76000)",54,75500.0,0.054
"[76000, 77000)",53,76500.0,0.053
"[77000, 78000)",74,77500.0,0.074
"[78000, 79000)",90,78500.0,0.09
"[79000, 80000)",102,79500.0,0.102
"[80000, 81000)",34,80500.0,0.034
"[81000, 82000)",13,81500.0,0.013
"[82000, 83000)",106,82500.0,0.106
"[83000, 84000)",52,83500.0,0.052
"[84000, 85000)",127,84500.0,0.127
"[85000, 86000)",85,85500.0,0.085
"[86000, 87000)",119,86500.0,0.119
"[87000, 88000)",100,87500.0,0.1
"[88000, 89000)",58,88500.0,0.058
"[89000, 90000)",26,89500.0,0.026
"[90000, 91000)",72,90500.0,0.072
"[91000, 92000)",51,91500.0,0.051
"[92000, 93000)",35,92500.0,0.035
"[93000, 94000)",11,93500.0,0.011
"[94000, 95000)",71,94500.0,0.071
"[95000, 96000)",90,95500.0,0.09
"[96000, 97000)",62,96500.0,0.062
"[97000, 98000)",165,97500.0,0.165
"[98000, 99000)",106,98500.0,0.106
"[99000, 100000)",121,99500.0,0.121
"[100000, 101000)",83,100500.0,0.083
"[101000, 102000)",91,101500.0,0.091
"[102000, 103000)",104,102500.0,0.104
"[103000, 104000)",70,103500.0,0.07
"[104000, 105000)",171,104500.0,0.171
"[105000, 106000)",188,105500.0,0.188
"[106000, 107000)",74,106500.0,0.074
"[107000, 108000)",180,107500.0,0.18
"[108000, 109000)",81,108500.0,0.081
"[109000, 110000)",80,109500.0,0.08
"[110000, 111000)",136,110500.0,0.136
"[111000, 112000)",83,111500.0,0.083
"[112000, 113000)",90,112500.0,0.09
"[113000, 114000)",95,113500.0,0.095
"[114000, 115000)",65,114500.0,0.065
"[115000, 116000)",27,115500.0,0.027
"[116000, 117000)",58,116500.0,0.058
"[117000, 118000)",80,117500.0,0.08
"[118000, 119000)",62,118500.0,0.062
"[119000, 120000)",60,119500.0,0.06
"[120000, 121000)",82,120500.0,0.082
"[121000, 122000)",127,121500.0,0.127
"[122000, 123000)",42,122500.0,0.042
"[123000, 124000)",39,123500.0,0.039
"[124000, 125000)",36,124500.0,0.036
"[125000, 126000)",42,125500.0,0.042
"[126000, 127000)",93,126500.0,0.093
