Position,Value,Nucleosome_Distance,Centromere_Distance
1,1,78,449765
14,1,65,449752
19,1,60,449747
30,2,49,449736
56,5,23,449710
75,1,4,449691
77,2,2,449689
93,3,14,449673
130,1,51,449636
136,1,57,449630
142,3,63,449624
156,1,77,449610
220,2,97,449546
226,1,91,449540
243,2,74,449523
247,16,70,449519
254,114,63,449512
256,1,61,449510
266,2604,51,449500
291,9,26,449475
294,1,23,449472
297,61,20,449469
301,37,16,449465
305,55,12,449461
307,8,10,449459
313,1,4,449453
334,4,17,449432
342,37,25,449424
345,22,28,449421
347,1,30,449419
350,154,33,449416
369,11,52,449397
375,1,58,449391
379,13,62,449387
380,13,63,449386
382,1,65,449384
383,67,66,449383
386,1,69,449380
390,7,73,449376
391,1,74,449375
392,45,75,449374
395,24,78,449371
403,13,74,449363
411,6,66,449355
414,6,63,449352
418,28,59,449348
425,45,52,449341
431,8,46,449335
435,17,42,449331
436,5,41,449330
439,42,38,449327
442,1,35,449324
489,1,12,449277
492,23,15,449274
495,24,18,449271
515,9,38,449251
522,43,45,449244
526,4,49,449240
528,1,51,449238
531,25,54,449235
535,1,58,449231
541,83,64,449225
550,7,73,449216
576,1,99,449190
580,3,103,449186
590,2,113,449176
596,43,119,449170
598,1,119,449168
599,9,118,449167
604,1,113,449162
606,1,111,449160
608,10,109,449158
612,1,105,449154
617,4,100,449149
660,1,57,449106
667,45,50,449099
682,59,35,449084
696,1,21,449070
708,4,9,449058
738,5,21,449028
779,1,62,448987
790,1,73,448976
792,8,75,448974
799,4,82,448967
803,1,86,448963
811,1,94,448955
813,14,96,448953
818,2,101,448948
822,2,105,448944
843,1,126,448923
850,2,133,448916
882,1,127,448884
890,1,119,448876
892,1,117,448874
901,5,108,448865
913,4,96,448853
923,15,86,448843
926,2,83,448840
927,3,82,448839
965,1,44,448801
979,1,30,448787
996,1,13,448770
1007,84,2,448759
1015,7,6,448751
1071,21,62,448695
1072,7,63,448694
1076,16,61,448690
1191,1,54,448575
1192,1,55,448574
1196,32,59,448570
1233,1,48,448533
1276,43,5,448490
1280,25,1,448486
1294,1,13,448472
1328,4,47,448438
1333,46,52,448433
1344,1,63,448422
1365,1,76,448401
1429,16,12,448337
1484,2,43,448282
1498,55,57,448268
1530,9,55,448236
1593,2,8,448173
1636,28,51,448130
1647,31,62,448119
1651,1,66,448115
1655,15,70,448111
1661,2,76,448105
1666,5,81,448100
1680,1,95,448086
1685,13,100,448081
1688,15,103,448078
1693,3,108,448073
1696,9,111,448070
1697,14,112,448069
1705,3,120,448061
1727,4,126,448039
1736,27,117,448030
1739,2,114,448027
1746,21,107,448020
1752,16,101,448014
1756,58,97,448010
1759,46,94,448007
1776,1,77,447990
1781,1,72,447985
1785,1,68,447981
1794,7,59,447972
1798,2,55,447968
1812,1,41,447954
1889,20,36,447877
1909,1,56,447857
1912,1,59,447854
1919,3,66,447847
1928,1,75,447838
1929,24,76,447837
1937,36,76,447829
1949,26,64,447817
1952,1,61,447814
1954,2,59,447812
1960,11,53,447806
1965,6,48,447801
1968,24,45,447798
1971,23,42,447795
1973,5,40,447793
1979,9,34,447787
