Position,Value,Nucleosome_Distance,Centromere_Distance
43,15,14,-268047
52,5,23,-268038
55,1,26,-268035
59,46,30,-268031
60,1,31,-268030
61,18,32,-268029
65,6,36,-268025
67,44,38,-268023
68,1,39,-268022
70,59,41,-268020
76,13,47,-268014
97,1,68,-267993
102,24,73,-267988
111,1,82,-267979
114,2,85,-267976
128,14,99,-267962
141,5,112,-267949
150,101,121,-267940
157,2,128,-267933
161,62,132,-267929
194,2,165,-267896
197,2,168,-267893
200,1,171,-267890
204,2,175,-267886
230,6,179,-267860
236,7,173,-267854
239,3,170,-267851
240,10,169,-267850
243,7,166,-267847
245,10,164,-267845
246,6,163,-267844
247,105,162,-267843
249,13,160,-267841
250,2,159,-267840
251,81,158,-267839
253,3,156,-267837
255,195,154,-267835
257,619,152,-267833
261,3,148,-267829
263,48,146,-267827
268,1,141,-267822
269,45,140,-267821
272,2,137,-267818
273,3,136,-267817
275,6,134,-267815
277,1,132,-267813
280,22,129,-267810
283,1,126,-267807
284,2,125,-267806
285,5,124,-267805
286,3,123,-267804
289,3,120,-267801
291,1,118,-267799
294,1,115,-267796
295,15,114,-267795
297,4,112,-267793
298,5,111,-267792
299,5,110,-267791
300,18,109,-267790
302,13,107,-267788
304,3,105,-267786
305,7,104,-267785
306,7,103,-267784
307,9,102,-267783
308,23,101,-267782
310,2,99,-267780
311,22,98,-267779
313,2,96,-267777
314,12,95,-267776
315,7,94,-267775
317,9,92,-267773
318,32,91,-267772
320,12,89,-267770
321,15,88,-267769
323,17,86,-267767
324,6,85,-267766
325,18,84,-267765
326,5,83,-267764
328,9,81,-267762
330,15,79,-267760
333,18,76,-267757
335,2,74,-267755
339,109,70,-267751
340,1,69,-267750
342,8,67,-267748
345,1,64,-267745
347,3,62,-267743
351,1,58,-267739
352,5,57,-267738
353,2,56,-267737
356,3,53,-267734
358,4,51,-267732
361,8,48,-267729
362,7,47,-267728
364,14,45,-267726
366,16,43,-267724
369,15,40,-267721
370,6,39,-267720
372,1,37,-267718
377,35,32,-267713
379,4,30,-267711
380,11,29,-267710
382,6,27,-267708
384,5,25,-267706
385,1,24,-267705
388,10,21,-267702
393,1,16,-267697
396,1,13,-267694
406,4,3,-267684
407,1,2,-267683
410,2,1,-267680
412,1,3,-267678
414,3,5,-267676
417,18,8,-267673
420,2,11,-267670
421,12,12,-267669
424,5,15,-267666
429,1,20,-267661
430,5,21,-267660
433,4,24,-267657
438,1,29,-267652
445,1,36,-267645
448,2,39,-267642
453,4,44,-267637
457,5,48,-267633
468,11,59,-267622
475,1,66,-267615
479,4,70,-267611
483,33,74,-267607
487,1,78,-267603
490,7,79,-267600
494,14,75,-267596
498,2,71,-267592
501,40,68,-267589
504,10,65,-267586
506,35,63,-267584
516,112,53,-267574
520,5,49,-267570
522,28,47,-267568
523,1,46,-267567
532,98,37,-267558
538,1,31,-267552
541,7,28,-267549
543,17,26,-267547
548,14,21,-267542
554,3,15,-267536
558,1,11,-267532
559,1,10,-267531
565,5,4,-267525
567,1,2,-267523
569,1,0,-267521
573,1,4,-267517
574,11,5,-267516
602,3,33,-267488
604,4,35,-267486
607,1,38,-267483
610,1,41,-267480
613,1,44,-267477
623,9,54,-267467
628,21,59,-267462
631,10,62,-267459
633,24,64,-267457
636,25,67,-267454
637,11,68,-267453
638,2,69,-267452
639,23,70,-267451
641,20,72,-267449
643,17,70,-267447
645,1,68,-267445
648,4,65,-267442
649,1,64,-267441
657,9,56,-267433
660,1,53,-267430
664,22,49,-267426
673,18,40,-267417
674,12,39,-267416
677,3,36,-267413
678,1,35,-267412
685,6,28,-267405
695,1,18,-267395
697,26,16,-267393
698,1,15,-267392
700,25,13,-267390
703,4,10,-267387
705,8,8,-267385
706,19,7,-267384
709,22,4,-267381
712,16,1,-267378
716,4,3,-267374
717,4,4,-267373
718,4,5,-267372
719,22,6,-267371
720,34,7,-267370
721,14,8,-267369
724,2,11,-267366
726,42,13,-267364
727,10,14,-267363
728,7,15,-267362
733,30,20,-267357
735,5,22,-267355
739,16,26,-267351
741,13,28,-267349
744,7,31,-267346
747,3,34,-267343
749,5,36,-267341
752,6,39,-267338
753,3,40,-267337
756,8,43,-267334
758,2,45,-267332
760,8,47,-267330
762,5,49,-267328
767,2,54,-267323
774,1,61,-267316
776,4,63,-267314
777,4,64,-267313
778,4,65,-267312
780,3,67,-267310
783,6,70,-267307
785,7,72,-267305
786,15,71,-267304
790,21,67,-267300
792,4,65,-267298
797,1,60,-267293
799,3,58,-267291
803,1,54,-267287
806,4,51,-267284
809,1,48,-267281
811,5,46,-267279
812,12,45,-267278
813,1,44,-267277
814,10,43,-267276
815,1,42,-267275
816,13,41,-267274
818,3,39,-267272
820,8,37,-267270
821,6,36,-267269
822,9,35,-267268
823,9,34,-267267
831,35,26,-267259
833,3,24,-267257
835,12,22,-267255
838,17,19,-267252
841,6,16,-267249
843,17,14,-267247
844,6,13,-267246
846,8,11,-267244
847,5,10,-267243
850,9,7,-267240
853,14,4,-267237
858,7,1,-267232
862,2,5,-267228
863,22,6,-267227
870,6,13,-267220
871,9,14,-267219
872,3,15,-267218
878,17,21,-267212
883,2,26,-267207
884,1,27,-267206
886,2,29,-267204
888,1,31,-267202
889,3,32,-267201
894,2,37,-267196
906,1,49,-267184
914,1,57,-267176
915,4,58,-267175
925,2,68,-267165
929,8,72,-267161
930,1,73,-267160
932,18,75,-267158
936,3,79,-267154
944,8,73,-267146
949,1,68,-267141
952,5,65,-267138
953,2,64,-267137
954,3,63,-267136
961,4,56,-267129
965,2,52,-267125
980,9,37,-267110
986,3,31,-267104
988,13,29,-267102
995,21,22,-267095
997,5,20,-267093
1000,22,17,-267090
1005,4,12,-267085
1008,15,9,-267082
1019,11,2,-267071
1022,3,5,-267068
1026,2,9,-267064
1029,3,12,-267061
1032,8,15,-267058
1036,3,19,-267054
1040,1,23,-267050
1042,9,25,-267048
1045,1,28,-267045
1054,1,37,-267036
1058,3,41,-267032
1066,10,49,-267024
1074,2,57,-267016
1076,2,59,-267014
1093,1,76,-266997
1101,1,76,-266989
1107,1,70,-266983
1111,3,66,-266979
1115,1,62,-266975
1119,4,58,-266971
1121,1,56,-266969
1126,2,51,-266964
1130,1,47,-266960
1133,16,44,-266957
1134,1,43,-266956
1136,1,41,-266954
1143,6,34,-266947
1145,1,32,-266945
1146,16,31,-266944
1149,1,28,-266941
1151,8,26,-266939
1153,2,24,-266937
1157,1,20,-266933
1158,5,19,-266932
1161,4,16,-266929
1165,1,12,-266925
1179,2,2,-266911
1183,2,6,-266907
1185,6,8,-266905
1187,2,10,-266903
