Position,Value,Nucleosome_Distance,Centromere_Distance
1,1,216,-152044
6,5,211,-152039
42,2,175,-152003
49,21,168,-151996
52,1,165,-151993
53,1,164,-151992
54,1,163,-151991
55,2,162,-151990
58,3,159,-151987
59,1,158,-151986
60,11,157,-151985
63,1,154,-151982
64,4,153,-151981
68,2,149,-151977
71,2,146,-151974
72,1,145,-151973
76,1,141,-151969
80,1,137,-151965
81,1,136,-151964
83,3,134,-151962
87,1,130,-151958
89,1,128,-151956
91,5,126,-151954
97,2,120,-151948
100,3,117,-151945
101,1,116,-151944
103,27,114,-151942
105,2,112,-151940
107,5,110,-151938
108,1,109,-151937
109,10,108,-151936
110,3,107,-151935
111,20,106,-151934
113,25,104,-151932
115,7,102,-151930
116,2,101,-151929
117,7,100,-151928
118,6,99,-151927
120,3,97,-151925
121,28,96,-151924
123,11,94,-151922
124,1,93,-151921
125,31,92,-151920
127,4,90,-151918
128,17,89,-151917
129,7,88,-151916
131,7,86,-151914
136,24,81,-151909
138,1,79,-151907
139,16,78,-151906
142,88,75,-151903
144,1,73,-151901
145,8,72,-151900
148,4,69,-151897
150,1,67,-151895
156,1,61,-151889
159,4,58,-151886
161,6,56,-151884
163,2,54,-151882
164,3,53,-151881
165,5,52,-151880
167,15,50,-151878
168,1,49,-151877
169,15,48,-151876
172,12,45,-151873
173,2,44,-151872
176,3,41,-151869
180,24,37,-151865
181,6,36,-151864
182,2,35,-151863
183,10,34,-151862
184,3,33,-151861
185,3,32,-151860
187,5,30,-151858
188,1,29,-151857
190,9,27,-151855
192,1,25,-151853
193,7,24,-151852
201,2,16,-151844
210,4,7,-151835
217,2,0,-151828
221,9,4,-151824
223,2,6,-151822
224,8,7,-151821
227,7,10,-151818
232,4,15,-151813
233,1,16,-151812
236,3,19,-151809
242,3,25,-151803
245,1,28,-151800
249,3,32,-151796
256,1,39,-151789
260,2,43,-151785
271,8,54,-151774
277,1,60,-151768
280,2,63,-151765
282,20,65,-151763
286,22,69,-151759
293,1,76,-151752
295,1,78,-151750
297,7,80,-151748
299,7,78,-151746
301,18,76,-151744
304,25,73,-151741
316,160,61,-151729
323,2,54,-151722
325,29,52,-151720
326,1,51,-151719
328,4,49,-151717
330,1,47,-151715
336,181,41,-151709
344,18,33,-151701
346,2,31,-151699
349,4,28,-151696
354,22,23,-151691
361,14,16,-151684
366,1,11,-151679
367,4,10,-151678
372,113,5,-151673
376,53,1,-151669
384,7,7,-151661
388,25,11,-151657
396,16,19,-151649
405,24,28,-151640
408,1,31,-151637
413,5,36,-151632
415,1,38,-151630
418,11,41,-151627
424,2,47,-151621
426,20,49,-151619
435,1,58,-151610
437,14,60,-151608
443,7,66,-151602
445,26,68,-151600
451,26,70,-151594
459,7,62,-151586
460,57,61,-151585
462,3,59,-151583
463,1,58,-151582
467,4,54,-151578
472,3,49,-151573
475,65,46,-151570
479,1,42,-151566
480,47,41,-151565
484,7,37,-151561
485,7,36,-151560
487,36,34,-151558
492,2,29,-151553
493,13,28,-151552
495,1,26,-151550
501,135,20,-151544
503,1,18,-151542
505,11,16,-151540
506,2,15,-151539
507,50,14,-151538
509,37,12,-151536
511,62,10,-151534
512,38,9,-151533
516,9,5,-151529
517,31,4,-151528
518,2,3,-151527
519,6,2,-151526
520,20,1,-151525
521,214,0,-151524
522,7,1,-151523
523,5,2,-151522
527,37,6,-151518
528,14,7,-151517
533,64,12,-151512
535,6,14,-151510
536,67,15,-151509
537,1,16,-151508
541,8,20,-151504
542,3,21,-151503
546,17,25,-151499
548,10,27,-151497
552,1,31,-151493
556,3,35,-151489
559,7,38,-151486
566,2,45,-151479
571,24,50,-151474
582,28,61,-151463
583,1,62,-151462
588,1,61,-151457
589,11,60,-151456
592,1,57,-151453
598,6,51,-151447
601,4,48,-151444
603,1,46,-151442
606,5,43,-151439
607,1,42,-151438
609,2,40,-151436
612,1,37,-151433
616,26,33,-151429
619,1,30,-151426
620,1,29,-151425
624,13,25,-151421
627,8,22,-151418
632,8,17,-151413
637,57,12,-151408
643,30,6,-151402
645,24,4,-151400
647,2,2,-151398
650,7,1,-151395
652,18,3,-151393
656,13,7,-151389
658,22,9,-151387
662,12,13,-151383
665,1,16,-151380
667,8,18,-151378
668,30,19,-151377
673,32,24,-151372
678,1,29,-151367
680,49,31,-151365
685,16,36,-151360
687,4,38,-151358
691,1,42,-151354
704,1,55,-151341
717,1,60,-151328
718,2,59,-151327
727,23,50,-151318
732,10,45,-151313
733,15,44,-151312
735,24,42,-151310
738,8,39,-151307
755,11,22,-151290
768,1,9,-151277
771,1,6,-151274
776,1,1,-151269
779,2,2,-151266
783,9,6,-151262
790,4,13,-151255
798,23,21,-151247
805,37,28,-151240
809,21,32,-151236
813,14,36,-151232
819,30,42,-151226
823,3,46,-151222
825,1,48,-151220
828,2,51,-151217
835,5,58,-151210
838,1,61,-151207
845,8,60,-151200
848,25,57,-151197
871,1,34,-151174
875,2,30,-151170
891,4,14,-151154
896,3,9,-151149
904,2,1,-151141
905,1,0,-151140
910,3,5,-151135
912,1,7,-151133
913,4,8,-151132
915,6,10,-151130
918,3,13,-151127
921,1,16,-151124
936,44,31,-151109
946,1,41,-151099
948,1,43,-151097
949,7,44,-151096
954,10,49,-151091
958,1,53,-151087
960,10,55,-151085
961,6,56,-151084
964,5,59,-151081
968,1,63,-151077
974,16,69,-151071
977,1,72,-151068
979,1,70,-151066
982,2,67,-151063
988,11,61,-151057
994,4,55,-151051
998,2,51,-151047
1004,1,45,-151041
1006,1,43,-151039
1024,2,25,-151021
1042,7,7,-151003
1078,1,29,-150967
1081,3,32,-150964
1085,9,36,-150960
1091,1,42,-150954
1094,1,45,-150951
1098,5,49,-150947
