distance,density
56.0,0.09625582516471155
55.0,0.09812638932994601
54.0,0.09900677912659625
53.0,0.10112888052681092
52.0,0.09877704609595485
51.0,0.09015365318281593
50.0,0.08968328629664471
49.0,0.09187833176544372
48.0,0.09611163374098464
47.0,0.09501411100658513
46.0,0.09062402006898715
45.0,0.0914079648792725
44.0,0.09187833176544372
43.0,0.09454374412041393
42.0,0.0843524615867043
41.0,0.09720915647538414
40.0,0.08905613044841643
39.0,0.08701787394167451
38.0,0.09031044214487301
37.0,0.0832549388523048
36.0,0.09454374412041393
35.0,0.09015365318281593
34.0,0.08576356224521793
33.0,0.08607714016933207
32.0,0.07964879272499216
31.0,0.09125117591721543
30.0,0.08027594857322044
29.0,0.08247099404201944
28.0,0.0821574161179053
27.0,0.08011915961116338
26.0,0.07917842583882095
25.0,0.08058952649733458
24.0,0.08780181875195986
23.0,0.08592035120727501
22.0,0.08262778300407651
21.0,0.08153026026967701
20.0,0.08294136092819065
19.0,0.08231420507996237
18.0,0.08356851677641894
17.0,0.08592035120727501
16.0,0.0810598933835058
15.0,0.08576356224521793
14.0,0.07933521480087802
13.0,0.07745374725619317
12.0,0.08466603951081844
11.0,0.08686108497961743
10.0,0.08889934148635936
9.0,0.07855126999059266
8.0,0.08341172781436187
7.0,0.08262778300407651
6.0,0.08607714016933207
5.0,0.08309814989024773
4.0,0.08184383819379115
3.0,0.08717466290373158
2.0,0.08717466290373158
1.0,0.08639071809344623
0.0,0.08874255252430228
57.0,0.10048701298701299
58.0,0.09568204121687929
59.0,0.09530888668648828
60.0,0.10035064284521623
61.0,0.10493409935789118
62.0,0.09444255028980567
63.0,0.10278446201443796
64.0,0.1026801253045597
65.0,0.09782416416062267
66.0,0.1020923520923521
67.0,0.10369553226696084
68.0,0.10382819794584501
69.0,0.1056618064760462
70.0,0.10630908740111904
71.0,0.10614745997232655
72.0,0.09647344953384678
73.0,0.11294993793959454
74.0,0.11050189793336145
75.0,0.10657894736842105
76.0,0.10107232489162674
77.0,0.1009478672985782
78.0,0.10613842015162632
79.0,0.10785313615502294
80.0,0.11156131820637494
81.0,0.12180974477958237
82.0,0.11790393013100436
83.0,0.12044634066294715
84.0,0.12109777015437392
85.0,0.12678636863319898
86.0,0.12419871794871795
87.0,0.1279519106912838
88.0,0.1228310502283105
89.0,0.12703739213806328
90.0,0.12304589006555723
91.0,0.14018191546281433
92.0,0.1544159544159544
93.0,0.13095956547978274
94.0,0.130625
95.0,0.14144084600132187
96.0,0.14664804469273743
97.0,0.14254062038404727
98.0,0.14797507788161993
99.0,0.145044319097502
100.0,0.1382450331125828
101.0,0.13327601031814273
102.0,0.13176895306859207
103.0,0.14285714285714285
104.0,0.16231884057971013
105.0,0.14416243654822336
106.0,0.14040728831725616
107.0,0.14855875831485588
108.0,0.16376306620209058
109.0,0.16928657799274485
110.0,0.165
111.0,0.14545454545454545
112.0,0.13691275167785236
113.0,0.16806722689075632
114.0,0.18631732168850074
115.0,0.1897590361445783
116.0,0.1828125
117.0,0.16396103896103897
118.0,0.17627118644067796
119.0,0.18165784832451498
120.0,0.1577981651376147
121.0,0.19281663516068054
122.0,0.1963927855711423
123.0,0.17718940936863545
124.0,0.1831578947368421
125.0,0.17903930131004367
126.0,0.1872146118721461
127.0,0.20470588235294118
128.0,0.14321608040201006
129.0,0.16129032258064516
130.0,0.19830028328611898
131.0,0.21470588235294116
132.0,0.1806853582554517
133.0,0.21967213114754097
134.0,0.1718213058419244
135.0,0.20212765957446807
136.0,0.1827956989247312
137.0,0.16727272727272727
138.0,0.20300751879699247
139.0,0.1968503937007874
140.0,0.17338709677419356
141.0,0.20491803278688525
142.0,0.1906779661016949
143.0,0.17467248908296942
144.0,0.1712962962962963
145.0,0.2037914691943128
146.0,0.15458937198067632
147.0,0.14146341463414633
148.0,0.1568627450980392
149.0,0.20304568527918782
150.0,0.21052631578947367
151.0,0.1891891891891892
152.0,0.16292134831460675
153.0,0.16091954022988506
154.0,0.1497005988023952
155.0,0.18181818181818182
156.0,0.16875
157.0,0.17307692307692307
158.0,0.16447368421052633
159.0,0.174496644295302
160.0,0.14184397163120568
161.0,0.2
162.0,0.2116788321167883
163.0,0.12121212121212122
164.0,0.15503875968992248
165.0,0.168
166.0,0.22131147540983606
167.0,0.11965811965811966
168.0,0.19827586206896552
169.0,0.1651376146788991
170.0,0.18446601941747573
171.0,0.15841584158415842
172.0,0.21
173.0,0.21875
174.0,0.1368421052631579
175.0,0.2
176.0,0.1702127659574468
177.0,0.18681318681318682
178.0,0.17045454545454544
179.0,0.2988505747126437
180.0,0.16470588235294117
181.0,0.13253012048192772
182.0,0.1566265060240964
183.0,0.175
184.0,0.2
185.0,0.2692307692307692
186.0,0.19230769230769232
187.0,0.23076923076923078
188.0,0.20512820512820512
189.0,0.2564102564102564
190.0,0.24675324675324675
191.0,0.18421052631578946
192.0,0.21052631578947367
193.0,0.17333333333333334
194.0,0.3150684931506849
195.0,0.2222222222222222
196.0,0.19444444444444445
197.0,0.2571428571428571
198.0,0.16666666666666666
199.0,0.2
200.0,0.14516129032258066
201.0,0.20967741935483872
202.0,0.16129032258064516
