Position,Value,Nucleosome_Distance,Centromere_Distance
2,1,35,-151521
51,3,14,-151472
63,1,26,-151460
78,15,41,-151445
85,2,48,-151438
91,6,54,-151432
100,126,63,-151423
110,156,73,-151413
117,5,80,-151406
132,3,95,-151391
133,2,96,-151390
136,1,97,-151387
140,9,93,-151383
145,1,88,-151378
153,1,80,-151370
155,22,78,-151368
156,2,77,-151367
161,19,72,-151362
167,6,66,-151356
168,1,65,-151355
170,210,63,-151353
172,2,61,-151351
173,234,60,-151350
174,7,59,-151349
177,69,56,-151346
179,114,54,-151344
181,3,52,-151342
183,89,50,-151340
184,5,49,-151339
192,3763,41,-151331
196,2,37,-151327
198,319,35,-151325
199,5,34,-151324
200,2,33,-151323
203,3,30,-151320
204,18,29,-151319
206,2,27,-151317
214,19,19,-151309
221,1,12,-151302
227,47,6,-151296
229,1,4,-151294
230,1,3,-151293
231,6,2,-151292
240,199,7,-151283
246,3,13,-151277
250,3,17,-151273
262,1,29,-151261
266,2,33,-151257
278,328,45,-151245
286,1,53,-151237
291,403,58,-151232
294,1,61,-151229
299,2,66,-151224
300,1,67,-151223
301,2,68,-151222
305,19,72,-151218
307,4,74,-151216
313,4,80,-151210
316,7,77,-151207
319,12,74,-151204
320,7,73,-151203
327,52,66,-151196
334,23,59,-151189
338,2,55,-151185
340,58,53,-151183
349,39,44,-151174
356,1,37,-151167
359,4,34,-151164
368,1,25,-151155
371,1,22,-151152
387,1,6,-151136
388,43,5,-151135
395,20,2,-151128
401,14,8,-151122
406,43,13,-151117
411,2,18,-151112
421,1,28,-151102
424,6,31,-151099
427,1,34,-151096
430,4,37,-151093
432,1,39,-151091
433,7,40,-151090
437,35,44,-151086
441,6,48,-151082
442,2,49,-151081
443,1,50,-151080
446,4860,53,-151077
449,82,56,-151074
460,5,67,-151063
476,3,83,-151047
482,4,89,-151041
485,73,92,-151038
486,30,93,-151037
489,132,96,-151034
491,55,98,-151032
492,4,99,-151031
493,30,100,-151030
494,87,101,-151029
496,38,103,-151027
497,38,104,-151026
500,33,107,-151023
501,28,108,-151022
503,17,110,-151020
504,8,111,-151019
508,34,113,-151015
509,21,112,-151014
511,5,110,-151012
514,84,107,-151009
516,42,105,-151007
518,21,103,-151005
520,1,101,-151003
523,67,98,-151000
532,1,89,-150991
555,6,66,-150968
559,181,62,-150964
561,11,60,-150962
562,10,59,-150961
565,7,56,-150958
568,22,53,-150955
571,44,50,-150952
572,42,49,-150951
579,181,42,-150944
583,1,38,-150940
589,21,32,-150934
590,3,31,-150933
592,1,29,-150931
594,4,27,-150929
603,26,18,-150920
627,1,6,-150896
